FlowId,SrcAddr,DestAddr,TxPackets,RxPackets,LostPackets,PacketLossRate(%),Throughput(bps),DelaySum(s)
1054,10.0.0.7,10.0.0.13,1,0,1,100,0,0
1055,10.0.0.15,10.0.0.2,2,1,1,50,131122,0.00341666
1056,10.0.0.2,10.0.0.15,2,0,2,100,0,0
1057,10.0.0.9,10.0.0.19,13,13,0,0,335866,0.710898
1058,10.0.0.19,10.0.0.9,7,7,0,0,24423,0.0390739
1059,10.0.0.3,10.0.0.17,3,3,0,0,3913.85,0.546276
1060,10.0.0.17,10.0.0.3,1,1,0,0,1.75584e+06,0.000255148
1061,10.0.0.5,10.0.0.1,28,28,0,0,2.17987e+06,0.00560687
1062,10.0.0.1,10.0.0.5,14,14,0,0,116734,0.00324699
1063,10.0.0.7,10.0.0.19,22,21,1,4.54545,77200.2,1.97474
1064,10.0.0.19,10.0.0.7,18,11,7,38.8889,4334.56,2.82865
1065,10.0.0.5,10.0.0.6,28,28,0,0,2.1815e+06,0.00624614
1066,10.0.0.6,10.0.0.5,14,14,0,0,116721,0.002731
1067,10.0.0.1,10.0.0.5,28,28,0,0,2.17754e+06,0.00677279
1068,10.0.0.5,10.0.0.1,14,14,0,0,116740,0.00275702
1069,10.0.0.13,10.0.0.15,2,0,2,100,0,0
1070,10.0.0.8,10.0.0.4,29,27,2,6.89655,146874,0.0906272
1071,10.0.0.4,10.0.0.8,19,18,1,5.26316,10507.6,0.0267546
1072,10.0.0.9,10.0.0.16,28,28,0,0,2.15602e+06,0.0110618
1073,10.0.0.16,10.0.0.9,14,14,0,0,115557,0.00696702
1074,10.0.0.4,10.0.0.15,2,1,1,50,6029.81,0.0189905
1075,10.0.0.3,10.0.0.2,27,27,0,0,206601,6.65233
1076,10.0.0.2,10.0.0.3,15,15,0,0,11832.2,0.04502
1077,10.0.0.2,10.0.0.20,28,28,0,0,2.18193e+06,0.0116325
1078,10.0.0.20,10.0.0.2,14,14,0,0,116731,0.00250783
1079,10.0.0.11,10.0.0.8,27,27,0,0,1.72269e+06,0.278735
1080,10.0.0.8,10.0.0.11,21,21,0,0,142803,0.118537
1081,10.0.0.19,10.0.0.11,2,1,1,50,6553.25,0.01348
1082,10.0.0.12,10.0.0.6,3,3,0,0,2749.2,0.000929052
1083,10.0.0.6,10.0.0.12,1,1,0,0,1042.32,0.42981
1084,10.0.0.11,10.0.0.20,25,15,10,40,32358.4,4.34528
1085,10.0.0.20,10.0.0.11,9,8,1,11.1111,1816.38,0.0191446
1086,10.0.0.2,10.0.0.8,27,27,0,0,996322,0.122357
1087,10.0.0.8,10.0.0.2,14,14,0,0,55613.3,0.00590901
1088,10.0.0.1,10.0.0.10,27,27,0,0,2.08217e+06,0.0100603
1089,10.0.0.10,10.0.0.1,14,14,0,0,117132,0.00302782
1090,10.0.0.11,10.0.0.20,2,0,2,100,0,0
1091,10.0.0.1,10.0.0.7,27,27,0,0,2.01608e+06,0.0138245
1092,10.0.0.7,10.0.0.1,14,14,0,0,113968,0.0266359
1093,10.0.0.9,10.0.0.5,28,27,1,3.57143,2.03447e+06,0.0469929
1094,10.0.0.5,10.0.0.9,16,16,0,0,135064,0.0110853
1095,10.0.0.19,10.0.0.7,21,20,1,4.7619,116954,4.05053
1096,10.0.0.7,10.0.0.19,20,14,6,30,2158.97,2.29143
1097,10.0.0.12,10.0.0.2,3,3,0,0,830.359,1.96382
1098,10.0.0.5,10.0.0.2,28,28,0,0,2.17755e+06,0.00739183
1099,10.0.0.2,10.0.0.5,14,14,0,0,116741,0.00290419
1100,10.0.0.14,10.0.0.13,28,28,0,0,2.18015e+06,0.00796432
1101,10.0.0.13,10.0.0.14,14,14,0,0,116728,0.00292039
1102,10.0.0.2,10.0.0.12,3,2,1,33.3333,842.458,2.00112
1103,10.0.0.12,10.0.0.9,2,0,2,100,0,0
1104,10.0.0.6,10.0.0.11,2,0,2,100,0,0
1105,10.0.0.2,10.0.0.12,1,1,0,0,1069.59,0.41885
1106,10.0.0.3,10.0.0.16,28,28,0,0,2.1644e+06,0.00704668
1107,10.0.0.16,10.0.0.3,14,14,0,0,115930,0.00265816
1108,10.0.0.12,10.0.0.2,1,1,0,0,1.39969e+06,0.00032007
1109,10.0.0.9,10.0.0.8,28,28,0,0,2.17983e+06,0.00616619
1110,10.0.0.8,10.0.0.9,14,14,0,0,116744,0.00234334
1111,10.0.0.8,10.0.0.18,2,2,0,0,13806.5,0.0155927
1112,10.0.0.18,10.0.0.8,1,0,1,100,0,0
1113,10.0.0.8,10.0.0.15,2,2,0,0,17254.7,0.00676941
1114,10.0.0.15,10.0.0.8,1,0,1,100,0,0
1115,10.0.0.2,10.0.0.20,28,28,0,0,2.18111e+06,0.00716271
1116,10.0.0.20,10.0.0.2,14,14,0,0,116730,0.0035612
1117,10.0.0.12,10.0.0.19,29,28,1,3.44828,2.14878e+06,0.0260306
1118,10.0.0.19,10.0.0.12,16,16,0,0,135036,0.0173734
1119,10.0.0.13,10.0.0.9,12,1,11,91.6667,2.02465e+06,0.000221273
1120,10.0.0.9,10.0.0.13,1,1,0,0,93170.7,0.00480838
