# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 0,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
2.000,1,-11.445,4.028,31.007
2.000,2,12.413,1.736,31.007
2.000,3,-24.421,-6.303,31.022
2.000,4,23.540,-11.069,31.050
2.000,5,-37.512,-16.130,31.091
2.000,6,34.142,-24.497,31.104
2.000,7,-50.302,-27.100,31.077
2.000,8,45.407,-37.563,31.064
2.000,9,-62.966,-38.148,31.091
2.000,10,55.843,-51.402,31.092
2.000,11,-75.465,-50.093,30.996
2.000,12,66.736,-64.704,31.100
2.000,13,-87.858,-62.156,30.904
2.000,14,77.992,-77.746,31.069
2.100,0,1.409,15.831,31.076
2.100,1,-11.380,5.033,31.076
2.100,2,12.478,2.688,31.076
2.100,3,-24.361,-5.292,31.090
2.100,4,23.609,-10.011,31.135
2.100,5,-37.463,-15.083,31.160
2.100,6,34.236,-23.409,31.189
2.100,7,-50.270,-25.997,31.148
2.100,8,45.465,-36.532,31.150
2.100,9,-62.964,-36.948,31.168
2.100,10,55.891,-50.458,31.168
2.100,11,-75.492,-48.852,31.074
2.100,12,66.745,-63.840,31.175
2.100,13,-87.913,-60.887,30.981
2.100,14,77.956,-76.950,31.145
2.200,0,1.487,16.827,31.144
2.200,1,-11.312,6.048,31.144
2.200,2,12.546,3.664,31.144
2.200,3,-24.296,-4.281,31.158
2.200,4,23.691,-8.893,31.222
2.200,5,-37.401,-14.053,31.227
2.200,6,34.350,-22.258,31.274
2.200,7,-50.222,-24.920,31.218
2.200,8,45.548,-35.437,31.234
2.200,9,-62.941,-35.782,31.243
2.200,10,55.969,-49.450,31.244
2.200,11,-75.495,-47.645,31.150
2.200,12,66.787,-62.913,31.249
2.200,13,-87.941,-59.648,31.057
2.200,14,77.956,-76.089,31.220
2.300,0,1.563,17.837,31.212
2.300,1,-11.244,7.071,31.212
2.300,2,12.615,4.661,31.212
2.300,3,-24.225,-3.271,31.224
2.300,4,23.777,-7.760,31.305
2.300,5,-37.329,-13.039,31.292
2.300,6,34.485,-21.045,31.359
2.300,7,-50.160,-23.866,31.286
2.300,8,45.654,-34.279,31.319
