time,num_links,connectivity
0.1,102,0.971429
0.2,102,0.971429
0.3,102,0.971429
0.4,102,0.971429
0.5,102,0.971429
0.6,102,0.971429
0.7,102,0.971429
0.8,102,0.971429
0.9,102,0.971429
1,102,0.971429
1.1,102,0.971429
1.2,102,0.971429
1.3,102,0.971429
1.4,102,0.971429
1.5,102,0.971429
1.6,102,0.971429
1.7,102,0.971429
1.8,102,0.971429
1.9,102,0.971429
2,102,0.971429
2.1,102,0.971429
2.2,102,0.971429
2.3,102,0.971429
2.4,102,0.971429
2.5,102,0.971429
2.6,102,0.971429
2.7,102,0.971429
2.8,102,0.971429
2.9,102,0.971429
3,102,0.971429
3.1,102,0.971429
3.2,102,0.971429
3.3,102,0.971429
3.4,102,0.971429
3.5,102,0.971429
3.6,102,0.971429
3.7,102,0.971429
3.8,102,0.971429
3.9,102,0.971429
4,102,0.971429
4.1,102,0.971429
4.2,102,0.971429
4.3,102,0.971429
4.4,102,0.971429
4.5,102,0.971429
4.6,102,0.971429
4.7,102,0.971429
4.8,102,0.971429
4.9,102,0.971429
5,102,0.971429
5.1,102,0.971429
5.2,102,0.971429
5.3,102,0.971429
5.4,102,0.971429
5.5,102,0.971429
5.6,102,0.971429
5.7,102,0.971429
5.8,102,0.971429
5.9,102,0.971429
6,102,0.971429
6.1,102,0.971429
6.2,102,0.971429
6.3,102,0.971429
6.4,102,0.971429
6.5,102,0.971429
6.6,102,0.971429
6.7,102,0.971429
6.8,102,0.971429
6.9,102,0.971429
7,102,0.971429
7.1,102,0.971429
7.2,102,0.971429
7.3,102,0.971429
7.4,102,0.971429
7.5,102,0.971429
7.6,102,0.971429
7.7,102,0.971429
7.8,102,0.971429
7.9,102,0.971429
8,102,0.971429
8.1,102,0.971429
8.2,102,0.971429
8.3,102,0.971429
8.4,102,0.971429
8.5,102,0.971429
8.6,102,0.971429
8.7,102,0.971429
8.8,102,0.971429
8.9,102,0.971429
9,102,0.971429
9.1,102,0.971429
9.2,102,0.971429
9.3,102,0.971429
9.4,102,0.971429
9.5,102,0.971429
9.6,102,0.971429
9.7,102,0.971429
9.8,102,0.971429
9.9,102,0.971429
10,102,0.971429
10.1,102,0.971429
10.2,102,0.971429
10.3,102,0.971429
10.4,102,0.971429
10.5,102,0.971429
10.6,102,0.971429
10.7,102,0.971429
10.8,102,0.971429
10.9,102,0.971429
11,102,0.971429
11.1,102,0.971429
11.2,102,0.971429
11.3,102,0.971429
11.4,102,0.971429
11.5,102,0.971429
11.6,102,0.971429
11.7,102,0.971429
11.8,102,0.971429
11.9,102,0.971429
12,102,0.971429
12.1,102,0.971429
12.2,102,0.971429
12.3,102,0.971429
12.4,102,0.971429
12.5,102,0.971429
12.6,102,0.971429
12.7,102,0.971429
12.8,102,0.971429
12.9,102,0.971429
13,102,0.971429
13.1,102,0.971429
13.2,102,0.971429
13.3,102,0.971429
13.4,102,0.971429
13.5,102,0.971429
13.6,102,0.971429
13.7,102,0.971429
13.8,102,0.971429
13.9,102,0.971429
14,102,0.971429
14.1,102,0.971429
14.2,102,0.971429
14.3,102,0.971429
14.4,102,0.971429
14.5,102,0.971429
14.6,102,0.971429
14.7,102,0.971429
14.8,102,0.971429
14.9,102,0.971429
15,102,0.971429
15.1,102,0.971429
15.2,102,0.971429
15.3,102,0.971429
15.4,102,0.971429
15.5,102,0.971429
15.6,102,0.971429
15.7,102,0.971429
15.8,102,0.971429
15.9,102,0.971429
16,102,0.971429
16.1,102,0.971429
16.2,102,0.971429
16.3,102,0.971429
16.4,102,0.971429
16.5,102,0.971429
16.6,102,0.971429
16.7,102,0.971429
16.8,102,0.971429
16.9,102,0.971429
17,102,0.971429
17.1,102,0.971429
17.2,102,0.971429
17.3,102,0.971429
17.4,102,0.971429
17.5,102,0.971429
17.6,102,0.971429
17.7,102,0.971429
17.8,102,0.971429
17.9,102,0.971429
18,102,0.971429
18.1,102,0.971429
18.2,102,0.971429
18.3,102,0.971429
18.4,102,0.971429
18.5,102,0.971429
18.6,102,0.971429
18.7,102,0.971429
18.8,102,0.971429
18.9,102,0.971429
19,102,0.971429
19.1,102,0.971429
19.2,102,0.971429
19.3,102,0.971429
19.4,102,0.971429
19.5,102,0.971429
19.6,102,0.971429
19.7,102,0.971429
19.8,102,0.971429
19.9,102,0.971429
20,102,0.971429
20.1,102,0.971429
20.2,102,0.971429
20.3,102,0.971429
20.4,102,0.971429
20.5,102,0.971429
20.6,102,0.971429
20.7,102,0.971429
20.8,102,0.971429
20.9,102,0.971429
21,102,0.971429
21.1,102,0.971429
21.2,102,0.971429
21.3,102,0.971429
21.4,102,0.971429
21.5,102,0.971429
21.6,102,0.971429
21.7,102,0.971429
21.8,102,0.971429
21.9,102,0.971429
22,102,0.971429
22.1,102,0.971429
22.2,102,0.971429
22.3,102,0.971429
22.4,102,0.971429
22.5,102,0.971429
22.6,102,0.971429
22.7,102,0.971429
22.8,102,0.971429
22.9,102,0.971429
23,102,0.971429
23.1,102,0.971429
23.2,102,0.971429
23.3,102,0.971429
23.4,102,0.971429
23.5,102,0.971429
23.6,102,0.971429
23.7,102,0.971429
23.8,102,0.971429
23.9,102,0.971429
24,102,0.971429
24.1,102,0.971429
24.2,102,0.971429
24.3,102,0.971429
24.4,102,0.971429
24.5,102,0.971429
24.6,102,0.971429
24.7,102,0.971429
24.8,102,0.971429
24.9,102,0.971429
25,102,0.971429
25.1,102,0.971429
25.2,102,0.971429
25.3,102,0.971429
25.4,102,0.971429
25.5,102,0.971429
25.6,102,0.971429
25.7,102,0.971429
25.8,102,0.971429
25.9,102,0.971429
26,102,0.971429
26.1,102,0.971429
26.2,102,0.971429
26.3,102,0.971429
26.4,102,0.971429
26.5,102,0.971429
26.6,102,0.971429
26.7,102,0.971429
26.8,102,0.971429
26.9,102,0.971429
27,102,0.971429
27.1,103,0.980952
27.2,103,0.980952
27.3,103,0.980952
27.4,103,0.980952
27.5,103,0.980952
27.6,103,0.980952
27.7,103,0.980952
27.8,104,0.990476
27.9,104,0.990476
28,104,0.990476
28.1,104,0.990476
28.2,104,0.990476
28.3,104,0.990476
28.4,104,0.990476
28.5,105,1
28.6,105,1
28.7,105,1
28.8,105,1
28.9,105,1
29,105,1
29.1,105,1
29.2,105,1
29.3,105,1
29.4,105,1
29.5,105,1
29.6,105,1
29.7,105,1
29.8,105,1
29.9,105,1
30,105,1
30.1,105,1
30.2,105,1
30.3,105,1
30.4,105,1
30.5,105,1
30.6,105,1
30.7,105,1
30.8,105,1
30.9,105,1
31,105,1
31.1,105,1
31.2,105,1
31.3,105,1
31.4,105,1
31.5,105,1
31.6,105,1
31.7,105,1
31.8,105,1
31.9,105,1
32,105,1
32.1,105,1
32.2,105,1
32.3,105,1
32.4,105,1
32.5,105,1
32.6,105,1
32.7,105,1
32.8,105,1
32.9,105,1
