time,nodeId,x,y,z,node_type
71.6,10,387.275,360.39,32.529,0
71.6,11,346.884,399.609,32.367,0
71.6,12,387.211,352.696,32.463,0
71.6,13,332.867,355.209,32.995,0
71.6,14,387.595,344.791,32.505,0
71.7,0,392.375,398.381,32.497,0
71.7,1,384.702,398.212,32.499,0
71.7,2,391.687,390.604,32.497,0
71.7,3,377.367,397.53,32.498,0
71.7,4,391.077,383.479,32.498,0
71.7,5,369.663,397.048,32.498,0
71.7,6,390.295,376.468,32.496,0
71.7,7,362.102,397.829,32.502,0
71.7,8,388.553,369.341,32.507,0
71.7,9,355.109,401.117,32.332,0
71.7,10,387.754,360.7,32.53,0
71.7,11,346.843,400.194,32.362,0
71.7,12,387.654,352.89,32.469,0
71.7,13,333.606,356.514,32.989,0
71.7,14,387.981,344.821,32.509,0
71.8,0,393.002,398.986,32.498,0
71.8,1,385.272,398.809,32.499,0
71.8,2,392.299,391.166,32.497,0
71.8,3,377.895,398.177,32.498,0
71.8,4,391.701,383.971,32.498,0
71.8,5,370.119,397.638,32.498,0
71.8,6,390.902,376.929,32.496,0
71.8,7,362.499,398.324,32.503,0
71.8,8,389.122,369.78,32.505,0
71.8,9,355.329,401.578,32.335,0
71.8,10,388.224,361.007,32.53,0
71.8,11,346.829,400.75,32.358,0
71.8,12,388.093,353.087,32.474,0
71.8,13,334.317,357.835,32.981,0
71.8,14,388.365,344.862,32.512,0
71.9,0,393.628,399.591,32.498,0
71.9,1,385.839,399.402,32.499,0
71.9,2,392.909,391.724,32.497,0
71.9,3,378.418,398.822,32.498,0
71.9,4,392.321,384.458,32.498,0
71.9,5,370.572,398.234,32.497,0
71.9,6,391.504,377.385,32.496,0
71.9,7,362.889,398.825,32.504,0
71.9,8,389.684,370.212,32.503,0
71.9,9,355.548,402.021,32.339,0
71.9,10,388.705,361.288,32.53,0
71.9,11,346.834,401.28,32.356,0
71.9,12,388.549,353.26,32.479,0
71.9,13,334.997,359.172,32.973,0
71.9,14,388.748,344.908,32.515,0
72,0,394.253,400.194,32.498,0
72,1,386.401,399.992,32.498,0
72,2,393.516,392.279,32.497,0
72,3,378.933,399.463,32.499,0
72,4,392.936,384.939,32.498,0
72,5,371.018,398.835,32.497,0
72,6,392.101,377.831,32.496,0
72,7,363.27,399.334,32.505,0
72,8,390.257,370.615,32.502,0
72,9,355.761,402.45,32.343,0
72,10,389.188,361.539,32.529,0
72,11,346.854,401.79,32.355,0
72,12,389.011,353.407,32.484,0
72,13,335.648,360.523,32.964,0
72,14,389.149,344.93,32.517,0
72.1,0,394.878,400.797,32.498,0
72.1,1,386.96,400.579,32.498,0
72.1,2,394.121,392.829,32.498,0
72.1,3,379.441,400.102,32.499,0
72.1,4,393.547,385.414,32.498,0
72.1,5,371.456,399.44,32.497,0
72.1,6,392.693,378.269,32.496,0
72.1,7,363.638,399.85,32.506,0
72.1,8,390.833,370.993,32.5,0
72.1,9,355.964,402.867,32.349,0
72.1,10,389.667,361.76,32.529,0
72.1,11,346.883,402.281,32.355,0
72.1,12,389.472,353.524,32.489,0
72.1,13,336.27,361.888,32.954,0
72.1,14,389.56,344.923,32.519,0
72.2,0,395.502,401.399,32.498,0
72.2,1,387.513,401.165,32.498,0
72.2,2,394.724,393.375,32.498,0
72.2,3,379.94,400.737,32.499,0
72.2,4,394.154,385.88,32.498,0
72.2,5,371.885,400.05,32.497,0
72.2,6,393.278,378.694,32.496,0
72.2,7,363.992,400.373,32.507,0
72.2,8,391.404,371.347,32.499,0
72.2,9,356.155,403.274,32.355,0
72.2,10,390.137,361.952,32.527,0
72.2,11,346.917,402.756,32.356,0
72.2,12,389.926,353.611,32.494,0
72.2,13,336.862,363.267,32.944,0
72.2,14,389.972,344.886,32.521,0
72.3,0,396.126,402.001,32.498,0
72.3,1,388.062,401.748,32.498,0
72.3,2,395.326,393.917,32.498,0
72.3,3,380.429,401.37,32.499,0
72.3,4,394.758,386.339,32.498,0
72.3,5,372.303,400.663,32.497,0
72.3,6,393.858,379.109,32.496,0
72.3,7,364.331,400.903,32.508,0
72.3,8,391.965,371.681,32.498,0
72.3,9,356.333,403.675,32.362,0
72.3,10,390.595,362.116,32.526,0
72.3,11,346.953,403.22,32.359,0
72.3,12,390.37,353.667,32.499,0
72.3,13,337.424,364.657,32.933,0
72.3,14,390.38,344.819,32.522,0
72.4,0,396.751,402.603,32.498,0
72.4,1,388.605,402.329,32.498,0
72.4,2,395.927,394.453,32.498,0
72.4,3,380.908,401.999,32.499,0
72.4,4,395.359,386.788,32.498,0
72.4,5,372.709,401.279,32.497,0
72.4,6,394.432,379.51,32.496,0
72.4,7,364.652,401.44,32.508,0
72.4,8,392.512,371.994,32.496,0
72.4,9,356.494,404.07,32.37,0
72.4,10,391.039,362.249,32.524,0
72.4,11,346.987,403.673,32.362,0
72.4,12,390.801,353.691,32.503,0
72.4,13,337.957,366.059,32.921,0
72.4,14,390.78,344.721,32.524,0
72.5,0,397.376,403.205,32.498,0
72.5,1,389.144,402.909,32.498,0
72.5,2,396.527,394.984,32.498,0
72.5,3,381.376,402.625,32.499,0
72.5,4,395.956,387.229,32.498,0
72.5,5,373.103,401.899,32.497,0
72.5,6,395,379.9,32.496,0
72.5,7,364.956,401.985,32.509,0
72.5,8,393.04,372.287,32.495,0
72.5,9,356.596,404.461,32.379,0
72.5,10,391.467,362.354,32.523,0
72.5,11,347.019,404.119,32.367,0
72.5,12,391.217,353.685,32.507,0
72.5,13,338.46,367.472,32.908,0
72.5,14,391.17,344.592,32.524,0
72.6,0,398.001,403.806,32.498,0
72.6,1,389.678,403.488,32.498,0
72.6,2,397.127,395.509,32.498,0
72.6,3,381.833,403.247,32.499,0
72.6,4,396.55,387.66,32.498,0
72.6,5,373.483,402.52,32.497,0
72.6,6,395.562,380.276,32.497,0
72.6,7,365.208,402.555,32.51,0
72.6,8,393.548,372.561,32.494,0
