time,nodeId,x,y,z,node_type
88.8,13,423.146,631.754,59.695,0
88.8,14,500.494,516.865,57.497,0
88.8,1000,520.614,376.889,46.4553,1
88.8,1001,421.355,50.6687,35,1
88.8,1002,-170.425,736.45,56.0712,1
88.8,1003,73.7969,404.793,48.665,1
88.8,1004,376.806,812.38,35,1
88.8,1005,744.242,94.6203,53.8057,1
88.8,1006,626.202,146.72,42.4481,1
88.8,1007,418.293,260.021,51.4064,1
88.9,0,502.134,627.544,57.497,0
88.9,1,497.144,628.911,57.497,0
88.9,2,502.881,622.369,57.497,0
88.9,3,492.833,629.945,57.497,0
88.9,4,488.333,613.249,57.497,0
88.9,5,487.288,630.972,57.497,0
88.9,6,482.682,601.86,57.592,0
88.9,7,472.658,634.086,57.497,0
88.9,8,472.841,558.838,57.586,0
88.9,9,456.613,633.936,57.558,0
88.9,10,494.667,522.716,57.497,0
88.9,11,440.159,631.325,57.405,0
88.9,12,499.061,520.659,57.497,0
88.9,13,424.611,632.073,59.628,0
88.9,14,500.761,517.038,57.497,0
88.9,1000,521.214,376.827,46.4646,1
88.9,1001,421.369,50.3579,35,1
88.9,1002,-170.737,735.959,56.0398,1
88.9,1003,74.2358,404.31,48.6735,1
88.9,1004,377.302,812.192,35,1
88.9,1005,743.83,94.8924,53.7994,1
88.9,1006,626.521,146.337,42.3968,1
88.9,1007,417.749,259.761,51.4035,1
89,0,502.378,627.726,57.497,0
89,1,497.498,629.037,57.497,0
89,2,503.104,622.505,57.497,0
89,3,493.191,630.074,57.497,0
89,4,489.415,614.288,57.497,0
89,5,488.194,631.117,57.497,0
89,6,483.404,603.174,57.635,0
89,7,474.143,634.3,57.497,0
89,8,473.236,560.285,57.625,0
89,9,458.067,634.303,57.555,0
89,10,494.836,522.783,57.497,0
89,11,441.627,631.633,57.409,0
89,12,499.356,520.842,57.497,0
89,13,426.076,632.387,59.561,0
89,14,501.024,517.201,57.497,0
89,1000,521.814,376.764,46.4738,1
89,1001,421.384,50.0471,35,1
89,1002,-171.05,735.468,56.0084,1
89,1003,74.6746,403.828,48.682,1
89,1004,377.799,812.005,35,1
89,1005,743.418,95.1645,53.7931,1
89,1006,626.84,145.955,42.3456,1
89,1007,417.206,259.501,51.4005,1
89.1,0,502.631,627.912,57.497,0
89.1,1,497.842,629.161,57.497,0
89.1,2,503.318,622.635,57.497,0
89.1,3,493.527,630.195,57.497,0
89.1,4,490.528,615.295,57.497,0
89.1,5,489.027,631.263,57.497,0
89.1,6,484.165,604.466,57.675,0
89.1,7,475.627,634.485,57.497,0
89.1,8,473.667,561.721,57.659,0
89.1,9,459.524,634.662,57.552,0
89.1,10,494.997,522.844,57.497,0
89.1,11,443.075,632.022,57.449,0
89.1,12,499.649,521.021,57.497,0
89.1,13,427.555,632.633,59.524,0
89.1,14,501.283,517.354,57.497,0
89.1,1000,522.414,376.701,46.4831,1
89.1,1001,421.398,49.7364,35,1
89.1,1002,-171.362,734.977,55.977,1
89.1,1003,75.1135,403.345,48.6905,1
89.1,1004,378.296,811.817,35,1
89.1,1005,743.005,95.4366,53.7867,1
89.1,1006,627.159,145.573,42.2944,1
89.1,1007,416.662,259.242,51.3976,1
89.2,0,502.893,628.102,57.497,0
89.2,1,498.177,629.286,57.497,0
89.2,2,503.526,622.76,57.497,0
89.2,3,493.841,630.31,57.497,0
89.2,4,491.669,616.268,57.497,0
89.2,5,489.784,631.409,57.497,0
89.2,6,484.966,605.733,57.711,0
89.2,7,477.103,634.636,57.497,0
89.2,8,474.132,563.147,57.69,0
89.2,9,460.971,634.907,57.597,0
89.2,10,495.152,522.9,57.497,0
89.2,11,444.522,632.415,57.486,0
89.2,12,499.939,521.195,57.497,0
89.2,13,429.033,632.884,59.483,0
89.2,14,501.539,517.499,57.497,0
89.2,1000,523.014,376.638,46.4923,1
89.2,1001,421.412,49.4256,35,1
89.2,1002,-171.674,734.487,55.9456,1
89.2,1003,75.5523,402.863,48.699,1
89.2,1004,378.792,811.63,35,1
89.2,1005,742.593,95.7086,53.7804,1
89.2,1006,627.478,145.191,42.2432,1
89.2,1007,416.118,258.982,51.3947,1
89.3,0,503.165,628.298,57.497,0
89.3,1,498.503,629.412,57.497,0
89.3,2,503.728,622.883,57.497,0
89.3,3,494.138,630.42,57.497,0
89.3,4,492.838,617.208,57.497,0
89.3,5,490.468,631.556,57.497,0
89.3,6,485.81,606.973,57.744,0
89.3,7,478.562,634.75,57.497,0
89.3,8,474.626,564.563,57.717,0
89.3,9,462.445,635.153,57.639,0
89.3,10,495.3,522.95,57.497,0
89.3,11,445.968,632.814,57.521,0
89.3,12,500.227,521.362,57.497,0
89.3,13,430.511,633.139,59.438,0
89.3,14,501.79,517.636,57.497,0
89.3,1000,523.614,376.575,46.5016,1
89.3,1001,421.427,49.1148,35,1
89.3,1002,-171.986,733.996,55.9142,1
89.3,1003,75.9912,402.381,48.7075,1
89.3,1004,379.289,811.442,35,1
89.3,1005,742.18,95.9807,53.774,1
89.3,1006,627.797,144.808,42.1919,1
89.3,1007,415.575,258.723,51.3917,1
89.4,0,503.447,628.499,57.497,0
89.4,1,498.821,629.541,57.497,0
89.4,2,503.927,623.006,57.497,0
89.4,3,494.423,630.523,57.497,0
89.4,4,494.035,618.112,57.497,0
89.4,5,491.08,631.703,57.497,0
89.4,6,486.695,608.184,57.774,0
89.4,7,479.996,634.825,57.497,0
89.4,8,475.14,565.972,57.74,0
89.4,9,463.925,635.396,57.679,0
89.4,10,495.442,522.995,57.497,0
89.4,11,447.413,633.216,57.554,0
89.4,12,500.513,521.522,57.497,0
89.4,13,431.987,633.398,59.391,0
89.4,14,502.039,517.765,57.497,0
89.4,1000,524.214,376.513,46.5108,1
89.4,1001,421.441,48.804,35,1
89.4,1002,-172.298,733.505,55.8828,1
89.4,1003,76.43,401.898,48.716,1
89.4,1004,379.786,811.255,35,1
89.4,1005,741.768,96.2528,53.7677,1
89.4,1006,628.116,144.426,42.1407,1
89.4,1007,415.031,258.463,51.3888,1
89.5,0,503.742,628.703,57.497,0
89.5,1,499.135,629.67,57.497,0
89.5,2,504.125,623.127,57.497,0
89.5,3,494.702,630.618,57.497,0
89.5,4,495.259,618.978,57.497,0
