time,uav0_pdr,uav0_delay,uav0_throughput,uav1_pdr,uav1_delay,uav1_throughput,uav2_pdr,uav2_delay,uav2_throughput,uav3_pdr,uav3_delay,uav3_throughput,uav4_pdr,uav4_delay,uav4_throughput,uav5_pdr,uav5_delay,uav5_throughput,uav6_pdr,uav6_delay,uav6_throughput,uav7_pdr,uav7_delay,uav7_throughput,uav8_pdr,uav8_delay,uav8_throughput,uav9_pdr,uav9_delay,uav9_throughput,uav10_pdr,uav10_delay,uav10_throughput,uav11_pdr,uav11_delay,uav11_throughput,uav12_pdr,uav12_delay,uav12_throughput,uav13_pdr,uav13_delay,uav13_throughput,uav14_pdr,uav14_delay,uav14_throughput
52.1,0.565217,0.0126356,54704,0.434783,0.0138187,42080,0.913043,0.00698271,88368,1,0.00471739,96784,0.916667,0.0299755,185152,0.173913,0.453567,33664,0,0,0,1,0.00624479,96784,1,0.007224,96784,0.958333,0.00796007,96784,0,0.00944583,0,1,0.00906502,193568,1,0.00739971,96784,0,2.493,0,0.5,0.0732839,100992
52.2,0.565217,0.0126356,54704,0.458333,0.0134196,46288,0.869565,0.00679837,84160,1,0.00476302,96784,0.978261,0.0337387,189360,0.173913,0.453567,33664,0,0,0,0.956522,0.00577458,92576,0.956522,0.00706391,92576,1,0.00873597,96784,0,0.00944583,0,0.958333,0.008995,193568,1,0.00712325,96784,0,2.493,0,0.5,0.0734447,96784
52.3,0.541667,0.0126356,54704,0.478261,0.0114372,46288,0.913043,0.00696026,88368,1,0.00496513,100992,1.02174,0.0376186,197776,0.152174,0.449208,29456,0,0,0,0.913043,0.00577889,88368,0.875,0.00717772,88368,1,0.00856534,96784,0,0.00944583,0,1,0.00917878,193568,1,0.0072516,96784,0,2.493,0,0.478261,0.0730794,92576
52.4,0.565217,0.0126356,54704,0.521739,0.0108626,50496,0.875,0.00619295,88368,1,0.00484056,96784,0.934783,0.0356292,180944,0.145833,0.449208,29456,0,0,0,0.869565,0.00555951,84160,0.869565,0.00734765,84160,1,0.00742882,96784,0,0.00944583,0,1.02174,0.00873026,197776,1,0.00712458,96784,0,2.493,0,0.478261,0.0779532,92576
52.5,0.521739,0.0121016,50496,0.565217,0.013673,54704,1,0.00622099,96784,1,0.00489488,96784,0.875,0.0418559,176736,0.152174,0.449208,29456,0,0,0,0.791667,0.00509258,79952,0.782609,0.00662999,75744,1,0.00762794,96784,0,0.00944583,0,1,0.00879714,193568,1,0.00693917,100992,0,2.493,0,0.5,0.0856326,96784
52.6,0.478261,0.0127747,46288,0.541667,0.013529,54704,0.913043,0.00471241,88368,1,0.00488212,96784,0.891304,0.0479765,172528,0.152174,0.449208,29456,0,0,0,0.73913,0.00492123,71536,0.73913,0.00677884,71536,1,0.00749781,100992,0,0.00944583,0,1,0.00885112,193568,1,0.00721605,96784,0,2.493,0,0.479167,0.0835731,96784
52.7,0.434783,0.0126407,42080,0.565217,0.013529,54704,0.956522,0.00657035,92576,1,0.00509733,100992,0.891304,0.0608439,172528,0.173913,0.446682,33664,0,0,0,0.695652,0.00513309,67328,0.666667,0.00704588,67328,1,0.00730982,96784,0,0.00944583,0,1,0.00958626,201984,1,0.00731615,96784,0,2.493,0,0.543478,0.0776104,105200
52.8,0.375,0.0129398,37872,0.565217,0.0147898,54704,0.956522,0.00669649,92576,1,0.00538072,96784,0.913043,0.0684775,176736,0.125,0.445034,25248,0,0,0,0.652174,0.00521031,63120,0.652174,0.00667613,63120,1,0.0072649,96784,0,0.00944583,0,1,0.00913365,193568,1,0.00743048,96784,0,2.493,0,0.521739,0.0727795,100992
52.9,0.391304,0.0129398,37872,0.478261,0.0138272,46288,0.958333,0.00661965,96784,1,0.0054837,96784,0.891304,0.0717709,172528,0.130435,0.445034,25248,0,0,0,0.583333,0.00547462,58912,0.565217,0.00720265,54704,1,0.00723733,96784,0,0.00944583,0,1,0.00947398,193568,0.958333,0.00754951,96784,0,2.493,0,0.521739,0.0682482,100992
53,0.434783,0.0153681,42080,0.521739,0.0141659,50496,0.956522,0.00650393,92576,1,0.0057313,96784,0.833333,0.0755644,168320,0.108696,0.447407,21040,0,0,0,0.521739,0.00589195,50496,0.521739,0.00659004,50496,0.958333,0.00957438,96784,0,0.00944583,0,1,0.00943697,193568,1,0.00725577,96784,0,2.493,0,0.5,0.0658203,100992
53.1,0.434783,0.0149437,42080,0.541667,0.013654,54704,0.956522,0.0071625,92576,1,0.00555193,96784,0.804348,0.0837107,155696,0.108696,0.447407,21040,0,0,0,0.478261,0.00554713,46288,0.478261,0.00638172,46288,1,0.0107135,96784,0,0.00944583,0,0.958333,0.00950097,193568,1,0.00836124,96784,0,2.493,0,0.521739,0.0629238,100992
53.2,0.391304,0.0148405,37872,0.565217,0.013654,54704,0.956522,0.00677043,92576,1,0.00548389,100992,0.782609,0.0853617,151488,0.108696,0.447407,21040,0,0,0,0.434783,0.00531765,42080,0.416667,0.00685163,42080,1,0.0102983,96784,0,0.00944583,0,1.04348,0.00924591,201984,1,0.00837508,96784,0,2.493,0,0.521739,0.0578634,100992
53.3,0.391304,0.0148405,37872,0.521739,0.0136751,50496,0.956522,0.00738715,92576,1,0.00566992,96784,0.73913,0.093389,143072,0.104167,0.447407,21040,0,0,0,0.391304,0.00524678,37872,0.347826,0.00594476,33664,1,0.0102654,96784,0,0.00944583,0,1,0.00908175,193568,1,0.00723181,96784,0,2.493,0,0.521739,0.0562273,100992
53.4,0.304348,0.0156644,29456,0.521739,0.0139219,50496,1,0.00749794,96784,1,0.00523834,96784,0.717391,0.100583,138864,0.0869565,0.44381,16832,0,0,0,0.333333,0.00460109,33664,0.304348,0.00616334,29456,1,0.0102583,96784,0,0.00944583,0,1,0.00864958,193568,1,0.00695213,100992,0,2.493,0,0.5,0.0557874,96784
