time,node_id,channel,tx_power,data_rate,neighbors,interference
0.2,0,0,19.0506,6.4747,14,0.08
0.2,1,0,18.2731,6.86345,14,0.08
0.2,2,0,18.272,6.86398,14,0.08
0.2,3,0,18.1025,6.94877,14,0.08
0.2,4,0,18.1002,6.9499,14,0.08
0.2,5,0,18.4311,6.78443,14,0.08
0.2,6,0,18.4306,6.78472,14,0.08
0.2,7,0,19.1945,6.40274,14,0.08
0.2,8,0,19.2005,6.39973,14,0.08
0.2,9,0,20.3673,5.81637,14,0.08
0.2,10,0,20.3738,5.8131,14,0.08
0.2,11,2,21.2452,5.37739,13,0.075
0.2,12,1,21.244,5.37798,13,0.075
0.2,13,1,22.5664,4.71679,12,0.07
0.2,14,2,22.5612,4.71942,12,0.07
5.2,0,0,19.03,6.485,14,0.08
5.2,1,0,18.2473,6.87636,14,0.08
5.2,2,0,18.2599,6.87004,14,0.08
5.2,3,0,18.0728,6.96358,14,0.08
5.2,4,0,18.0753,6.96233,14,0.08
5.2,5,0,18.3996,6.80018,14,0.08
5.2,6,0,18.4112,6.79439,14,0.08
5.2,7,0,19.1689,6.41554,14,0.08
5.2,8,0,19.1935,6.40326,14,0.08
5.2,9,0,20.3278,5.83609,14,0.08
5.2,10,0,20.3735,5.81326,14,0.08
5.2,11,2,21.1641,5.41793,13,0.075
5.2,12,1,21.2336,5.38322,13,0.075
5.2,13,1,22.4443,4.77786,12,0.07
5.2,14,2,22.5219,4.73904,12,0.07
10.2,0,0,19.0436,6.47819,14,0.08
10.2,1,0,18.2665,6.86677,14,0.08
10.2,2,0,18.2672,6.86642,14,0.08
10.2,3,0,18.0983,6.95087,14,0.08
10.2,4,0,18.1006,6.94969,14,0.08
10.2,5,0,18.4306,6.78471,14,0.08
10.2,6,0,18.4278,6.7861,14,0.08
10.2,7,0,19.2045,6.39775,14,0.08
10.2,8,0,19.1929,6.40353,14,0.08
10.2,9,0,20.3818,5.80909,14,0.08
10.2,10,0,20.3634,5.81832,14,0.08
10.2,11,2,21.2599,5.37004,13,0.075
10.2,12,1,21.2324,5.38379,13,0.075
10.2,13,1,22.5862,4.70689,12,0.07
10.2,14,2,22.5525,4.72376,12,0.07
15.2,0,0,19.0535,6.47327,14,0.08
15.2,1,0,18.2761,6.86197,14,0.08
15.2,2,0,18.2752,6.8624,14,0.08
15.2,3,0,18.1051,6.94743,14,0.08
15.2,4,0,18.1047,6.94766,14,0.08
15.2,5,0,18.4332,6.78339,14,0.08
15.2,6,0,18.4333,6.78334,14,0.08
15.2,7,0,19.2024,6.3988,14,0.08
15.2,8,0,19.2035,6.39826,14,0.08
15.2,9,0,20.3786,5.8107,14,0.08
15.2,10,0,20.38,5.81002,14,0.08
15.2,11,2,21.2505,5.37474,13,0.075
15.2,12,1,21.2528,5.37361,13,0.075
15.2,13,1,22.5668,4.7166,12,0.07
15.2,14,2,22.5705,4.71477,12,0.07
20.2,0,0,19.051,6.47451,14,0.08
20.2,1,0,18.2733,6.86334,14,0.08
20.2,2,0,18.2734,6.86332,14,0.08
20.2,3,0,18.1024,6.94878,14,0.08
20.2,4,0,18.1024,6.94882,14,0.08
20.2,5,0,18.431,6.78452,14,0.08
20.2,6,0,18.4311,6.78445,14,0.08
20.2,7,0,19.2007,6.39966,14,0.08
20.2,8,0,19.2011,6.39943,14,0.08
20.2,9,0,20.376,5.81199,14,0.08
20.2,10,0,20.3768,5.81159,14,0.08
20.2,11,2,21.247,5.3765,13,0.075
20.2,12,1,21.248,5.376,13,0.075
20.2,13,1,22.5626,4.71871,12,0.07
20.2,14,2,22.5638,4.7181,12,0.07
25.2,0,0,19.0508,6.47459,14,0.08
25.2,1,0,18.2732,6.86341,14,0.08
25.2,2,0,18.2732,6.86338,14,0.08
25.2,3,0,18.1025,6.94877,14,0.08
25.2,4,0,18.1025,6.94876,14,0.08
25.2,5,0,18.4312,6.78442,14,0.08
25.2,6,0,18.4311,6.78443,14,0.08
25.2,7,0,19.201,6.39949,14,0.08
25.2,8,0,19.2009,6.39955,14,0.08
25.2,9,0,20.3766,5.81172,14,0.08
25.2,10,0,20.3764,5.81179,14,0.08
25.2,11,2,21.2479,5.37604,13,0.075
25.2,12,1,21.2477,5.37615,13,0.075
25.2,13,1,22.5642,4.71789,12,0.07
25.2,14,2,22.5639,4.71804,12,0.07
30.2,0,0,19.0301,6.48495,14,0.08
30.2,1,0,18.2473,6.87636,14,0.08
30.2,2,0,18.256,6.872,14,0.08
30.2,3,0,18.1363,6.93186,14,0.08
30.2,4,0,18.0982,6.95088,14,0.08
30.2,5,0,18.4741,6.76295,14,0.08
30.2,6,0,18.3691,6.81544,14,0.08
30.2,7,0,19.1953,6.40234,14,0.08
30.2,8,0,19.1582,6.42091,14,0.08
30.2,9,0,20.2998,5.8501,14,0.08
30.2,10,0,20.3696,5.81521,14,0.08
30.2,11,2,21.0925,5.45374,13,0.075
30.2,12,1,21.326,5.33699,13,0.075
30.2,13,1,22.3745,4.81273,12,0.07
30.2,14,2,22.7143,4.64284,12,0.07
35.2,0,0,19.0253,6.48733,14,0.08
35.2,1,0,18.2513,6.87433,14,0.08
35.2,2,0,18.2535,6.87325,14,0.08
35.2,3,0,18.085,6.95748,14,0.08
35.2,4,0,18.0783,6.96086,14,0.08
35.2,5,0,18.4271,6.78646,14,0.08
35.2,6,0,18.4036,6.79821,14,0.08
35.2,7,0,19.2198,6.3901,14,0.08
35.2,8,0,19.1605,6.41977,14,0.08
35.2,9,0,20.4168,5.79158,14,0.08
35.2,10,0,20.3105,5.84476,14,0.08
35.2,11,2,21.3081,5.34594,13,0.075
35.2,12,1,21.1222,5.4389,13,0.075
35.2,13,1,22.6224,4.68882,12,0.07
35.2,14,2,22.374,4.81301,12,0.07
40.2,0,0,19.0452,6.47739,14,0.08
40.2,1,0,18.2696,6.86522,14,0.08
40.2,2,0,18.2659,6.86707,14,0.08
40.2,3,0,18.0974,6.95128,14,0.08
40.2,4,0,18.0957,6.95217,14,0.08
40.2,5,0,18.4255,6.78723,14,0.08
40.2,6,0,18.4269,6.78657,14,0.08
40.2,7,0,19.1939,6.40306,14,0.08
40.2,8,0,19.1983,6.40084,14,0.08
40.2,9,0,20.3659,5.81706,14,0.08
40.2,10,0,20.3749,5.81256,14,0.08
40.2,11,2,21.2306,5.38472,13,0.075
40.2,12,1,21.2527,5.37365,13,0.075
40.2,13,1,22.5398,4.73011,12,0.07
40.2,14,2,22.5841,4.70795,12,0.07
45.2,0,0,19.0534,6.47328,14,0.08
45.2,1,0,18.2754,6.8623,14,0.08
45.2,2,0,18.2757,6.86214,14,0.08
45.2,3,0,18.1046,6.94771,14,0.08
45.2,4,0,18.1052,6.94741,14,0.08
45.2,5,0,18.4326,6.78369,14,0.08
45.2,6,0,18.4338,6.78311,14,0.08
45.2,7,0,19.2015,6.39924,14,0.08
45.2,8,0,19.2042,6.3979,14,0.08
45.2,9,0,20.3767,5.81167,14,0.08
45.2,10,0,20.3811,5.80945,14,0.08
45.2,11,2,21.2482,5.3759,13,0.075
45.2,12,1,21.2548,5.37261,13,0.075
45.2,13,1,22.5661,4.71696,12,0.07
45.2,14,2,22.5719,4.71403,12,0.07
50.2,0,0,19.0509,6.47454,14,0.08
50.2,1,0,18.2732,6.86339,14,0.08
50.2,2,0,18.2734,6.86331,14,0.08
50.2,3,0,18.1026,6.94872,14,0.08
50.2,4,0,18.1026,6.94871,14,0.08
50.2,5,0,18.4313,6.78434,14,0.08
50.2,6,0,18.4311,6.78447,14,0.08
50.2,7,0,19.2013,6.39933,14,0.08
50.2,8,0,19.2008,6.39961,14,0.08
50.2,9,0,20.3772,5.81141,14,0.08
50.2,10,0,20.3761,5.81197,14,0.08
50.2,11,2,21.2489,5.37556,13,0.075
50.2,12,1,21.2467,5.37665,13,0.075
50.2,13,1,22.5652,4.71742,12,0.07
50.2,14,2,22.5619,4.71905,12,0.07
55.2,0,0,19.0508,6.47458,14,0.08
55.2,1,0,18.2732,6.86339,14,0.08
55.2,2,0,18.2732,6.86341,14,0.08
55.2,3,0,18.1025,6.94876,14,0.08
55.2,4,0,18.1024,6.94879,14,0.08
55.2,5,0,18.4311,6.78445,14,0.08
55.2,6,0,18.4311,6.78447,14,0.08
55.2,7,0,19.201,6.3995,14,0.08
55.2,8,0,19.2009,6.39954,14,0.08
55.2,9,0,20.3765,5.81173,14,0.08
55.2,10,0,20.3764,5.81179,14,0.08
55.2,11,2,21.2479,5.37607,13,0.075
55.2,12,1,21.2477,5.37613,13,0.075
55.2,13,1,22.564,4.71801,12,0.07
55.2,14,2,22.564,4.71798,12,0.07
60.2,0,0,19.051,6.47449,14,0.08
60.2,1,0,18.2733,6.86335,14,0.08
60.2,2,0,18.2733,6.86333,14,0.08
60.2,3,0,18.1026,6.94872,14,0.08
60.2,4,0,18.1026,6.94871,14,0.08
60.2,5,0,18.4312,6.7844,14,0.08
60.2,6,0,18.4312,6.78439,14,0.08
60.2,7,0,19.201,6.39948,14,0.08
60.2,8,0,19.2011,6.39946,14,0.08
60.2,9,0,20.3766,5.8117,14,0.08
60.2,10,0,20.3767,5.81165,14,0.08
60.2,11,2,21.248,5.37602,13,0.075
60.2,12,1,21.2481,5.37596,13,0.075
60.2,13,1,22.5642,4.71792,12,0.07
60.2,14,2,22.5643,4.71784,12,0.07
65.2,0,0,19.051,6.47452,14,0.08
65.2,1,0,18.2733,6.86337,14,0.08
65.2,2,0,18.2733,6.86336,14,0.08
65.2,3,0,18.1025,6.94873,14,0.08
65.2,4,0,18.1026,6.94872,14,0.08
65.2,5,0,18.4312,6.7844,14,0.08
65.2,6,0,18.4312,6.7844,14,0.08
65.2,7,0,19.2011,6.39947,14,0.08
65.2,8,0,19.201,6.39948,14,0.08
65.2,9,0,20.3766,5.81171,14,0.08
65.2,10,0,20.3766,5.8117,14,0.08
65.2,11,2,21.248,5.37602,13,0.075
65.2,12,1,21.2479,5.37606,13,0.075
65.2,13,1,22.5642,4.7179,12,0.07
65.2,14,2,22.5641,4.71794,12,0.07
70.2,0,0,19.051,6.47452,14,0.08
70.2,1,0,18.2733,6.86335,14,0.08
70.2,2,0,18.2733,6.86333,14,0.08
70.2,3,0,18.1026,6.94872,14,0.08
70.2,4,0,18.1026,6.94872,14,0.08
70.2,5,0,18.4312,6.78439,14,0.08
70.2,6,0,18.4312,6.7844,14,0.08
70.2,7,0,19.2011,6.39946,14,0.08
70.2,8,0,19.2011,6.39947,14,0.08
70.2,9,0,20.3766,5.81168,14,0.08
70.2,10,0,20.3766,5.81168,14,0.08
70.2,11,2,21.248,5.37601,13,0.075
70.2,12,1,21.2479,5.37605,13,0.075
70.2,13,1,22.5642,4.71789,12,0.07
70.2,14,2,22.5641,4.71794,12,0.07
75.2,0,0,19.051,6.47449,14,0.08
75.2,1,0,18.2733,6.86335,14,0.08
75.2,2,0,18.2733,6.86333,14,0.08
75.2,3,0,18.1026,6.94872,14,0.08
75.2,4,0,18.1026,6.94872,14,0.08
75.2,5,0,18.4312,6.78439,14,0.08
75.2,6,0,18.4312,6.7844,14,0.08
75.2,7,0,19.2011,6.39946,14,0.08
75.2,8,0,19.201,6.39948,14,0.08
75.2,9,0,20.3766,5.81168,14,0.08
75.2,10,0,20.3766,5.81168,14,0.08
75.2,11,2,21.2479,5.37606,13,0.075
75.2,12,1,21.248,5.376,13,0.075
75.2,13,1,22.5641,4.71794,12,0.07
75.2,14,2,22.5641,4.71794,12,0.07
