time,nodeId,x,y,z
0,0,0.327,0.336,300
0,1,-16.643,0.326,300
0,2,0.338,-16.633,300
0,3,-33.614,0.315,300
0,4,0.349,-33.603,300
0,5,-50.584,0.304,300
0,6,0.36,-50.573,300
0,7,-67.555,0.293,300
0,8,0.39,-67.543,300
0,9,-84.521,0.237,300
0,10,0.391,-84.517,300
0,11,-101.495,0.236,300
0,12,0.392,-101.489,300
0,13,-118.468,0.235,300
0,14,0.392,-118.462,300
0.2,0,1.009,1.067,300
0.2,1,-15.961,0.995,300
0.2,2,1.08,-15.897,300
0.2,3,-32.932,0.923,300
0.2,4,1.151,-32.861,300
0.2,5,-49.902,0.851,300
0.2,6,1.283,-49.818,300
0.2,7,-66.852,0.65,300
0.2,8,1.375,-66.796,300
0.2,9,-83.828,0.48,300
0.2,10,1.378,-83.784,300
0.2,11,-100.82,0.474,300
0.2,12,1.381,-100.767,300
0.2,13,-117.805,0.47,300
0.2,14,1.382,-117.747,300
0.4,0,1.737,1.882,300
0.4,1,-15.236,1.704,300
0.4,2,1.911,-15.069,300
0.4,3,-32.209,1.527,300
0.4,4,2.115,-32.008,300
0.4,5,-49.181,1.349,300
0.4,6,2.456,-48.936,300
0.4,7,-66.095,0.819,300
0.4,8,2.608,-65.936,300
0.4,9,-83.082,0.451,300
0.4,10,2.618,-82.951,300
0.4,11,-100.112,0.428,300
0.4,12,2.623,-99.953,300
0.4,13,-117.122,0.415,300
0.4,14,2.627,-116.948,300
0.6,0,2.517,2.788,300
0.6,1,-14.461,2.47,300
0.6,2,2.827,-14.143,300
0.6,3,-31.44,2.153,300
0.6,4,3.31,-30.99,300
0.6,5,-48.418,1.835,300
0.6,6,3.856,-47.906,300
0.6,7,-65.318,0.988,300
0.6,8,4.069,-64.942,300
0.6,9,-82.268,0.242,300
0.6,10,4.087,-81.996,300
0.6,11,-99.344,0.14,300
0.6,12,4.098,-99.027,300
0.6,13,-116.402,0.106,300
0.6,14,4.105,-116.044,300
0.8,0,3.357,3.788,300
0.8,1,-13.632,3.306,300
0.8,2,3.826,-13.116,300
0.8,3,-30.621,2.823,300
0.8,4,4.715,-29.793,300
0.8,5,-47.609,2.341,300
0.8,6,5.46,-46.71,300
0.8,7,-64.513,1.194,300
0.8,8,5.736,-63.797,300
0.8,9,-81.436,0.064,300
0.8,10,5.766,-80.902,300
0.8,11,-98.496,-0.292,300
0.8,12,5.784,-97.973,300
0.8,13,-115.612,-0.409,300
0.8,14,5.796,-115.021,300
1,0,4.259,4.885,300
1,1,-12.744,4.22,300
1,2,4.902,-11.986,300
1,3,-29.747,3.556,300
1,4,6.265,-28.438,300
1,5,-46.751,2.892,300
1,6,7.248,-45.333,300
1,7,-63.672,1.471,300
1,8,7.591,-62.484,300
1,9,-80.589,-0.006,300
1,10,7.638,-79.656,300
1,11,-97.628,-0.654,300
1,12,7.666,-96.777,300
1,13,-114.725,-1.025,300
1,14,7.684,-113.864,300
1.2,0,5.226,6.075,300
1.2,1,-11.796,5.221,300
1.2,2,6.05,-10.758,300
1.2,3,-28.817,4.367,300
1.2,4,7.829,-27.008,300
1.2,5,-45.839,3.513,300
1.2,6,9.182,-43.778,300
1.2,7,-62.787,1.846,300
1.2,8,9.616,-60.992,300
1.2,9,-79.715,0.065,300
1.2,10,9.686,-78.245,300
1.2,11,-96.746,-0.867,300
1.2,12,9.728,-95.428,300
1.2,13,-113.815,-1.528,300
1.2,14,9.754,-112.563,300
1.4,0,6.257,7.357,300
1.4,1,-10.786,6.312,300
1.4,2,7.262,-9.436,300
1.4,3,-27.828,5.266,300
1.4,4,9.396,-25.514,300
1.4,5,-44.871,4.221,300
1.4,6,11.107,-42.141,300
1.4,7,-61.85,2.34,300
1.4,8,11.782,-59.318,300
1.4,9,-78.801,0.3,300
1.4,10,11.895,-76.657,300
1.4,11,-95.835,-0.9,300
1.4,12,11.955,-93.914,300
1.4,13,-112.889,-1.84,300
1.4,14,11.993,-111.108,300
1.6,0,7.349,8.725,300
1.6,1,-9.716,7.493,300
1.6,2,8.531,-8.027,300
1.6,3,-26.78,6.26,300
1.6,4,10.956,-23.968,300
1.6,5,-43.845,5.028,300
1.6,6,12.973,-40.464,300
1.6,7,-60.858,2.967,300
1.6,8,13.919,-57.564,300
1.6,9,-77.836,0.714,300
1.6,10,14.245,-74.888,300
1.6,11,-94.882,-0.731,300
1.6,12,14.335,-92.229,300
1.6,13,-111.932,-1.936,300
1.6,14,14.388,-109.492,300
1.8,0,8.498,10.169,300
1.8,1,-8.589,8.76,300
1.8,2,9.847,-6.542,300
1.8,3,-25.676,7.351,300
1.8,4,12.499,-22.383,300
1.8,5,-42.763,5.942,300
1.8,6,14.769,-38.766,300
1.8,7,-59.807,3.735,300
1.8,8,15.97,-55.779,300
1.8,9,-76.815,1.314,300
1.8,10,16.584,-73.03,300
1.8,11,-93.877,-0.351,300
1.8,12,16.747,-90.444,300
1.8,13,-110.933,-1.798,300
1.8,14,16.843,-107.768,300
2,0,9.697,11.679,300
2,1,-7.411,10.107,300
2,2,11.2,-4.994,300
2,3,-24.519,8.536,300
2,4,14.017,-20.772,300
2,5,-41.626,6.964,300
2,6,16.486,-37.063,300
2,7,-58.698,4.645,300
2,8,17.921,-53.985,300
2,9,-75.713,2.121,300
2,10,18.814,-71.147,300
2,11,-92.795,0.26,300
2,12,19.116,-88.603,300
2,13,-109.862,-1.407,300
2,14,19.264,-105.997,300
2.2,0,10.938,13.245,300
2.2,1,-6.187,11.527,300
2.2,2,12.579,-3.395,300
2.2,3,-23.313,9.81,300
2.2,4,15.503,-19.148,300
2.2,5,-40.439,8.092,300
2.2,6,18.12,-35.37,300
2.2,7,-57.532,5.694,300
2.2,8,19.765,-52.202,300
2.2,9,-74.474,3.192,300
2.2,10,20.921,-69.265,300
2.2,11,-91.584,1.149,300
2.2,12,21.392,-86.727,300
2.2,13,-108.67,-0.726,300
2.2,14,21.647,-104.174,300
2.4,0,12.214,14.855,300
2.4,1,-4.926,13.01,300
2.4,2,13.975,-1.758,300
2.4,3,-22.066,11.166,300
2.4,4,16.952,-17.521,300
2.4,5,-39.207,9.322,300
2.4,6,19.669,-33.699,300
2.4,7,-56.288,6.905,300
2.4,8,21.496,-50.446,300
2.4,9,-73.105,4.523,300
2.4,10,22.895,-67.406,300
2.4,11,-90.253,2.31,300
2.4,12,23.548,-84.845,300
2.4,13,-107.366,0.243,300
2.4,14,23.945,-102.312,300
2.6,0,13.516,16.496,300
2.6,1,-3.634,14.546,300
2.6,2,15.377,-0.096,300
2.6,3,-20.784,12.596,300
2.6,4,18.36,-15.901,300
2.6,5,-37.934,10.646,300
2.6,6,21.132,-32.06,300
2.6,7,-54.924,8.321,300
2.6,8,23.112,-48.731,300
2.6,9,-71.615,6.107,300
2.6,10,24.731,-65.587,300
2.6,11,-88.809,3.737,300
2.6,12,25.572,-82.98,300
2.6,13,-105.959,1.49,300
2.6,14,26.128,-100.436,300
2.8,0,14.835,18.159,300
2.8,1,-2.319,16.124,300
2.8,2,16.779,1.58,300
2.8,3,-19.474,14.089,300
2.8,4,19.725,-14.297,300
2.8,5,-36.628,12.054,300
2.8,6,22.512,-30.461,300
2.8,7,-53.534,9.83,300
2.8,8,24.618,-47.065,300
2.8,9,-70.047,7.88,300
2.8,10,26.427,-63.825,300
2.8,11,-87.258,5.423,300
2.8,12,27.456,-81.15,300
2.8,13,-104.454,3.008,300
2.8,14,28.185,-98.571,300
3,0,16.164,19.831,300
3,1,-0.989,17.732,300
3,2,18.171,3.258,300
3,3,-18.143,15.633,300
3,4,21.046,-12.714,300
3,5,-35.296,13.535,300
3,6,23.813,-28.906,300
3,7,-52.126,11.414,300
3,8,26.015,-45.457,300
3,9,-68.489,9.703,300
3,10,27.988,-62.128,300
3,11,-85.618,7.337,300
3,12,29.199,-79.373,300
3,13,-102.856,4.787,300
3,14,30.106,-96.737,300
3.2,0,17.495,21.503,300
3.2,1,0.348,19.361,300
3.2,2,19.547,4.928,300
3.2,3,-16.798,17.218,300
3.2,4,22.324,-11.158,300
3.2,5,-33.945,15.075,300
3.2,6,25.042,-27.397,300
3.2,7,-50.707,13.057,300
3.2,8,27.313,-43.909,300
3.2,9,-66.951,11.555,300
3.2,10,29.419,-60.504,300
3.2,11,-83.98,9.322,300
3.2,12,30.804,-77.66,300
3.2,13,-101.182,6.798,300
3.2,14,31.888,-94.95,300
3.4,0,18.821,23.167,300
3.4,1,1.687,20.999,300
3.4,2,20.902,6.583,300
3.4,3,-15.447,18.831,300
3.4,4,23.56,-9.632,300
3.4,5,-32.581,16.663,300
3.4,6,26.204,-25.934,300
3.4,7,-49.286,14.743,300
3.4,8,28.519,-42.422,300
3.4,9,-65.441,13.414,300
3.4,10,30.728,-58.955,300
3.4,11,-82.375,11.314,300
3.4,12,32.275,-76.018,300
3.4,13,-99.516,8.873,300
3.4,14,33.533,-93.223,300
3.6,0,20.136,24.815,300
3.6,1,3.02,22.638,300
3.6,2,22.231,8.214,300
3.6,3,-14.097,20.462,300
3.6,4,24.755,-8.137,300
3.6,5,-31.214,18.286,300
3.6,6,27.309,-24.516,300
3.6,7,-47.871,16.457,300
3.6,8,29.644,-40.994,300
3.6,9,-63.966,15.264,300
3.6,10,31.929,-57.482,300
3.6,11,-80.813,13.292,300
3.6,12,33.62,-74.451,300
3.6,13,-97.891,10.946,300
3.6,14,35.043,-91.564,300
3.8,0,21.436,26.44,300
3.8,1,4.341,24.27,300
3.8,2,23.531,9.817,300
3.8,3,-12.753,22.101,300
3.8,4,25.914,-6.674,300
3.8,5,-29.848,19.931,300
3.8,6,28.364,-23.14,300
3.8,7,-46.468,18.182,300
3.8,8,30.699,-39.621,300
3.8,9,-62.532,17.089,300
3.8,10,33.032,-56.079,300
3.8,11,-79.301,15.237,300
3.8,12,34.852,-72.959,300
3.8,13,-96.315,12.993,300
3.8,14,36.427,-89.979,300
4,0,22.716,28.038,300
4,1,5.647,25.888,300
4,2,24.8,11.388,300
4,3,-11.422,23.737,300
4,4,27.041,-5.242,300
4,5,-28.49,21.587,300
4,6,29.378,-21.8,300
4,7,-45.084,19.908,300
4,8,31.695,-38.298,300
4,9,-61.143,18.878,300
4,10,34.052,-54.742,300
4,11,-77.845,17.134,300
4,12,35.982,-71.539,300
4,13,-94.796,14.994,300
4,14,37.694,-88.468,300
4.2,0,23.973,29.606,300
4.2,1,6.934,27.485,300
4.2,2,26.037,12.924,300
4.2,3,-10.106,25.365,300
4.2,4,28.138,-3.839,300
4.2,5,-27.146,23.244,300
4.2,6,30.361,-20.491,300
4.2,7,-43.723,21.621,300
4.2,8,32.645,-37.017,300
4.2,9,-59.802,20.622,300
4.2,10,35.004,-53.462,300
4.2,11,-76.448,18.971,300
4.2,12,37.023,-70.187,300
4.2,13,-93.339,16.934,300
4.2,14,38.856,-87.03,300
4.4,0,25.207,31.141,300
4.4,1,8.198,29.058,300
4.4,2,27.244,14.426,300
4.4,3,-8.811,26.975,300
4.4,4,29.212,-2.462,300
4.4,5,-25.82,24.892,300
4.4,6,31.32,-19.208,300
4.4,7,-42.391,23.313,300
4.4,8,33.559,-35.77,300
4.4,9,-58.51,22.313,300
4.4,10,35.902,-52.23,300
4.4,11,-75.112,20.74,300
4.4,12,37.992,-68.895,300
4.4,13,-91.948,18.803,300
4.4,14,39.927,-85.66,300
4.6,0,26.416,32.644,300
4.6,1,9.439,30.604,300
4.6,2,28.42,15.892,300
4.6,3,-7.538,28.564,300
4.6,4,30.266,-1.107,300
4.6,5,-24.516,26.524,300
4.6,6,32.265,-17.942,300
4.6,7,-41.088,24.976,300
4.6,8,34.45,-34.548,300
4.6,9,-57.265,23.949,300
4.6,10,36.76,-51.037,300
4.6,11,-73.836,22.437,300
4.6,12,38.902,-67.653,300
4.6,13,-90.623,20.592,300
4.6,14,40.921,-84.351,300
4.8,0,27.6,34.113,300
4.8,1,10.655,32.12,300
4.8,2,29.568,17.326,300
4.8,3,-6.29,30.127,300
4.8,4,31.306,0.229,300
4.8,5,-23.236,28.134,300
4.8,6,33.202,-16.689,300
4.8,7,-39.818,26.605,300
4.8,8,35.327,-33.344,300
4.8,9,-56.067,25.526,300
4.8,10,37.592,-49.871,300
4.8,11,-72.619,24.06,300
4.8,12,39.767,-66.452,300
4.8,13,-89.363,22.298,300
4.8,14,41.851,-83.095,300
5,0,28.761,35.552,300
5,1,11.846,33.607,300
5,2,30.691,18.728,300
5,3,-5.068,31.662,300
5,4,32.335,1.551,300
5,5,-21.982,29.717,300
5,6,34.139,-15.442,300
5,7,-38.581,28.195,300
5,8,36.201,-32.149,300
5,9,-54.912,27.047,300
5,10,38.411,-48.721,300
5,11,-71.458,25.61,300
5,12,40.603,-65.282,300
5,13,-88.166,23.919,300
5,14,42.734,-81.882,300
5.2,0,29.899,36.961,300
5.2,1,13.014,35.064,300
5.2,2,31.792,20.104,300
5.2,3,-3.87,33.167,300
5.2,4,33.358,2.862,300
5.2,5,-20.755,31.27,300
5.2,6,35.081,-14.195,300
5.2,7,-37.376,29.745,300
5.2,8,37.08,-30.954,300
5.2,9,-53.797,28.514,300
5.2,10,39.228,-47.579,300
5.2,11,-70.346,27.091,300
5.2,12,41.421,-64.131,300
5.2,13,-87.026,25.46,300
5.2,14,43.582,-80.702,300
5.4,0,31.017,38.344,300
5.4,1,14.16,36.493,300
5.4,2,32.874,21.455,300
5.4,3,-2.698,34.642,300
5.4,4,34.38,4.168,300
5.4,5,-19.555,32.79,300
5.4,6,36.034,-12.942,300
5.4,7,-36.204,31.254,300
5.4,8,37.97,-29.754,300
5.4,9,-52.718,29.93,300
5.4,10,40.053,-46.434,300
5.4,11,-69.279,28.508,300
5.4,12,42.235,-62.989,300
5.4,13,-85.94,26.924,300
5.4,14,44.41,-79.544,300
5.6,0,32.118,39.705,300
5.6,1,15.285,37.896,300
5.6,2,33.94,22.788,300
5.6,3,-1.548,36.087,300
5.6,4,35.403,5.471,300
5.6,5,-18.381,34.279,300
5.6,6,37.002,-11.679,300
5.6,7,-35.06,32.724,300
5.6,8,38.878,-28.54,300
5.6,9,-51.668,31.301,300
5.6,10,40.894,-45.278,300
5.6,11,-68.25,29.867,300
5.6,12,43.054,-61.847,300
5.6,13,-84.899,28.318,300
5.6,14,45.228,-78.398,300
5.8,0,33.205,41.046,300
5.8,1,16.392,39.276,300
5.8,2,34.996,24.105,300
5.8,3,-0.42,37.506,300
5.8,4,36.431,6.776,300
5.8,5,-17.232,35.736,300
5.8,6,37.988,-10.403,300
5.8,7,-33.944,34.156,300
5.8,8,39.81,-27.31,300
5.8,9,-50.643,32.634,300
5.8,10,41.76,-44.104,300
5.8,11,-67.252,31.177,300
5.8,12,43.888,-60.696,300
5.8,13,-83.897,29.652,300
5.8,14,46.049,-77.255,300
6,0,34.28,42.373,300
6,1,17.485,40.636,300
6,2,36.043,25.411,300
6,3,0.689,38.9,300
6,4,37.467,8.085,300
6,5,-16.106,37.163,300
6,6,38.994,-9.111,300
6,7,-32.851,35.554,300
6,8,40.767,-26.058,300
6,9,-49.636,33.934,300
6,10,42.654,-42.905,300
6,11,-66.278,32.448,300
6,12,44.744,-59.529,300
6,13,-82.926,30.933,300
6,14,46.882,-76.105,300
6.2,0,35.347,43.689,300
6.2,1,18.565,41.98,300
6.2,2,37.087,26.711,300
6.2,3,1.783,40.271,300
6.2,4,38.512,9.401,300
6.2,5,-14.999,38.563,300
6.2,6,40.022,-7.799,300
6.2,7,-31.778,36.921,300
6.2,8,41.752,-24.781,300
6.2,9,-48.643,35.21,300
6.2,10,43.581,-41.679,300
6.2,11,-65.32,33.687,300
6.2,12,45.627,-58.339,300
6.2,13,-81.978,32.174,300
6.2,14,47.734,-74.941,300
6.4,0,36.408,44.998,300
6.4,1,19.635,43.311,300
6.4,2,38.129,28.009,300
6.4,3,2.863,41.625,300
6.4,4,39.568,10.727,300
6.4,5,-13.91,39.938,300
6.4,6,41.073,-6.468,300
6.4,7,-30.721,38.264,300
6.4,8,42.767,-23.478,300
6.4,9,-47.657,36.469,300
6.4,10,44.544,-40.421,300
6.4,11,-64.372,34.904,300
6.4,12,46.543,-57.121,300
6.4,13,-81.046,33.382,300
6.4,14,48.612,-73.756,300
6.6,0,37.467,46.304,300
6.6,1,20.7,44.634,300
6.6,2,39.174,29.308,300
6.6,3,3.933,42.963,300
6.6,4,40.636,12.063,300
