time,nodeId,x,y,z
3.8,1,-13.315,35.3,30
3.8,2,3.655,18.33,30
3.8,3,-30.286,35.3,30
3.8,4,3.655,1.359,30
3.8,5,-47.256,35.3,30
3.8,6,3.655,-15.612,30
3.8,7,-64.227,35.3,30
3.8,8,3.655,-32.582,30
3.8,9,-81.198,35.3,30
3.8,10,3.655,-49.553,30
3.8,11,-98.168,35.3,30
3.8,12,3.655,-66.523,30
3.8,13,-115.139,35.3,30
3.8,14,3.655,-83.494,30
4,0,3.815,37.214,30
4,1,-13.156,37.214,30
4,2,3.815,20.243,30
4,3,-30.127,37.214,30
4,4,3.815,3.273,30
4,5,-47.097,37.214,30
4,6,3.815,-13.698,30
4,7,-64.068,37.214,30
4,8,3.815,-30.668,30
4,9,-81.038,37.214,30
4,10,3.815,-47.639,30
4,11,-98.009,37.214,30
4,12,3.815,-64.609,30
4,13,-114.979,37.214,30
4,14,3.815,-81.58,30
4.2,0,3.978,39.074,30
4.2,1,-12.993,39.074,30
4.2,2,3.978,22.104,30
4.2,3,-29.963,39.074,30
4.2,4,3.978,5.133,30
4.2,5,-46.934,39.074,30
4.2,6,3.978,-11.838,30
4.2,7,-63.904,39.074,30
4.2,8,3.978,-28.808,30
4.2,9,-80.875,39.074,30
4.2,10,3.978,-45.779,30
4.2,11,-97.845,39.074,30
4.2,12,3.978,-62.749,30
4.2,13,-114.816,39.074,30
4.2,14,3.978,-79.72,30
4.4,0,4.145,40.884,30
4.4,1,-12.826,40.884,30
4.4,2,4.145,23.914,30
4.4,3,-29.796,40.884,30
4.4,4,4.145,6.943,30
4.4,5,-46.767,40.884,30
4.4,6,4.145,-10.027,30
4.4,7,-63.737,40.884,30
4.4,8,4.145,-26.998,30
4.4,9,-80.708,40.884,30
4.4,10,4.145,-43.968,30
4.4,11,-97.678,40.884,30
4.4,12,4.145,-60.939,30
4.4,13,-114.649,40.884,30
4.4,14,4.145,-77.909,30
4.6,0,4.315,42.65,30
4.6,1,-12.656,42.65,30
4.6,2,4.315,25.679,30
4.6,3,-29.627,42.65,30
4.6,4,4.315,8.709,30
4.6,5,-46.597,42.65,30
4.6,6,4.315,-8.262,30
4.6,7,-63.568,42.65,30
4.6,8,4.315,-25.232,30
4.6,9,-80.538,42.65,30
4.6,10,4.315,-42.203,30
4.6,11,-97.509,42.65,30
4.6,12,4.315,-59.173,30
4.6,13,-114.479,42.65,30
4.6,14,4.315,-76.144,30
4.8,0,4.487,44.376,30
4.8,1,-12.484,44.376,30
4.8,2,4.487,27.406,30
4.8,3,-29.455,44.376,30
4.8,4,4.487,10.435,30
4.8,5,-46.425,44.376,30
4.8,6,4.487,-6.535,30
4.8,7,-63.396,44.376,30
4.8,8,4.487,-23.506,30
4.8,9,-80.366,44.376,30
4.8,10,4.487,-40.477,30
4.8,11,-97.337,44.376,30
4.8,12,4.487,-57.447,30
4.8,13,-114.307,44.376,30
4.8,14,4.487,-74.418,30
5,0,4.66,46.07,30
5,1,-12.31,46.07,30
5,2,4.66,29.099,30
5,3,-29.281,46.07,30
5,4,4.66,12.129,30
5,5,-46.251,46.07,30
5,6,4.66,-4.842,30
5,7,-63.222,46.07,30
5,8,4.66,-21.812,30
5,9,-80.193,46.07,30
5,10,4.66,-38.783,30
5,11,-97.163,46.07,30
5,12,4.66,-55.753,30
5,13,-114.134,46.07,30
5,14,4.66,-72.724,30
5.2,0,4.836,47.738,30
5.2,1,-12.135,47.738,30
5.2,2,4.836,30.767,30
5.2,3,-29.106,47.738,30
5.2,4,4.836,13.797,30
5.2,5,-46.076,47.738,30
5.2,6,4.836,-3.174,30
5.2,7,-63.047,47.738,30
5.2,8,4.836,-20.144,30
5.2,9,-80.017,47.738,30
5.2,10,4.836,-37.115,30
5.2,11,-96.988,47.738,30
5.2,12,4.836,-54.086,30
5.2,13,-113.958,47.738,30
5.2,14,4.836,-71.056,30
5.4,0,5.012,49.387,30
5.4,1,-11.958,49.387,30
5.4,2,5.012,32.416,30
5.4,3,-28.929,49.387,30
5.4,4,5.012,15.446,30
5.4,5,-45.899,49.387,30
5.4,6,5.012,-1.525,30
5.4,7,-62.87,49.387,30
5.4,8,5.012,-18.496,30
5.4,9,-79.841,49.387,30
5.4,10,5.012,-35.466,30
5.4,11,-96.811,49.387,30
5.4,12,5.012,-52.437,30
5.4,13,-113.782,49.387,30
5.4,14,5.012,-69.407,30
5.6,0,5.19,51.023,30
5.6,1,-11.781,51.023,30
5.6,2,5.19,34.053,30
5.6,3,-28.751,51.023,30
5.6,4,5.19,17.082,30
5.6,5,-45.722,51.023,30
5.6,6,5.19,0.112,30
5.6,7,-62.692,51.023,30
5.6,8,5.19,-16.859,30
5.6,9,-79.663,51.023,30
5.6,10,5.19,-33.83,30
5.6,11,-96.633,51.023,30
5.6,12,5.19,-50.8,30
5.6,13,-113.604,51.023,30
5.6,14,5.19,-67.771,30
5.8,0,5.369,52.654,30
5.8,1,-11.602,52.654,30
5.8,2,5.369,35.683,30
5.8,3,-28.572,52.654,30
5.8,4,5.369,18.713,30
5.8,5,-45.543,52.654,30
5.8,6,5.369,1.742,30
5.8,7,-62.513,52.654,30
5.8,8,5.369,-15.228,30
5.8,9,-79.484,52.654,30
5.8,10,5.369,-32.199,30
5.8,11,-96.455,52.654,30
5.8,12,5.369,-49.169,30
5.8,13,-113.425,52.654,30
5.8,14,5.369,-66.14,30
6,0,5.549,54.285,30
6,1,-11.422,54.285,30
6,2,5.549,37.314,30
6,3,-28.392,54.285,30
6,4,5.549,20.344,30
6,5,-45.363,54.285,30
6,6,5.549,3.373,30
6,7,-62.333,54.285,30
6,8,5.549,-13.598,30
6,9,-79.304,54.285,30
6,10,5.549,-30.568,30
6,11,-96.275,54.285,30
6,12,5.549,-47.539,30
6,13,-113.245,54.285,30
6,14,5.549,-64.509,30
6.2,0,5.73,55.921,30
6.2,1,-11.241,55.921,30
6.2,2,5.73,38.95,30
6.2,3,-28.211,55.921,30
6.2,4,5.73,21.979,30
6.2,5,-45.182,55.921,30
6.2,6,5.73,5.009,30
6.2,7,-62.152,55.921,30
6.2,8,5.73,-11.962,30
6.2,9,-79.123,55.921,30
6.2,10,5.73,-28.932,30
6.2,11,-96.094,55.921,30
6.2,12,5.73,-45.903,30
6.2,13,-113.064,55.921,30
6.2,14,5.73,-62.873,30
6.4,0,5.912,57.566,30
6.4,1,-11.059,57.566,30
6.4,2,5.912,40.595,30
6.4,3,-28.029,57.566,30
6.4,4,5.912,23.625,30
6.4,5,-45,57.566,30
6.4,6,5.912,6.654,30
6.4,7,-61.97,57.566,30
6.4,8,5.912,-10.316,30
6.4,9,-78.941,57.566,30
6.4,10,5.912,-27.287,30
6.4,11,-95.911,57.566,30
6.4,12,5.912,-44.257,30
6.4,13,-112.882,57.566,30
6.4,14,5.912,-61.228,30
6.6,0,6.095,59.225,30
6.6,1,-10.875,59.225,30
6.6,2,6.095,42.254,30
6.6,3,-27.846,59.225,30
6.6,4,6.095,25.284,30
6.6,5,-44.816,59.225,30
6.6,6,6.095,8.313,30
6.6,7,-61.787,59.225,30
6.6,8,6.095,-8.658,30
6.6,9,-78.758,59.225,30
6.6,10,6.095,-25.628,30
6.6,11,-95.728,59.225,30
6.6,12,6.095,-42.599,30
6.6,13,-112.699,59.225,30
6.6,14,6.095,-59.569,30
6.8,0,6.28,60.899,30
6.8,1,-10.691,60.899,30
6.8,2,6.28,43.929,30
6.8,3,-27.662,60.899,30
6.8,4,6.28,26.958,30
6.8,5,-44.632,60.899,30
6.8,6,6.28,9.988,30
6.8,7,-61.603,60.899,30
6.8,8,6.28,-6.983,30
6.8,9,-78.573,60.899,30
6.8,10,6.28,-23.953,30
6.8,11,-95.544,60.899,30
6.8,12,6.28,-40.924,30
6.8,13,-112.514,60.899,30
6.8,14,6.28,-57.895,30
7,0,6.465,62.592,30
7,1,-10.505,62.592,30
7,2,6.465,45.621,30
7,3,-27.476,62.592,30
7,4,6.465,28.651,30
7,5,-44.447,62.592,30
7,6,6.465,11.68,30
7,7,-61.417,62.592,30
7,8,6.465,-5.29,30
7,9,-78.388,62.592,30
7,10,6.465,-22.261,30
7,11,-95.358,62.592,30
7,12,6.465,-39.231,30
7,13,-112.329,62.592,30
7,14,6.465,-56.202,30
7.2,0,6.652,64.304,30
7.2,1,-10.319,64.304,30
7.2,2,6.652,47.333,30
7.2,3,-27.289,64.304,30
7.2,4,6.652,30.363,30
7.2,5,-44.26,64.304,30
7.2,6,6.652,13.392,30
7.2,7,-61.231,64.304,30
7.2,8,6.652,-3.578,30
7.2,9,-78.201,64.304,30
7.2,10,6.652,-20.549,30
7.2,11,-95.172,64.304,30
7.2,12,6.652,-37.52,30
7.2,13,-112.142,64.304,30
7.2,14,6.652,-54.49,30
7.4,0,6.839,66.035,30
7.4,1,-10.131,66.035,30
7.4,2,6.839,49.065,30
7.4,3,-27.102,66.035,30
7.4,4,6.839,32.094,30
7.4,5,-44.072,66.035,30
7.4,6,6.839,15.124,30
7.4,7,-61.043,66.035,30
7.4,8,6.839,-1.847,30
7.4,9,-78.013,66.035,30
7.4,10,6.839,-18.817,30
7.4,11,-94.984,66.035,30
7.4,12,6.839,-35.788,30
7.4,13,-111.955,66.035,30
7.4,14,6.839,-52.759,30
7.6,0,7.028,67.786,30
7.6,1,-9.942,67.786,30
7.6,2,7.028,50.816,30
7.6,3,-26.913,67.786,30
7.6,4,7.028,33.845,30
7.6,5,-43.884,67.786,30
7.6,6,7.028,16.874,30
7.6,7,-60.854,67.786,30
7.6,8,7.028,-0.096,30
7.6,9,-77.825,67.786,30
7.6,10,7.028,-17.067,30
7.6,11,-94.795,67.786,30
7.6,12,7.028,-34.037,30
7.6,13,-111.766,67.786,30
7.6,14,7.028,-51.008,30
7.8,0,7.218,69.555,30
7.8,1,-9.753,69.555,30
7.8,2,7.218,52.585,30
7.8,3,-26.723,69.555,30
7.8,4,7.218,35.614,30
7.8,5,-43.694,69.555,30
7.8,6,7.218,18.644,30
7.8,7,-60.664,69.555,30
7.8,8,7.218,1.673,30
7.8,9,-77.635,69.555,30
7.8,10,7.218,-15.297,30
7.8,11,-94.606,69.555,30
7.8,12,7.218,-32.268,30
7.8,13,-111.576,69.555,30
7.8,14,7.218,-49.239,30
8,0,7.408,71.342,30
8,1,-9.562,71.342,30
8,2,7.408,54.371,30
8,3,-26.533,71.342,30
8,4,7.408,37.401,30
8,5,-43.503,71.342,30
8,6,7.408,20.43,30
8,7,-60.474,71.342,30
8,8,7.408,3.459,30
8,9,-77.444,71.342,30
8,10,7.408,-13.511,30
8,11,-94.415,71.342,30
8,12,7.408,-30.482,30
8,13,-111.386,71.342,30
8,14,7.408,-47.452,30
8.2,0,7.6,73.143,30
8.2,1,-9.371,73.143,30
8.2,2,7.6,56.173,30
8.2,3,-26.342,73.143,30
8.2,4,7.6,39.202,30
8.2,5,-43.312,73.143,30
8.2,6,7.6,22.232,30
8.2,7,-60.283,73.143,30
8.2,8,7.6,5.261,30
8.2,9,-77.253,73.143,30
8.2,10,7.6,-11.709,30
8.2,11,-94.224,73.143,30
8.2,12,7.6,-28.68,30
8.2,13,-111.194,73.143,30
8.2,14,7.6,-45.65,30
8.4,0,7.791,74.958,30
8.4,1,-9.179,74.958,30
8.4,2,7.791,57.988,30
8.4,3,-26.15,74.958,30
8.4,4,7.791,41.017,30
8.4,5,-43.12,74.958,30
8.4,6,7.791,24.047,30
8.4,7,-60.091,74.958,30
8.4,8,7.791,7.076,30
8.4,9,-77.062,74.958,30
8.4,10,7.791,-9.894,30
8.4,11,-94.032,74.958,30
8.4,12,7.791,-26.865,30
8.4,13,-111.003,74.958,30
8.4,14,7.791,-43.836,30
8.6,0,7.983,76.784,30
8.6,1,-8.987,76.784,30
8.6,2,7.983,59.814,30
8.6,3,-25.958,76.784,30
8.6,4,7.983,42.843,30
8.6,5,-42.928,76.784,30
8.6,6,7.983,25.873,30
8.6,7,-59.899,76.784,30
8.6,8,7.983,8.902,30
8.6,9,-76.869,76.784,30
8.6,10,7.983,-8.068,30
8.6,11,-93.84,76.784,30
8.6,12,7.983,-25.039,30
8.6,13,-110.811,76.784,30
8.6,14,7.983,-42.01,30
8.8,0,8.176,78.619,30
8.8,1,-8.795,78.619,30
8.8,2,8.176,61.648,30
8.8,3,-25.765,78.619,30
8.8,4,8.176,44.678,30
8.8,5,-42.736,78.619,30
8.8,6,8.176,27.707,30
8.8,7,-59.706,78.619,30
8.8,8,8.176,10.737,30
8.8,9,-76.677,78.619,30
8.8,10,8.176,-6.234,30
8.8,11,-93.648,78.619,30
8.8,12,8.176,-23.204,30
8.8,13,-110.618,78.619,30
8.8,14,8.176,-40.175,30
9,0,8.368,80.46,30
9,1,-8.602,80.46,30
9,2,8.368,63.489,30
9,3,-25.573,80.46,30
9,4,8.368,46.519,30
9,5,-42.544,80.46,30
9,6,8.368,29.548,30
9,7,-59.514,80.46,30
9,8,8.368,12.577,30
9,9,-76.485,80.46,30
