# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,10,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.000,14,8.726,-104.080,30.282
1.100,0,5.135,15.321,30.323
1.100,1,-11.786,14.740,30.323
1.100,2,5.714,-1.668,30.323
1.100,3,-28.643,14.250,30.336
1.100,4,6.293,-18.657,30.323
1.100,5,-45.303,14.155,30.380
1.100,6,6.872,-35.646,30.323
1.100,7,-62.078,14.066,30.399
1.100,8,7.451,-52.635,30.323
1.100,9,-79.100,13.495,30.377
1.100,10,8.029,-69.624,30.323
1.100,11,-96.188,12.673,30.348
1.100,12,8.608,-86.613,30.323
1.100,13,-113.186,12.069,30.330
1.100,14,8.941,-103.584,30.334
1.200,0,5.705,15.891,30.379
1.200,1,-11.211,15.357,30.379
1.200,2,6.237,-1.106,30.379
1.200,3,-27.996,15.003,30.403
1.200,4,6.768,-18.103,30.379
1.200,5,-44.625,15.010,30.451
1.200,6,7.300,-35.100,30.379
1.200,7,-61.383,15.005,30.470
1.200,8,7.832,-52.097,30.379
1.200,9,-78.394,14.513,30.450
1.200,10,8.363,-69.095,30.379
1.200,11,-95.504,13.708,30.416
1.200,12,8.895,-86.092,30.379
1.200,13,-112.516,13.130,30.394
1.200,14,9.173,-103.073,30.390
1.300,0,6.296,16.481,30.438
1.300,1,-10.613,15.995,30.438
1.300,2,6.780,-0.525,30.438
1.300,3,-27.331,15.769,30.474
1.300,4,7.264,-17.531,30.438
1.300,5,-43.932,15.871,30.524
1.300,6,7.747,-34.537,30.438
1.300,7,-60.675,15.942,30.544
1.300,8,8.231,-51.543,30.438
1.300,9,-77.652,15.564,30.529
1.300,10,8.714,-68.549,30.438
1.300,11,-94.780,14.787,30.491
1.300,12,9.198,-85.554,30.438
1.300,13,-111.805,14.237,30.466
1.300,14,9.424,-102.547,30.449
1.400,0,6.907,17.089,30.501
1.400,1,-9.996,16.650,30.501
1.400,2,7.343,0.074,30.501
1.400,3,-26.650,16.547,30.547
1.400,4,7.778,-16.941,30.501
1.400,5,-43.225,16.735,30.599
1.400,6,8.213,-33.956,30.501
1.400,7,-59.954,16.877,30.619
1.400,8,8.649,-50.971,30.501
1.400,9,-76.897,16.606,30.610
1.400,10,9.084,-67.986,30.501
1.400,11,-94.019,15.900,30.573
1.400,12,9.520,-85.001,30.501
1.400,13,-111.054,15.385,30.545
1.400,14,9.697,-102.004,30.513
1.500,0,7.537,17.714,30.568
1.500,1,-9.360,17.323,30.568
1.500,2,7.924,0.690,30.568
1.500,3,-25.955,17.334,30.623
1.500,4,8.312,-16.334,30.568
1.500,5,-42.508,17.600,30.676
1.500,6,8.699,-33.358,30.568
1.500,7,-59.224,17.806,30.696
1.500,8,9.087,-50.383,30.568
1.500,9,-76.133,17.637,30.693
1.500,10,9.475,-67.407,30.568
1.500,11,-93.244,17.003,30.656
1.500,12,9.862,-84.431,30.568
1.500,13,-110.267,16.561,30.630
1.500,14,9.991,-101.446,30.579
1.600,0,8.184,18.357,30.638
1.600,1,-8.706,18.013,30.638
1.600,2,8.524,1.323,30.638
1.600,3,-25.246,18.130,30.701
1.600,4,8.865,-15.711,30.638
1.600,5,-41.781,18.466,30.755
1.600,6,9.205,-32.744,30.638
1.600,7,-58.485,18.729,30.775
1.600,8,9.545,-49.778,30.638
1.600,9,-75.361,18.654,30.776
1.600,10,9.886,-66.812,30.638
1.600,11,-92.460,18.091,30.741
1.600,12,10.226,-83.845,30.638
1.600,13,-109.469,17.722,30.718
1.600,14,10.310,-100.871,30.649
1.700,0,8.848,19.015,30.711
1.700,1,-8.035,18.717,30.711
1.700,2,9.142,1.972,30.711
1.700,3,-24.527,18.932,30.781
1.700,4,9.436,-15.071,30.711
1.700,5,-41.045,19.330,30.835
1.700,6,9.730,-32.114,30.711
1.700,7,-57.740,19.643,30.855
1.700,8,10.024,-49.158,30.711
1.700,9,-74.583,19.658,30.861
1.700,10,10.318,-66.201,30.711
1.700,11,-91.669,19.164,30.828
1.700,12,10.612,-83.244,30.711
1.700,13,-108.662,18.865,30.806
1.700,14,10.654,-100.280,30.722
1.800,0,9.527,19.688,30.787
1.800,1,-7.348,19.435,30.787
1.800,2,9.776,2.636,30.787
1.800,3,-23.797,19.739,30.863
1.800,4,10.025,-14.417,30.787
1.800,5,-40.303,20.191,30.917
1.800,6,10.274,-31.469,30.787
1.800,7,-56.990,20.547,30.937
1.800,8,10.523,-48.522,30.787
1.800,9,-73.802,20.644,30.946
1.800,10,10.772,-65.575,30.787
1.800,11,-90.872,20.219,30.915
1.800,12,11.021,-82.627,30.787
1.800,13,-107.849,19.987,30.896
1.800,14,11.023,-99.674,30.798
1.900,0,10.215,20.380,30.865
1.900,1,-6.654,20.170,30.865
1.900,2,10.420,3.318,30.865
1.900,3,-23.065,20.554,30.945
1.900,4,10.625,-13.743,30.865
1.900,5,-39.562,21.052,30.999
1.900,6,10.831,-30.805,30.865
1.900,7,-56.243,21.446,31.018
1.900,8,11.036,-47.867,30.865
1.900,9,-73.026,21.618,31.032
1.900,10,11.241,-64.929,30.865
1.900,11,-90.079,21.260,31.002
1.900,12,11.446,-81.991,30.865
1.900,13,-107.039,21.091,30.985
1.900,14,11.413,-99.048,30.876
2.000,0,10.907,21.091,30.945
2.000,1,-5.955,20.917,30.945
2.000,2,11.075,4.021,30.945
2.000,3,-22.334,21.368,31.028
2.000,4,11.244,-13.050,30.945
