# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 500,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.700,8,8.936,-58.946,30.681
1.700,9,-75.916,8.936,30.681
1.700,10,8.936,-75.916,30.681
1.700,11,-92.887,8.936,30.681
1.700,12,8.936,-92.887,30.681
1.700,13,-109.858,8.936,30.681
1.700,14,8.936,-109.858,30.681
1.800,0,9.613,9.613,30.754
1.800,1,-7.358,9.613,30.754
1.800,2,9.613,-7.358,30.754
1.800,3,-24.328,9.613,30.754
1.800,4,9.613,-24.328,30.754
1.800,5,-41.299,9.613,30.754
1.800,6,9.613,-41.299,30.754
1.800,7,-58.270,9.613,30.754
1.800,8,9.613,-58.270,30.754
1.800,9,-75.240,9.613,30.754
1.800,10,9.613,-75.240,30.754
1.800,11,-92.211,9.613,30.754
1.800,12,9.613,-92.211,30.754
1.800,13,-109.181,9.613,30.754
1.800,14,9.613,-109.181,30.754
1.900,0,10.303,10.303,30.829
1.900,1,-6.668,10.303,30.829
1.900,2,10.303,-6.668,30.829
1.900,3,-23.638,10.303,30.829
1.900,4,10.303,-23.638,30.829
1.900,5,-40.609,10.303,30.829
1.900,6,10.303,-40.609,30.829
1.900,7,-57.579,10.303,30.829
1.900,8,10.303,-57.579,30.829
1.900,9,-74.550,10.303,30.829
1.900,10,10.303,-74.550,30.829
1.900,11,-91.520,10.303,30.829
1.900,12,10.303,-91.520,30.829
1.900,13,-108.491,10.303,30.829
1.900,14,10.303,-108.491,30.829
2.000,0,11.006,11.006,30.907
2.000,1,-5.965,11.006,30.907
2.000,2,11.006,-5.965,30.907
2.000,3,-22.935,11.006,30.907
2.000,4,11.006,-22.935,30.907
2.000,5,-39.906,11.006,30.907
2.000,6,11.006,-39.906,30.907
2.000,7,-56.877,11.006,30.907
2.000,8,11.006,-56.877,30.907
2.000,9,-73.847,11.006,30.907
2.000,10,11.006,-73.847,30.907
2.000,11,-90.818,11.006,30.907
2.000,12,11.006,-90.818,30.907
2.000,13,-107.788,11.006,30.907
2.000,14,11.006,-107.788,30.907
2.100,0,11.720,11.720,30.987
2.100,1,-5.251,11.720,30.987
2.100,2,11.720,-5.251,30.987
2.100,3,-22.221,11.720,30.987
2.100,4,11.720,-22.221,30.987
2.100,5,-39.192,11.720,30.987
2.100,6,11.720,-39.192,30.987
2.100,7,-56.162,11.720,30.987
2.100,8,11.720,-56.162,30.987
2.100,9,-73.133,11.720,30.987
2.100,10,11.720,-73.133,30.987
2.100,11,-90.104,11.720,30.987
2.100,12,11.720,-90.104,30.987
2.100,13,-107.074,11.720,30.987
2.100,14,11.720,-107.074,30.987
2.200,0,12.444,12.444,31.068
2.200,1,-4.527,12.444,31.068
2.200,2,12.444,-4.527,31.068
2.200,3,-21.497,12.444,31.068
2.200,4,12.444,-21.497,31.068
2.200,5,-38.468,12.444,31.068
2.200,6,12.444,-38.468,31.068
2.200,7,-55.438,12.444,31.068
2.200,8,12.444,-55.438,31.068
2.200,9,-72.409,12.444,31.068
2.200,10,12.444,-72.409,31.068
2.200,11,-89.379,12.444,31.068
2.200,12,12.444,-89.379,31.068
2.200,13,-106.350,12.444,31.068
2.200,14,12.444,-106.350,31.068
2.300,0,13.177,13.177,31.151
2.300,1,-3.794,13.177,31.151
2.300,2,13.177,-3.794,31.151
2.300,3,-20.764,13.177,31.151
2.300,4,13.177,-20.764,31.151
2.300,5,-37.735,13.177,31.151
2.300,6,13.177,-37.735,31.151
2.300,7,-54.705,13.177,31.151
2.300,8,13.177,-54.705,31.151
2.300,9,-71.676,13.177,31.151
2.300,10,13.177,-71.676,31.151
2.300,11,-88.647,13.177,31.151
2.300,12,13.177,-88.647,31.151
2.300,13,-105.617,13.177,31.151
2.300,14,13.177,-105.617,31.151
2.400,0,13.917,13.917,31.235
2.400,1,-3.053,13.917,31.235
2.400,2,13.917,-3.053,31.235
2.400,3,-20.024,13.917,31.235
2.400,4,13.917,-20.024,31.235
2.400,5,-36.995,13.917,31.235
2.400,6,13.917,-36.995,31.235
2.400,7,-53.965,13.917,31.235
2.400,8,13.917,-53.965,31.235
2.400,9,-70.936,13.917,31.235
2.400,10,13.917,-70.936,31.235
2.400,11,-87.906,13.917,31.235
2.400,12,13.917,-87.906,31.235
2.400,13,-104.877,13.917,31.235
2.400,14,13.917,-104.877,31.235
2.500,0,14.663,14.663,31.321
2.500,1,-2.307,14.663,31.321
2.500,2,14.663,-2.307,31.321
2.500,3,-19.278,14.663,31.321
2.500,4,14.663,-19.278,31.321
2.500,5,-36.248,14.663,31.321
2.500,6,14.663,-36.248,31.321
2.500,7,-53.219,14.663,31.321
2.500,8,14.663,-53.219,31.321
2.500,9,-70.189,14.663,31.321
2.500,10,14.663,-70.189,31.321
2.500,11,-87.160,14.663,31.321
2.500,12,14.663,-87.160,31.321
2.500,13,-104.131,14.663,31.321
2.500,14,14.663,-104.131,31.321
2.600,0,15.415,15.415,31.407
2.600,1,-1.556,15.415,31.407
2.600,2,15.415,-1.556,31.407
2.600,3,-18.527,15.415,31.407
2.600,4,15.415,-18.527,31.407
2.600,5,-35.497,15.415,31.407
