# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 571,567,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.000,14,4.401,-114.111,30.364
1.100,0,5.230,5.218,30.433
1.100,1,-11.743,5.255,30.433
1.100,2,5.193,-11.750,30.433
1.100,3,-28.716,5.292,30.433
1.100,4,5.156,-28.719,30.433
1.100,5,-45.689,5.328,30.433
1.100,6,5.119,-45.687,30.433
1.100,7,-62.662,5.365,30.433
1.100,8,5.082,-62.655,30.433
1.100,9,-79.635,5.402,30.433
1.100,10,5.045,-79.623,30.433
1.100,11,-96.608,5.439,30.433
1.100,12,5.008,-96.591,30.433
1.100,13,-113.580,5.476,30.433
1.100,14,4.971,-113.559,30.433
1.200,0,5.799,5.787,30.507
1.200,1,-11.175,5.820,30.507
1.200,2,5.765,-11.181,30.507
1.200,3,-28.148,5.854,30.507
1.200,4,5.731,-28.149,30.507
1.200,5,-45.121,5.888,30.507
1.200,6,5.697,-45.116,30.507
1.200,7,-62.095,5.922,30.507
1.200,8,5.663,-62.084,30.507
1.200,9,-79.068,5.956,30.507
1.200,10,5.629,-79.052,30.507
1.200,11,-96.041,5.990,30.507
1.200,12,5.596,-96.019,30.507
1.200,13,-113.015,6.023,30.507
1.200,14,5.562,-112.987,30.507
1.300,0,6.387,6.376,30.586
1.300,1,-10.586,6.406,30.586
1.300,2,6.357,-10.592,30.586
1.300,3,-27.560,6.437,30.586
1.300,4,6.326,-27.559,30.586
1.300,5,-44.534,6.468,30.586
1.300,6,6.295,-44.526,30.586
1.300,7,-61.508,6.498,30.586
1.300,8,6.265,-61.493,30.586
1.300,9,-78.482,6.529,30.586
1.300,10,6.234,-78.460,30.586
1.300,11,-95.456,6.560,30.586
1.300,12,6.203,-95.428,30.586
1.300,13,-112.429,6.590,30.586
1.300,14,6.172,-112.395,30.586
1.400,0,6.995,6.983,30.671
1.400,1,-9.979,7.011,30.671
1.400,2,6.968,-9.983,30.671
1.400,3,-26.954,7.039,30.671
1.400,4,6.940,-26.950,30.671
1.400,5,-43.928,7.066,30.671
1.400,6,6.912,-43.917,30.671
1.400,7,-60.902,7.094,30.671
1.400,8,6.885,-60.883,30.671
