# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# -58,77,30 -> 890,1001,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.000,12,-54.353,-20.159,30.381
1.000,13,-172.102,82.878,30.381
1.000,14,-54.531,-37.124,30.381
1.100,0,-52.736,82.180,30.452
1.100,1,-69.711,82.351,30.452
1.100,2,-52.908,65.215,30.452
1.100,3,-86.685,82.523,30.452
1.100,4,-53.079,48.251,30.452
1.100,5,-103.660,82.694,30.452
1.100,6,-53.250,31.286,30.452
1.100,7,-120.634,82.865,30.452
1.100,8,-53.422,14.321,30.452
1.100,9,-137.608,83.037,30.452
1.100,10,-53.593,-2.644,30.452
1.100,11,-154.583,83.208,30.452
1.100,12,-53.764,-19.609,30.452
1.100,13,-171.557,83.380,30.452
1.100,14,-53.936,-36.573,30.452
1.200,0,-52.165,82.746,30.530
1.200,1,-69.140,82.911,30.530
1.200,2,-52.329,65.782,30.530
1.200,3,-86.115,83.076,30.530
1.200,4,-52.494,48.818,30.530
1.200,5,-103.091,83.241,30.530
1.200,6,-52.659,31.854,30.530
1.200,7,-120.066,83.406,30.530
1.200,8,-52.824,14.890,30.530
1.200,9,-137.042,83.571,30.530
1.200,10,-52.989,-2.074,30.530
1.200,11,-154.017,83.736,30.530
1.200,12,-53.154,-19.038,30.530
1.200,13,-170.992,83.901,30.530
1.200,14,-53.319,-36.002,30.530
1.300,0,-51.573,83.331,30.613
1.300,1,-68.549,83.490,30.613
1.300,2,-51.731,66.368,30.613
1.300,3,-85.526,83.648,30.613
1.300,4,-51.890,49.405,30.613
1.300,5,-102.502,83.807,30.613
1.300,6,-52.049,32.442,30.613
1.300,7,-119.479,83.965,30.613
1.300,8,-52.207,15.479,30.613
1.300,9,-136.455,84.124,30.613
1.300,10,-52.366,-1.484,30.613
1.300,11,-153.432,84.283,30.613
1.300,12,-52.524,-18.447,30.613
1.300,13,-170.408,84.441,30.613
1.300,14,-52.683,-35.410,30.613
1.400,0,-50.962,83.935,30.701
1.400,1,-67.940,84.087,30.701
1.400,2,-51.114,66.973,30.701
1.400,3,-84.917,84.240,30.701
1.400,4,-51.266,50.011,30.701
1.400,5,-101.895,84.392,30.701
1.400,6,-51.419,33.049,30.701
1.400,7,-118.872,84.544,30.701
1.400,8,-51.571,16.087,30.701
1.400,9,-135.850,84.696,30.701
1.400,10,-51.723,-0.875,30.701
1.400,11,-152.827,84.849,30.701
1.400,12,-51.875,-17.837,30.701
1.400,13,-169.805,85.001,30.701
1.400,14,-52.027,-34.799,30.701
1.500,0,-50.333,84.558,30.794
1.500,1,-67.312,84.703,30.794
1.500,2,-50.479,67.597,30.794
1.500,3,-84.290,84.849,30.794
1.500,4,-50.625,50.636,30.794
1.500,5,-101.269,84.995,30.794
1.500,6,-50.771,33.675,30.794
1.500,7,-118.248,85.141,30.794
1.500,8,-50.916,16.714,30.794
1.500,9,-135.227,85.287,30.794
1.500,10,-51.062,-0.247,30.794
1.500,11,-152.205,85.433,30.794
1.500,12,-51.208,-17.208,30.794
1.500,13,-169.184,85.579,30.794
1.500,14,-51.354,-34.169,30.794
1.600,0,-49.687,85.197,30.892
1.600,1,-66.667,85.337,30.892
1.600,2,-49.826,68.237,30.892
1.600,3,-83.647,85.476,30.892
1.600,4,-49.966,51.277,30.892
1.600,5,-100.626,85.616,30.892
1.600,6,-50.106,34.317,30.892
1.600,7,-117.606,85.756,30.892
1.600,8,-50.245,17.358,30.892
1.600,9,-134.586,85.895,30.892
1.600,10,-50.385,0.398,30.892
1.600,11,-151.566,86.035,30.892
1.600,12,-50.524,-16.562,30.892
1.600,13,-168.546,86.175,30.892
1.600,14,-50.664,-33.522,30.892
1.700,0,-49.024,85.853,30.995
1.700,1,-66.006,85.986,30.995
1.700,2,-49.158,68.894,30.995
1.700,3,-82.987,86.120,30.995
1.700,4,-49.291,51.935,30.995
1.700,5,-99.968,86.253,30.995
