# ==========================================
# v3.1 轨迹 | v_formation | dt=0.1
# 0,0,30 -> 917,1008,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
1.000,12,7.882,-97.133,30.261
1.000,13,-113.747,1.778,30.278
1.000,14,8.429,-114.115,30.261
1.100,0,5.148,5.311,30.310
1.100,1,-11.780,4.803,30.310
1.100,2,5.654,-11.678,30.310
1.100,3,-28.709,4.295,30.310
1.100,4,6.161,-28.667,30.310
1.100,5,-45.376,4.214,30.355
1.100,6,6.667,-45.656,30.310
1.100,7,-62.110,4.198,30.382
1.100,8,7.173,-62.645,30.310
1.100,9,-79.010,3.984,30.380
1.100,10,7.679,-79.634,30.310
1.100,11,-96.097,3.280,30.353
1.100,12,8.186,-96.623,30.310
1.100,13,-113.097,2.786,30.336
1.100,14,8.692,-113.611,30.310
1.200,0,5.719,5.881,30.363
1.200,1,-11.205,5.415,30.363
1.200,2,6.183,-11.115,30.363
1.200,3,-28.104,4.980,30.367
1.200,4,6.648,-28.111,30.363
1.200,5,-44.706,5.035,30.421
1.200,6,7.112,-45.107,30.363
1.200,7,-61.417,5.107,30.451
1.200,8,7.577,-62.103,30.363
1.200,9,-78.313,4.948,30.448
1.200,10,8.041,-79.099,30.363
1.200,11,-95.395,4.306,30.422
1.200,12,8.506,-96.095,30.363
1.200,13,-112.406,3.841,30.402
1.200,14,8.970,-113.091,30.363
1.300,0,6.310,6.471,30.420
1.300,1,-10.608,6.047,30.420
1.300,2,6.732,-10.533,30.420
1.300,3,-27.479,5.682,30.428
1.300,4,7.154,-27.536,30.420
1.300,5,-44.021,5.864,30.491
1.300,6,7.576,-44.540,30.420
1.300,7,-60.710,6.016,30.522
1.300,8,7.999,-61.544,30.420
1.300,9,-77.602,5.909,30.518
1.300,10,8.421,-78.547,30.420
1.300,11,-94.655,5.367,30.497
1.300,12,8.843,-95.551,30.420
1.300,13,-111.674,4.936,30.475
1.300,14,9.266,-112.554,30.420
1.400,0,6.920,7.079,30.480
1.400,1,-9.992,6.697,30.480
1.400,2,7.300,-9.932,30.480
1.400,3,-26.836,6.401,30.492
1.400,4,7.680,-26.944,30.480
1.400,5,-43.323,6.698,30.562
1.400,6,8.060,-43.955,30.480
1.400,7,-59.992,6.924,30.595
1.400,8,8.440,-60.967,30.480
1.400,9,-76.879,6.865,30.590
1.400,10,8.820,-77.978,30.480
1.400,11,-93.903,6.421,30.574
1.400,12,9.200,-94.990,30.480
1.400,13,-110.907,6.062,30.554
1.400,14,9.580,-112.001,30.480
1.500,0,7.550,7.705,30.544
1.500,1,-9.356,7.365,30.544
1.500,2,7.888,-9.314,30.544
1.500,3,-26.175,7.135,30.560
1.500,4,8.225,-26.334,30.544
1.500,5,-42.612,7.537,30.635
1.500,6,8.563,-43.353,30.544
1.500,7,-59.263,7.828,30.669
1.500,8,8.901,-60.373,30.544
1.500,9,-76.145,7.815,30.664
1.500,10,9.239,-77.393,30.544
1.500,11,-93.140,7.464,30.652
1.500,12,9.577,-94.412,30.544
1.500,13,-110.128,7.174,30.635
1.500,14,9.914,-111.432,30.544
1.600,0,8.197,8.348,30.611
1.600,1,-8.703,8.049,30.611
1.600,2,8.493,-8.679,30.611
1.600,3,-25.497,7.883,30.630
1.600,4,8.790,-25.707,30.611
1.600,5,-41.891,8.379,30.711
1.600,6,9.086,-42.735,30.611
1.600,7,-58.527,8.728,30.745
1.600,8,9.382,-59.763,30.611
1.600,9,-75.404,8.756,30.739
1.600,10,9.678,-76.791,30.611
1.600,11,-92.368,8.494,30.731
1.600,12,9.975,-93.818,30.611
1.600,13,-109.340,8.271,30.717
1.600,14,10.271,-110.846,30.611
1.700,0,8.861,9.007,30.681
1.700,1,-8.032,8.748,30.681
1.700,2,9.116,-8.029,30.681
1.700,3,-24.805,8.641,30.702
1.700,4,9.372,-25.065,30.681
1.700,5,-41.161,9.221,30.787
1.700,6,9.627,-42.101,30.681
1.700,7,-57.784,9.621,30.822
1.700,8,9.883,-59.137,30.681
1.700,9,-74.656,9.687,30.815
1.700,10,10.139,-76.173,30.681
1.700,11,-91.590,9.510,30.812
1.700,12,10.394,-93.209,30.681
1.700,13,-108.546,9.350,30.800
1.700,14,10.650,-110.245,30.681
1.800,0,9.540,9.681,30.754
1.800,1,-7.347,9.461,30.754
1.800,2,9.756,-7.363,30.754
1.800,3,-24.099,9.411,30.778
1.800,4,9.972,-24.407,30.754
1.800,5,-40.424,10.063,30.865
1.800,6,10.188,-41.452,30.754
1.800,7,-57.036,10.506,30.900
1.800,8,10.404,-58.496,30.754
1.800,9,-73.904,10.607,30.893
1.800,10,10.620,-75.540,30.754
1.800,11,-90.809,10.509,30.894
1.800,12,10.836,-92.584,30.754
1.800,13,-107.747,10.410,30.883
1.800,14,11.052,-109.628,30.754
1.900,0,10.233,10.368,30.829
1.900,1,-6.647,10.186,30.829
1.900,2,10.411,-6.684,30.829
1.900,3,-23.381,10.188,30.855
1.900,4,10.589,-23.736,30.829
1.900,5,-39.680,10.902,30.945
1.900,6,10.766,-40.788,30.829
1.900,7,-56.285,11.382,30.979
1.900,8,10.944,-57.840,30.829
1.900,9,-73.149,11.514,30.972
1.900,10,11.122,-74.893,30.829
1.900,11,-90.025,11.491,30.976
1.900,12,11.299,-91.945,30.829
1.900,13,-106.946,11.447,30.968
