# Mobility trace file
# Format: time(s) nodeId x(m) y(m) z(m)
0.000,0,0.000,0.000,0.000
2.882,1,0.966,0.022,-0.080
3.002,0,-0.018,-0.000,-0.050
3.290,3,2.988,0.033,0.130
4.893,2,1.986,0.011,0.250
5.568,3,2.988,0.033,0.010
5.882,1,0.984,-0.011,0.010
6.002,0,-0.009,-0.000,-0.060
7.893,2,1.977,0.000,0.110
8.568,3,2.979,0.033,-0.000
8.882,1,0.975,0.000,-0.010
9.002,0,0.000,-0.000,-0.050
10.895,2,1.977,0.000,0.080
11.568,3,2.988,0.022,0.010
11.882,1,0.966,0.011,-0.010
12.002,0,-0.000,-0.011,-0.030
13.055,6,1.436,1.820,-0.750
13.895,2,1.977,-0.011,0.020
13.958,5,1.339,2.286,2.660
14.568,3,2.979,0.033,0.010
14.882,1,0.975,0.000,-0.010
15.002,0,0.000,-0.011,-0.040
16.057,6,1.383,1.776,-0.830
16.895,2,1.986,0.000,0.010
16.958,5,1.348,2.286,2.220
17.568,3,2.979,0.033,0.010
17.882,1,0.975,0.000,-0.010
18.002,0,-0.000,-0.011,-0.030
19.057,6,1.330,1.776,-0.900
19.895,2,1.986,0.011,0.010
19.957,5,1.366,2.286,2.130
20.568,3,2.988,0.044,0.010
20.882,1,0.975,0.000,-0.020
21.002,0,0.000,-0.011,-0.040
21.431,5,1.348,2.286,2.040
22.057,6,1.241,1.765,-0.870
22.280,4,-2.633,3.008,-0.530
22.548,5,1.366,2.286,1.940
22.821,6,5.870,-0.522,-0.860
22.895,2,1.977,0.011,-0.000
23.567,3,2.979,0.044,0.010
23.882,1,0.975,0.000,-0.020
24.002,0,0.000,-0.011,-0.040
24.222,5,4.478,0.633,1.850
25.280,4,-2.687,3.019,-0.560
25.548,6,5.843,-0.555,-0.920
25.895,2,1.977,0.011,-0.010
26.567,3,2.988,0.055,-0.000
26.882,1,0.975,0.000,-0.030
27.001,0,0.000,-0.000,-0.040
27.224,5,4.974,0.089,1.670
27.298,4,3.972,0.067,-0.590
28.548,6,5.976,0.133,-0.980
28.895,2,1.977,0.011,-0.000
29.567,3,2.988,0.044,0.010
29.882,1,0.949,0.033,-0.030
30.001,0,0.009,-0.022,-0.020
30.226,5,4.974,0.100,1.560
30.300,4,3.990,0.078,-0.640
31.548,6,5.967,0.133,-1.020
31.895,2,1.986,0.000,-0.000
32.567,3,2.979,0.044,-0.000
32.882,1,0.966,0.000,-0.040
33.001,0,0.000,-0.011,-0.040
33.228,5,4.983,0.100,0.040
33.300,4,3.981,0.067,-0.030
34.548,6,5.967,0.133,-0.080
34.895,2,1.986,0.000,-0.000
35.567,3,2.979,0.044,-0.000
35.882,1,0.975,0.000,-0.020
36.001,0,-0.000,-0.011,-0.030
36.228,5,4.992,0.100,0.020
36.298,4,3.972,0.067,-0.010
36.885,7,4.105,0.488,2.230
37.548,6,5.967,0.144,-0.040
37.895,2,1.986,0.000,-0.010
38.567,3,2.979,0.044,-0.000
38.882,1,0.975,0.011,-0.020
39.001,0,-0.000,-0.011,-0.030
39.228,5,4.983,0.100,0.010
39.300,4,3.981,0.067,-0.020
39.885,7,4.070,0.499,2.180
40.548,6,5.967,0.133,-0.030
40.895,2,1.986,0.000,-0.010
41.567,3,2.988,0.044,0.010
41.882,1,0.958,0.000,-0.030
41.911,7,6.978,0.111,2.130
42.002,0,-0.000,-0.011,-0.030
42.228,5,4.992,0.100,0.010
42.300,4,3.981,0.055,-0.010
43.548,6,5.976,0.122,-0.030
43.895,2,1.977,0.000,-0.010
44.563,10,0.763,1.276,1.120
44.567,3,2.988,0.044,0.010
44.882,1,0.966,0.000,-0.020
44.912,7,6.978,0.133,2.110
45.002,0,0.000,-0.011,-0.040
45.228,5,4.992,0.100,0.010
45.300,4,3.981,0.067,-0.010
45.439,9,5.551,1.809,-0.980
46.548,6,5.976,0.133,-0.020
46.895,2,1.977,0.011,-0.020
47.563,10,-0.027,0.999,0.860
47.567,3,2.979,0.044,-0.000
47.882,1,0.975,0.000,-0.030
47.912,7,6.978,0.133,0.020
48.002,0,-0.009,-0.011,-0.040
48.228,5,4.992,0.100,-0.000
48.300,4,3.990,0.055,-0.010
48.439,9,5.418,1.798,-1.040
49.548,6,5.967,0.133,-0.020
49.797,9,5.409,1.798,-1.160
49.895,2,1.986,0.000,0.010
50.563,10,-0.027,0.988,0.070
50.567,3,2.979,0.044,-0.000
50.882,1,0.975,0.000,-0.010
50.912,7,6.987,0.133,-0.000
51.002,0,0.000,-0.011,-0.010
51.228,5,4.983,0.100,0.010
51.300,4,3.990,0.055,-0.010
52.548,6,5.967,0.133,-0.020
52.796,9,5.320,1.798,-1.340
52.895,2,1.986,0.000,0.020
53.563,10,-0.027,0.999,0.030
53.567,3,2.988,0.044,0.020
53.753,8,7.971,0.133,0.030
53.882,1,0.958,0.011,-0.030
53.912,7,6.978,0.122,-0.000
54.002,0,-0.009,-0.000,0.000
54.228,5,4.992,0.089,-0.000
54.300,4,3.981,0.067,-0.010
54.560,8,7.971,0.122,-0.040
55.548,6,5.967,0.133,-0.030
55.796,9,5.214,1.787,-1.400
55.895,2,1.977,0.011,-0.010
56.563,10,-0.027,0.988,-0.000
56.567,3,2.979,0.044,0.010
56.667,9,5.240,1.776,-1.430
56.882,1,0.975,0.011,-0.020
56.912,7,6.978,0.133,-0.000
57.002,0,-0.009,-0.000,-0.010
57.228,5,4.983,0.111,-0.000
57.300,4,3.981,0.055,-0.010
57.560,8,7.971,0.133,0.030
58.548,6,5.985,0.144,-0.030
58.895,2,1.977,0.011,-0.010
59.563,10,-0.018,0.999,0.020
59.567,3,2.979,0.044,0.020
59.668,9,8.991,0.178,-1.530
59.882,1,0.966,0.000,-0.000
59.912,7,6.978,0.122,0.020
60.002,0,-0.009,-0.011,-0.010
60.228,5,4.992,0.100,0.060
