# ==========================================
# v3.1 轨迹 | cross | dt=0.1
# 0,0,30 -> 500,500,30
# time(s),nodeId,x(m),y(m),z(m)
# ==========================================
0.000,0,0.332,0.332,30.000
0.000,1,8.817,8.817,30.000
0.000,2,17.303,17.303,30.000
0.000,3,25.788,25.788,30.000
0.000,4,34.273,34.273,30.000
0.000,5,-8.153,-8.153,30.000
0.000,6,-16.639,-16.639,30.000
0.000,7,-25.124,-25.124,30.000
0.000,8,-33.609,-33.609,30.000
0.000,9,8.817,-8.153,30.000
0.000,10,17.303,-16.639,30.000
0.000,11,25.788,-25.124,30.000
0.000,12,-8.153,8.817,30.000
0.000,13,-16.639,17.303,30.000
0.000,14,-25.124,25.788,30.000
0.100,0,0.680,0.680,30.001
0.100,1,9.165,9.165,30.001
0.100,2,17.650,17.650,30.001
0.100,3,26.136,26.136,30.001
0.100,4,34.621,34.621,30.001
0.100,5,-7.806,-7.806,30.001
0.100,6,-16.291,-16.291,30.001
0.100,7,-24.776,-24.776,30.001
0.100,8,-33.261,-33.261,30.001
0.100,9,9.165,-7.806,30.001
0.100,10,17.650,-16.291,30.001
0.100,11,26.136,-24.776,30.001
0.100,12,-7.806,9.165,30.001
0.100,13,-16.291,17.650,30.001
0.100,14,-24.776,26.136,30.001
0.200,0,1.045,1.045,30.003
0.200,1,9.530,9.530,30.003
0.200,2,18.015,18.015,30.003
0.200,3,26.500,26.500,30.003
0.200,4,34.986,34.986,30.003
0.200,5,-7.441,-7.441,30.003
0.200,6,-15.926,-15.926,30.003
0.200,7,-24.411,-24.411,30.003
0.200,8,-32.897,-32.897,30.003
0.200,9,9.530,-7.441,30.003
0.200,10,18.015,-15.926,30.003
0.200,11,26.500,-24.411,30.003
0.200,12,-7.441,9.530,30.003
0.200,13,-15.926,18.015,30.003
0.200,14,-24.411,26.500,30.003
0.300,0,1.428,1.428,30.005
0.300,1,9.913,9.913,30.005
0.300,2,18.398,18.398,30.005
0.300,3,26.884,26.884,30.005
0.300,4,35.369,35.369,30.005
0.300,5,-7.058,-7.058,30.005
0.300,6,-15.543,-15.543,30.005
0.300,7,-24.028,-24.028,30.005
0.300,8,-32.513,-32.513,30.005
0.300,9,9.913,-7.058,30.005
0.300,10,18.398,-15.543,30.005
0.300,11,26.884,-24.028,30.005
0.300,12,-7.058,9.913,30.005
0.300,13,-15.543,18.398,30.005
0.300,14,-24.028,26.884,30.005
0.400,0,1.831,1.831,30.008
0.400,1,10.316,10.316,30.008
0.400,2,18.801,18.801,30.008
0.400,3,27.286,27.286,30.008
0.400,4,35.772,35.772,30.008
0.400,5,-6.655,-6.655,30.008
0.400,6,-15.140,-15.140,30.008
0.400,7,-23.625,-23.625,30.008
0.400,8,-32.111,-32.111,30.008
0.400,9,10.316,-6.655,30.008
0.400,10,18.801,-15.140,30.008
0.400,11,27.286,-23.625,30.008
0.400,12,-6.655,10.316,30.008
0.400,13,-15.140,18.801,30.008
0.400,14,-23.625,27.286,30.008
0.500,0,2.254,2.254,30.011
0.500,1,10.739,10.739,30.011
0.500,2,19.224,19.224,30.011
0.500,3,27.709,27.709,30.011
0.500,4,36.195,36.195,30.011
0.500,5,-6.232,-6.232,30.011
0.500,6,-14.717,-14.717,30.011
0.500,7,-23.202,-23.202,30.011
0.500,8,-31.688,-31.688,30.011
0.500,9,10.739,-6.232,30.011
0.500,10,19.224,-14.717,30.011
0.500,11,27.709,-23.202,30.011
0.500,12,-6.232,10.739,30.011
0.500,13,-14.717,19.224,30.011
0.500,14,-23.202,27.709,30.011
0.600,0,2.698,2.698,30.015
0.600,1,11.183,11.183,30.015
0.600,2,19.668,19.668,30.015
0.600,3,28.154,28.154,30.015
0.600,4,36.639,36.639,30.015
0.600,5,-5.788,-5.788,30.015
0.600,6,-14.273,-14.273,30.015
0.600,7,-22.758,-22.758,30.015
0.600,8,-31.243,-31.243,30.015
0.600,9,11.183,-5.788,30.015
0.600,10,19.668,-14.273,30.015
0.600,11,28.154,-22.758,30.015
0.600,12,-5.788,11.183,30.015
0.600,13,-14.273,19.668,30.015
0.600,14,-22.758,28.154,30.015
0.700,0,3.163,3.163,30.019
0.700,1,11.648,11.648,30.019
0.700,2,20.134,20.134,30.019
0.700,3,28.619,28.619,30.019
0.700,4,37.104,37.104,30.019
0.700,5,-5.322,-5.322,30.019
0.700,6,-13.807,-13.807,30.019
0.700,7,-22.293,-22.293,30.019
0.700,8,-30.778,-30.778,30.019
0.700,9,11.648,-5.322,30.019
0.700,10,20.134,-13.807,30.019
0.700,11,28.619,-22.293,30.019
0.700,12,-5.322,11.648,30.019
0.700,13,-13.807,20.134,30.019
0.700,14,-22.293,28.619,30.019
0.800,0,3.650,3.650,30.025
0.800,1,12.136,12.136,30.025
0.800,2,20.621,20.621,30.025
