time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
112.5,2,0,10,54,14,-200,39.398
112.5,3,2,10,54,14,-200,39.7578
112.5,4,0,10,54,14,-200,39.9688
112.5,5,0,10,54,14,-200,38.074
112.5,6,1,10,54,14,-200,40.1042
112.5,7,2,10,54,14,-200,39.9039
112.5,8,0,10,54,14,-200,39.2069
112.5,9,2,10,54,14,-200,38.8975
112.5,10,1,10,54,14,-200,39.2988
112.5,11,0,10,54,14,-200,39.9226
112.5,12,2,10,54,14,-200,41.5925
112.5,13,1,10,54,14,-200,39.9892
112.5,14,0,10,54,14,-200,38.074
112.6,0,1,10,54,14,-200,38.5287
112.6,1,1,10,54,14,-200,39.5137
112.6,2,0,10,54,14,-200,39.398
112.6,3,2,10,54,14,-200,39.7578
112.6,4,0,10,54,14,-200,39.9688
112.6,5,0,10,54,14,-200,38.0792
112.6,6,1,10,54,14,-200,40.1042
112.6,7,2,10,54,14,-200,39.9039
112.6,8,0,10,54,14,-200,39.2072
112.6,9,2,10,54,14,-200,38.8975
112.6,10,1,10,54,14,-200,39.2987
112.6,11,0,10,54,14,-200,39.9225
112.6,12,2,10,54,14,-200,41.5924
112.6,13,1,10,54,14,-200,39.9892
112.6,14,0,10,54,14,-200,38.0792
112.7,0,1,10,54,14,-200,38.5287
112.7,1,1,10,54,14,-200,39.5137
112.7,2,0,10,54,14,-200,39.398
112.7,3,2,10,54,14,-200,39.7578
112.7,4,0,10,54,14,-200,39.9688
112.7,5,0,10,54,14,-200,38.0816
112.7,6,1,10,54,14,-200,40.1042
112.7,7,2,10,54,14,-200,39.9039
112.7,8,0,10,54,14,-200,39.2074
112.7,9,2,10,54,14,-200,38.8975
112.7,10,1,10,54,14,-200,39.2987
112.7,11,0,10,54,14,-200,39.9224
112.7,12,2,10,54,14,-200,41.5923
112.7,13,1,10,54,14,-200,39.9892
112.7,14,0,10,54,14,-200,38.0816
112.8,0,1,10,54,14,-200,38.5287
112.8,1,1,10,54,14,-200,39.5137
112.8,2,0,10,54,14,-200,39.398
112.8,3,2,10,54,14,-200,39.7578
112.8,4,0,10,54,14,-200,39.9688
112.8,5,0,10,54,14,-200,38.0828
112.8,6,1,10,54,14,-200,40.1042
112.8,7,2,10,54,14,-200,39.9039
112.8,8,0,10,54,14,-200,39.2077
112.8,9,2,10,54,14,-200,38.8975
112.8,10,1,10,54,14,-200,39.2987
112.8,11,0,10,54,14,-200,39.9223
112.8,12,2,10,54,14,-200,41.5922
112.8,13,1,10,54,14,-200,39.9892
112.8,14,0,10,54,14,-200,38.0828
112.9,0,1,10,54,14,-200,38.5287
112.9,1,1,10,54,14,-200,39.5137
112.9,2,0,10,54,14,-200,39.398
112.9,3,2,10,54,14,-200,39.7578
112.9,4,0,10,54,14,-200,39.9688
112.9,5,0,10,54,14,-200,38.0841
112.9,6,1,10,54,14,-200,40.1042
112.9,7,2,10,54,14,-200,39.9039
112.9,8,0,10,54,14,-200,39.208
112.9,9,2,10,54,14,-200,38.8975
112.9,10,1,10,54,14,-200,39.2987
112.9,11,0,10,54,14,-200,39.9222
112.9,12,2,10,54,14,-200,41.5922
112.9,13,1,10,54,14,-200,39.9892
112.9,14,0,10,54,14,-200,38.0841
113,0,1,10,54,14,-200,38.5287
113,1,1,10,54,14,-200,39.5137
113,2,0,10,54,14,-200,39.398
113,3,2,10,54,14,-200,39.7578
113,4,0,10,54,14,-200,39.9688
113,5,0,10,54,14,-200,38.0854
113,6,1,10,54,14,-200,40.1042
113,7,2,10,54,14,-200,39.9039
113,8,0,10,54,14,-200,39.2083
113,9,2,10,54,14,-200,38.8975
113,10,1,10,54,14,-200,39.2986
113,11,0,10,54,14,-200,39.9221
113,12,2,10,54,14,-200,41.5921
113,13,1,10,54,14,-200,39.9892
113,14,0,10,54,14,-200,38.0854
113.1,0,1,10,54,14,-200,38.5287
113.1,1,1,10,54,14,-200,39.5137
113.1,2,0,10,54,14,-200,39.398
113.1,3,2,10,54,14,-200,39.7578
113.1,4,0,10,54,14,-200,39.9688
113.1,5,0,10,54,14,-200,38.0867
113.1,6,1,10,54,14,-200,40.1042
113.1,7,2,10,54,14,-200,39.9039
113.1,8,0,10,54,14,-200,39.2086
113.1,9,2,10,54,14,-200,38.8975
113.1,10,1,10,54,14,-200,39.2986
113.1,11,0,10,54,14,-200,39.922
113.1,12,2,10,54,14,-200,41.592
113.1,13,1,10,54,14,-200,39.9892
113.1,14,0,10,54,14,-200,38.0867
113.2,0,1,10,54,14,-200,38.5287
113.2,1,1,10,54,14,-200,39.5137
113.2,2,0,10,54,14,-200,39.398
113.2,3,2,10,54,14,-200,39.7578
113.2,4,0,10,54,14,-200,39.9688
113.2,5,0,10,54,14,-200,38.088
113.2,6,1,10,54,14,-200,40.1042
113.2,7,2,10,54,14,-200,39.9039
113.2,8,0,10,54,14,-200,39.2089
113.2,9,2,10,54,14,-200,38.8975
113.2,10,1,10,54,14,-200,39.2986
113.2,11,0,10,54,14,-200,39.9219
113.2,12,2,10,54,14,-200,41.592
113.2,13,1,10,54,14,-200,39.9892
113.2,14,0,10,54,14,-200,38.088
113.3,0,1,10,54,14,-200,38.5287
113.3,1,1,10,54,14,-200,39.5137
113.3,2,0,10,54,14,-200,39.398
113.3,3,2,10,54,14,-200,39.7578
113.3,4,0,10,54,14,-200,39.9688
113.3,5,0,10,54,14,-200,38.0893
113.3,6,1,10,54,14,-200,40.1042
113.3,7,2,10,54,14,-200,39.9039
113.3,8,0,10,54,14,-200,39.2092
113.3,9,2,10,54,14,-200,38.8975
113.3,10,1,10,54,14,-200,39.2986
113.3,11,0,10,54,14,-200,39.9218
113.3,12,2,10,54,14,-200,41.5919
113.3,13,1,10,54,14,-200,39.9892
113.3,14,0,10,54,14,-200,38.0893
113.4,0,1,10,54,14,-200,38.5287
113.4,1,1,10,54,14,-200,39.5137
113.4,2,0,10,54,14,-200,39.398
113.4,3,2,10,54,14,-200,39.7578
113.4,4,0,10,54,14,-200,39.9688
113.4,5,0,10,54,14,-200,38.0906
113.4,6,1,10,54,14,-200,40.1042
113.4,7,2,10,54,14,-200,39.9039
113.4,8,0,10,54,14,-200,39.2095
113.4,9,2,10,54,14,-200,38.8975
113.4,10,1,10,54,14,-200,39.2985
113.4,11,0,10,54,14,-200,39.9217
113.4,12,2,10,54,14,-200,41.5918
113.4,13,1,10,54,14,-200,39.9892
113.4,14,0,10,54,14,-200,38.0906
113.5,0,1,10,54,14,-200,38.5287
113.5,1,1,10,54,14,-200,39.5137
113.5,2,0,10,54,14,-200,39.398
113.5,3,2,10,54,14,-200,39.7578
113.5,4,0,10,54,14,-200,39.9688
113.5,5,0,10,54,14,-200,38.0919
113.5,6,1,10,54,14,-200,40.1042
113.5,7,2,10,54,14,-200,39.9039
113.5,8,0,10,54,14,-200,39.2097
113.5,9,2,10,54,14,-200,38.8975
113.5,10,1,10,54,14,-200,39.2985
113.5,11,0,10,54,14,-200,39.9216
113.5,12,2,10,54,14,-200,41.5917
113.5,13,1,10,54,14,-200,39.9892
113.5,14,0,10,54,14,-200,38.0919
113.6,0,1,10,54,14,-200,38.5287
113.6,1,1,10,54,14,-200,39.5137
113.6,2,0,10,54,14,-200,39.398
113.6,3,2,10,54,14,-200,39.7578
113.6,4,0,10,54,14,-200,39.9688
113.6,5,0,10,54,14,-200,38.0932
113.6,6,1,10,54,14,-200,40.1042
113.6,7,2,10,54,14,-200,39.9039
113.6,8,0,10,54,14,-200,39.21
113.6,9,2,10,54,14,-200,38.8975
113.6,10,1,10,54,14,-200,39.2985
113.6,11,0,10,54,14,-200,39.9214
113.6,12,2,10,54,14,-200,41.5917
113.6,13,1,10,54,14,-200,39.9892
113.6,14,0,10,54,14,-200,38.0932
113.7,0,1,10,54,14,-200,38.5287
113.7,1,1,10,54,14,-200,39.5137
113.7,2,0,10,54,14,-200,39.398
113.7,3,2,10,54,14,-200,39.7578
113.7,4,0,10,54,14,-200,39.9688
113.7,5,0,10,54,14,-200,38.0945
113.7,6,1,10,54,14,-200,40.1042
113.7,7,2,10,54,14,-200,39.9039
113.7,8,0,10,54,14,-200,39.2103
113.7,9,2,10,54,14,-200,38.8975
113.7,10,1,10,54,14,-200,39.2985
113.7,11,0,10,54,14,-200,39.9213
113.7,12,2,10,54,14,-200,41.5916
113.7,13,1,10,54,14,-200,39.9892
113.7,14,0,10,54,14,-200,38.0945
113.8,0,1,10,54,14,-200,38.5287
113.8,1,1,10,54,14,-200,39.5137
113.8,2,0,10,54,14,-200,39.398
113.8,3,2,10,54,14,-200,39.7578
113.8,4,0,10,54,14,-200,39.9688
113.8,5,0,10,54,14,-200,38.0958
113.8,6,1,10,54,14,-200,40.1042
113.8,7,2,10,54,14,-200,39.9039
113.8,8,0,10,54,14,-200,39.2106
113.8,9,2,10,54,14,-200,38.8975
113.8,10,1,10,54,14,-200,39.2985
113.8,11,0,10,54,14,-200,39.9212
113.8,12,2,10,54,14,-200,41.5915
113.8,13,1,10,54,14,-200,39.9892
113.8,14,0,10,54,14,-200,38.0958
113.9,0,1,10,54,14,-200,38.5287
113.9,1,1,10,54,14,-200,39.5137
113.9,2,0,10,54,14,-200,39.398
113.9,3,2,10,54,14,-200,39.7578
113.9,4,0,10,54,14,-200,39.9688
113.9,5,0,10,54,14,-200,38.0971
113.9,6,1,10,54,14,-200,40.1042
113.9,7,2,10,54,14,-200,39.9039
113.9,8,0,10,54,14,-200,39.2109
113.9,9,2,10,54,14,-200,38.8975
113.9,10,1,10,54,14,-200,39.2984
113.9,11,0,10,54,14,-200,39.9211
113.9,12,2,10,54,14,-200,41.5915
113.9,13,1,10,54,14,-200,39.9892
113.9,14,0,10,54,14,-200,38.0971
114,0,1,10,54,14,-200,38.5287
114,1,1,10,54,14,-200,39.5137
114,2,0,10,54,14,-200,39.398
114,3,2,10,54,14,-200,39.7578
114,4,0,10,54,14,-200,39.9688
114,5,0,10,54,14,-200,38.0984
114,6,1,10,54,14,-200,40.1042
114,7,2,10,54,14,-200,39.9039
114,8,0,10,54,14,-200,39.2112
114,9,2,10,54,14,-200,38.8975
114,10,1,10,54,14,-200,39.2984
114,11,0,10,54,14,-200,39.921
114,12,2,10,54,14,-200,41.5914
114,13,1,10,54,14,-200,39.9892
114,14,0,10,54,14,-200,38.0984
114.1,0,1,10,54,14,-200,38.5287
114.1,1,1,10,54,14,-200,39.5137
114.1,2,0,10,54,14,-200,39.398
114.1,3,2,10,54,14,-200,39.7578
114.1,4,0,10,54,14,-200,39.9688
114.1,5,0,10,54,14,-200,38.0996
114.1,6,1,10,54,14,-200,40.1042
114.1,7,2,10,54,14,-200,39.9039
114.1,8,0,10,54,14,-200,39.2115
114.1,9,2,10,54,14,-200,38.8975
114.1,10,1,10,54,14,-200,39.2984
114.1,11,0,10,54,14,-200,39.9209
114.1,12,2,10,54,14,-200,41.5913
114.1,13,1,10,54,14,-200,39.9892
114.1,14,0,10,54,14,-200,38.0996
114.2,0,1,10,54,14,-200,38.5287
114.2,1,1,10,54,14,-200,39.5137
114.2,2,0,10,54,14,-200,39.398
114.2,3,2,10,54,14,-200,39.7578
114.2,4,0,10,54,14,-200,39.9688
114.2,5,0,10,54,14,-200,38.1009
114.2,6,1,10,54,14,-200,40.1042
114.2,7,2,10,54,14,-200,39.9039
114.2,8,0,10,54,14,-200,39.2117
114.2,9,2,10,54,14,-200,38.8975
114.2,10,1,10,54,14,-200,39.2984
114.2,11,0,10,54,14,-200,39.9208
114.2,12,2,10,54,14,-200,41.5912
114.2,13,1,10,54,14,-200,39.9892
114.2,14,0,10,54,14,-200,38.1009
114.3,0,1,10,54,14,-200,38.5287
114.3,1,1,10,54,14,-200,39.5137
114.3,2,0,10,54,14,-200,39.398
114.3,3,2,10,54,14,-200,39.7578
114.3,4,0,10,54,14,-200,39.9688
114.3,5,0,10,54,14,-200,38.1022
114.3,6,1,10,54,14,-200,40.1042
114.3,7,2,10,54,14,-200,39.9039
114.3,8,0,10,54,14,-200,39.212
114.3,9,2,10,54,14,-200,38.8975
114.3,10,1,10,54,14,-200,39.2983
114.3,11,0,10,54,14,-200,39.9207
114.3,12,2,10,54,14,-200,41.5912
114.3,13,1,10,54,14,-200,39.9892
114.3,14,0,10,54,14,-200,38.1022
114.4,0,1,10,54,14,-200,38.5287
114.4,1,1,10,54,14,-200,39.5137
114.4,2,0,10,54,14,-200,39.398
114.4,3,2,10,54,14,-200,39.7578
114.4,4,0,10,54,14,-200,39.9688
114.4,5,0,10,54,14,-200,38.1035
114.4,6,1,10,54,14,-200,40.1042
114.4,7,2,10,54,14,-200,39.9039
114.4,8,0,10,54,14,-200,39.2123
114.4,9,2,10,54,14,-200,38.8975
114.4,10,1,10,54,14,-200,39.2983
114.4,11,0,10,54,14,-200,39.9206
114.4,12,2,10,54,14,-200,41.5911
114.4,13,1,10,54,14,-200,39.9892
114.4,14,0,10,54,14,-200,38.1035
114.5,0,1,10,54,14,-200,38.5287
114.5,1,1,10,54,14,-200,39.5137
114.5,2,0,10,54,14,-200,39.398
114.5,3,2,10,54,14,-200,39.7578
114.5,4,0,10,54,14,-200,39.9688
114.5,5,0,10,54,14,-200,38.1048
114.5,6,1,10,54,14,-200,40.1042
114.5,7,2,10,54,14,-200,39.9039
114.5,8,0,10,54,14,-200,39.2126
114.5,9,2,10,54,14,-200,38.8975
114.5,10,1,10,54,14,-200,39.2983
114.5,11,0,10,54,14,-200,39.9205
114.5,12,2,10,54,14,-200,41.591
114.5,13,1,10,54,14,-200,39.9892
114.5,14,0,10,54,14,-200,38.1048
114.6,0,1,10,54,14,-200,38.5287
114.6,1,1,10,54,14,-200,39.5137
114.6,2,0,10,54,14,-200,39.398
114.6,3,2,10,54,14,-200,39.7578
114.6,4,0,10,54,14,-200,39.9688
114.6,5,0,10,54,14,-200,38.1061
114.6,6,1,10,54,14,-200,40.1042
114.6,7,2,10,54,14,-200,39.9039
114.6,8,0,10,54,14,-200,39.2129
114.6,9,2,10,54,14,-200,38.8975
114.6,10,1,10,54,14,-200,39.2983
114.6,11,0,10,54,14,-200,39.9204
114.6,12,2,10,54,14,-200,41.5909
114.6,13,1,10,54,14,-200,39.9892
114.6,14,0,10,54,14,-200,38.1061
114.7,0,1,10,54,14,-200,38.5287
114.7,1,1,10,54,14,-200,39.5137
114.7,2,0,10,54,14,-200,39.398
114.7,3,2,10,54,14,-200,39.7578
114.7,4,0,10,54,14,-200,39.9688
114.7,5,0,10,54,14,-200,38.1074
114.7,6,1,10,54,14,-200,40.1042
114.7,7,2,10,54,14,-200,39.9039
114.7,8,0,10,54,14,-200,39.2132
114.7,9,2,10,54,14,-200,38.8975
114.7,10,1,10,54,14,-200,39.2982
114.7,11,0,10,54,14,-200,39.9203
114.7,12,2,10,54,14,-200,41.5909
114.7,13,1,10,54,14,-200,39.9892
114.7,14,0,10,54,14,-200,38.1074
114.8,0,1,10,54,14,-200,38.5287
114.8,1,1,10,54,14,-200,39.5137
114.8,2,0,10,54,14,-200,39.398
114.8,3,2,10,54,14,-200,39.7578
114.8,4,0,10,54,14,-200,39.9688
114.8,5,0,10,54,14,-200,38.1087
114.8,6,1,10,54,14,-200,40.1042
114.8,7,2,10,54,14,-200,39.9039
114.8,8,0,10,54,14,-200,39.2134
114.8,9,2,10,54,14,-200,38.8975
114.8,10,1,10,54,14,-200,39.2982
114.8,11,0,10,54,14,-200,39.9202
114.8,12,2,10,54,14,-200,41.5908
114.8,13,1,10,54,14,-200,39.9892
114.8,14,0,10,54,14,-200,38.1087
114.9,0,1,10,54,14,-200,38.5287
114.9,1,1,10,54,14,-200,39.5137
114.9,2,0,10,54,14,-200,39.398
114.9,3,2,10,54,14,-200,39.7578
114.9,4,0,10,54,14,-200,39.9688
114.9,5,0,10,54,14,-200,38.11
114.9,6,1,10,54,14,-200,40.1042
114.9,7,2,10,54,14,-200,39.9039
114.9,8,0,10,54,14,-200,39.2137
114.9,9,2,10,54,14,-200,38.8975
114.9,10,1,10,54,14,-200,39.2982
114.9,11,0,10,54,14,-200,39.9201
114.9,12,2,10,54,14,-200,41.5907
114.9,13,1,10,54,14,-200,39.9892
114.9,14,0,10,54,14,-200,38.11
115,0,1,10,54,14,-200,38.5287
115,1,1,10,54,14,-200,39.5137
115,2,0,10,54,14,-200,39.398
115,3,2,10,54,14,-200,39.7578
115,4,0,10,54,14,-200,39.9688
115,5,0,10,54,14,-200,38.1113
115,6,1,10,54,14,-200,40.1042
115,7,2,10,54,14,-200,39.9039
115,8,0,10,54,14,-200,39.214
115,9,2,10,54,14,-200,38.8975
115,10,1,10,54,14,-200,39.2982
115,11,0,10,54,14,-200,39.92
115,12,2,10,54,14,-200,41.5907
115,13,1,10,54,14,-200,39.9892
115,14,0,10,54,14,-200,38.1113
115.1,0,1,10,54,14,-200,38.5287
115.1,1,1,10,54,14,-200,39.5137
115.1,2,0,10,54,14,-200,39.398
115.1,3,2,10,54,14,-200,39.7578
115.1,4,0,10,54,14,-200,39.9688
115.1,5,0,10,54,14,-200,38.1126
115.1,6,1,10,54,14,-200,40.1042
115.1,7,2,10,54,14,-200,39.9039
115.1,8,0,10,54,14,-200,39.2142
115.1,9,2,10,54,14,-200,38.8975
115.1,10,1,10,54,14,-200,39.2981
115.1,11,0,10,54,14,-200,39.9199
115.1,12,2,10,54,14,-200,41.5906
115.1,13,1,10,54,14,-200,39.9892
115.1,14,0,10,54,14,-200,38.1126
115.2,0,1,10,54,14,-200,38.5287
115.2,1,1,10,54,14,-200,39.5137
115.2,2,0,10,54,14,-200,39.398
115.2,3,2,10,54,14,-200,39.7578
115.2,4,0,10,54,14,-200,39.9688
115.2,5,0,10,54,14,-200,38.1139
115.2,6,1,10,54,14,-200,40.1042
115.2,7,2,10,54,14,-200,39.9039
115.2,8,0,10,54,14,-200,39.2142
115.2,9,2,10,54,14,-200,38.8975
115.2,10,1,10,54,14,-200,39.2981
115.2,11,0,10,54,14,-200,39.9199
115.2,12,2,10,54,14,-200,41.5904
115.2,13,1,10,54,14,-200,39.9892
115.2,14,0,10,54,14,-200,38.1139
115.3,0,1,10,54,14,-200,38.5287
115.3,1,1,10,54,14,-200,39.5137
115.3,2,0,10,54,14,-200,39.398
115.3,3,2,10,54,14,-200,39.7578
115.3,4,0,10,54,14,-200,39.9688
115.3,5,0,10,54,14,-200,38.1152
115.3,6,1,10,54,14,-200,40.1042
115.3,7,2,10,54,14,-200,39.9039
115.3,8,0,10,54,14,-200,39.2142
115.3,9,2,10,54,14,-200,38.8975
115.3,10,1,10,54,14,-200,39.298
115.3,11,0,10,54,14,-200,39.9198
115.3,12,2,10,54,14,-200,41.5903
