time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
0.1,0,2,17.5,9,14,-200,46.7991
0.1,1,1,17.5,9,14,-200,46.9097
0.1,2,2,17.5,9,14,-200,47.937
0.1,3,1,17.5,9,14,-200,46.6818
0.1,4,2,17.5,9,14,-200,46.5431
0.1,5,1,17.5,9,14,-200,46.0699
0.1,6,2,17.5,9,14,-200,45.5812
0.1,7,1,17.5,9,14,-200,46.2817
0.1,8,2,17.5,9,14,-200,46.0448
0.1,9,2,17.5,9,14,-200,45.3265
0.1,10,0,17.5,9,14,-200,46.8487
0.1,11,1,17.5,9,14,-200,46.8478
0.1,12,2,17.5,9,14,-200,45.3265
0.1,13,1,17.5,9,14,-200,47.2334
0.1,14,0,17.5,9,14,-200,47.0181
0.2,0,2,17.5,9,14,-200,46.8012
0.2,1,1,17.5,9,14,-200,46.9097
0.2,2,2,17.5,9,14,-200,47.937
0.2,3,1,17.5,9,14,-200,46.6818
0.2,4,2,17.5,9,14,-200,46.5431
0.2,5,1,17.5,9,14,-200,46.0699
0.2,6,2,17.5,9,14,-200,45.5812
0.2,7,1,17.5,9,14,-200,46.2817
0.2,8,2,17.5,9,14,-200,46.0448
0.2,9,2,17.5,9,14,-200,45.3265
0.2,10,0,17.5,9,14,-200,46.8487
0.2,11,1,17.5,9,14,-200,46.8478
0.2,12,2,17.5,9,14,-200,45.3265
0.2,13,1,17.5,9,14,-200,47.2334
0.2,14,0,17.5,9,14,-200,47.0181
0.3,0,2,17.5,9,14,-200,46.8033
0.3,1,1,17.5,9,14,-200,46.9097
0.3,2,2,17.5,9,14,-200,47.937
0.3,3,1,17.5,9,14,-200,46.6818
0.3,4,2,17.5,9,14,-200,46.5431
0.3,5,1,17.5,9,14,-200,46.0699
0.3,6,2,17.5,9,14,-200,45.5812
0.3,7,1,17.5,9,14,-200,46.2817
0.3,8,2,17.5,9,14,-200,46.0448
0.3,9,2,17.5,9,14,-200,45.3265
0.3,10,0,17.5,9,14,-200,46.8487
0.3,11,1,17.5,9,14,-200,46.8478
0.3,12,2,17.5,9,14,-200,45.3265
0.3,13,1,17.5,9,14,-200,47.2334
0.3,14,0,17.5,9,14,-200,47.0181
0.4,0,2,17.5,9,14,-200,46.8053
0.4,1,1,17.5,9,14,-200,46.9097
0.4,2,2,17.5,9,14,-200,47.937
0.4,3,1,17.5,9,14,-200,46.6818
0.4,4,2,17.5,9,14,-200,46.5431
0.4,5,1,17.5,9,14,-200,46.0699
0.4,6,2,17.5,9,14,-200,45.5812
0.4,7,1,17.5,9,14,-200,46.2817
0.4,8,2,17.5,9,14,-200,46.0448
0.4,9,2,17.5,9,14,-200,45.3265
0.4,10,0,17.5,9,14,-200,46.8487
0.4,11,1,17.5,9,14,-200,46.8478
0.4,12,2,17.5,9,14,-200,45.3265
0.4,13,1,17.5,9,14,-200,47.2334
0.4,14,0,17.5,9,14,-200,47.0181
0.5,0,2,17.5,9,14,-200,46.8074
0.5,1,1,17.5,9,14,-200,46.9097
0.5,2,2,17.5,9,14,-200,47.937
0.5,3,1,17.5,9,14,-200,46.6818
0.5,4,2,17.5,9,14,-200,46.5431
0.5,5,1,17.5,9,14,-200,46.0699
0.5,6,2,17.5,9,14,-200,45.5812
0.5,7,1,17.5,9,14,-200,46.2817
0.5,8,2,17.5,9,14,-200,46.0448
0.5,9,2,17.5,9,14,-200,45.3265
0.5,10,0,17.5,9,14,-200,46.8487
0.5,11,1,17.5,9,14,-200,46.8478
0.5,12,2,17.5,9,14,-200,45.3265
0.5,13,1,17.5,9,14,-200,47.2334
0.5,14,0,17.5,9,14,-200,47.0181
0.6,0,2,15,12,14,-200,44.3095
0.6,1,1,15,12,14,-200,44.4097
0.6,2,2,15,12,14,-200,45.437
0.6,3,1,15,12,14,-200,44.1818
0.6,4,2,15,12,14,-200,44.0431
0.6,5,1,15,12,14,-200,43.5699
0.6,6,2,15,12,14,-200,43.0812
0.6,7,1,15,12,14,-200,43.7817
0.6,8,2,15,12,14,-200,43.5448
0.6,9,2,15,12,14,-200,42.8265
0.6,10,0,15,12,14,-200,44.3487
0.6,11,1,15,12,14,-200,44.3478
0.6,12,2,15,12,14,-200,42.8265
0.6,13,1,15,12,14,-200,44.7334
0.6,14,0,15,12,14,-200,44.5181
0.7,0,2,15,12,14,-200,44.3116
0.7,1,1,15,12,14,-200,44.4097
0.7,2,2,15,12,14,-200,45.437
0.7,3,1,15,12,14,-200,44.1818
0.7,4,2,15,12,14,-200,44.0431
0.7,5,1,15,12,14,-200,43.5699
0.7,6,2,15,12,14,-200,43.0812
0.7,7,1,15,12,14,-200,43.7817
0.7,8,2,15,12,14,-200,43.5448
0.7,9,2,15,12,14,-200,42.8265
0.7,10,0,15,12,14,-200,44.3487
0.7,11,1,15,12,14,-200,44.3478
0.7,12,2,15,12,14,-200,42.8265
0.7,13,1,15,12,14,-200,44.7334
0.7,14,0,15,12,14,-200,44.5181
0.8,0,2,15,12,14,-200,44.3137
0.8,1,1,15,12,14,-200,44.4097
0.8,2,2,15,12,14,-200,45.437
0.8,3,1,15,12,14,-200,44.1818
0.8,4,2,15,12,14,-200,44.0431
0.8,5,1,15,12,14,-200,43.5699
