time,nodeId,x,y,z
6.8,13,22.004,-3.145,30
6.8,14,30.49,-11.63,30
7,0,48.757,40.357,30
7,1,36.029,36.114,30
7,2,44.514,27.629,30
7,3,23.301,31.872,30
7,4,31.786,23.387,30
7,5,40.271,14.901,30
7,6,10.573,27.629,30
7,7,19.058,19.144,30
7,8,27.543,10.659,30
7,9,36.029,2.173,30
7,10,-2.155,23.387,30
7,11,6.33,14.901,30
7,12,14.816,6.416,30
7,13,23.301,-2.069,30
7,14,31.786,-10.555,30
7.2,0,50.06,41.438,30
7.2,1,37.332,37.196,30
7.2,2,45.818,28.71,30
7.2,3,24.605,32.953,30
7.2,4,33.09,24.468,30
7.2,5,41.575,15.982,30
7.2,6,11.877,28.71,30
7.2,7,20.362,20.225,30
7.2,8,28.847,11.74,30
7.2,9,37.332,3.255,30
7.2,10,-0.851,24.468,30
7.2,11,7.634,15.982,30
7.2,12,16.119,7.497,30
7.2,13,24.605,-0.988,30
7.2,14,33.09,-9.473,30
7.4,0,51.373,42.527,30
7.4,1,38.645,38.284,30
7.4,2,47.13,29.799,30
7.4,3,25.917,34.042,30
7.4,4,34.403,25.556,30
7.4,5,42.888,17.071,30
7.4,6,13.189,29.799,30
7.4,7,21.675,21.314,30
7.4,8,30.16,12.828,30
7.4,9,38.645,4.343,30
7.4,10,0.461,25.556,30
7.4,11,8.947,17.071,30
7.4,12,17.432,8.586,30
7.4,13,25.917,0.1,30
7.4,14,34.403,-8.385,30
7.6,0,52.696,43.624,30
7.6,1,39.968,39.381,30
7.6,2,48.454,30.896,30
7.6,3,27.24,35.139,30
7.6,4,35.726,26.653,30
7.6,5,44.211,18.168,30
7.6,6,14.513,30.896,30
7.6,7,22.998,22.411,30
7.6,8,31.483,13.926,30
7.6,9,39.968,5.44,30
7.6,10,1.785,26.653,30
7.6,11,10.27,18.168,30
7.6,12,18.755,9.683,30
7.6,13,27.24,1.198,30
7.6,14,35.726,-7.288,30
7.8,0,54.031,44.73,30
7.8,1,41.303,40.488,30
7.8,2,49.788,32.003,30
7.8,3,28.575,36.245,30
7.8,4,37.06,27.76,30
7.8,5,45.546,19.275,30
7.8,6,15.847,32.003,30
7.8,7,24.332,23.517,30
7.8,8,32.818,15.032,30
7.8,9,41.303,6.547,30
7.8,10,3.119,27.76,30
7.8,11,11.604,19.275,30
7.8,12,20.09,10.789,30
7.8,13,28.575,2.304,30
7.8,14,37.06,-6.181,30
8,0,55.377,45.846,30
8,1,42.649,41.604,30
8,2,51.135,33.119,30
8,3,29.921,37.361,30
8,4,38.407,28.876,30
8,5,46.892,20.391,30
8,6,17.193,33.119,30
8,7,25.679,24.633,30
8,8,34.164,16.148,30
8,9,42.649,7.663,30
8,10,4.466,28.876,30
8,11,12.951,20.391,30
8,12,21.436,11.905,30
8,13,29.921,3.42,30
8,14,38.407,-5.065,30
8.2,0,56.735,46.972,30
8.2,1,44.007,42.729,30
8.2,2,52.493,34.244,30
8.2,3,31.279,38.487,30
8.2,4,39.765,30.001,30
8.2,5,48.25,21.516,30
8.2,6,18.552,34.244,30
8.2,7,27.037,25.759,30
8.2,8,35.522,17.274,30
8.2,9,44.007,8.788,30
8.2,10,5.824,30.001,30
8.2,11,14.309,21.516,30
8.2,12,22.794,13.031,30
8.2,13,31.279,4.546,30
8.2,14,39.765,-3.94,30
8.4,0,58.105,48.107,30
8.4,1,45.377,43.864,30
8.4,2,53.862,35.379,30
8.4,3,32.649,39.622,30
8.4,4,41.134,31.136,30
8.4,5,49.62,22.651,30
8.4,6,19.921,35.379,30
8.4,7,28.406,26.894,30
8.4,8,36.892,18.408,30
8.4,9,45.377,9.923,30
8.4,10,7.193,31.136,30
8.4,11,15.678,22.651,30
8.4,12,24.164,14.166,30
8.4,13,32.649,5.68,30
8.4,14,41.134,-2.805,30
8.6,0,59.485,49.25,30
8.6,1,46.757,45.008,30
8.6,2,55.242,36.522,30
8.6,3,34.029,40.765,30
8.6,4,42.514,32.28,30
8.6,5,51,23.795,30
8.6,6,21.301,36.522,30
8.6,7,29.786,28.037,30
8.6,8,38.272,19.552,30
8.6,9,46.757,11.067,30
8.6,10,8.573,32.28,30
8.6,11,17.059,23.795,30
8.6,12,25.544,15.309,30
8.6,13,34.029,6.824,30
8.6,14,42.514,-1.661,30
8.8,0,60.875,50.402,30
8.8,1,48.147,46.159,30
8.8,2,56.632,37.674,30
8.8,3,35.419,41.916,30
8.8,4,43.904,33.431,30
8.8,5,52.389,24.946,30
8.8,6,22.691,37.674,30
8.8,7,31.176,29.189,30
8.8,8,39.662,20.703,30
8.8,9,48.147,12.218,30
8.8,10,9.963,33.431,30
8.8,11,18.448,24.946,30
8.8,12,26.934,16.461,30
8.8,13,35.419,7.975,30
8.8,14,43.904,-0.51,30
9,0,62.273,51.56,30
9,1,49.545,47.317,30
9,2,58.03,38.832,30
9,3,36.817,43.075,30
9,4,45.303,34.589,30
9,5,53.788,26.104,30
9,6,24.089,38.832,30
9,7,32.575,30.347,30
9,8,41.06,21.862,30
9,9,49.545,13.376,30
9,10,11.361,34.589,30
9,11,19.847,26.104,30
9,12,28.332,17.619,30
9,13,36.817,9.134,30
9,14,45.303,0.648,30
9.2,0,63.679,52.724,30
9.2,1,50.951,48.481,30
9.2,2,59.436,39.996,30
9.2,3,38.223,44.239,30
9.2,4,46.708,35.754,30
9.2,5,55.193,27.268,30
9.2,6,25.495,39.996,30
9.2,7,33.98,31.511,30
9.2,8,42.465,23.026,30
9.2,9,50.951,14.54,30
9.2,10,12.767,35.754,30
9.2,11,21.252,27.268,30
9.2,12,29.737,18.783,30
9.2,13,38.223,10.298,30
9.2,14,46.708,1.812,30
9.4,0,65.09,53.893,30
9.4,1,52.362,49.65,30
9.4,2,60.847,41.165,30
9.4,3,39.634,45.408,30
9.4,4,48.119,36.922,30
9.4,5,56.605,28.437,30
9.4,6,26.906,41.165,30
9.4,7,35.391,32.68,30
9.4,8,43.877,24.194,30
9.4,9,52.362,15.709,30
9.4,10,14.178,36.922,30
9.4,11,22.663,28.437,30
9.4,12,31.149,19.952,30
9.4,13,39.634,11.466,30
9.4,14,48.119,2.981,30
9.6,0,66.505,55.065,30
9.6,1,53.777,50.822,30
9.6,2,62.263,42.337,30
9.6,3,41.05,46.58,30
9.6,4,49.535,38.094,30
9.6,5,58.02,29.609,30
9.6,6,28.322,42.337,30
9.6,7,36.807,33.852,30
9.6,8,45.292,25.367,30
9.6,9,53.777,16.881,30
9.6,10,15.594,38.094,30
9.6,11,24.079,29.609,30
9.6,12,32.564,21.124,30
9.6,13,41.05,12.639,30
9.6,14,49.535,4.153,30
9.8,0,67.924,56.24,30
9.8,1,55.196,51.997,30
9.8,2,63.681,43.512,30
9.8,3,42.468,47.754,30
9.8,4,50.953,39.269,30
9.8,5,59.439,30.784,30
9.8,6,29.74,43.512,30
9.8,7,38.225,35.026,30
9.8,8,46.711,26.541,30
9.8,9,55.196,18.056,30
9.8,10,17.012,39.269,30
9.8,11,25.497,30.784,30
9.8,12,33.983,22.298,30
9.8,13,42.468,13.813,30
9.8,14,50.953,5.328,30
10,0,69.344,57.415,30
10,1,56.616,53.173,30
10,2,65.101,44.687,30
10,3,43.888,48.93,30
10,4,52.373,40.445,30
10,5,60.858,31.959,30
10,6,31.16,44.687,30
10,7,39.645,36.202,30
10,8,48.131,27.717,30
10,9,56.616,19.231,30
10,10,18.432,40.445,30
10,11,26.917,31.959,30
10,12,35.403,23.474,30
10,13,43.888,14.989,30
10,14,52.373,6.504,30
10.2,0,70.764,58.591,30
10.2,1,58.036,54.348,30
10.2,2,66.521,45.863,30
10.2,3,45.308,50.106,30
10.2,4,53.793,41.621,30
10.2,5,62.279,33.135,30
10.2,6,32.58,45.863,30
10.2,7,41.066,37.378,30
10.2,8,49.551,28.893,30
10.2,9,58.036,20.407,30
10.2,10,19.852,41.621,30
10.2,11,28.338,33.135,30
10.2,12,36.823,24.65,30
10.2,13,45.308,16.165,30
10.2,14,53.793,7.679,30
10.4,0,72.183,59.766,30
10.4,1,59.455,55.524,30
10.4,2,67.941,47.038,30
10.4,3,46.728,51.281,30
10.4,4,55.213,42.796,30
10.4,5,63.698,34.31,30
10.4,6,34,47.038,30
10.4,7,42.485,38.553,30
10.4,8,50.97,30.068,30
10.4,9,59.455,21.582,30
10.4,10,21.272,42.796,30
10.4,11,29.757,34.31,30
10.4,12,38.242,25.825,30
10.4,13,46.728,17.34,30
10.4,14,55.213,8.855,30
10.6,0,73.601,60.94,30
10.6,1,60.873,56.697,30
10.6,2,69.358,48.212,30
10.6,3,48.145,52.454,30
10.6,4,56.63,43.969,30
10.6,5,65.116,35.484,30
10.6,6,35.417,48.212,30
10.6,7,43.902,39.727,30
10.6,8,52.388,31.241,30
10.6,9,60.873,22.756,30
10.6,10,22.689,43.969,30
10.6,11,31.174,35.484,30
10.6,12,39.66,26.999,30
10.6,13,48.145,18.513,30
10.6,14,56.63,10.028,30
10.8,0,75.016,62.111,30
10.8,1,62.288,57.868,30
10.8,2,70.773,49.383,30
10.8,3,49.56,53.626,30
10.8,4,58.045,45.141,30
10.8,5,66.53,36.655,30
10.8,6,36.832,49.383,30
10.8,7,45.317,40.898,30
10.8,8,53.803,32.413,30
10.8,9,62.288,23.927,30
10.8,10,24.104,45.141,30
10.8,11,32.589,36.655,30
10.8,12,41.075,28.17,30
10.8,13,49.56,19.685,30
10.8,14,58.045,11.199,30
11,0,76.427,63.28,30
11,1,63.699,59.037,30
11,2,72.185,50.552,30
11,3,50.972,54.794,30
11,4,59.457,46.309,30
11,5,67.942,37.824,30
11,6,38.244,50.552,30
11,7,46.729,42.067,30
11,8,55.214,33.581,30
11,9,63.699,25.096,30
11,10,25.516,46.309,30
11,11,34.001,37.824,30
11,12,42.486,29.339,30
11,13,50.972,20.853,30
11,14,59.457,12.368,30
11.2,0,77.835,64.445,30
11.2,1,65.107,60.203,30
11.2,2,73.593,51.717,30
11.2,3,52.379,55.96,30
11.2,4,60.865,47.475,30
11.2,5,69.35,38.989,30
11.2,6,39.651,51.717,30
11.2,7,48.137,43.232,30
11.2,8,56.622,34.747,30
11.2,9,65.107,26.261,30
11.2,10,26.924,47.475,30
11.2,11,35.409,38.989,30
11.2,12,43.894,30.504,30
11.2,13,52.379,22.019,30
11.2,14,60.865,13.534,30
11.4,0,79.239,65.607,30
11.4,1,66.511,61.365,30
11.4,2,74.996,52.88,30
11.4,3,53.783,57.122,30
11.4,4,62.269,48.637,30
