time,node_id,channel,tx_power,data_rate,neighbors,interference
0.2,0,0,14.8787,8.56063,14,0.08
0.2,1,1,13.6747,9.16266,14,0.08
0.2,2,2,13.6747,9.16263,14,0.08
0.2,3,0,13.1765,9.41176,14,0.08
0.2,4,0,12.7665,9.61676,14,0.08
0.2,5,0,13.1765,9.41175,14,0.08
0.2,6,0,13.4747,9.26264,14,0.08
0.2,7,0,12.7258,9.63712,14,0.08
0.2,8,0,12.7258,9.63711,14,0.08
0.2,9,0,13.4746,9.26268,14,0.08
0.2,10,0,14.5319,8.73404,14,0.08
0.2,11,0,13.5788,9.21061,14,0.08
0.2,12,0,13.2453,9.37733,14,0.08
0.2,13,0,13.5788,9.21059,14,0.08
0.2,14,0,14.532,8.73401,14,0.08
5.2,0,0,14.8788,8.5606,14,0.08
5.2,1,1,13.6747,9.16263,14,0.08
5.2,2,2,13.6747,9.16263,14,0.08
5.2,3,0,13.1765,9.41173,14,0.08
5.2,4,0,12.7665,9.61674,14,0.08
5.2,5,0,13.1765,9.41173,14,0.08
5.2,6,0,13.4747,9.26264,14,0.08
5.2,7,0,12.7258,9.63711,14,0.08
5.2,8,0,12.7258,9.63711,14,0.08
5.2,9,0,13.4747,9.26264,14,0.08
5.2,10,0,14.5321,8.73397,14,0.08
5.2,11,0,13.5788,9.2106,14,0.08
5.2,12,0,13.2453,9.37733,14,0.08
5.2,13,0,13.5788,9.2106,14,0.08
5.2,14,0,14.5321,8.73397,14,0.08
10.2,0,0,14.8788,8.56059,14,0.08
10.2,1,1,13.6746,9.16268,14,0.08
10.2,2,2,13.6747,9.16267,14,0.08
10.2,3,0,13.1765,9.41174,14,0.08
10.2,4,0,12.7665,9.61676,14,0.08
10.2,5,0,13.1765,9.41173,14,0.08
10.2,6,0,13.4747,9.26266,14,0.08
10.2,7,0,12.7257,9.63713,14,0.08
10.2,8,0,12.7258,9.63712,14,0.08
10.2,9,0,13.4747,9.26265,14,0.08
10.2,10,0,14.532,8.73399,14,0.08
10.2,11,0,13.5788,9.21062,14,0.08
10.2,12,0,13.2453,9.37735,14,0.08
10.2,13,0,13.5788,9.21061,14,0.08
10.2,14,0,14.532,8.73399,14,0.08
15.2,0,0,14.8789,8.56056,14,0.08
15.2,1,1,13.6747,9.16264,14,0.08
15.2,2,2,13.6747,9.16264,14,0.08
15.2,3,0,13.1765,9.41176,14,0.08
15.2,4,0,12.7665,9.61676,14,0.08
15.2,5,0,13.1765,9.41176,14,0.08
15.2,6,0,13.4747,9.26265,14,0.08
15.2,7,0,12.7258,9.63711,14,0.08
15.2,8,0,12.7258,9.63711,14,0.08
15.2,9,0,13.4747,9.26265,14,0.08
15.2,10,0,14.532,8.73401,14,0.08
15.2,11,0,13.5788,9.21059,14,0.08
15.2,12,0,13.2454,9.37731,14,0.08
15.2,13,0,13.5788,9.21059,14,0.08
15.2,14,0,14.532,8.73401,14,0.08
20.2,0,0,14.8788,8.56062,14,0.08
20.2,1,1,13.6747,9.16266,14,0.08
20.2,2,2,13.6747,9.16267,14,0.08
20.2,3,0,13.1765,9.41176,14,0.08
20.2,4,0,12.7665,9.61676,14,0.08
20.2,5,0,13.1765,9.41175,14,0.08
20.2,6,0,13.4747,9.26264,14,0.08
20.2,7,0,12.7258,9.63712,14,0.08
20.2,8,0,12.7258,9.63711,14,0.08
20.2,9,0,13.4747,9.26267,14,0.08
20.2,10,0,14.532,8.73398,14,0.08
20.2,11,0,13.5788,9.21061,14,0.08
20.2,12,0,13.2453,9.37733,14,0.08
20.2,13,0,13.5788,9.21059,14,0.08
20.2,14,0,14.532,8.73401,14,0.08
25.2,0,0,14.8788,8.56058,14,0.08
25.2,1,1,13.6747,9.16266,14,0.08
25.2,2,2,13.6747,9.16267,14,0.08
25.2,3,0,13.1765,9.41175,14,0.08
25.2,4,0,12.7665,9.61675,14,0.08
25.2,5,0,13.1765,9.41174,14,0.08
25.2,6,0,13.4747,9.26263,14,0.08
25.2,7,0,12.7258,9.63712,14,0.08
25.2,8,0,12.7258,9.63711,14,0.08
25.2,9,0,13.4747,9.26267,14,0.08
25.2,10,0,14.532,8.73398,14,0.08
25.2,11,0,13.5788,9.21061,14,0.08
25.2,12,0,13.2453,9.37733,14,0.08
25.2,13,0,13.5788,9.21059,14,0.08
25.2,14,0,14.532,8.73401,14,0.08
30.2,0,0,14.8788,8.56058,14,0.08
30.2,1,1,13.6747,9.16266,14,0.08
30.2,2,2,13.6747,9.16266,14,0.08
30.2,3,0,13.1765,9.41174,14,0.08
30.2,4,0,12.7665,9.61677,14,0.08
30.2,5,0,13.1765,9.41176,14,0.08
30.2,6,0,13.4747,9.26266,14,0.08
30.2,7,0,12.7258,9.63711,14,0.08
30.2,8,0,12.7257,9.63713,14,0.08
30.2,9,0,13.4747,9.26265,14,0.08
30.2,10,0,14.532,8.73402,14,0.08
30.2,11,0,13.5788,9.21059,14,0.08
30.2,12,0,13.2453,9.37736,14,0.08
30.2,13,0,13.5788,9.21062,14,0.08
30.2,14,0,14.532,8.73399,14,0.08
35.2,0,0,14.8789,8.56056,14,0.08
35.2,1,1,13.6747,9.16265,14,0.08
35.2,2,2,13.6747,9.16265,14,0.08
35.2,3,0,13.1765,9.41176,14,0.08
35.2,4,0,12.7665,9.61676,14,0.08
35.2,5,0,13.1765,9.41176,14,0.08
35.2,6,0,13.4747,9.26266,14,0.08
35.2,7,0,12.7258,9.63712,14,0.08
35.2,8,0,12.7258,9.63712,14,0.08
35.2,9,0,13.4747,9.26266,14,0.08
35.2,10,0,14.532,8.73401,14,0.08
35.2,11,0,13.5788,9.21059,14,0.08
35.2,12,0,13.2453,9.37737,14,0.08
35.2,13,0,13.5788,9.21059,14,0.08
35.2,14,0,14.532,8.73401,14,0.08
40.2,0,0,14.8788,8.56058,14,0.08
40.2,1,1,13.6747,9.16266,14,0.08
40.2,2,2,13.6747,9.16266,14,0.08
40.2,3,0,13.1765,9.41173,14,0.08
40.2,4,0,12.7665,9.61677,14,0.08
40.2,5,0,13.1765,9.41173,14,0.08
40.2,6,0,13.4747,9.26265,14,0.08
40.2,7,0,12.7258,9.63712,14,0.08
40.2,8,0,12.7258,9.63711,14,0.08
40.2,9,0,13.4747,9.26266,14,0.08
40.2,10,0,14.532,8.73399,14,0.08
40.2,11,0,13.5788,9.21062,14,0.08
40.2,12,0,13.2453,9.37735,14,0.08
40.2,13,0,13.5788,9.21058,14,0.08
40.2,14,0,14.532,8.73401,14,0.08
45.2,0,0,14.8788,8.56062,14,0.08
45.2,1,1,13.6747,9.16267,14,0.08
45.2,2,2,13.6747,9.16266,14,0.08
45.2,3,0,13.1765,9.41174,14,0.08
45.2,4,0,12.7665,9.61677,14,0.08
45.2,5,0,13.1765,9.41176,14,0.08
45.2,6,0,13.4747,9.26267,14,0.08
45.2,7,0,12.7258,9.63712,14,0.08
45.2,8,0,12.7257,9.63713,14,0.08
45.2,9,0,13.4747,9.26264,14,0.08
45.2,10,0,14.532,8.73402,14,0.08
45.2,11,0,13.5788,9.2106,14,0.08
45.2,12,0,13.2453,9.37734,14,0.08
45.2,13,0,13.5788,9.21062,14,0.08
45.2,14,0,14.532,8.73399,14,0.08
50.2,0,0,14.8788,8.56059,14,0.08
50.2,1,1,13.6747,9.16263,14,0.08
50.2,2,2,13.6747,9.16266,14,0.08
50.2,3,0,13.1765,9.41174,14,0.08
50.2,4,0,12.7665,9.61675,14,0.08
50.2,5,0,13.1766,9.41172,14,0.08
50.2,6,0,13.4747,9.26266,14,0.08
50.2,7,0,12.7258,9.6371,14,0.08
50.2,8,0,12.7258,9.63711,14,0.08
50.2,9,0,13.4747,9.26264,14,0.08
50.2,10,0,14.532,8.73399,14,0.08
50.2,11,0,13.5789,9.21057,14,0.08
50.2,12,0,13.2453,9.37734,14,0.08
50.2,13,0,13.5788,9.2106,14,0.08
50.2,14,0,14.532,8.73398,14,0.08
55.2,0,0,14.8787,8.56063,14,0.08
55.2,1,1,13.6747,9.16266,14,0.08
55.2,2,2,13.6747,9.16266,14,0.08
55.2,3,0,13.1765,9.41176,14,0.08
55.2,4,0,12.7665,9.61676,14,0.08
55.2,5,0,13.1765,9.41176,14,0.08
55.2,6,0,13.4746,9.2627,14,0.08
55.2,7,0,12.7257,9.63713,14,0.08
55.2,8,0,12.7257,9.63713,14,0.08
55.2,9,0,13.4746,9.26269,14,0.08
55.2,10,0,14.5319,8.73404,14,0.08
55.2,11,0,13.5788,9.21062,14,0.08
55.2,12,0,13.2453,9.37734,14,0.08
55.2,13,0,13.5788,9.2106,14,0.08
55.2,14,0,14.532,8.73402,14,0.08
60.2,0,0,14.8789,8.56056,14,0.08
60.2,1,1,13.6747,9.16265,14,0.08
60.2,2,2,13.6747,9.16265,14,0.08
60.2,3,0,13.1765,9.41176,14,0.08
60.2,4,0,12.7665,9.61676,14,0.08
60.2,5,0,13.1765,9.41177,14,0.08
60.2,6,0,13.4747,9.26265,14,0.08
60.2,7,0,12.7258,9.63711,14,0.08
60.2,8,0,12.7258,9.63711,14,0.08
60.2,9,0,13.4747,9.26266,14,0.08
60.2,10,0,14.532,8.734,14,0.08
60.2,11,0,13.5788,9.21058,14,0.08
60.2,12,0,13.2453,9.37734,14,0.08
60.2,13,0,13.5788,9.21059,14,0.08
60.2,14,0,14.532,8.73402,14,0.08
65.2,0,0,14.8788,8.56059,14,0.08
65.2,1,1,13.6747,9.16266,14,0.08
65.2,2,2,13.6747,9.16263,14,0.08
65.2,3,0,13.1765,9.41176,14,0.08
65.2,4,0,12.7665,9.61676,14,0.08
65.2,5,0,13.1765,9.41175,14,0.08
65.2,6,0,13.4747,9.26264,14,0.08
65.2,7,0,12.7258,9.63712,14,0.08
65.2,8,0,12.7258,9.63711,14,0.08
65.2,9,0,13.4747,9.26267,14,0.08
65.2,10,0,14.5319,8.73404,14,0.08
65.2,11,0,13.5788,9.21061,14,0.08
65.2,12,0,13.2453,9.37735,14,0.08
65.2,13,0,13.5788,9.21058,14,0.08
65.2,14,0,14.532,8.734,14,0.08
70.2,0,0,14.8789,8.56057,14,0.08
70.2,1,1,13.6747,9.16266,14,0.08
70.2,2,2,13.6747,9.16266,14,0.08
70.2,3,0,13.1765,9.41173,14,0.08
70.2,4,0,12.7665,9.61677,14,0.08
70.2,5,0,13.1765,9.41177,14,0.08
70.2,6,0,13.4747,9.26266,14,0.08
70.2,7,0,12.7258,9.63711,14,0.08
70.2,8,0,12.7258,9.63711,14,0.08
70.2,9,0,13.4747,9.26265,14,0.08
70.2,10,0,14.532,8.73401,14,0.08
70.2,11,0,13.5788,9.21058,14,0.08
70.2,12,0,13.2453,9.37736,14,0.08
70.2,13,0,13.5787,9.21063,14,0.08
70.2,14,0,14.532,8.734,14,0.08
75.2,0,0,14.8743,8.56287,14,0.08
75.2,1,1,13.6702,9.16488,14,0.08
75.2,2,2,13.6673,9.16634,14,0.08
75.2,3,0,13.1705,9.41475,14,0.08
75.2,4,0,12.7582,9.62088,14,0.08
75.2,5,0,13.1664,9.41678,14,0.08
75.2,6,0,13.4499,9.27503,14,0.08
75.2,7,0,12.7157,9.64216,14,0.08
75.2,8,0,12.7145,9.64276,14,0.08
75.2,9,0,13.4628,9.26858,14,0.08
75.2,10,0,14.4472,8.77638,14,0.08
75.2,11,0,13.5659,9.21705,14,0.08
75.2,12,0,13.2336,9.3832,14,0.08
75.2,13,0,13.5665,9.21673,14,0.08
75.2,14,0,14.5196,8.74019,14,0.08
80.2,0,0,14.8656,8.56721,14,0.08
80.2,1,1,13.6616,9.16922,14,0.08
