time,uav0_channel,uav0_power,uav0_rate,uav1_channel,uav1_power,uav1_rate,uav2_channel,uav2_power,uav2_rate,uav3_channel,uav3_power,uav3_rate,uav4_channel,uav4_power,uav4_rate,uav5_channel,uav5_power,uav5_rate,uav6_channel,uav6_power,uav6_rate,uav7_channel,uav7_power,uav7_rate,uav8_channel,uav8_power,uav8_rate,uav9_channel,uav9_power,uav9_rate,uav10_channel,uav10_power,uav10_rate,uav11_channel,uav11_power,uav11_rate,uav12_channel,uav12_power,uav12_rate,uav13_channel,uav13_power,uav13_rate,uav14_channel,uav14_power,uav14_rate
0.5,0,10.4992,10.7504,1,10.4596,10.7702,2,10.4535,10.7733,0,10.4914,10.7543,0,10.7226,10.6387,0,10.5473,10.7263,0,10.4635,10.7682,0,10.6053,10.6974,0,10.9687,10.5157,0,10.7092,10.6454,0,10.4404,10.7798,0,10.9488,10.5256,0,10.4237,10.7881,0,10.6552,10.6724,0,10.5709,10.7145
5.5,0,10.5005,10.7497,1,10.4591,10.7704,2,10.4538,10.7731,0,10.4933,10.7534,0,10.7227,10.6386,0,10.5482,10.7259,0,10.4634,10.7683,0,10.6062,10.6969,0,10.9686,10.5157,0,10.7088,10.6456,0,10.441,10.7795,0,10.9489,10.5255,0,10.4242,10.7879,0,10.6553,10.6724,0,10.5715,10.7142
10.5,0,10.4995,10.7502,1,10.4584,10.7708,2,10.4556,10.7722,0,10.4935,10.7533,0,10.7225,10.6388,0,10.5492,10.7254,0,10.4629,10.7686,0,10.6072,10.6964,0,10.9687,10.5157,0,10.7086,10.6457,0,10.4415,10.7792,0,10.9489,10.5256,0,10.4247,10.7877,0,10.655,10.6725,0,10.5721,10.714
15.5,0,10.498,10.751,1,10.4568,10.7716,2,10.4555,10.7723,0,10.4914,10.7543,0,10.721,10.6395,0,10.5315,10.7342,0,10.4633,10.7684,0,10.608,10.696,0,10.9683,10.5159,0,10.7074,10.6463,0,10.4406,10.7797,0,10.9479,10.526,0,10.4235,10.7882,0,10.6533,10.6734,0,10.5721,10.7139
20.5,0,10.4957,10.7522,1,10.4548,10.7726,2,10.453,10.7735,0,10.49,10.755,0,10.7184,10.6408,0,10.5061,10.747,0,10.4641,10.768,0,10.6089,10.6956,0,10.9681,10.516,0,10.7061,10.647,0,10.4388,10.7806,0,10.9461,10.527,0,10.4212,10.7894,0,10.6505,10.6747,0,10.5717,10.7141
25.5,0,10.5387,10.7306,1,10.4862,10.7569,2,10.4657,10.7672,0,10.4779,10.761,0,10.7226,10.6387,0,10.5816,10.7092,0,10.7001,10.65,0,10.5724,10.7138,0,10.8847,10.5577,0,10.6622,10.6689,0,10.4916,10.7542,0,11.0348,10.4826,0,10.4673,10.7663,0,10.7196,10.6402,0,10.5868,10.7066
30.5,0,10.5469,10.7266,1,10.4795,10.7602,2,10.4416,10.7792,0,10.4362,10.7819,0,10.4788,10.7606,0,10.5437,10.7282,0,10.6247,10.6877,0,10.5375,10.7313,0,10.8196,10.5902,0,10.6045,10.6977,0,10.4973,10.7513,0,11.0981,10.4509,0,10.4628,10.7686,0,10.7696,10.6152,0,10.5667,10.7167
35.5,0,10.5443,10.7278,1,10.4754,10.7623,2,10.4364,10.7818,0,10.4285,10.7857,0,10.4518,10.7741,0,10.5052,10.7474,0,10.587,10.7065,0,10.5357,10.7322,0,10.8137,10.5931,0,10.5993,10.7004,0,10.4939,10.753,0,11.0968,10.4516,0,10.4588,10.7706,0,10.7677,10.6161,0,10.5628,10.7186
40.5,0,10.5511,10.7244,1,10.4821,10.7589,2,10.4422,10.7789,0,10.4325,10.7837,0,10.4533,10.7734,0,10.5027,10.7486,0,10.5817,10.7092,0,10.5755,10.7122,0,10.8065,10.5967,0,10.597,10.7015,0,10.5016,10.7492,0,11.1044,10.4478,0,10.4658,10.7671,0,10.7751,10.6125,0,10.5664,10.7168
45.5,0,10.5663,10.7169,1,10.4977,10.7512,2,10.4581,10.771,0,10.4473,10.7763,0,10.4649,10.7675,0,10.5092,10.7454,0,10.5804,10.7098,0,10.7165,10.6417,0,10.7918,10.6041,0,10.5985,10.7007,0,10.5315,10.7343,0,11.1205,10.4397,0,10.4853,10.7574,0,10.7901,10.605,0,10.5825,10.7087
50.5,0,10.5566,10.7217,1,10.4916,10.7542,2,10.4551,10.7725,0,10.4457,10.7771,0,10.464,10.768,0,10.507,10.7465,0,10.5753,10.7123,0,10.6725,10.6638,0,10.7887,10.6056,0,10.59,10.705,0,10.5475,10.7262,0,11.1137,10.4431,0,10.4906,10.7547,0,10.7785,10.6107,0,10.592,10.704
55.5,0,10.5555,10.7222,1,10.4906,10.7547,2,10.4543,10.7729,0,10.4454,10.7773,0,10.4637,10.7681,0,10.5082,10.7459,0,10.5769,10.7115,0,10.6738,10.6631,0,10.791,10.6045,0,10.5888,10.7056,0,10.5461,10.727,0,11.112,10.444,0,10.4902,10.7549,0,10.7765,10.6117,0,10.5929,10.7036
60.5,0,10.5883,10.7058,1,10.5225,10.7388,2,10.4847,10.7577,0,10.4737,10.7631,0,10.4888,10.7556,0,10.527,10.7365,0,10.587,10.7065,0,10.6689,10.6656,0,10.7726,10.6137,0,10.9113,10.5444,0,10.5805,10.7097,0,11.1503,10.4248,0,10.524,10.738,0,10.8131,10.5934,0,10.6228,10.6886
65.5,0,10.5868,10.7066,1,10.5219,10.739,2,10.4837,10.7581,0,10.4727,10.7636,0,10.4875,10.7563,0,10.5252,10.7374,0,10.5846,10.7077,0,10.666,10.667,0,10.7689,10.6156,0,10.8901,10.5549,0,10.5799,10.7101,0,11.15,10.425,0,10.5222,10.7389,0,10.8133,10.5934,0,10.6195,10.6903
70.5,0,10.5872,10.7064,1,10.5217,10.7391,2,10.4835,10.7583,0,10.4728,10.7636,0,10.4873,10.7563,0,10.525,10.7375,0,10.5841,10.708,0,10.6663,10.6668,0,10.7687,10.6156,0,10.8906,10.5547,0,10.5795,10.7103,0,11.1497,10.4252,0,10.5222,10.7389,0,10.8128,10.5936,0,10.6197,10.6901
75.5,0,10.5884,10.7058,1,10.5224,10.7388,2,10.4845,10.7577,0,10.4736,10.7632,0,10.4882,10.7559,0,10.5263,10.7369,0,10.5856,10.7072,0,10.6665,10.6667,0,10.7689,10.6155,0,10.8915,10.5543,0,10.5808,10.7096,0,11.1565,10.4217,0,10.5238,10.7381,0,10.8227,10.5886,0,10.6214,10.6893
80.5,0,10.5561,10.7219,1,10.475,10.7625,2,10.4247,10.7876,0,10.408,10.796,0,10.4206,10.7897,0,10.4577,10.7712,0,10.5166,10.7417,0,10.599,10.7005,0,10.7013,10.6494,0,10.8224,10.5888,0,10.5481,10.7259,0,10.7887,10.6056,0,10.4734,10.7633,0,10.4568,10.7716,0,10.5603,10.7199
