time,node_id,channel,tx_power,data_rate,neighbors,interference
0.5,0,0,13.6843,9.15785,14,0.08
0.5,1,1,14.0115,8.99426,14,0.08
0.5,2,2,14.788,8.606,14,0.08
0.5,3,0,15.8988,8.0506,14,0.08
0.5,4,0,17.292,7.35402,14,0.08
0.5,5,0,13.9843,9.00784,14,0.08
0.5,6,0,14.7517,8.62413,14,0.08
0.5,7,0,15.8581,8.07094,14,0.08
0.5,8,0,17.2489,7.37553,14,0.08
0.5,9,0,14.0093,8.99535,14,0.08
0.5,10,0,14.8522,8.5739,14,0.08
0.5,11,0,16.0758,7.96209,14,0.08
0.5,12,0,14.0093,8.99535,14,0.08
0.5,13,0,14.8522,8.5739,14,0.08
0.5,14,0,16.0758,7.96209,14,0.08
5.5,0,0,13.7184,9.14079,14,0.08
5.5,1,1,14.0696,8.96522,14,0.08
5.5,2,2,14.8718,8.5641,14,0.08
5.5,3,0,16.0011,7.99943,14,0.08
5.5,4,0,17.4065,7.29677,14,0.08
5.5,5,0,14.0184,8.99078,14,0.08
5.5,6,0,14.7859,8.60707,14,0.08
5.5,7,0,15.8922,8.05388,14,0.08
5.5,8,0,17.283,7.35848,14,0.08
5.5,9,0,14.0403,8.97985,14,0.08
5.5,10,0,14.8784,8.56081,14,0.08
5.5,11,0,16.0978,7.95108,14,0.08
5.5,12,0,14.0403,8.97985,14,0.08
5.5,13,0,14.8784,8.56081,14,0.08
5.5,14,0,16.0978,7.95108,14,0.08
10.5,0,0,13.7049,9.14753,14,0.08
10.5,1,1,14.039,8.98052,14,0.08
10.5,2,2,14.8253,8.58736,14,0.08
10.5,3,0,15.9773,8.01135,14,0.08
10.5,4,0,17.4087,7.29563,14,0.08
10.5,5,0,14.0049,8.99753,14,0.08
10.5,6,0,14.7724,8.61381,14,0.08
10.5,7,0,15.8788,8.06062,14,0.08
10.5,8,0,17.2696,7.36522,14,0.08
10.5,9,0,14.0286,8.9857,14,0.08
10.5,10,0,14.8691,8.56544,14,0.08
10.5,11,0,16.0904,7.95479,14,0.08
10.5,12,0,14.0286,8.9857,14,0.08
10.5,13,0,14.8691,8.56544,14,0.08
10.5,14,0,16.0904,7.95479,14,0.08
15.5,0,0,13.692,9.15401,14,0.08
15.5,1,1,14.0156,8.99218,14,0.08
15.5,2,2,14.7823,8.60883,14,0.08
15.5,3,0,15.9428,8.0286,14,0.08
15.5,4,0,17.3925,7.30373,14,0.08
15.5,5,0,13.992,9.004,14,0.08
15.5,6,0,14.7594,8.62029,14,0.08
15.5,7,0,15.8658,8.0671,14,0.08
15.5,8,0,17.2566,7.3717,14,0.08
15.5,9,0,14.0171,8.99147,14,0.08
15.5,10,0,14.8597,8.57017,14,0.08
15.5,11,0,16.0826,7.95868,14,0.08
15.5,12,0,14.0171,8.99147,14,0.08
15.5,13,0,14.8597,8.57017,14,0.08
15.5,14,0,16.0826,7.95868,14,0.08
20.5,0,0,13.6825,9.15876,14,0.08
20.5,1,1,14.0107,8.99467,14,0.08
20.5,2,2,14.749,8.62549,14,0.08
20.5,3,0,15.8883,8.05586,14,0.08
20.5,4,0,17.3618,7.31908,14,0.08
20.5,5,0,13.9825,9.00875,14,0.08
20.5,6,0,14.7499,8.62504,14,0.08
20.5,7,0,15.8563,8.07185,14,0.08
20.5,8,0,17.2471,7.37644,14,0.08
20.5,9,0,14.0079,8.99606,14,0.08
20.5,10,0,14.8515,8.57426,14,0.08
20.5,11,0,16.0756,7.96219,14,0.08
20.5,12,0,14.0079,8.99606,14,0.08
20.5,13,0,14.8515,8.57426,14,0.08
20.5,14,0,16.0756,7.96219,14,0.08
25.5,0,0,13.6738,9.16312,14,0.08
25.5,1,1,14.0138,8.9931,14,0.08
25.5,2,2,14.7358,8.63209,14,0.08
25.5,3,0,15.8047,8.09763,14,0.08
25.5,4,0,17.2998,7.35011,14,0.08
25.5,5,0,13.9738,9.01311,14,0.08
25.5,6,0,14.7412,8.6294,14,0.08
25.5,7,0,15.8476,8.07621,14,0.08
25.5,8,0,17.2384,7.38081,14,0.08
25.5,9,0,13.9988,9.00058,14,0.08
25.5,10,0,14.8428,8.57859,14,0.08
25.5,11,0,16.0679,7.96607,14,0.08
25.5,12,0,13.9988,9.00058,14,0.08
25.5,13,0,14.8428,8.57859,14,0.08
25.5,14,0,16.0679,7.96607,14,0.08
30.5,0,0,13.6749,9.16255,14,0.08
30.5,1,1,14.0278,8.98609,14,0.08
30.5,2,2,14.7708,8.61462,14,0.08
30.5,3,0,15.7673,8.11634,14,0.08
30.5,4,0,17.2231,7.38844,14,0.08
30.5,5,0,13.9749,9.01254,14,0.08
30.5,6,0,14.7423,8.62883,14,0.08
30.5,7,0,15.8487,8.07564,14,0.08
30.5,8,0,17.2395,7.38023,14,0.08
30.5,9,0,13.9989,9.00056,14,0.08
30.5,10,0,14.8417,8.57914,14,0.08
30.5,11,0,16.0662,7.96688,14,0.08
30.5,12,0,13.9989,9.00056,14,0.08
30.5,13,0,14.8417,8.57914,14,0.08
30.5,14,0,16.0662,7.96688,14,0.08
35.5,0,0,13.6867,9.15664,14,0.08
35.5,1,1,14.0497,8.97513,14,0.08
35.5,2,2,14.858,8.571,14,0.08
35.5,3,0,15.8136,8.0932,14,0.08
35.5,4,0,17.1033,7.44837,14,0.08
35.5,5,0,13.9867,9.00663,14,0.08
35.5,6,0,14.7542,8.62292,14,0.08
35.5,7,0,15.8605,8.06973,14,0.08
35.5,8,0,17.2514,7.37432,14,0.08
35.5,9,0,14.009,8.99552,14,0.08
35.5,10,0,14.8491,8.57545,14,0.08
35.5,11,0,16.0716,7.96419,14,0.08
35.5,12,0,14.009,8.99552,14,0.08
35.5,13,0,14.8491,8.57545,14,0.08
35.5,14,0,16.0716,7.96419,14,0.08
40.5,0,0,13.7147,9.14264,14,0.08
40.5,1,1,14.0835,8.95824,14,0.08
40.5,2,2,14.9512,8.52441,14,0.08
40.5,3,0,15.9684,8.01578,14,0.08
40.5,4,0,17.1153,7.44233,14,0.08
40.5,5,0,14.0147,8.99263,14,0.08
40.5,6,0,14.7822,8.60892,14,0.08
40.5,7,0,15.8885,8.05573,14,0.08
40.5,8,0,17.2794,7.36032,14,0.08
40.5,9,0,14.035,8.9825,14,0.08
40.5,10,0,14.8714,8.56431,14,0.08
40.5,11,0,16.0903,7.95486,14,0.08
40.5,12,0,14.035,8.9825,14,0.08
40.5,13,0,14.8714,8.56431,14,0.08
40.5,14,0,16.0903,7.95486,14,0.08
45.5,0,0,13.7509,9.12455,14,0.08
45.5,1,1,14.1215,8.93927,14,0.08
45.5,2,2,15.0077,8.49617,14,0.08
45.5,3,0,16.1393,7.93035,14,0.08
45.5,4,0,17.3507,7.32464,14,0.08
45.5,5,0,14.0509,8.97454,14,0.08
45.5,6,0,14.8183,8.59083,14,0.08
45.5,7,0,15.9247,8.03764,14,0.08
45.5,8,0,17.3155,7.34223,14,0.08
45.5,9,0,14.0697,8.96517,14,0.08
45.5,10,0,14.9026,8.54872,14,0.08
45.5,11,0,16.1176,7.94121,14,0.08
45.5,12,0,14.0697,8.96517,14,0.08
45.5,13,0,14.9026,8.54872,14,0.08
45.5,14,0,16.1176,7.94121,14,0.08
