time,nodeId,x,y,z
10.4,6,66.266,15.355,30
10.4,7,-1.616,66.266,30
10.4,8,66.266,-1.616,30
10.4,9,-18.586,66.266,30
10.4,10,66.266,-18.586,30
10.4,11,-35.557,66.266,30
10.4,12,66.266,-35.557,30
10.4,13,-52.528,66.266,30
10.4,14,66.266,-52.528,30
10.6,0,67.568,67.568,30
10.6,1,50.597,67.568,30
10.6,2,67.568,50.597,30
10.6,3,33.626,67.568,30
10.6,4,67.568,33.626,30
10.6,5,16.656,67.568,30
10.6,6,67.568,16.656,30
10.6,7,-0.315,67.568,30
10.6,8,67.568,-0.315,30
10.6,9,-17.285,67.568,30
10.6,10,67.568,-17.285,30
10.6,11,-34.256,67.568,30
10.6,12,67.568,-34.256,30
10.6,13,-51.226,67.568,30
10.6,14,67.568,-51.226,30
10.8,0,68.866,68.866,30
10.8,1,51.896,68.866,30
10.8,2,68.866,51.896,30
10.8,3,34.925,68.866,30
10.8,4,68.866,34.925,30
10.8,5,17.955,68.866,30
10.8,6,68.866,17.955,30
10.8,7,0.984,68.866,30
10.8,8,68.866,0.984,30
10.8,9,-15.987,68.866,30
10.8,10,68.866,-15.987,30
10.8,11,-32.957,68.866,30
10.8,12,68.866,-32.957,30
10.8,13,-49.928,68.866,30
10.8,14,68.866,-49.928,30
11,0,70.162,70.162,30
11,1,53.191,70.162,30
11,2,70.162,53.191,30
11,3,36.221,70.162,30
11,4,70.162,36.221,30
11,5,19.25,70.162,30
11,6,70.162,19.25,30
11,7,2.28,70.162,30
11,8,70.162,2.28,30
11,9,-14.691,70.162,30
11,10,70.162,-14.691,30
11,11,-31.661,70.162,30
11,12,70.162,-31.661,30
11,13,-48.632,70.162,30
11,14,70.162,-48.632,30
11.2,0,71.454,71.454,30
11.2,1,54.484,71.454,30
11.2,2,71.454,54.484,30
11.2,3,37.513,71.454,30
11.2,4,71.454,37.513,30
11.2,5,20.543,71.454,30
11.2,6,71.454,20.543,30
11.2,7,3.572,71.454,30
11.2,8,71.454,3.572,30
11.2,9,-13.399,71.454,30
11.2,10,71.454,-13.399,30
11.2,11,-30.369,71.454,30
11.2,12,71.454,-30.369,30
11.2,13,-47.34,71.454,30
