time_s,nodeId,x,y,z
3,11,-72,-22.53,30
3,12,72,-22.53,30
3,13,-84,-34.53,30
3,14,84,-34.53,30
3.5,0,0,55.158,30
3.5,1,-12,43.158,30
3.5,2,12,43.158,30
3.5,3,-24,31.158,30
3.5,4,24,31.158,30
3.5,5,-36,19.158,30
3.5,6,36,19.158,30
3.5,7,-48,7.158,30
3.5,8,48,7.158,30
3.5,9,-60,-4.842,30
3.5,10,60,-4.842,30
3.5,11,-72,-16.842,30
3.5,12,72,-16.842,30
3.5,13,-84,-28.842,30
3.5,14,84,-28.842,30
4,0,0,60.149,30
4,1,-12,48.149,30
4,2,12,48.149,30
4,3,-24,36.149,30
4,4,24,36.149,30
4,5,-36,24.149,30
4,6,36,24.149,30
4,7,-48,12.149,30
4,8,48,12.149,30
4,9,-60,0.149,30
4,10,60,0.149,30
4,11,-72,-11.851,30
4,12,72,-11.851,30
4,13,-84,-23.851,30
4,14,84,-23.851,30
4.5,0,0,64.837,30
4.5,1,-12,52.837,30
4.5,2,12,52.837,30
4.5,3,-24,40.837,30
4.5,4,24,40.837,30
4.5,5,-36,28.837,30
4.5,6,36,28.837,30
4.5,7,-48,16.837,30
4.5,8,48,16.837,30
4.5,9,-60,4.837,30
4.5,10,60,4.837,30
4.5,11,-72,-7.163,30
4.5,12,72,-7.163,30
4.5,13,-84,-19.163,30
4.5,14,84,-19.163,30
5,0,0,69.705,30
5,1,-12,57.705,30
5,2,12,57.705,30
5,3,-24,45.705,30
5,4,24,45.705,30
5,5,-36,33.705,30
5,6,36,33.705,30
5,7,-48,21.705,30
5,8,48,21.705,30
5,9,-60,9.705,30
5,10,60,9.705,30
5,11,-72,-2.295,30
5,12,72,-2.295,30
5,13,-84,-14.295,30
5,14,84,-14.295,30
5.5,0,0,75.148,30
5.5,1,-12,63.148,30
5.5,2,12,63.148,30
5.5,3,-24,51.148,30
5.5,4,24,51.148,30
5.5,5,-36,39.148,30
5.5,6,36,39.148,30
5.5,7,-48,27.148,30
5.5,8,48,27.148,30
5.5,9,-60,15.148,30
5.5,10,60,15.148,30
5.5,11,-72,3.148,30
5.5,12,72,3.148,30
5.5,13,-84,-8.852,30
5.5,14,84,-8.852,30
6,0,0,81.334,30
6,1,-12,69.334,30
6,2,12,69.334,30
6,3,-24,57.334,30
6,4,24,57.334,30
6,5,-36,45.334,30
6,6,36,45.334,30
6,7,-48,33.334,30
6,8,48,33.334,30
6,9,-60,21.334,30
6,10,60,21.334,30
6,11,-72,9.334,30
6,12,72,9.334,30
6,13,-84,-2.666,30
6,14,84,-2.666,30
6.5,0,0,88.161,30
6.5,1,-12,76.161,30
6.5,2,12,76.161,30
6.5,3,-24,64.161,30
6.5,4,24,64.161,30
6.5,5,-36,52.161,30
6.5,6,36,52.161,30
6.5,7,-48,40.161,30
6.5,8,48,40.161,30
6.5,9,-60,28.161,30
6.5,10,60,28.161,30
6.5,11,-72,16.161,30
6.5,12,72,16.161,30
6.5,13,-84,4.161,30
6.5,14,84,4.161,30
7,0,0,95.302,30
7,1,-12,83.302,30
7,2,12,83.302,30
7,3,-24,71.302,30
7,4,24,71.302,30
7,5,-36,59.302,30
7,6,36,59.302,30
7,7,-48,47.302,30
7,8,48,47.302,30
7,9,-60,35.302,30
7,10,60,35.302,30
7,11,-72,23.302,30
7,12,72,23.302,30
7,13,-84,11.302,30
7,14,84,11.302,30
7.5,0,0,102.334,30
7.5,1,-12,90.334,30
7.5,2,12,90.334,30
7.5,3,-24,78.334,30
7.5,4,24,78.334,30
7.5,5,-36,66.334,30
7.5,6,36,66.334,30
7.5,7,-48,54.334,30
7.5,8,48,54.334,30
7.5,9,-60,42.334,30
7.5,10,60,42.334,30
7.5,11,-72,30.334,30
7.5,12,72,30.334,30
7.5,13,-84,18.334,30
7.5,14,84,18.334,30
8,0,0,108.896,30
8,1,-12,96.896,30
8,2,12,96.896,30
8,3,-24,84.896,30
8,4,24,84.896,30
8,5,-36,72.896,30
8,6,36,72.896,30
8,7,-48,60.896,30
8,8,48,60.896,30
8,9,-60,48.896,30
8,10,60,48.896,30
8,11,-72,36.896,30
8,12,72,36.896,30
8,13,-84,24.896,30
8,14,84,24.896,30
8.5,0,0,114.811,30
8.5,1,-12,102.811,30
8.5,2,12,102.811,30
8.5,3,-24,90.811,30
8.5,4,24,90.811,30
8.5,5,-36,78.811,30
8.5,6,36,78.811,30
8.5,7,-48,66.811,30
8.5,8,48,66.811,30
8.5,9,-60,54.811,30
8.5,10,60,54.811,30
8.5,11,-72,42.811,30
8.5,12,72,42.811,30
8.5,13,-84,30.811,30
8.5,14,84,30.811,30
9,0,0,120.141,30
9,1,-12,108.141,30
9,2,12,108.141,30
9,3,-24,96.141,30
9,4,24,96.141,30
9,5,-36,84.141,30
9,6,36,84.141,30
9,7,-48,72.141,30
9,8,48,72.141,30
9,9,-60,60.141,30
9,10,60,60.141,30
9,11,-72,48.141,30
9,12,72,48.141,30
9,13,-84,36.141,30
9,14,84,36.141,30
9.5,0,0,125.154,30
9.5,1,-12,113.154,30
9.5,2,12,113.154,30
9.5,3,-24,101.154,30
9.5,4,24,101.154,30
9.5,5,-36,89.154,30
9.5,6,36,89.154,30
9.5,7,-48,77.154,30
9.5,8,48,77.154,30
9.5,9,-60,65.154,30
9.5,10,60,65.154,30
9.5,11,-72,53.154,30
9.5,12,72,53.154,30
9.5,13,-84,41.154,30
9.5,14,84,41.154,30
10,0,0,130.218,30
10,1,-12,118.218,30
10,2,12,118.218,30
10,3,-24,106.218,30
10,4,24,106.218,30
10,5,-36,94.218,30
10,6,36,94.218,30
10,7,-48,82.218,30
10,8,48,82.218,30
10,9,-60,70.218,30
10,10,60,70.218,30
10,11,-72,58.218,30
10,12,72,58.218,30
10,13,-84,46.218,30
10,14,84,46.218,30
10.5,0,0,135.664,30
10.5,1,-12,123.664,30
10.5,2,12,123.664,30
10.5,3,-24,111.664,30
10.5,4,24,111.664,30
10.5,5,-36,99.664,30
10.5,6,36,99.664,30
10.5,7,-48,87.664,30
10.5,8,48,87.664,30
10.5,9,-60,75.664,30
10.5,10,60,75.664,30
10.5,11,-72,63.664,30
10.5,12,72,63.664,30
10.5,13,-84,51.664,30
10.5,14,84,51.664,30
11,0,0,141.67,30
11,1,-12,129.67,30
11,2,12,129.67,30
11,3,-24,117.67,30
11,4,24,117.67,30
11,5,-36,105.67,30
11,6,36,105.67,30
11,7,-48,93.67,30
11,8,48,93.67,30
11,9,-60,81.67,30
11,10,60,81.67,30
11,11,-72,69.67,30
11,12,72,69.67,30
11,13,-84,57.67,30
11,14,84,57.67,30
11.5,0,0,148.205,30
11.5,1,-12,136.205,30
11.5,2,12,136.205,30
11.5,3,-24,124.205,30
11.5,4,24,124.205,30
11.5,5,-36,112.205,30
11.5,6,36,112.205,30
11.5,7,-48,100.205,30
11.5,8,48,100.205,30
11.5,9,-60,88.205,30
11.5,10,60,88.205,30
11.5,11,-72,76.205,30
11.5,12,72,76.205,30
11.5,13,-84,64.205,30
11.5,14,84,64.205,30
12,0,0,155.053,30
12,1,-12,143.053,30
12,2,12,143.053,30
12,3,-24,131.053,30
12,4,24,131.053,30
12,5,-36,119.053,30
12,6,36,119.053,30
12,7,-48,107.053,30
12,8,48,107.053,30
12,9,-60,95.053,30
12,10,60,95.053,30
12,11,-72,83.053,30
12,12,72,83.053,30
12,13,-84,71.053,30
12,14,84,71.053,30
12.5,0,0,161.896,30
12.5,1,-12,149.896,30
12.5,2,12,149.896,30
12.5,3,-24,137.896,30
12.5,4,24,137.896,30
12.5,5,-36,125.896,30
12.5,6,36,125.896,30
12.5,7,-48,113.896,30
12.5,8,48,113.896,30
12.5,9,-60,101.896,30
12.5,10,60,101.896,30
12.5,11,-72,89.896,30
12.5,12,72,89.896,30
12.5,13,-84,77.896,30
12.5,14,84,77.896,30
13,0,0,168.434,30
13,1,-12,156.434,30
13,2,12,156.434,30
13,3,-24,144.434,30
13,4,24,144.434,30
13,5,-36,132.434,30
13,6,36,132.434,30
13,7,-48,120.434,30
13,8,48,120.434,30
13,9,-60,108.434,30
13,10,60,108.434,30
13,11,-72,96.434,30
13,12,72,96.434,30
13,13,-84,84.434,30
13,14,84,84.434,30
13.5,0,0,174.49,30
13.5,1,-12,162.49,30
13.5,2,12,162.49,30
13.5,3,-24,150.49,30
13.5,4,24,150.49,30
13.5,5,-36,138.49,30
13.5,6,36,138.49,30
13.5,7,-48,126.49,30
13.5,8,48,126.49,30
13.5,9,-60,114.49,30
13.5,10,60,114.49,30
13.5,11,-72,102.49,30
13.5,12,72,102.49,30
13.5,13,-84,90.49,30
13.5,14,84,90.49,30
14,0,0,180.069,30
14,1,-12,168.069,30
14,2,12,168.069,30
14,3,-24,156.069,30
14,4,24,156.069,30
14,5,-36,144.069,30
14,6,36,144.069,30
14,7,-48,132.069,30
14,8,48,132.069,30
14,9,-60,120.069,30
14,10,60,120.069,30
14,11,-72,108.069,30
14,12,72,108.069,30
14,13,-84,96.069,30
14,14,84,96.069,30
14.5,0,0,185.344,30
14.5,1,-12,173.344,30
14.5,2,12,173.344,30
14.5,3,-24,161.344,30
14.5,4,24,161.344,30
14.5,5,-36,149.344,30
14.5,6,36,149.344,30
14.5,7,-48,137.344,30
14.5,8,48,137.344,30
14.5,9,-60,125.344,30
14.5,10,60,125.344,30
14.5,11,-72,113.344,30
14.5,12,72,113.344,30
14.5,13,-84,101.344,30
14.5,14,84,101.344,30
15,0,0,190.589,30
15,1,-12,178.589,30
15,2,12,178.589,30
15,3,-24,166.589,30
15,4,24,166.589,30
15,5,-36,154.589,30
15,6,36,154.589,30
15,7,-48,142.589,30
15,8,48,142.589,30
15,9,-60,130.589,30
15,10,60,130.589,30
15,11,-72,118.589,30
15,12,72,118.589,30
15,13,-84,106.589,30
15,14,84,106.589,30
15.5,0,0,196.075,30
15.5,1,-12,184.075,30
15.5,2,12,184.075,30
15.5,3,-24,172.075,30
15.5,4,24,172.075,30
15.5,5,-36,160.075,30
15.5,6,36,160.075,30
15.5,7,-48,148.075,30
15.5,8,48,148.075,30
15.5,9,-60,136.075,30
15.5,10,60,136.075,30
15.5,11,-72,124.075,30
15.5,12,72,124.075,30
15.5,13,-84,112.075,30
15.5,14,84,112.075,30
16,0,0,201.972,30
16,1,-12,189.972,30
16,2,12,189.972,30
16,3,-24,177.972,30
16,4,24,177.972,30
16,5,-36,165.972,30
16,6,36,165.972,30
16,7,-48,153.972,30
16,8,48,153.972,30
16,9,-60,141.972,30
16,10,60,141.972,30
16,11,-72,129.972,30
16,12,72,129.972,30
16,13,-84,117.972,30
16,14,84,117.972,30
16.5,0,0,208.296,30
16.5,1,-12,196.296,30
16.5,2,12,196.296,30
16.5,3,-24,184.296,30
16.5,4,24,184.296,30
16.5,5,-36,172.296,30
16.5,6,36,172.296,30
16.5,7,-48,160.296,30
16.5,8,48,160.296,30
16.5,9,-60,148.296,30
16.5,10,60,148.296,30
16.5,11,-72,136.296,30
16.5,12,72,136.296,30
16.5,13,-84,124.296,30
16.5,14,84,124.296,30
17,0,0,214.912,30
17,1,-12,202.912,30
17,2,12,202.912,30
17,3,-24,190.912,30
17,4,24,190.912,30
17,5,-36,178.912,30
17,6,36,178.912,30
17,7,-48,166.912,30
17,8,48,166.912,30
17,9,-60,154.912,30
17,10,60,154.912,30
17,11,-72,142.912,30
17,12,72,142.912,30
17,13,-84,130.912,30
17,14,84,130.912,30
17.5,0,0,221.584,30
17.5,1,-12,209.584,30
17.5,2,12,209.584,30
17.5,3,-24,197.584,30
17.5,4,24,197.584,30
17.5,5,-36,185.584,30
17.5,6,36,185.584,30
17.5,7,-48,173.584,30
17.5,8,48,173.584,30
17.5,9,-60,161.584,30
17.5,10,60,161.584,30
17.5,11,-72,149.584,30
17.5,12,72,149.584,30
17.5,13,-84,137.584,30
17.5,14,84,137.584,30
18,0,0,228.071,30
18,1,-12,216.071,30
18,2,12,216.071,30
18,3,-24,204.071,30
18,4,24,204.071,30
18,5,-36,192.071,30
18,6,36,192.071,30
18,7,-48,180.071,30
18,8,48,180.071,30
18,9,-60,168.071,30
18,10,60,168.071,30
18,11,-72,156.071,30
18,12,72,156.071,30
18,13,-84,144.071,30
18,14,84,144.071,30
18.5,0,0,234.208,30
18.5,1,-12,222.208,30
18.5,2,12,222.208,30
18.5,3,-24,210.208,30
18.5,4,24,210.208,30
18.5,5,-36,198.208,30
18.5,6,36,198.208,30
18.5,7,-48,186.208,30
18.5,8,48,186.208,30
18.5,9,-60,174.208,30
18.5,10,60,174.208,30
18.5,11,-72,162.208,30
18.5,12,72,162.208,30
18.5,13,-84,150.208,30
18.5,14,84,150.208,30
19,0,0,239.964,30
19,1,-12,227.964,30
19,2,12,227.964,30
19,3,-24,215.964,30
19,4,24,215.964,30
19,5,-36,203.964,30
19,6,36,203.964,30
19,7,-48,191.964,30
19,8,48,191.964,30
19,9,-60,179.964,30
19,10,60,179.964,30
19,11,-72,167.964,30
19,12,72,167.964,30
19,13,-84,155.964,30
19,14,84,155.964,30
19.5,0,0,245.445,30
19.5,1,-12,233.445,30
19.5,2,12,233.445,30
19.5,3,-24,221.445,30
19.5,4,24,221.445,30
19.5,5,-36,209.445,30
19.5,6,36,209.445,30
19.5,7,-48,197.445,30
19.5,8,48,197.445,30
19.5,9,-60,185.445,30
19.5,10,60,185.445,30
19.5,11,-72,173.445,30
19.5,12,72,173.445,30
19.5,13,-84,161.445,30
19.5,14,84,161.445,30
20,0,0,250.85,30
20,1,-12,238.85,30
20,2,12,238.85,30
20,3,-24,226.85,30
20,4,24,226.85,30
20,5,-36,214.85,30
20,6,36,214.85,30
20,7,-48,202.85,30
20,8,48,202.85,30
20,9,-60,190.85,30
20,10,60,190.85,30
20,11,-72,178.85,30
20,12,72,178.85,30
20,13,-84,166.85,30
20,14,84,166.85,30
20.5,0,0,256.394,30
20.5,1,-12,244.394,30
20.5,2,12,244.394,30
20.5,3,-24,232.394,30
20.5,4,24,232.394,30
20.5,5,-36,220.394,30
20.5,6,36,220.394,30
20.5,7,-48,208.394,30
20.5,8,48,208.394,30
20.5,9,-60,196.394,30
20.5,10,60,196.394,30
20.5,11,-72,184.394,30
20.5,12,72,184.394,30
20.5,13,-84,172.394,30
20.5,14,84,172.394,30
21,0,0,262.233,30
21,1,-12,250.233,30
21,2,12,250.233,30
21,3,-24,238.233,30
21,4,24,238.233,30
21,5,-36,226.233,30
21,6,36,226.233,30
21,7,-48,214.233,30
21,8,48,214.233,30
21,9,-60,202.233,30
21,10,60,202.233,30
21,11,-72,190.233,30
21,12,72,190.233,30
21,13,-84,178.233,30
21,14,84,178.233,30
21.5,0,0,268.409,30
21.5,1,-12,256.409,30
21.5,2,12,256.409,30
21.5,3,-24,244.409,30
21.5,4,24,244.409,30
21.5,5,-36,232.409,30
21.5,6,36,232.409,30
21.5,7,-48,220.409,30
21.5,8,48,220.409,30
21.5,9,-60,208.409,30
21.5,10,60,208.409,30
21.5,11,-72,196.409,30
21.5,12,72,196.409,30
21.5,13,-84,184.409,30
21.5,14,84,184.409,30
22,0,0,274.844,30
22,1,-12,262.844,30
22,2,12,262.844,30
22,3,-24,250.844,30
22,4,24,250.844,30
22,5,-36,238.844,30
22,6,36,238.844,30
22,7,-48,226.844,30
22,8,48,226.844,30
22,9,-60,214.844,30
22,10,60,214.844,30
22,11,-72,202.844,30
22,12,72,202.844,30
22,13,-84,190.844,30
22,14,84,190.844,30
22.5,0,0,281.368,30
22.5,1,-12,269.368,30
22.5,2,12,269.368,30
22.5,3,-24,257.368,30
22.5,4,24,257.368,30
22.5,5,-36,245.368,30
22.5,6,36,245.368,30
22.5,7,-48,233.368,30
22.5,8,48,233.368,30
22.5,9,-60,221.368,30
22.5,10,60,221.368,30
22.5,11,-72,209.368,30
22.5,12,72,209.368,30
22.5,13,-84,197.368,30
22.5,14,84,197.368,30
23,0,0,287.792,30
23,1,-12,275.792,30
23,2,12,275.792,30
23,3,-24,263.792,30
23,4,24,263.792,30
23,5,-36,251.792,30
23,6,36,251.792,30
23,7,-48,239.792,30
23,8,48,239.792,30
23,9,-60,227.792,30
23,10,60,227.792,30
23,11,-72,215.792,30
23,12,72,215.792,30
23,13,-84,203.792,30
23,14,84,203.792,30
23.5,0,0,293.968,30
23.5,1,-12,281.968,30
23.5,2,12,281.968,30
23.5,3,-24,269.968,30
23.5,4,24,269.968,30
23.5,5,-36,257.968,30
23.5,6,36,257.968,30
23.5,7,-48,245.968,30
23.5,8,48,245.968,30
23.5,9,-60,233.968,30
23.5,10,60,233.968,30
23.5,11,-72,221.968,30
23.5,12,72,221.968,30
23.5,13,-84,209.968,30
23.5,14,84,209.968,30
24,0,0,299.847,30
24,1,-12,287.847,30
24,2,12,287.847,30
24,3,-24,275.847,30
24,4,24,275.847,30
24,5,-36,263.847,30
24,6,36,263.847,30
24,7,-48,251.847,30
24,8,48,251.847,30
24,9,-60,239.847,30
24,10,60,239.847,30
24,11,-72,227.847,30
24,12,72,227.847,30
24,13,-84,215.847,30
24,14,84,215.847,30
24.5,0,0,305.487,30
24.5,1,-12,293.487,30
24.5,2,12,293.487,30
24.5,3,-24,281.487,30
24.5,4,24,281.487,30
24.5,5,-36,269.487,30
24.5,6,36,269.487,30
24.5,7,-48,257.487,30
24.5,8,48,257.487,30
24.5,9,-60,245.487,30
24.5,10,60,245.487,30
24.5,11,-72,233.487,30
24.5,12,72,233.487,30
24.5,13,-84,221.487,30
24.5,14,84,221.487,30
25,0,0,311.027,30
25,1,-12,299.027,30
25,2,12,299.027,30
25,3,-24,287.027,30
25,4,24,287.027,30
25,5,-36,275.027,30
25,6,36,275.027,30
25,7,-48,263.027,30
25,8,48,263.027,30
25,9,-60,251.027,30
25,10,60,251.027,30
25,11,-72,239.027,30
25,12,72,239.027,30
25,13,-84,227.027,30
25,14,84,227.027,30
25.5,0,0,316.637,30
25.5,1,-12,304.637,30
25.5,2,12,304.637,30
25.5,3,-24,292.637,30
25.5,4,24,292.637,30
25.5,5,-36,280.637,30
25.5,6,36,280.637,30
25.5,7,-48,268.637,30
25.5,8,48,268.637,30
25.5,9,-60,256.637,30
25.5,10,60,256.637,30
25.5,11,-72,244.637,30
25.5,12,72,244.637,30
25.5,13,-84,232.637,30
25.5,14,84,232.637,30
26,0,0,322.452,30
26,1,-12,310.452,30
26,2,12,310.452,30
26,3,-24,298.452,30
26,4,24,298.452,30
26,5,-36,286.452,30
26,6,36,286.452,30
26,7,-48,274.452,30
26,8,48,274.452,30
26,9,-60,262.452,30
26,10,60,262.452,30
26,11,-72,250.452,30
26,12,72,250.452,30
26,13,-84,238.452,30
26,14,84,238.452,30
26.5,0,0,328.528,30
26.5,1,-12,316.528,30
26.5,2,12,316.528,30
26.5,3,-24,304.528,30
26.5,4,24,304.528,30
26.5,5,-36,292.528,30
26.5,6,36,292.528,30
26.5,7,-48,280.528,30
26.5,8,48,280.528,30
26.5,9,-60,268.528,30
26.5,10,60,268.528,30
26.5,11,-72,256.528,30
26.5,12,72,256.528,30
26.5,13,-84,244.528,30
26.5,14,84,244.528,30
27,0,0,334.824,30
27,1,-12,322.824,30
27,2,12,322.824,30
27,3,-24,310.824,30
27,4,24,310.824,30
27,5,-36,298.824,30
27,6,36,298.824,30
27,7,-48,286.824,30
27,8,48,286.824,30
27,9,-60,274.824,30
27,10,60,274.824,30
27,11,-72,262.824,30
27,12,72,262.824,30
27,13,-84,250.824,30
27,14,84,250.824,30
27.5,0,0,341.225,30
27.5,1,-12,329.225,30
27.5,2,12,329.225,30
27.5,3,-24,317.225,30
27.5,4,24,317.225,30
27.5,5,-36,305.225,30
27.5,6,36,305.225,30
27.5,7,-48,293.225,30
27.5,8,48,293.225,30
27.5,9,-60,281.225,30
27.5,10,60,281.225,30
27.5,11,-72,269.225,30
27.5,12,72,269.225,30
27.5,13,-84,257.225,30
27.5,14,84,257.225,30
28,0,0,347.581,30
28,1,-12,335.581,30
28,2,12,335.581,30
28,3,-24,323.581,30
28,4,24,323.581,30
28,5,-36,311.581,30
28,6,36,311.581,30
28,7,-48,299.581,30
28,8,48,299.581,30
28,9,-60,287.581,30
28,10,60,287.581,30
28,11,-72,275.581,30
28,12,72,275.581,30
28,13,-84,263.581,30
28,14,84,263.581,30
28.5,0,0,353.769,30
28.5,1,-12,341.769,30
28.5,2,12,341.769,30
28.5,3,-24,329.769,30
28.5,4,24,329.769,30
28.5,5,-36,317.769,30
28.5,6,36,317.769,30
28.5,7,-48,305.769,30
28.5,8,48,305.769,30
28.5,9,-60,293.769,30
28.5,10,60,293.769,30
28.5,11,-72,281.769,30
28.5,12,72,281.769,30
28.5,13,-84,269.769,30
28.5,14,84,266.77,30
29,0,0,359.73,30
29,1,-12,347.73,30
29,2,12,347.73,30
29,3,-24,335.73,30
29,4,24,335.73,30
29,5,-36,323.73,30
29,6,36,323.73,30
29,7,-48,311.73,30
29,8,48,311.73,30
29,9,-60,299.73,30
29,10,60,299.73,30
29,11,-72,287.73,30
29,12,72,287.73,30
29,13,-84,275.73,30
29,14,81.188,270.265,30
29.5,0,0,365.489,30
29.5,1,-12,353.489,30
29.5,2,12,353.489,30
29.5,3,-24,341.489,30
29.5,4,24,341.489,30
29.5,5,-36,329.489,30
29.5,6,36,329.489,30
29.5,7,-48,317.489,30
29.5,8,48,317.489,30
29.5,9,-60,305.489,30
29.5,10,60,305.489,30
29.5,11,-72,293.489,30
29.5,12,72,293.489,30
29.5,13,-84,281.489,30
29.5,14,75.68,273.859,30
30,0,0,371.142,30
30,1,-12,359.142,30
30,2,12,359.142,30
30,3,-24,347.142,30
30,4,24,347.142,30
30,5,-36,335.142,30
30,6,36,335.142,30
30,7,-48,323.142,30
30,8,48,323.142,30
30,9,-60,311.142,30
30,10,60,311.142,30
30,11,-72,299.142,30
30,12,72,299.142,30
30,13,-84,287.142,30
30,14,72.485,279.267,30
30.5,0,0,376.818,30
30.5,1,-12,364.818,30
30.5,2,12,364.818,30
30.5,3,-24,352.818,30
30.5,4,24,352.818,30
30.5,5,-36,340.818,30
30.5,6,36,340.818,30
30.5,7,-48,328.818,30
30.5,8,48,328.818,30
30.5,9,-60,316.818,30
30.5,10,60,316.818,30
30.5,11,-72,304.818,30
30.5,12,72,304.818,30
30.5,13,-84,292.818,30
30.5,14,71.72,286.127,30
31,0,0,382.631,30
31,1,-12,370.631,30
31,2,12,370.631,30
31,3,-24,358.631,30
31,4,24,358.631,30
31,5,-36,346.631,30
31,6,36,346.631,30
31,7,-48,334.631,30
31,8,48,334.631,30
31,9,-60,322.631,30
31,10,60,322.631,30
31,11,-72,310.631,30
31,12,72,310.631,30
31,13,-84,298.631,30
31,14,73.245,293.47,30
31.5,0,0,388.642,30
31.5,1,-12,376.642,30
31.5,2,12,376.642,30
31.5,3,-24,364.642,30
31.5,4,24,364.642,30
31.5,5,-36,352.642,30
31.5,6,36,352.642,30
31.5,7,-48,340.642,30
31.5,8,48,340.642,30
31.5,9,-60,328.642,30
31.5,10,60,328.642,30
31.5,11,-72,316.642,30
31.5,12,72,316.642,30
31.5,13,-84,304.642,30
31.5,14,76.376,300.285,30
32,0,0,394.835,30
32,1,-12,382.835,30
32,2,12,382.835,30
32,3,-24,370.835,30
32,4,24,370.835,30
32,5,-36,358.835,30
32,6,36,358.835,30
32,7,-48,346.835,30
32,8,48,346.835,30
32,9,-60,334.835,30
32,10,60,334.835,30
32,11,-72,322.835,30
32,12,72,322.835,30
32,13,-84,310.835,30
32,14,80.429,306.596,30
32.5,0,0,401.134,30
32.5,1,-12,389.134,30
32.5,2,12,389.134,30
32.5,3,-24,377.134,30
32.5,4,24,377.134,30
32.5,5,-36,365.134,30
32.5,6,36,365.134,30
32.5,7,-48,353.134,30
32.5,8,48,353.134,30
32.5,9,-60,341.134,30
32.5,10,60,341.134,30
32.5,11,-72,329.134,30
32.5,12,72,329.134,30
32.5,13,-84,317.134,30
32.5,14,81.43,312.696,30
33,0,0,407.427,30
33,1,-12,395.427,30
33,2,12,395.427,30
33,3,-24,383.427,30
33,4,24,383.427,30
33,5,-36,371.427,30
33,6,36,371.427,30
33,7,-48,359.427,30
33,8,48,359.427,30
33,9,-60,347.427,30
33,10,60,347.427,30
33,11,-72,335.427,30
33,12,72,335.427,30
33,13,-84,323.427,30
33,14,79.548,318.793,30
33.5,0,0,413.609,30
33.5,1,-12,401.609,30
33.5,2,12,401.609,30
33.5,3,-24,389.609,30
33.5,4,24,389.609,30
33.5,5,-36,377.609,30
33.5,6,36,377.609,30
33.5,7,-48,365.609,30
33.5,8,48,365.609,30
33.5,9,-60,353.609,30
33.5,10,60,353.609,30
33.5,11,-72,341.609,30
33.5,12,72,341.609,30
33.5,13,-84,329.609,30
33.5,14,79.35,326.29,30
34,0,0,419.621,30
34,1,-12,407.621,30
34,2,12,407.621,30
34,3,-24,395.621,30
34,4,24,395.621,30
34,5,-36,383.621,30
34,6,36,383.621,30
34,7,-48,371.621,30
34,8,48,371.621,30
