time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
167.3,2,1,10,54,14,-200,42.7332
167.3,3,0,10,54,14,-200,44.3949
167.3,4,2,10,54,14,-200,44.1525
167.3,5,0,10,54,14,-200,42.6554
167.3,6,1,10,54,14,-200,41.3341
167.3,7,2,10,54,14,-200,40.2196
167.3,8,0,10,54,14,-200,39.2122
167.3,9,2,10,54,14,-200,39.2122
167.3,10,1,10,54,14,-200,40.2325
167.3,11,0,10,54,14,-200,41.2944
167.3,12,2,10,54,14,-200,42.593
167.3,13,1,10,54,14,-200,44.1776
167.3,14,0,10,54,14,-200,39.2503
167.4,0,1,10,54,14,-200,40.3298
167.4,1,2,10,54,14,-200,41.4362
167.4,2,1,10,54,14,-200,42.7332
167.4,3,0,10,54,14,-200,44.3954
167.4,4,2,10,54,14,-200,44.1535
167.4,5,0,10,54,14,-200,42.6554
167.4,6,1,10,54,14,-200,41.3345
167.4,7,2,10,54,14,-200,40.2196
167.4,8,0,10,54,14,-200,39.2125
167.4,9,2,10,54,14,-200,39.2125
167.4,10,1,10,54,14,-200,40.2328
167.4,11,0,10,54,14,-200,41.2947
167.4,12,2,10,54,14,-200,42.5933
167.4,13,1,10,54,14,-200,44.1771
167.4,14,0,10,54,14,-200,39.2509
167.5,0,1,10,54,14,-200,40.3298
167.5,1,2,10,54,14,-200,41.4362
167.5,2,1,10,54,14,-200,42.7332
167.5,3,0,10,54,14,-200,44.396
167.5,4,2,10,54,14,-200,44.1545
167.5,5,0,10,54,14,-200,42.6554
167.5,6,1,10,54,14,-200,41.3348
167.5,7,2,10,54,14,-200,40.2196
167.5,8,0,10,54,14,-200,39.2127
167.5,9,2,10,54,14,-200,39.2127
167.5,10,1,10,54,14,-200,40.233
167.5,11,0,10,54,14,-200,41.295
167.5,12,2,10,54,14,-200,42.5936
167.5,13,1,10,54,14,-200,44.1766
167.5,14,0,10,54,14,-200,39.2515
167.6,0,1,10,54,14,-200,40.3298
167.6,1,2,10,54,14,-200,41.4362
167.6,2,1,10,54,14,-200,42.7332
167.6,3,0,10,54,14,-200,44.3965
167.6,4,2,10,54,14,-200,44.1555
167.6,5,0,10,54,14,-200,42.6554
167.6,6,1,10,54,14,-200,41.3352
167.6,7,2,10,54,14,-200,40.2196
167.6,8,0,10,54,14,-200,39.213
167.6,9,2,10,54,14,-200,39.213
167.6,10,1,10,54,14,-200,40.2333
167.6,11,0,10,54,14,-200,41.2953
167.6,12,2,10,54,14,-200,42.594
167.6,13,1,10,54,14,-200,44.1761
167.6,14,0,10,54,14,-200,39.252
167.7,0,1,10,54,14,-200,40.3298
167.7,1,2,10,54,14,-200,41.4362
167.7,2,1,10,54,14,-200,42.7332
167.7,3,0,10,54,14,-200,44.397
167.7,4,2,10,54,14,-200,44.1565
167.7,5,0,10,54,14,-200,42.6554
167.7,6,1,10,54,14,-200,41.3356
167.7,7,2,10,54,14,-200,40.2196
167.7,8,0,10,54,14,-200,39.2132
167.7,9,2,10,54,14,-200,39.2132
167.7,10,1,10,54,14,-200,40.2331
167.7,11,0,10,54,14,-200,41.2956
167.7,12,2,10,54,14,-200,42.5943
167.7,13,1,10,54,14,-200,44.1756
167.7,14,0,10,54,14,-200,39.2526
167.8,0,1,10,54,14,-200,40.3298
167.8,1,2,10,54,14,-200,41.4362
167.8,2,1,10,54,14,-200,42.7332
167.8,3,0,10,54,14,-200,44.3975
167.8,4,2,10,54,14,-200,44.1575
167.8,5,0,10,54,14,-200,42.6554
167.8,6,1,10,54,14,-200,41.3359
167.8,7,2,10,54,14,-200,40.2196
167.8,8,0,10,54,14,-200,39.2135
167.8,9,2,10,54,14,-200,39.2135
167.8,10,1,10,54,14,-200,40.2322
167.8,11,0,10,54,14,-200,41.2959
167.8,12,2,10,54,14,-200,42.5946
167.8,13,1,10,54,14,-200,44.1751
167.8,14,0,10,54,14,-200,39.2532
167.9,0,1,10,54,14,-200,40.3298
167.9,1,2,10,54,14,-200,41.4362
167.9,2,1,10,54,14,-200,42.7332
167.9,3,0,10,54,14,-200,44.3981
167.9,4,2,10,54,14,-200,44.1585
167.9,5,0,10,54,14,-200,42.6554
167.9,6,1,10,54,14,-200,41.3363
167.9,7,2,10,54,14,-200,40.2196
167.9,8,0,10,54,14,-200,39.2137
167.9,9,2,10,54,14,-200,39.2137
167.9,10,1,10,54,14,-200,40.2314
167.9,11,0,10,54,14,-200,41.2962
167.9,12,2,10,54,14,-200,42.5949
167.9,13,1,10,54,14,-200,44.1745
167.9,14,0,10,54,14,-200,39.2538
168,0,1,10,54,14,-200,40.3298
168,1,2,10,54,14,-200,41.4362
168,2,1,10,54,14,-200,42.7332
168,3,0,10,54,14,-200,44.3986
168,4,2,10,54,14,-200,44.1595
168,5,0,10,54,14,-200,42.6554
168,6,1,10,54,14,-200,41.3366
168,7,2,10,54,14,-200,40.2196
168,8,0,10,54,14,-200,39.214
168,9,2,10,54,14,-200,39.214
168,10,1,10,54,14,-200,40.2305
168,11,0,10,54,14,-200,41.2965
168,12,2,10,54,14,-200,42.5953
168,13,1,10,54,14,-200,44.174
168,14,0,10,54,14,-200,39.2544
168.1,0,1,10,54,14,-200,40.3298
168.1,1,2,10,54,14,-200,41.4362
168.1,2,1,10,54,14,-200,42.7332
168.1,3,0,10,54,14,-200,44.3991
168.1,4,2,10,54,14,-200,44.1605
168.1,5,0,10,54,14,-200,42.6554
168.1,6,1,10,54,14,-200,41.3364
168.1,7,2,10,54,14,-200,40.2196
168.1,8,0,10,54,14,-200,39.2142
168.1,9,2,10,54,14,-200,39.2142
168.1,10,1,10,54,14,-200,40.2297
168.1,11,0,10,54,14,-200,41.2968
168.1,12,2,10,54,14,-200,42.5956
168.1,13,1,10,54,14,-200,44.1735
168.1,14,0,10,54,14,-200,39.2549
168.2,0,1,10,54,14,-200,40.3298
168.2,1,2,10,54,14,-200,41.4362
168.2,2,1,10,54,14,-200,42.7332
168.2,3,0,10,54,14,-200,44.3996
168.2,4,2,10,54,14,-200,44.1615
168.2,5,0,10,54,14,-200,42.6554
168.2,6,1,10,54,14,-200,41.336
168.2,7,2,10,54,14,-200,40.2196
168.2,8,0,10,54,14,-200,39.2145
168.2,9,2,10,54,14,-200,39.2145
168.2,10,1,10,54,14,-200,40.2288
168.2,11,0,10,54,14,-200,41.2971
168.2,12,2,10,54,14,-200,42.5959
168.2,13,1,10,54,14,-200,44.173
168.2,14,0,10,54,14,-200,39.2555
168.3,0,1,10,54,14,-200,40.3294
168.3,1,2,10,54,14,-200,41.4357
168.3,2,1,10,54,14,-200,42.7326
168.3,3,0,10,54,14,-200,44.3995
168.3,4,2,10,54,14,-200,44.1625
168.3,5,0,10,54,14,-200,42.6554
168.3,6,1,10,54,14,-200,41.3356
168.3,7,2,10,54,14,-200,40.2196
168.3,8,0,10,54,14,-200,39.2144
168.3,9,2,10,54,14,-200,39.2144
168.3,10,1,10,54,14,-200,40.2276
168.3,11,0,10,54,14,-200,41.297
168.3,12,2,10,54,14,-200,42.5958
168.3,13,1,10,54,14,-200,44.172
168.3,14,0,10,54,14,-200,39.2557
168.4,0,1,10,54,14,-200,40.3287
