time,nodeId,x,y,z,node_type
3.6,10,367.58,417.885,46.5187,0
3.6,11,95.1293,17.3145,54.9877,0
3.6,12,134.899,167.064,43.4255,0
3.6,13,10.1949,9.68797,53.4009,0
3.6,14,149.138,318.643,43.0933,0
3.8,0,38.8614,45.82,51.8658,0
3.8,1,146.955,262.678,45.0625,0
3.8,2,12.7617,208.352,44.2202,0
3.8,3,65.5512,182.567,48.665,0
3.8,4,44.0425,190.639,54.9858,0
3.8,5,145.265,142.374,45.9488,0
3.8,6,347.859,140.087,58.534,0
3.8,7,379.096,78.4596,42.3848,0
3.8,8,271.934,227.78,56.6253,0
3.8,9,297.625,120.49,52.7139,0
3.8,10,365.595,417.999,46.5187,0
3.8,11,94.7785,18.8993,54.9877,0
3.8,12,134.058,167.767,43.4255,0
3.8,13,8.73533,10.2435,53.4009,0
3.8,14,152.108,320.329,43.0933,0
4,0,39.4071,43.626,51.8658,0
4,1,147.728,261.834,45.0625,0
4,2,13.5635,209.661,44.2202,0
4,3,61.8976,183.163,48.665,0
4,4,44.9738,191.21,54.9858,0
4,5,144.592,143.733,45.9488,0
4,6,346.78,139.867,58.534,0
4,7,376.261,78.4998,42.3848,0
4,8,273.576,226.746,56.6253,0
4,9,297.775,117.997,52.7139,0
4,10,363.61,418.113,46.5187,0
4,11,94.4277,20.484,54.9877,0
4,12,133.216,168.47,43.4255,0
4,13,7.27574,10.7991,53.4009,0
4,14,155.078,322.014,43.0933,0
4.2,0,39.9528,41.432,51.8658,0
4.2,1,148.501,260.99,45.0625,0
4.2,2,14.3652,210.969,44.2202,0
4.2,3,58.2441,183.758,48.665,0
4.2,4,45.905,191.782,54.9858,0
4.2,5,143.919,145.092,45.9488,0
4.2,6,345.701,139.647,58.534,0
4.2,7,373.427,78.5401,42.3848,0
4.2,8,275.219,225.713,56.6253,0
4.2,9,300.948,116.239,52.7139,0
4.2,10,361.625,418.227,46.5187,0
4.2,11,94.077,22.0688,54.9877,0
4.2,12,132.375,169.174,43.4255,0
4.2,13,5.81614,11.3547,53.4009,0
4.2,14,158.048,323.7,43.0933,0
4.4,0,40.4985,39.2381,51.8658,0
4.4,1,149.273,260.146,45.0625,0
4.4,2,15.167,212.278,44.2202,0
4.4,3,54.5905,184.354,48.665,0
4.4,4,46.8362,192.353,54.9858,0
4.4,5,143.246,146.451,45.9488,0
4.4,6,344.622,139.428,58.534,0
4.4,7,370.593,78.5804,42.3848,0
4.4,8,276.861,224.68,56.6253,0
4.4,9,304.198,114.499,52.7139,0
4.4,10,359.639,418.342,46.5187,0
4.4,11,93.7262,23.6535,54.9877,0
4.4,12,131.534,169.877,43.4255,0
4.4,13,4.35655,11.9102,53.4009,0
4.4,14,161.018,325.386,43.0933,0
4.6,0,42.2271,41.386,51.8658,0
4.6,1,150.046,259.302,45.0625,0
4.6,2,15.9688,213.587,44.2202,0
4.6,3,50.937,184.95,48.665,0
4.6,4,47.7675,192.925,54.9858,0
4.6,5,142.573,147.81,45.9488,0
4.6,6,343.543,139.208,58.534,0
4.6,7,367.759,78.6207,42.3848,0
4.6,8,278.503,223.647,56.6253,0
4.6,9,307.449,112.759,52.7139,0
4.6,10,357.654,418.456,46.5187,0
4.6,11,93.3754,25.2383,54.9877,0
4.6,12,130.693,170.581,43.4255,0
4.6,13,2.89696,12.4658,53.4009,0
4.6,14,163.988,327.071,43.0933,0
4.8,0,44.1107,44.1034,51.8658,0
4.8,1,150.819,258.458,45.0625,0
4.8,2,16.7706,214.896,44.2202,0
4.8,3,47.2834,185.546,48.665,0
4.8,4,48.6987,193.496,54.9858,0
4.8,5,141.9,149.168,45.9488,0
4.8,6,342.463,138.988,58.534,0
4.8,7,364.925,78.661,42.3848,0
4.8,8,280.145,222.614,56.6253,0
4.8,9,310.699,111.02,52.7139,0
4.8,10,355.669,418.57,46.5187,0
4.8,11,93.0246,26.823,54.9877,0
4.8,12,129.852,171.284,43.4255,0
4.8,13,1.43737,13.0214,53.4009,0
4.8,14,166.958,328.757,43.0933,0
5,0,45.9944,46.8207,51.8658,0
5,1,151.592,257.614,45.0625,0
5,2,17.5723,216.205,44.2202,0
5,3,43.6298,186.142,48.665,0
5,4,49.63,194.067,54.9858,0
5,5,141.227,150.527,45.9488,0
5,6,341.384,138.768,58.534,0
5,7,362.091,78.7012,42.3848,0
5,8,281.787,221.58,56.6253,0
5,9,313.949,109.28,52.7139,0
5,10,353.684,418.685,46.5187,0
5,11,92.6738,28.4078,54.9877,0
5,12,129.01,171.987,43.4255,0
