time,num_nodes,num_links,avg_degree,network_density
0.1,15,69,9.2,0.657143
0.2,15,69,9.2,0.657143
0.3,15,69,9.2,0.657143
0.4,15,69,9.2,0.657143
0.5,15,69,9.2,0.657143
0.6,15,69,9.2,0.657143
0.7,15,69,9.2,0.657143
0.8,15,69,9.2,0.657143
0.9,15,69,9.2,0.657143
1,15,69,9.2,0.657143
1.1,15,69,9.2,0.657143
1.2,15,69,9.2,0.657143
1.3,15,69,9.2,0.657143
1.4,15,69,9.2,0.657143
1.5,15,69,9.2,0.657143
1.6,15,69,9.2,0.657143
1.7,15,69,9.2,0.657143
1.8,15,69,9.2,0.657143
1.9,15,69,9.2,0.657143
2,15,69,9.2,0.657143
2.1,15,69,9.2,0.657143
2.2,15,69,9.2,0.657143
2.3,15,69,9.2,0.657143
2.4,15,69,9.2,0.657143
2.5,15,69,9.2,0.657143
2.6,15,69,9.2,0.657143
2.7,15,69,9.2,0.657143
2.8,15,69,9.2,0.657143
2.9,15,69,9.2,0.657143
3,15,69,9.2,0.657143
3.1,15,69,9.2,0.657143
3.2,15,69,9.2,0.657143
3.3,15,69,9.2,0.657143
3.4,15,69,9.2,0.657143
3.5,15,69,9.2,0.657143
3.6,15,69,9.2,0.657143
3.7,15,69,9.2,0.657143
3.8,15,69,9.2,0.657143
3.9,15,69,9.2,0.657143
4,15,69,9.2,0.657143
4.1,15,69,9.2,0.657143
4.2,15,69,9.2,0.657143
4.3,15,69,9.2,0.657143
4.4,15,69,9.2,0.657143
4.5,15,69,9.2,0.657143
4.6,15,69,9.2,0.657143
4.7,15,69,9.2,0.657143
4.8,15,69,9.2,0.657143
4.9,15,69,9.2,0.657143
5,15,69,9.2,0.657143
5.1,15,69,9.2,0.657143
5.2,15,69,9.2,0.657143
5.3,15,69,9.2,0.657143
5.4,15,69,9.2,0.657143
5.5,15,69,9.2,0.657143
5.6,15,69,9.2,0.657143
5.7,15,69,9.2,0.657143
5.8,15,69,9.2,0.657143
5.9,15,69,9.2,0.657143
6,15,69,9.2,0.657143
6.1,15,69,9.2,0.657143
6.2,15,69,9.2,0.657143
6.3,15,69,9.2,0.657143
6.4,15,69,9.2,0.657143
6.5,15,69,9.2,0.657143
6.6,15,69,9.2,0.657143
6.7,15,69,9.2,0.657143
6.8,15,69,9.2,0.657143
6.9,15,69,9.2,0.657143
7,15,69,9.2,0.657143
7.1,15,69,9.2,0.657143
7.2,15,69,9.2,0.657143
7.3,15,69,9.2,0.657143
7.4,15,69,9.2,0.657143
7.5,15,69,9.2,0.657143
7.6,15,69,9.2,0.657143
7.7,15,69,9.2,0.657143
7.8,15,69,9.2,0.657143
7.9,15,69,9.2,0.657143
8,15,69,9.2,0.657143
8.1,15,69,9.2,0.657143
8.2,15,69,9.2,0.657143
8.3,15,70,9.33333,0.666667
8.4,15,70,9.33333,0.666667
8.5,15,70,9.33333,0.666667
8.6,15,70,9.33333,0.666667
8.7,15,70,9.33333,0.666667
8.8,15,70,9.33333,0.666667
8.9,15,70,9.33333,0.666667
9,15,70,9.33333,0.666667
9.1,15,70,9.33333,0.666667
9.2,15,70,9.33333,0.666667
9.3,15,71,9.46667,0.67619
9.4,15,71,9.46667,0.67619
9.5,15,71,9.46667,0.67619
9.6,15,71,9.46667,0.67619
9.7,15,71,9.46667,0.67619
9.8,15,71,9.46667,0.67619
9.9,15,71,9.46667,0.67619
10,15,71,9.46667,0.67619
10.1,15,71,9.46667,0.67619
10.2,15,71,9.46667,0.67619
10.3,15,71,9.46667,0.67619
10.4,15,71,9.46667,0.67619
10.5,15,71,9.46667,0.67619
10.6,15,71,9.46667,0.67619
10.7,15,71,9.46667,0.67619
10.8,15,71,9.46667,0.67619
10.9,15,71,9.46667,0.67619
11,15,71,9.46667,0.67619
11.1,15,71,9.46667,0.67619
11.2,15,71,9.46667,0.67619
11.3,15,71,9.46667,0.67619
11.4,15,71,9.46667,0.67619
11.5,15,71,9.46667,0.67619
11.6,15,71,9.46667,0.67619
11.7,15,70,9.33333,0.666667
11.8,15,70,9.33333,0.666667
11.9,15,70,9.33333,0.666667
12,15,71,9.46667,0.67619
12.1,15,71,9.46667,0.67619
12.2,15,71,9.46667,0.67619
12.3,15,71,9.46667,0.67619
12.4,15,70,9.33333,0.666667
12.5,15,71,9.46667,0.67619
12.6,15,72,9.6,0.685714
12.7,15,72,9.6,0.685714
12.8,15,73,9.73333,0.695238
12.9,15,74,9.86667,0.704762
13,15,74,9.86667,0.704762
13.1,15,74,9.86667,0.704762
13.2,15,75,10,0.714286
13.3,15,75,10,0.714286
13.4,15,75,10,0.714286
13.5,15,75,10,0.714286
13.6,15,75,10,0.714286
13.7,15,75,10,0.714286
13.8,15,76,10.1333,0.72381
13.9,15,76,10.1333,0.72381
14,15,78,10.4,0.742857
14.1,15,77,10.2667,0.733333
14.2,15,78,10.4,0.742857
14.3,15,79,10.5333,0.752381
14.4,15,79,10.5333,0.752381
14.5,15,79,10.5333,0.752381
14.6,15,78,10.4,0.742857
14.7,15,79,10.5333,0.752381
14.8,15,79,10.5333,0.752381
14.9,15,79,10.5333,0.752381
15,15,79,10.5333,0.752381
15.1,15,78,10.4,0.742857
15.2,15,78,10.4,0.742857
15.3,15,78,10.4,0.742857
15.4,15,79,10.5333,0.752381
15.5,15,79,10.5333,0.752381
15.6,15,78,10.4,0.742857
15.7,15,79,10.5333,0.752381
15.8,15,79,10.5333,0.752381
15.9,15,80,10.6667,0.761905
16,15,80,10.6667,0.761905
16.1,15,80,10.6667,0.761905
16.2,15,78,10.4,0.742857
16.3,15,78,10.4,0.742857
16.4,15,78,10.4,0.742857
16.5,15,78,10.4,0.742857
16.6,15,79,10.5333,0.752381
16.7,15,80,10.6667,0.761905
16.8,15,80,10.6667,0.761905
16.9,15,80,10.6667,0.761905
17,15,79,10.5333,0.752381
17.1,15,78,10.4,0.742857
17.2,15,77,10.2667,0.733333
17.3,15,77,10.2667,0.733333
17.4,15,77,10.2667,0.733333
17.5,15,77,10.2667,0.733333
17.6,15,77,10.2667,0.733333
17.7,15,77,10.2667,0.733333
17.8,15,77,10.2667,0.733333
17.9,15,76,10.1333,0.72381
18,15,76,10.1333,0.72381
18.1,15,76,10.1333,0.72381
18.2,15,76,10.1333,0.72381
18.3,15,76,10.1333,0.72381
18.4,15,75,10,0.714286
18.5,15,74,9.86667,0.704762
18.6,15,72,9.6,0.685714
18.7,15,70,9.33333,0.666667
18.8,15,70,9.33333,0.666667
18.9,15,69,9.2,0.657143
19,15,68,9.06667,0.647619
19.1,15,68,9.06667,0.647619
19.2,15,68,9.06667,0.647619
19.3,15,68,9.06667,0.647619
19.4,15,68,9.06667,0.647619
19.5,15,68,9.06667,0.647619
19.6,15,68,9.06667,0.647619
19.7,15,68,9.06667,0.647619
19.8,15,68,9.06667,0.647619
19.9,15,68,9.06667,0.647619
20,15,68,9.06667,0.647619
20.1,15,68,9.06667,0.647619
20.2,15,68,9.06667,0.647619
20.3,15,67,8.93333,0.638095
20.4,15,67,8.93333,0.638095
20.5,15,67,8.93333,0.638095
20.6,15,68,9.06667,0.647619
20.7,15,68,9.06667,0.647619
20.8,15,68,9.06667,0.647619
20.9,15,68,9.06667,0.647619
