time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
0.1,0,0,17.5,9,14,-200,47.7878
0.1,1,2,17.5,9,14,-200,48.9097
0.1,2,0,17.5,9,14,-200,48.3432
0.1,3,1,17.5,9,14,-200,47.3857
0.1,4,2,17.5,9,14,-200,44.9913
0.1,5,2,17.5,9,14,-200,48.3743
0.1,6,0,17.5,9,14,-200,49.1773
0.1,7,0,17.5,9,14,-200,46.2964
0.1,8,1,17.5,9,14,-200,43.5545
0.1,9,2,17.5,9,14,-200,45.5805
0.1,10,1,17.5,9,14,-200,48.46
0.1,11,0,17.5,9,14,-200,43.5545
0.1,12,2,17.5,9,14,-200,49.3493
0.1,13,1,17.5,9,14,-200,45.5298
0.1,14,0,17.5,9,14,-200,47.6597
0.2,0,0,17.5,9,14,-200,47.7872
0.2,1,2,17.5,9,14,-200,48.9097
0.2,2,0,17.5,9,14,-200,48.3432
0.2,3,1,17.5,9,14,-200,47.3857
0.2,4,2,17.5,9,14,-200,44.9913
0.2,5,2,17.5,9,14,-200,48.3743
0.2,6,0,17.5,9,14,-200,49.1773
0.2,7,0,17.5,9,14,-200,46.2964
0.2,8,1,17.5,9,14,-200,43.5545
0.2,9,2,17.5,9,14,-200,45.5805
0.2,10,1,17.5,9,14,-200,48.46
0.2,11,0,17.5,9,14,-200,43.5545
0.2,12,2,17.5,9,14,-200,49.3493
0.2,13,1,17.5,9,14,-200,45.5298
0.2,14,0,17.5,9,14,-200,47.6597
0.3,0,0,17.5,9,14,-200,47.7865
0.3,1,2,17.5,9,14,-200,48.9097
0.3,2,0,17.5,9,14,-200,48.3432
0.3,3,1,17.5,9,14,-200,47.3857
0.3,4,2,17.5,9,14,-200,44.9913
0.3,5,2,17.5,9,14,-200,48.3743
0.3,6,0,17.5,9,14,-200,49.1773
0.3,7,0,17.5,9,14,-200,46.2964
0.3,8,1,17.5,9,14,-200,43.5545
0.3,9,2,17.5,9,14,-200,45.5805
0.3,10,1,17.5,9,14,-200,48.46
0.3,11,0,17.5,9,14,-200,43.5545
0.3,12,2,17.5,9,14,-200,49.3493
0.3,13,1,17.5,9,14,-200,45.5298
0.3,14,0,17.5,9,14,-200,47.6597
0.4,0,0,17.5,9,14,-200,47.7858
0.4,1,2,17.5,9,14,-200,48.9097
0.4,2,0,17.5,9,14,-200,48.3432
0.4,3,1,17.5,9,14,-200,47.3857
0.4,4,2,17.5,9,14,-200,44.9913
0.4,5,2,17.5,9,14,-200,48.3743
0.4,6,0,17.5,9,14,-200,49.1773
0.4,7,0,17.5,9,14,-200,46.2964
0.4,8,1,17.5,9,14,-200,43.5545
0.4,9,2,17.5,9,14,-200,45.5805
0.4,10,1,17.5,9,14,-200,48.46
0.4,11,0,17.5,9,14,-200,43.5545
0.4,12,2,17.5,9,14,-200,49.3493
0.4,13,1,17.5,9,14,-200,45.5298
0.4,14,0,17.5,9,14,-200,47.6597
0.5,0,0,17.5,9,14,-200,47.7852
0.5,1,2,17.5,9,14,-200,48.9097
0.5,2,0,17.5,9,14,-200,48.3432
0.5,3,1,17.5,9,14,-200,47.3857
