time,node_id,channel,tx_power,data_rate,neighbors,interference_dBm,worst_sinr_dB
2.2,0,1,30,36,14,-72.623,15.2646
2.2,1,1,25.7824,36,14,-70.9134,17.5605
2.2,2,2,29.8828,36,14,-72.1703,17.9728
2.2,3,0,29.811,36,14,-72.1181,17.9856
2.2,4,0,30,36,14,-72.379,16.483
2.2,5,2,23.724,24,14,-70.3446,15.2613
2.2,6,1,28.6417,36,14,-71.8388,17.8306
2.2,7,2,30,36,14,-72.053,17.4182
2.2,8,0,29.1908,36,14,-71.8337,17.9453
2.2,9,2,30,36,14,-72.2588,17.481
2.2,10,1,28.9382,36,14,-72.0461,17.8693
2.2,11,0,28.6984,24,14,-70.5951,15.9816
2.2,12,2,30,36,14,-72.1534,17.4827
2.2,13,1,30,36,14,-72.1612,17.5224
2.2,14,0,30,36,14,-72.3496,17.3148
2.3,0,1,30,36,14,-72.6107,15.2564
2.3,1,1,25.7824,36,14,-70.9043,17.5491
2.3,2,2,29.8828,36,14,-72.1592,17.9646
2.3,3,0,29.811,36,14,-72.1074,17.9775
2.3,4,0,30,36,14,-72.3672,16.4748
2.3,5,2,23.724,24,14,-70.3376,15.2543
2.3,6,1,28.6417,36,14,-71.829,17.8224
2.3,7,2,30,36,14,-72.0431,17.41
2.3,8,0,29.1908,36,14,-71.8245,17.9372
2.3,9,2,30,36,14,-72.2464,17.4728
2.3,10,1,28.9382,36,14,-72.0342,17.8612
2.3,11,0,28.6984,24,14,-70.5869,15.9694
2.3,12,2,30,36,14,-72.1418,17.4745
2.3,13,1,30,36,14,-72.1498,17.5142
2.3,14,0,30,36,14,-72.3374,17.3066
2.4,0,1,30,36,14,-72.5983,15.2482
2.4,1,1,25.7824,36,14,-70.8952,17.5376
2.4,2,2,29.8828,36,14,-72.148,17.9564
2.4,3,0,29.811,36,14,-72.0967,17.9692
2.4,4,0,30,36,14,-72.3553,16.4666
2.4,5,2,23.724,24,14,-70.3305,15.2471
2.4,6,1,28.6417,36,14,-71.819,17.8142
2.4,7,2,30,36,14,-72.0331,17.4017
2.4,8,0,29.1908,36,14,-71.8152,17.9289
2.4,9,2,30,36,14,-72.234,17.4646
2.4,10,1,28.9382,36,14,-72.0223,17.8529
2.4,11,0,28.6984,24,14,-70.5786,15.9571
2.4,12,2,30,36,14,-72.1302,17.4662
2.4,13,1,30,36,14,-72.1385,17.506
2.4,14,0,30,36,14,-72.325,17.2983
2.5,0,1,30,36,14,-72.5859,15.2398
2.5,1,1,25.7824,36,14,-70.886,17.5261
2.5,2,2,29.8828,36,14,-72.1368,17.9481
2.5,3,0,29.811,36,14,-72.0859,17.9609
2.5,4,0,30,36,14,-72.3433,16.4582
2.5,5,2,23.724,24,14,-70.3233,15.24
2.5,6,1,28.6417,36,14,-71.809,17.8058
2.5,7,2,30,36,14,-72.0231,17.3934
2.5,8,0,29.1908,36,14,-71.8059,17.9206
2.5,9,2,30,36,14,-72.2216,17.4543
2.5,10,1,28.9382,36,14,-72.0103,17.8446
2.5,11,0,28.6984,24,14,-70.5702,15.9447
2.5,12,2,30,36,14,-72.1185,17.4579
2.5,13,1,30,36,14,-72.127,17.4977
