time,nodeId,x,y,z,node_type,speed
0.1,0,0.68,0.68,30.001,0,5.16192
0.1,1,-16.291,0.68,30.001,0,5.16192
0.1,2,0.68,-16.291,30.001,0,5.16192
0.1,3,-33.261,0.68,30.001,0,5.15485
0.1,4,0.68,-33.261,30.001,0,5.15485
0.1,5,-50.232,0.68,30.001,0,5.16192
0.1,6,0.68,-50.232,30.001,0,5.16192
0.1,7,-67.203,0.68,30.001,0,5.16192
0.1,8,0.68,-67.203,30.001,0,5.16192
0.1,9,-84.173,0.68,30.001,0,5.16192
0.1,10,0.68,-84.173,30.001,0,5.16192
0.1,11,-101.144,0.68,30.001,0,5.16192
0.1,12,0.68,-101.144,30.001,0,5.16192
0.1,13,-118.114,0.68,30.001,0,5.16192
0.1,14,0.68,-118.114,30.001,0,5.16192
0.1,1000,252.943,209.876,54.9347,1,5.09999
0.1,1001,433.861,336.215,46.6161,1,3.761
0.1,1002,387.205,347.587,46.5909,1,8.31746
0.1,1003,423.15,8.80856,46.2732,1,6.24347
0.1,1004,129.085,64.6949,45.3203,1,5.43531
0.1,1005,117.145,400.193,47.76,1,2.58691
0.1,1006,213.749,150.544,44.1566,1,5.3995
0.1,1007,63.2732,410.964,41.1499,1,5.30925
0.1,1008,236.13,158.264,43.6667,1,1.89965
0.1,1009,467.566,450.078,41.1647,1,6.26169
0.1,1010,413.778,172.203,40.8946,1,6.24281
0.1,1011,289.343,175.747,49.6291,1,5.59074
0.1,1012,235.085,412.695,52.6401,1,4.48334
0.1,1013,403.744,47.4081,42.9756,1,4.86622
0.1,1014,20.2519,454.994,49.971,1,4.84489
0.2,0,1.045,1.045,30.003,0,5.41647
0.2,1,-15.926,1.045,30.003,0,5.41647
0.2,2,1.045,-15.926,30.003,0,5.41647
0.2,3,-32.897,1.045,30.003,0,5.42355
0.2,4,1.045,-32.897,30.003,0,5.42355
0.2,5,-49.867,1.045,30.003,0,5.41647
0.2,6,1.045,-49.867,30.003,0,5.41647
0.2,7,-66.838,1.045,30.003,0,5.42355
