time,uav0_channel,uav0_power,uav0_rate,uav1_channel,uav1_power,uav1_rate,uav2_channel,uav2_power,uav2_rate,uav3_channel,uav3_power,uav3_rate,uav4_channel,uav4_power,uav4_rate,uav5_channel,uav5_power,uav5_rate,uav6_channel,uav6_power,uav6_rate,uav7_channel,uav7_power,uav7_rate,uav8_channel,uav8_power,uav8_rate,uav9_channel,uav9_power,uav9_rate,uav10_channel,uav10_power,uav10_rate,uav11_channel,uav11_power,uav11_rate,uav12_channel,uav12_power,uav12_rate,uav13_channel,uav13_power,uav13_rate,uav14_channel,uav14_power,uav14_rate
0.2,2,20.3965,5.80173,1,19.7204,6.13981,0,19.2551,6.37244,0,18.2268,6.8866,0,17.427,7.28652,0,16.8556,7.57218,0,16.5129,7.74357,0,16.3986,7.8007,0,16.5129,7.74357,0,16.8557,7.57217,0,17.4268,7.28661,0,18.2268,6.8866,0,19.2554,6.37232,0,19.7216,6.13918,2,20.3991,5.80046
5.2,2,20.4072,5.79642,1,19.7289,6.13555,0,19.2611,6.36943,0,18.2318,6.88408,0,17.4314,7.2843,0,16.8597,7.57015,0,16.5167,7.74165,0,16.4024,7.79879,0,16.5169,7.74157,0,16.8599,7.57007,0,17.4316,7.28419,0,18.2316,6.88418,0,19.2603,6.36983,0,19.7263,6.13684,2,20.4038,5.79811
10.2,2,20.3999,5.80007,1,19.723,6.13851,0,19.2571,6.37145,0,18.2286,6.88572,0,17.4286,7.28571,0,16.8572,7.57141,0,16.5143,7.74285,0,16.4,7.79999,0,16.5143,7.74285,0,16.8572,7.57141,0,17.4286,7.28571,0,18.2287,6.88567,0,19.2572,6.37139,0,19.7231,6.13845,2,20.3999,5.80005
15.2,2,20.4,5.80002,1,19.7231,6.13844,0,19.2571,6.37144,0,18.2285,6.88573,0,17.4286,7.2857,0,16.8571,7.57143,0,16.5143,7.74286,0,16.4,7.8,0,16.5143,7.74286,0,16.8571,7.57143,0,17.4286,7.28571,0,18.2286,6.88571,0,19.2572,6.37142,0,19.7231,6.13845,2,20.4,5.8
20.2,2,20.4,5.79998,1,19.723,6.13848,0,19.2571,6.37145,0,18.2286,6.88572,0,17.4285,7.28573,0,16.8571,7.57144,0,16.5143,7.74286,0,16.4,7.80001,0,16.5143,7.74286,0,16.8571,7.57144,0,17.428,7.286,0,18.2292,6.88538,0,19.2575,6.37125,0,19.7231,6.13845,2,20.4001,5.79996
25.2,2,20.3973,5.80133,1,19.7564,6.12179,0,19.3053,6.34736,0,18.2803,6.85985,0,17.4843,7.25783,0,16.9177,7.54116,0,16.5813,7.70934,0,16.4765,7.76173,0,16.5816,7.70919,0,16.8584,7.57081,0,17.3056,7.34722,0,19.0902,6.45492,0,19.9541,6.02297,0,20.1483,5.92586,2,20.6195,5.69023
30.2,2,17.0853,7.45737,1,15.7541,8.12296,0,15.0961,8.45195,0,14.7506,8.62471,0,14.4804,8.7598,0,14.2773,8.86137,0,14.1605,8.91973,0,14.1296,8.93521,0,14.1825,8.90876,0,14.2957,8.85215,0,14.5068,8.74658,0,17.9293,7.03534,0,18.1984,6.9008,0,18.5485,6.72575,0,19.1876,6.40618
35.2,2,14.439,8.78049,1,13.8928,9.05362,0,13.525,9.23752,0,13.2366,9.38172,0,13.1279,9.43604,0,12.9446,9.52768,0,12.8636,9.5682,0,12.8303,9.58485,0,12.902,9.549,0,12.9559,9.52203,0,13.153,9.42348,0,14.6012,8.69941,0,15.4927,8.25363,0,16.5728,7.71359,0,17.79,7.10501
40.2,2,12.8462,9.57689,1,12.4387,9.78064,0,12.1999,9.90004,0,12.0288,9.98558,0,11.862,10.069,0,11.7895,10.1053,0,11.7612,10.1194,0,11.7724,10.1138,0,11.8384,10.0808,0,11.7661,10.1169,0,11.9485,10.0258,0,12.2522,9.87388,0,12.1624,9.91878,0,12.2978,9.8511,0,19.4593,6.27033
45.2,2,12.8623,9.56886,1,12.4757,9.76216,0,12.2064,9.89678,0,11.9757,10.0122,0,11.8417,10.0792,0,11.7136,10.1432,0,11.6507,10.1747,0,11.6449,10.1776,0,11.7468,10.1266,0,11.7528,10.1236,0,11.8745,10.0628,0,11.9934,10.0033,0,12.451,9.77449,0,12.4853,9.75736,0,15.7142,8.14288
50.2,2,14.1746,8.91268,1,13.5816,9.20922,0,13.0853,9.45734,0,12.7584,9.62079,0,12.4611,9.76946,0,12.2777,9.86115,0,12.1553,9.92236,0,12.1154,9.9423,0,12.1654,9.91732,0,12.2833,9.85836,0,12.4953,9.75235,0,12.8547,9.57266,0,13.2433,9.37837,0,13.8601,9.06995,0,12.485,9.75748
55.2,2,18.6672,6.66639,1,17.5092,7.24542,0,16.5712,7.7144,0,15.8166,8.09172,0,15.2569,8.37153,0,14.8522,8.57388,0,14.6104,8.69479,0,14.5303,8.73485,0,14.6106,8.69469,0,14.8548,8.5726,0,15.2603,8.36987,0,15.8275,8.08623,0,16.5559,7.72204,0,17.521,7.23951,0,18.1409,6.92955
60.2,2,19.7834,6.10829,1,18.6402,6.67989,0,17.5856,7.20718,0,16.5986,7.70068,0,15.9308,8.03459,0,15.4908,8.25459,0,15.2176,8.39119,0,15.126,8.437,0,15.2255,8.38725,0,15.5156,8.24218,0,15.9864,8.00682,0,16.6259,7.68703,0,17.3989,7.30056,0,18.1847,6.90767,0,19.078,6.46102
65.2,2,20.4343,5.78287,1,19.5878,6.20608,0,18.144,6.928,0,15.7558,8.12208,0,15.1657,8.41715,0,14.8867,8.55664,0,14.7039,8.64806,0,14.6327,8.68367,0,14.6937,8.65317,0,14.9067,8.54664,0,15.2074,8.39629,0,15.6778,8.16112,0,16.4284,7.78582,0,17.6848,7.15761,0,18.2778,6.86109
70.2,2,18.8411,6.57947,1,18.1146,6.94269,0,15.0817,8.45913,0,13.3339,9.33307,0,13.0573,9.47137,0,12.877,9.56151,0,12.8397,9.58014,0,12.7629,9.61853,0,12.7812,9.60938,0,12.8544,9.5728,0,13.0051,9.49747,0,13.2222,9.38889,0,13.58,9.20999,0,13.8098,9.09512,0,14.2926,8.85371
75.2,2,16.1617,7.91917,1,13.3908,9.30459,0,12.0349,9.98256,0,12.2959,9.85206,0,11.9586,10.0207,0,11.7766,10.1117,0,11.8249,10.0876,0,11.6969,10.1515,0,11.8055,10.0973,0,11.7615,10.1192,0,11.9583,10.0209,0,12.0376,9.98122,0,12.3108,9.84459,0,12.5337,9.73316,0,13.0455,9.47726
80.2,2,12.7742,9.61289,1,12.6947,9.65264,0,12.7597,9.62014,0,11.6401,10.18,0,11.9756,10.0122,0,11.7037,10.1481,0,11.6495,10.1753,0,11.4394,10.2803,0,11.4976,10.2512,0,11.4734,10.2633,0,11.607,10.1965,0,11.707,10.1465,0,11.9843,10.0078,0,12.153,9.92351,0,12.6019,9.69905
85.2,2,15.6028,8.19859,1,16.3171,7.84144,0,14.7077,8.64617,0,14.6662,8.66691,0,14.14,8.93001,0,13.7414,9.12931,0,13.5565,9.22174,0,13.4874,9.25629,0,13.5499,9.22506,0,13.7313,9.13435,0,14.0799,8.96006,0,14.5478,8.72609,0,15.2111,8.39443,0,15.7998,8.10011,0,16.5258,7.73712
