time,uav0_pdr,uav0_delay,uav0_throughput,uav1_pdr,uav1_delay,uav1_throughput,uav2_pdr,uav2_delay,uav2_throughput,uav3_pdr,uav3_delay,uav3_throughput,uav4_pdr,uav4_delay,uav4_throughput,uav5_pdr,uav5_delay,uav5_throughput,uav6_pdr,uav6_delay,uav6_throughput,uav7_pdr,uav7_delay,uav7_throughput,uav8_pdr,uav8_delay,uav8_throughput,uav9_pdr,uav9_delay,uav9_throughput,uav10_pdr,uav10_delay,uav10_throughput,uav11_pdr,uav11_delay,uav11_throughput,uav12_pdr,uav12_delay,uav12_throughput,uav13_pdr,uav13_delay,uav13_throughput,uav14_pdr,uav14_delay,uav14_throughput
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.625,0.0479665,63120,0.8,0.0392418,67328,0.444444,0.0118006,33664,0.375,0.156971,25248,0.214286,0.0485317,12624,0.25,0.0421797,12624,0,0,0,0.333333,0.0146322,8416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.6875,0.0797212,92576,0.782609,0.0685513,100992,0.595238,0.0803815,70133.3,0.725,0.169662,81354.7,0.263158,0.0384723,28053.3,0.388889,0.0450839,39274.7,0.176471,0.0459319,16832,0.366667,0.0339229,30858.7,0,0,0,0,0,0,0.208333,0.00397351,14026.7,0,0,0,0,0,0,0,0,0,0,0,0
4,0.777778,0.0923881,117824,0.857143,0.119366,126240,0.647059,0.116125,92576,0.765625,0.178624,103096,0.322581,0.0599475,42080,0.383333,0.060602,48392,0.258621,0.0658321,31560,0.392857,0.0607228,46288,0.115385,0.270116,12624,0.14,0.234361,14728,0.1875,0.00598887,18936,0,0,0,0,0,0,0,0,0,0,0,0
5,0.770833,0.0996795,124557,0.904255,0.126951,143072,0.695652,0.131107,107725,0.755556,0.184818,114458,0.337209,0.0657426,48812.8,0.392857,0.0731278,55545.6,0.280488,0.0776723,38713.6,0.3875,0.0735439,52179.2,0.192308,0.159905,25248,0.162162,0.143187,20198.4,0.194444,0.004728,23564.8,0,0,0,0,0,0,0,0,0,0,0,0
6,0.778689,0.11557,133253,0.923729,0.130844,152891,0.732759,0.142492,119227,0.77193,0.190473,123435,0.330357,0.0673161,51898.7,0.388889,0.079201,58912,0.301887,0.0862541,44885.3,0.384615,0.0787359,56106.7,0.22549,0.143421,32261.3,0.17,0.112919,23845.3,0.197917,0.00548008,26650.7,0,0,0,0,0,0,0,0,0,0,0,0
7,0.787671,0.12911,138263,0.895833,0.130237,155095,0.764286,0.150802,128645,0.797101,0.197168,132251,0.338235,0.0707863,55305.1,0.373134,0.0849314,60114.3,0.315385,0.088904,49293.7,0.382812,0.0792139,58912,0.246032,0.13025,37270.9,0.169355,0.0961325,25248,0.204918,0.00970503,30057.1,0,0,0,0,0,0,0,0,0,0,0,0
8,0.794118,0.137121,142020,0.89881,0.139916,158852,0.771084,0.158855,134656,0.783951,0.196364,133604,0.3375,0.0754114,56808,0.367089,0.086557,61016,0.320513,0.0903281,52600,0.381579,0.0802335,61016,0.266667,0.12089,42080,0.168919,0.0823715,26300,0.212329,0.01317,32612,0,0,0,0,0,0,0,0,0,0,0,0
9,0.814433,0.142374,147748,0.895833,0.145395,160839,0.773684,0.163906,137461,0.784946,0.198595,136526,0.342391,0.0743877,58912,0.368132,0.0842545,62652.4,0.327778,0.0887262,55171.6,0.376404,0.0836527,62652.4,0.281609,0.114206,45820.4,0.180233,0.0696732,28988.4,0.205882,0.0128577,32728.9,0,0,0,0,0,0,0,0,0,0,0,0
10,0.830275,0.147441,152330,0.888889,0.148446,161587,0.775701,0.169305,139706,0.773585,0.197171,138022,0.346154,0.0733712,60595.2,0.364078,0.0873747,63120,0.328431,0.0915642,56387.2,0.376238,0.0895474,63961.6,0.29,0.107545,48812.8,0.183673,0.0612637,30297.6,0.195876,0.0156912,31980.8,0,0,0,0,0,0,0,0,0,0,0,0
11,0.860656,0.139465,160669,0.9,0.145557,165260,0.844538,0.157262,153783,0.800847,0.194076,144602,0.346154,0.075634,61972.4,0.386957,0.0872373,68093.1,0.350877,0.0931464,61207.3,0.393805,0.0933377,68093.1,0.316964,0.10665,54321.5,0.198198,0.0515491,33664,0.238532,0.0238564,39784.7,0,0,0,0,0,0,0,0,0,0,0,0
12,0.83209,0.151976,156397,0.890977,0.15924,166216,0.835878,0.158227,153592,0.765385,0.204622,139565,0.356589,0.081558,64522.7,0.355469,0.0897697,63821.3,0.345238,0.0981272,61016,0.404,0.0944551,70834.7,0.298387,0.110454,51898.7,0.223577,0.0482922,38573.3,0.254098,0.0265141,43482.7,0,0,0,0,0,0,0,0,0,0,0,0
13,0.859589,0.176681,162494,0.848276,0.159296,159257,0.795139,0.169398,148251,0.764085,0.223797,140482,0.365248,0.0827503,66680.6,0.339286,0.0942731,61501.5,0.341727,0.102741,61501.5,0.372263,0.0953579,66033.2,0.297794,0.117143,52438.2,0.248148,0.0430843,43374.8,0.272388,0.0252685,47259.1,0,0,0,0,0,0,0,0,0,0,0,0
14,0.851266,0.171444,161707,0.828025,0.172572,156297,0.798077,0.182525,149685,0.732258,0.231673,136459,0.375817,0.086518,69131.4,0.319079,0.096038,58310.9,0.327815,0.101376,59513.1,0.35,0.0987737,63120,0.304054,0.115325,54102.9,0.258503,0.0414648,45686.9,0.270548,0.0364867,47490.3,0,0,0,0,0,0,0,0,0,0,0,0
15,0.852941,0.188373,162709,0.831361,0.176915,157660,0.8125,0.18013,153171,0.718563,0.24144,134656,0.346386,0.086518,64522.7,0.310976,0.102201,57228.8,0.306748,0.102836,56106.7,0.330247,0.101091,60034.1,0.282609,0.116622,51057.1,0.27673,0.0368094,49373.9,0.268987,0.0468343,47690.7,0,0,0,0,0,0,0,0,0,0,0,0
16,0.860656,0.204197,165690,0.825967,0.19073,157274,0.777778,0.186406,147280,0.715084,0.241608,134656,0.353933,0.087777,66276,0.30226,0.106225,56282,0.288571,0.103966,53126,0.316092,0.103725,57860,0.271676,0.1204,49444,0.284884,0.0410597,51548,0.264706,0.0567487,47340,0,0,0,0,0,0,0,0,0,0,0,0
17,0.841026,0.210191,162379,0.796392,0.195286,152973,0.755208,0.192922,143567,0.712042,0.249457,134656,0.339474,0.0911356,63862.6,0.298942,0.110289,55941.6,0.283422,0.106332,52476.2,0.298387,0.105043,54951.5,0.256757,0.121337,47030.6,0.298913,0.0447329,54456.5,0.284153,0.0599676,51486.1,0,0,0,0,0,0,0,0,0,0,0,0
18,0.833333,0.219587,161307,0.803398,0.208084,154761,0.719512,0.195979,137929,0.70936,0.259201,134656,0.321782,0.0919561,60782.2,0.288557,0.112076,54236.4,0.27,0.107866,50496,0.290404,0.108141,53768.9,0.246193,0.123227,45352.9,0.303571,0.0434522,55639.1,0.292308,0.0569946,53301.3,0,0,0,0,0,0,0,0,0,0,0,0
19,0.828767,0.225382,160790,0.807339,0.2156,155917,0.698157,0.202088,134213,0.6875,0.264986,131555,0.32243,0.0964692,61126.7,0.274648,0.112624,51824.8,0.254717,0.107866,47838.3,0.291469,0.113543,54482.5,0.241627,0.126422,44737.7,0.310096,0.0450595,57140.2,0.299517,0.0551337,54925.5,0,0,0,0,0,0,0,0,0,0,0,0
20,0.818182,0.225605,159062,0.81087,0.227815,156958,0.676856,0.207637,130448,0.666667,0.269113,127923,0.319383,0.10037,61016,0.264444,0.113736,50075.2,0.256696,0.114463,48392,0.307175,0.109218,57649.6,0.234234,0.128289,43763.2,0.318182,0.0444458,58912,0.305936,0.0572954,56387.2,0,0,0,0,0,0,0,0,0,0,0,0
21,0.813525,0.234573,159102,0.816116,0.231046,158301,0.649378,0.209751,125438,0.652083,0.274343,125438,0.313808,0.104888,60114.3,0.268908,0.116703,51297.5,0.269068,0.121295,50896.8,0.302128,0.105691,56908.2,0.235043,0.130583,44083.8,0.321888,0.0429478,60114.3,0.30303,0.0558485,56106.7,0,0,0,0,0,0,0,0,0,0,0,0
22,0.810547,0.24293,158756,0.839216,0.224716,163729,0.62253,0.211032,120502,0.678571,0.2716,130831,0.304781,0.106976,58529.5,0.258,0.117149,49348.4,0.261044,0.122424,49730.9,0.287449,0.105691,54321.5,0.239837,0.129579,45140.4,0.328571,0.0404665,61589.8,0.290984,0.0580128,54321.5,0,0,0,0,0,0,0,0,0,0,0,0
23,0.809701,0.250943,158806,0.835206,0.224757,163197,0.610902,0.217283,118922,0.689394,0.261371,133192,0.298479,0.109926,57448.3,0.25,0.118438,47934.6,0.252874,0.123616,48300.5,0.276923,0.107044,52691.5,0.23062,0.1305,43543.7,0.338521,0.0381248,63668.9,0.287109,0.0629334,53789.2,0,0,0,0,0,0,0,0,0,0,0,0
24,0.808929,0.257873,158852,0.826165,0.230786,161657,0.597122,0.221915,116421,0.680505,0.263703,132201,0.290909,0.11142,56106.7,0.244526,0.120583,46989.3,0.24359,0.124281,46638.7,0.264706,0.107044,50496,0.222222,0.130963,42080,0.343866,0.0377733,64873.3,0.285448,0.0661409,53652,0,0,0,0,0,0,0,0,0,0,0,0
25,0.777397,0.258241,152835,0.804124,0.233872,157548,0.581034,0.225224,113448,0.67474,0.267857,131290,0.288194,0.11236,55882.2,0.262238,0.121601,50496,0.242105,0.126823,46456.3,0.272887,0.108415,52179.2,0.226148,0.132839,43089.9,0.348754,0.0370736,65981.4,0.3,0.0689277,56555.5,0,0,0,0,0,0,0,0,0,0,0,0
26,0.759016,0.261922,149870,0.792079,0.239156,155372,0.56457,0.227421,110379,0.649502,0.268374,126564,0.286667,0.115541,55675.1,0.254181,0.122857,49201.2,0.234007,0.127541,44993.2,0.266892,0.107958,51143.4,0.223729,0.134484,42727.4,0.343537,0.0369994,65385.8,0.297945,0.06795,56322.5,0,0,0,0,0,0,0,0,0,0,0,0
27,0.752366,0.267428,148683,0.77057,0.242218,151800,0.55414,0.231568,108473,0.626198,0.268799,122188,0.286859,0.118296,55795,0.244373,0.122857,47379,0.225806,0.128091,43638.5,0.256494,0.107958,49249.2,0.216612,0.135119,41456.6,0.334967,0.0389454,63899.3,0.303279,0.0714678,57665.2,0,0,0,0,0,0,0,0,0,0,0,0
28,0.741641,0.271076,146679,0.751524,0.244609,148182,0.538226,0.234221,105801,0.604615,0.269153,118125,0.280864,0.119222,54704,0.236842,0.123656,45987.4,0.217391,0.128091,42080,0.246106,0.107958,47490.3,0.211599,0.136257,40577.1,0.345912,0.0417783,66125.7,0.309148,0.0715915,58912,0,0,0,0,0,0,0,0,0,0,0,0
29,0.739003,0.276868,146264,0.732353,0.246599,144523,0.535398,0.240024,105345,0.58432,0.270208,114632,0.270833,0.119222,52817.7,0.232836,0.12574,45272.3,0.211078,0.128529,40919.2,0.24024,0.109474,46433.1,0.210843,0.139354,40629,0.342424,0.0414124,65586.8,0.308511,0.0721267,58912,0,0,0,0,0,0,0,0,0,0,0,0
30,0.728814,0.280626,144755,0.721591,0.250494,142511,0.518519,0.240445,102114,0.57,0.27204,111933,0.260745,0.119222,51057.1,0.224784,0.12574,43763.2,0.205202,0.129267,39835.7,0.231884,0.109474,44885.3,0.203488,0.139354,39274.7,0.329446,0.0414124,63400.5,0.302053,0.0737534,57789.9,0,0,0,0,0,0,0,0,0,0,0,0
31,0.717213,0.283046,142529,0.700549,0.251081,138457,0.504132,0.241362,99363.1,0.558011,0.274232,109679,0.252078,0.119222,49410.1,0.218056,0.126519,42623,0.198324,0.129267,38550.7,0.22549,0.11026,43708.9,0.196629,0.139354,38007.7,0.31831,0.0414124,61355.4,0.29661,0.0761526,57011.6,0,0,0,0,0,0,0,0,0,0,0,0
32,0.707672,0.285741,140705,0.692308,0.255519,137286,0.488,0.241362,96258,0.552139,0.278031,108619,0.243968,0.119222,47866,0.211022,0.126519,41291,0.191375,0.129267,37346,0.220867,0.111589,42869,0.192935,0.14018,37346,0.311989,0.0437396,60227,0.296448,0.0795406,57071,0,0,0,0,0,0,0,0,0,0,0,0
33,0.696154,0.288305,138481,0.686375,0.259515,136186,0.478093,0.243703,94616.2,0.536269,0.278415,105583,0.237662,0.119754,46670.5,0.207031,0.127546,40549.8,0.186684,0.129744,36469.3,0.218586,0.114328,42590.1,0.188158,0.140455,36469.3,0.306069,0.0457216,59167,0.292328,0.0818802,56361.7,0,0,0,0,0,0,0,0,0,0,0,0
34,0.700249,0.29308,139359,0.678304,0.262634,134656,0.4675,0.244943,92576,0.526316,0.280556,103962,0.235516,0.122102,46288,0.200758,0.127546,39357.2,0.182278,0.130068,35644.2,0.214467,0.115673,41832.5,0.181934,0.140455,35396.7,0.30179,0.0477314,58416.9,0.297436,0.0845608,57426.8,0,0,0,0,0,0,0,0,0,0,0,0
35,0.70241,0.294617,140187,0.674334,0.266744,133935,0.455097,0.245389,90171.4,0.513382,0.281299,101473,0.229268,0.122576,45205.9,0.197304,0.128719,38713.6,0.179361,0.131022,35106.7,0.213054,0.118345,41599.1,0.177778,0.141178,34625.8,0.304455,0.0518563,59152.5,0.289801,0.0848341,56026.5,0,0,0,0,0,0,0,0,0,0,0,0
36,0.696721,0.297154,139098,0.661972,0.268986,131851,0.444575,0.246534,88134.2,0.502364,0.282519,99355.6,0.223934,0.123045,44184,0.191211,0.128719,37638.2,0.174224,0.131022,34131.6,0.208134,0.11896,40677.3,0.17506,0.14238,34131.6,0.308894,0.0530572,60080.9,0.284337,0.0866766,55171.6,0,0,0,0,0,0,0,0,0,0,0,0
37,0.689066,0.29918,137613,0.648402,0.270183,129197,0.43135,0.246534,85752.2,0.489655,0.282906,96897.7,0.218894,0.123655,43217.3,0.185912,0.128719,36621,0.168981,0.131022,33209.1,0.202326,0.11896,39577.9,0.171329,0.142798,33436.5,0.304907,0.0552474,59366.9,0.289227,0.0897096,56182.5,0,0,0,0,0,0,0,0,0,0,0,0
38,0.679601,0.30099,135763,0.638889,0.272208,127347,0.422049,0.247268,83938.5,0.478747,0.283705,94790.7,0.214126,0.12405,42301.5,0.180899,0.128719,35657.3,0.164414,0.131022,32335.2,0.196388,0.11896,38536.4,0.170068,0.143861,33221.1,0.298864,0.0564221,58247.6,0.29385,0.0875814,57140.2,0,0,0,0,0,0,0,0,0,0,0,0
39,0.667387,0.302037,133361,0.632035,0.274353,126024,0.415401,0.249022,82649.4,0.470652,0.285637,93439.2,0.209607,0.124541,41432.6,0.177243,0.129016,34958.8,0.160088,0.131022,31506.1,0.191209,0.11896,37548.3,0.167401,0.145193,32800.8,0.294248,0.0579898,57401.4,0.289357,0.0879351,56322.5,0,0,0,0,0,0,0,0,0,0,0,0
40,0.653361,0.30284,130869,0.620253,0.275457,123715,0.404863,0.249022,80583.2,0.458686,0.285637,91103.2,0.208068,0.126566,41238.4,0.172708,0.129016,34084.8,0.155983,0.131022,30718.4,0.186296,0.11896,36609.6,0.16309,0.145193,31980.8,0.286022,0.0579898,55966.4,0.282937,0.0883315,55124.8,0,0,0,0,0,0,0,0,0,0,0,0
41,0.644467,0.304177,129114,0.606776,0.276119,121314,0.395876,0.249516,78823,0.454545,0.288118,90318,0.207039,0.128513,41053.7,0.16805,0.129016,33253.5,0.152083,0.131022,29969.2,0.181628,0.11896,35716.7,0.162134,0.1467,31816.6,0.278826,0.0579898,54601.4,0.278361,0.0899418,54396.1,0,0,0,0,0,0,0,0,0,0,0,0
42,0.639,0.305842,128043,0.594188,0.276598,118826,0.38755,0.250358,77347,0.445565,0.288671,88568.4,0.20202,0.128513,40076.2,0.163968,0.129016,32461.7,0.148073,0.131022,29255.6,0.177189,0.11896,34866.3,0.159184,0.147135,31259.4,0.271984,0.0579898,53301.3,0.273566,0.0909078,53501.7,0,0,0,0,0,0,0,0,0,0,0,0
43,0.630859,0.307129,126436,0.584149,0.277471,116845,0.379412,0.250733,75744,0.434185,0.288671,86508.7,0.197239,0.128513,39144.2,0.160079,0.129016,31706.8,0.144554,0.131022,28575.3,0.172619,0.11896,34055.4,0.157371,0.148272,30923.9,0.265469,0.0579898,52061.8,0.273,0.0933735,53431.8,0,0,0,0,0,0,0,0,0,0,0,0
44,0.625954,0.308961,125475,0.572658,0.277857,114572,0.373563,0.251981,74596.4,0.424184,0.288671,84542.5,0.192308,0.128513,38254.5,0.156371,0.129016,30986.2,0.141199,0.131022,27925.8,0.168605,0.11896,33281.5,0.154369,0.148438,30412.4,0.259259,0.0579898,50878.5,0.269531,0.094647,52791.3,0,0,0,0,0,0,0,0,0,0,0,0
45,0.615456,0.309639,123622,0.568224,0.280361,113710,0.365169,0.251981,72938.7,0.414634,0.288671,82663.8,0.18797,0.128513,37404.4,0.153484,0.12931,30484.6,0.137996,0.131022,27305.2,0.164773,0.11896,32541.9,0.151803,0.148726,29923.6,0.253802,0.0585933,49934.9,0.264313,0.0950523,51805.2,0,0,0,0,0,0,0,0,0,0,0,0
46,0.612933,0.311465,123130,0.566606,0.283719,113616,0.365385,0.255343,72999.7,0.410092,0.290362,81781.6,0.183824,0.128513,36591.3,0.152855,0.131,30370.8,0.13586,0.131834,26894.6,0.162037,0.119692,32017.4,0.149351,0.149039,29456,0.248141,0.0585933,48849.4,0.260708,0.0959319,51227.8,0,0,0,0,0,0,0,0,0,0,0,0
47,0.604278,0.312136,121405,0.564286,0.286677,113168,0.362254,0.257454,72520.9,0.402154,0.290663,80220.6,0.180755,0.128834,35991.8,0.15045,0.131419,29903.7,0.132671,0.131834,26322.4,0.15942,0.120246,31515.2,0.146098,0.149039,28829.3,0.242727,0.0585933,47810,0.256831,0.0968905,50496,0,0,0,0,0,0,0,0,0,0,0,0
