time,uav0_pdr,uav0_delay,uav0_throughput,uav1_pdr,uav1_delay,uav1_throughput,uav2_pdr,uav2_delay,uav2_throughput,uav3_pdr,uav3_delay,uav3_throughput,uav4_pdr,uav4_delay,uav4_throughput,uav5_pdr,uav5_delay,uav5_throughput,uav6_pdr,uav6_delay,uav6_throughput,uav7_pdr,uav7_delay,uav7_throughput,uav8_pdr,uav8_delay,uav8_throughput,uav9_pdr,uav9_delay,uav9_throughput,uav10_pdr,uav10_delay,uav10_throughput,uav11_pdr,uav11_delay,uav11_throughput,uav12_pdr,uav12_delay,uav12_throughput,uav13_pdr,uav13_delay,uav13_throughput,uav14_pdr,uav14_delay,uav14_throughput
59.9,0.846154,0.00127355,92576,0,0.00096898,0,0.458333,0.000593713,92576,0.769231,0.00192359,84160,1,0.00182529,54704,1,0.000218013,8416,1,0.00261273,50496,0,0.0181789,0,0,0,0,0.352941,0.00107628,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.769231,0.00122078,84160,0,0.00096898,0,0.48,0.000685255,100992,0.846154,0.00179688,92576,0.923077,0.00193739,50496,1,0.000218013,8416,1,0.00294678,54704,0,0.0181789,0,0,0,0,0.324324,0.00107628,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.1,0.75,0.00130308,75744,0,0.00096898,0,0.5,0.000685255,100992,0.916667,0.00179688,92576,0.916667,0.00206988,46288,1,0.000218013,0,1,0.00291733,54704,0,0.0181789,0,0,0,0,0.307692,0.00107795,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.2,0.692308,0.00130308,75744,0,0.00096898,0,0.5,0.00065809,109408,0.923077,0.00182149,100992,0.846154,0.00206988,46288,1,0.000218013,0,1,0.00314227,50496,0,0.0181789,0,0,0,0,0.305556,0.00115612,46288,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.3,0.692308,0.00130308,75744,0,0.00096898,0,0.5,0.00106257,109408,1,0.00182483,109408,0.769231,0.00218497,42080,1,0.000218013,0,1,0.00298172,54704,0,0.0181789,0,0,0,0,0.324324,0.00113317,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.4,0.666667,0.00129802,67328,0,0.00096898,0,0.5,0.00111664,100992,1,0.00156772,100992,0.75,0.00211574,37872,1,0.000218013,0,0.923077,0.00305853,50496,0,0.0181789,0,0,0,0,0.342857,0.00113484,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.5,0.692308,0.00120713,75744,0,0.00096898,0,0.48,0.00111664,100992,1,0.00152228,109408,0.692308,0.00211574,37872,1,0.000218013,0,0.916667,0.0030926,46288,0,0.0181789,0,0,0,0,0.34375,0.00121819,46288,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.6,0.692308,0.00110467,75744,0,0.00096898,0,0.458333,0.00111389,92576,1,0.00159433,109408,0.615385,0.00174624,33664,1,0.000218013,0,0.846154,0.0030926,46288,0,0.0181789,0,0,0,0,0.363636,0.00113651,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.7,0.666667,0.00118275,67328,0,0.00096898,0,0.454545,0.00114296,84160,1,0.00168719,100992,0.583333,0.00179829,29456,1,0.000218013,0,0.769231,0.00259468,42080,0,0.0181789,0,0,0,0,0.387097,0.00113817,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.8,0.692308,0.0011135,75744,0,0.00096898,0,0.434783,0.00114296,84160,1,0.00181999,109408,0.538462,0.00179829,29456,1,0.000218013,0,0.75,0.00285875,37872,0,0.0181789,0,0,0,0,0.392857,0.00122182,46288,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
60.9,0.692308,0.00132244,75744,0,0.00096898,0,0.409091,0.00124573,75744,1,0.00165846,109408,0.461538,0.002018,25248,1,0.000218013,0,0.692308,0.00285875,37872,0,0.0181789,0,0,0,0,0.413793,0.00113984,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.666667,0.00133166,67328,0,0.00096898,0,0.4,0.00137419,67328,1,0.00157732,100992,0.416667,0.00198242,21040,1,0.000218013,0,0.615385,0.00307904,33664,0,0.0181789,0,0,0,0,0.444444,0.00114151,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.1,0.692308,0.00123703,75744,0,0.00096898,0,0.380952,0.00137419,67328,1,0.00149292,109408,0.384615,0.00198242,21040,1,0.000218013,0,0.583333,0.00309856,29456,0,0.0181789,0,0,0,0,0.458333,0.00122546,46288,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.2,0.692308,0.00119062,75744,0,0.00096898,0,0.35,0.00153936,58912,1,0.0014946,109408,0.307692,0.00235801,16832,1,0.000218013,0,0.538462,0.00309856,29456,0,0.0181789,0,0,0,0,0.48,0.00144885,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.3,0.708333,0.00123242,71536,0,0.00096898,0,0.333333,0.00175958,50496,1,0.00143548,100992,0.25,0.00285474,12624,1,0.000218013,0,0.461538,0.00331898,25248,0,0.0181789,0,0,0,0,0.521739,0.00102215,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.4,0.692308,0.00100728,75744,0,0.00096898,0,0.315789,0.00175958,50496,1,0.00171156,109408,0.230769,0.00285474,12624,1,0.000218013,0,0.416667,0.00328019,21040,0,0.0181789,0,0,0,0,0.55,0.000659092,46288,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.5,0.692308,0.00102396,75744,0,0.00096898,0,0.333333,0.502443,50496,1,0.00165736,109408,0.153846,0.0040421,8416,1,0.000218013,0,0.384615,0.00328019,21040,0,0.0181789,0,0,0,0,0.619048,0.225664,54704,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.6,0.75,0.00102396,75744,0,0.00096898,0,0.3125,0.602887,42080,1,0.00175547,100992,0.0833333,0.00228603,4208,1,0.000218013,0,0.307692,0.0029499,16832,0,0.0181789,0,0,0,0,0.684211,0.225675,54704,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7,0.769231,0.00099232,84160,0,0.00096898,0,0.294118,0.602887,42080,1,0.00169299,109408,0.0769231,0.00228603,4208,1,0.000218013,0,0.25,0.00317822,12624,0,0.0181789,0,0,0,0,0.75,0.244461,50496,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.8,0.846154,0.000945748,92576,0,0.00096898,0,0.25,0.75337,33664,1,0.00192873,109408,0,0.00228603,0,1,0.000218013,0,0.230769,0.00317822,12624,0,0.0181789,0,0,0,0,0.764706,0.225673,54704,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
61.9,0.916667,0.000945748,92576,0,0.00096898,0,0.214286,1.00393,25248,1,0.0020453,100992,0,0.00228603,0,1,0.000218013,0,0.153846,0.00128967,8416,0,0.0181789,0,0,0,0,0.933333,0.20957,58912,0,0.000218007,0,0,0,0,0,0,0,0,0,0,0,0,0
