time,phase,connectivity,avg_degree,pdr,throughput_mbps,delay_ms,p99_delay_ms,response_time_sec,recovery_time_sec,stabilization_time_sec,route_change_count,relay_switch_count,control_deadline_miss_count,route_pressure_score,failure_neighborhood_pdr,failure_neighborhood_throughput_mbps,failure_neighborhood_delay_ms,failure_neighborhood_node_count,failure_target_id,is_failure_target_failed,failure_target_pdr,failure_target_throughput_mbps,failure_target_delay_ms,leader_node_id,is_leader_alive,scene_type,operation_mode
87.6,recovery,0.666667,9.33333,0.0515204,0.0270514,182.745,490.927,0.1,nan,nan,263,423,16,1.25,0.0592013,0.0312093,163.958,12,7,true,0,0,100,0,true,urban,cooperative
88.1,recovery,0.666667,9.33333,0.0523851,0.0264503,198.928,490.927,0.1,nan,nan,263,423,17,1.25,0.0603146,0.030508,182.838,12,7,true,0,0,100,0,true,urban,cooperative
88.6,recovery,0.666667,9.33333,0.0479968,0.0261497,269.238,990.819,0.1,nan,nan,263,423,18,1.25,0.0551282,0.0301573,223.209,12,7,true,0,0,100,0,true,urban,cooperative
89.1,recovery,0.666667,9.33333,0.0494983,0.0261497,294.983,990.819,0.1,nan,nan,263,423,19,1.25,0.0569468,0.0301573,253.245,12,7,true,0,0,100,0,true,urban,cooperative
89.6,recovery,0.666667,9.33333,0.0515568,0.0243463,302.393,990.819,0.1,nan,nan,263,423,20,1.25,0.0593483,0.0280533,261.89,12,7,true,0,0,100,0,true,urban,cooperative
90.1,recovery,0.657143,9.2,0.0521864,0.0237451,309.361,990.819,0.1,nan,nan,264,423,21,1.25,0.060016,0.027352,270.02,12,7,true,0,0,100,0,true,urban,cooperative
90.6,recovery,0.666667,9.33333,0.0667125,0.0258491,274.952,647.506,0.1,nan,nan,265,423,22,1.25,0.0746261,0.0287547,309.754,12,7,true,0,0,100,0,true,urban,cooperative
91.1,recovery,0.666667,9.33333,0.0761943,0.0270514,216.175,454.879,0.1,nan,nan,265,423,23,1.25,0.0824831,0.0287547,240.985,12,7,true,0,0,100,0,true,urban,cooperative
91.6,recovery,0.666667,9.33333,0.0739356,0.0279531,233.423,466.167,0.1,nan,nan,265,423,24,1.25,0.0758416,0.028404,260.425,12,7,true,0,0,100,0,true,urban,cooperative
92.1,recovery,0.666667,9.33333,0.075844,0.0291554,200.876,478.768,0.1,nan,nan,265,423,25,1.25,0.0736037,0.0270013,222.709,12,7,true,0,0,100,0,true,urban,cooperative
92.6,recovery,0.666667,9.33333,0.0772565,0.0279531,167.231,501.716,0.1,nan,nan,265,423,26,1.25,0.0724772,0.0238453,183.223,12,7,true,0,0,100,0,true,urban,cooperative
93.1,recovery,0.666667,9.33333,0.0717146,0.0288549,125.309,479.638,0.1,nan,nan,265,423,27,1.25,0.0642705,0.024196,133.203,12,7,true,0,0,100,0,true,urban,cooperative
93.6,recovery,0.67619,9.46667,0.0662637,0.0300571,147.689,497.667,0.1,nan,nan,266,439,28,1.25,0.0587179,0.0248973,159.153,12,7,true,0,0,100,0,true,urban,cooperative
94.1,recovery,0.685714,9.6,0.0585394,0.0276526,141.586,481.814,0.1,nan,nan,267,455,29,18.25,0.0522703,0.0234947,152.304,12,7,true,0,0,100,0,true,urban,cooperative
94.6,recovery,0.695238,9.73333,0.0483516,0.0258491,151.128,514.442,0.1,nan,nan,268,455,30,1.25,0.0418269,0.0227933,163.373,12,7,true,0,0,100,0,true,urban,cooperative
95.1,recovery,0.704762,9.86667,0.0608064,0.0288549,104.721,463.263,0.1,nan,nan,269,455,31,1.25,0.0542741,0.0245467,110.786,12,7,true,0,0,100,0,true,urban,cooperative
95.6,recovery,0.714286,10,0.079195,0.03156,106.627,449.067,0.1,nan,nan,270,455,32,2.25,0.0770096,0.028404,113.238,12,7,true,0,0,100,0,true,urban,cooperative
96.1,recovery,0.72381,10.1333,0.0886741,0.033664,109.065,472.371,0.1,nan,nan,271,455,33,1.25,0.0826198,0.0287547,116.185,12,7,true,0,0,100,0,true,urban,cooperative
96.6,recovery,0.733333,10.2667,0.0921016,0.0354674,111.166,472.371,0.1,nan,nan,272,471,34,18.25,0.0888622,0.0312093,119.234,12,7,true,0,0,100,0,true,urban,cooperative
97.1,recovery,0.752381,10.5333,0.0851125,0.029456,90.0009,194.071,0.1,nan,nan,274,472,35,1.25,0.0858364,0.0270013,94.042,12,7,true,0,0,100,0,true,urban,cooperative
97.6,recovery,0.771429,10.8,0.0786548,0.0279531,101.234,268.739,0.1,nan,nan,276,472,36,1.25,0.0806528,0.0270013,99.9983,12,7,true,0,0,100,0,true,urban,cooperative
98.1,recovery,0.780952,10.9333,0.0781504,0.0288549,182.009,811.662,0.1,nan,nan,277,472,37,1.25,0.0854063,0.030508,188.234,12,7,true,0,0,100,0,true,urban,cooperative
98.6,recovery,0.780952,10.9333,0.0851954,0.0309589,205.111,853.799,0.1,nan,nan,277,472,38,1.25,0.0936254,0.0329627,210.268,12,7,true,0,0,100,0,true,urban,cooperative
99.1,recovery,0.8,11.2,0.0788309,0.0318606,215.749,885.073,0.1,nan,nan,280,472,39,1.25,0.0829416,0.032612,229.986,12,7,true,0,0,100,0,true,urban,cooperative
99.6,recovery,0.809524,11.3333,0.0756716,0.03156,249.944,874.37,0.1,nan,nan,281,472,40,1.25,0.0799501,0.0322613,274.998,12,7,true,0,0,100,0,true,urban,cooperative
100.1,recovery,0.809524,11.3333,0.0831654,0.0318606,253.056,892.37,0.1,nan,nan,281,472,41,1.25,0.0867699,0.03156,279.192,12,7,true,0,0,100,0,true,urban,cooperative
100.6,recovery,0.809524,11.3333,0.0847833,0.0348663,236.212,892.992,0.1,nan,nan,281,472,42,1.25,0.0864138,0.0343653,262.123,12,7,true,0,0,100,0,true,urban,cooperative
101.1,recovery,0.809524,11.3333,0.0814255,0.0339646,221.214,911.794,0.1,nan,nan,281,472,43,1.25,0.0853811,0.0343653,245.855,12,7,true,0,0,100,0,true,urban,cooperative
101.6,recovery,0.752381,10.5333,0.0875,0.0348663,203.377,885.404,0.1,nan,nan,289,504,44,20.25,0.0886218,0.0333133,223.963,12,7,true,0,0,100,0,true,urban,cooperative
102.1,recovery,0.733333,10.2667,0.0820295,0.0342651,185.283,738.616,0.1,nan,nan,294,504,45,1.25,0.0804233,0.0322613,202.414,12,7,true,0,0,100,0,true,urban,cooperative
102.6,recovery,0.704762,9.86667,0.0728291,0.0312594,149.282,615.01,0.1,nan,nan,302,504,46,2.25,0.0747109,0.0308587,159.656,12,7,true,0,0,100,0,true,urban,cooperative
103.1,recovery,0.67619,9.46667,0.0707687,0.0291554,141.056,506.3,0.1,nan,nan,305,505,47,1.25,0.0742302,0.029456,150.129,12,7,true,0,0,100,0,true,urban,cooperative
103.6,recovery,0.657143,9.2,0.0660256,0.0285543,176.334,545.894,0.1,nan,nan,307,505,48,1.25,0.069391,0.0298067,179.89,12,7,true,0,0,100,0,true,urban,cooperative
104.1,recovery,0.590476,8.26667,0.068109,0.0279531,186.825,555.43,0.1,nan,nan,316,521,49,6.25,0.0754541,0.0308587,187.18,12,7,true,0,0,100,0,true,urban,cooperative
104.6,recovery,0.571429,8,0.0762363,0.0285543,194.401,530.907,0.1,nan,nan,318,521,50,1.25,0.0833333,0.0308587,194.583,12,7,true,0,0,100,0,true,urban,cooperative
105.1,recovery,0.561905,7.86667,0.0709936,0.0267509,200.01,529.932,0.1,nan,nan,319,521,51,1.25,0.0776175,0.0291053,198.561,12,7,true,0,0,100,0,true,urban,cooperative
105.6,recovery,0.533333,7.46667,0.0852335,0.0309589,235.632,617.415,0.1,nan,nan,323,535,52,1.25,0.0933494,0.0333133,205.495,12,7,true,0,0,100,0,true,urban,cooperative
106.1,recovery,0.52381,7.33333,0.0824634,0.0288549,234.487,579.727,0.1,nan,nan,324,536,53,1.25,0.0889957,0.0301573,203.378,12,7,true,0,0,100,0,true,urban,cooperative
106.6,recovery,0.52381,7.33333,0.0755151,0.0297566,222.055,539.291,0.1,nan,nan,324,536,54,1.25,0.079594,0.0308587,194.088,12,7,true,0,0,100,0,true,urban,cooperative
107.1,recovery,0.504762,7.06667,0.0757012,0.0288549,218.156,506.623,0.1,nan,nan,326,539,55,4.25,0.0822398,0.030508,190.114,12,7,true,0,0,100,0,true,urban,cooperative
107.6,recovery,0.485714,6.8,0.0750652,0.027352,224.166,601.187,0.1,nan,nan,328,556,56,1.25,0.0803292,0.0280533,187.769,12,7,true,0,0,100,0,true,urban,cooperative
108.1,recovery,0.485714,6.8,0.0729791,0.0288549,235.693,701.871,0.1,nan,nan,328,556,57,1.25,0.0788444,0.030508,185.7,12,7,true,0,0,100,0,true,urban,cooperative
108.6,recovery,0.485714,6.8,0.0801282,0.0318606,244.763,762.702,0.1,nan,nan,328,556,58,1.25,0.0864316,0.0333133,176.752,12,7,true,0,0,100,0,true,urban,cooperative
109.1,recovery,0.485714,6.8,0.0804029,0.0333634,204.627,675.034,0.1,nan,nan,328,556,59,1.25,0.0861111,0.034716,174.146,12,7,true,0,0,100,0,true,urban,cooperative
109.6,recovery,0.485714,6.8,0.0766941,0.0348663,194.349,538.12,0.1,nan,nan,328,556,60,1.25,0.0797543,0.035768,178.317,12,7,true,0,0,100,0,true,urban,cooperative
110.1,recovery,0.485714,6.8,0.0635073,0.03156,181.453,552.827,0.1,nan,nan,328,556,61,1.25,0.0638355,0.0312093,172.907,12,7,true,0,0,100,0,true,urban,cooperative
110.6,recovery,0.485714,6.8,0.0633242,0.0312594,125.704,384.706,0.1,nan,nan,328,556,62,1.25,0.0642628,0.0312093,117.715,12,7,true,0,0,100,0,true,urban,cooperative
111.1,recovery,0.485714,6.8,0.0593137,0.0303577,118.83,376.549,0.1,nan,nan,328,556,63,1.25,0.0587827,0.0301573,114.17,12,7,true,0,0,100,0,true,urban,cooperative
111.6,recovery,0.485714,6.8,0.0556319,0.0291554,112.42,369.317,0.1,nan,nan,328,556,64,1.25,0.0584936,0.030508,110.14,12,7,true,0,0,100,0,true,urban,cooperative
112.1,recovery,0.485714,6.8,0.0596404,0.0300571,117.646,355.506,0.1,nan,nan,328,556,65,1.25,0.0618881,0.0308587,114.319,12,7,true,0,0,100,0,true,urban,cooperative
112.6,recovery,0.485714,6.8,0.0562112,0.0300571,122.048,381.389,0.1,nan,nan,328,556,66,1.25,0.0572464,0.0308587,117.492,12,7,true,0,0,100,0,true,urban,cooperative
113.1,recovery,0.485714,6.8,0.0564727,0.0300571,131.987,403.12,0.1,nan,nan,328,556,67,1.25,0.0607566,0.0322613,126.703,12,7,true,0,0,100,0,true,urban,cooperative
113.6,recovery,0.485714,6.8,0.0612637,0.0306583,139.266,404.926,0.1,nan,nan,328,556,68,1.25,0.0660256,0.0329627,131.677,12,7,true,0,0,100,0,true,urban,cooperative
114.1,recovery,0.495238,6.93333,0.0564332,0.0288549,141.738,425.983,0.1,nan,nan,329,572,69,1.25,0.0627137,0.0322613,134.537,12,7,true,0,0,100,0,true,urban,cooperative
114.6,recovery,0.495238,6.93333,0.0563301,0.0291554,145.46,435.925,0.1,nan,nan,329,572,70,1.25,0.0639824,0.0333133,150.478,12,7,true,0,0,100,0,true,urban,cooperative
115.1,recovery,0.504762,7.06667,0.0516026,0.0255486,146.903,469.486,0.1,nan,nan,330,584,71,1.25,0.060203,0.0298067,154.72,12,7,true,0,0,100,0,true,urban,cooperative
115.6,recovery,0.52381,7.33333,0.0447802,0.023144,316.119,2343.27,0.1,nan,nan,332,597,72,1.25,0.0508547,0.0263,165.199,12,7,true,0,0,100,0,true,urban,cooperative
116.1,recovery,0.533333,7.46667,0.0435325,0.0225429,339.394,2343.27,0.1,nan,nan,333,598,73,3.25,0.0495059,0.0255987,192.355,12,7,true,0,0,100,0,true,urban,cooperative
116.6,recovery,0.561905,7.86667,0.0475847,0.0237451,356.575,2343.27,0.1,nan,nan,336,599,74,1.25,0.0542334,0.0270013,212.399,12,7,true,0,0,100,0,true,urban,cooperative
117.1,recovery,0.580952,8.13333,0.0552783,0.0288549,355.316,2343.27,0.1,nan,nan,338,600,75,3.25,0.0631025,0.0329627,210.929,12,7,true,0,0,100,0,true,urban,cooperative
117.6,recovery,0.609524,8.53333,0.049767,0.0261497,195.208,456.078,0.1,nan,nan,342,600,76,1.25,0.0580615,0.030508,211.076,12,7,true,0,0,100,0,true,urban,cooperative
118.1,recovery,0.609524,8.53333,0.0498054,0.0249474,183.043,477.604,0.1,nan,nan,342,600,77,1.25,0.0581063,0.0291053,196.883,12,7,true,0,0,100,0,true,urban,cooperative
118.6,recovery,0.609524,8.53333,0.0418713,0.02104,257.705,878.468,0.1,nan,nan,342,600,78,1.25,0.046072,0.023144,219.116,12,7,true,0,0,100,0,true,urban,cooperative
119.1,recovery,0.647619,9.06667,0.0365309,0.0186354,243.269,845.35,0.1,nan,nan,347,614,79,1.25,0.0362091,0.0182347,219.839,12,7,true,0,0,100,0,true,urban,cooperative
119.6,recovery,0.647619,9.06667,0.0386981,0.018936,245.24,878.11,0.1,nan,nan,350,615,80,1.25,0.0361734,0.0171827,226.841,12,7,true,0,0,100,0,true,urban,cooperative
120.1,recovery,0.752381,10.5333,0.0393626,0.0193568,447.989,3299.57,0.1,nan,nan,364,615,81,1.25,0.0283227,0.014728,575.033,10,7,false,0,0,100,0,true,urban,cooperative
120.6,recovery,0.742857,10.4,0.0345299,0.0179541,446.608,3299.57,0.1,nan,nan,365,615,82,1.25,0.0215385,0.0117824,577.749,10,7,false,0,0,100,0,true,urban,cooperative
121.1,recovery,0.752381,10.5333,0.0378718,0.0190763,469.546,3299.57,0.1,nan,nan,371,631,83,1.25,0.0265385,0.0134656,604.057,10,7,false,0,0,100,0,true,urban,cooperative
121.6,recovery,0.752381,10.5333,0.0431334,0.02104,279.406,764.132,0.1,nan,nan,376,632,84,1.25,0.0240239,0.0130065,299.227,11,7,false,0,0,100,0,true,urban,cooperative
122.1,recovery,0.752381,10.5333,0.0429609,0.0213205,275.956,776.433,0.1,nan,nan,378,633,85,1.25,0.0279928,0.0145367,287.635,11,7,false,0,0,100,0,true,urban,cooperative
122.6,recovery,0.742857,10.4,0.069091,0.0230037,262.888,890.241,0.1,nan,nan,379,634,86,1.25,0.0323802,0.0164495,300.172,11,7,false,0.4,0.016832,39.3211,0,true,urban,cooperative
123.1,recovery,0.771429,10.8,0.0558459,0.025248,270.946,910.195,0.1,nan,nan,385,648,87,1.25,0.0363154,0.0191273,292.795,11,7,false,0.15,0.025248,29.594,0,true,urban,cooperative
123.6,recovery,0.780952,10.9333,0.0534554,0.0266507,262.047,909.809,0.1,nan,nan,386,648,88,1.25,0.0375291,0.0202749,273.821,11,7,false,0.142857,0.04208,99.0959,0,true,urban,cooperative
124.1,recovery,0.780952,10.9333,0.0469814,0.0244064,268.124,926.162,0.1,nan,nan,386,648,89,1.25,0.033042,0.0172145,269.849,11,7,false,0.118182,0.054704,173.831,0,true,urban,cooperative
124.6,recovery,0.780952,10.9333,0.0486399,0.025248,269.322,905.957,0.1,nan,nan,386,648,90,1.25,0.0301865,0.0160669,257.465,11,7,false,0.107692,0.058912,289.174,0,true,urban,cooperative
125.1,recovery,0.780952,10.9333,0.0399534,0.0204789,266.634,905.957,0.1,nan,nan,388,648,91,2.25,0.0223291,0.0119227,231.076,12,7,false,0.116667,0.058912,363.069,0,true,urban,cooperative
125.6,recovery,0.780952,10.9333,0.0350738,0.0182347,280.889,757.644,0.1,nan,nan,388,648,92,1.25,0.017735,0.009468,242.081,12,7,false,0.130769,0.071536,410.03,0,true,urban,cooperative
126.1,recovery,0.771429,10.8,0.0312393,0.0154293,301.823,649.775,0.1,nan,nan,389,648,93,1.25,0.017735,0.00876667,268.069,12,7,false,0.130769,0.071536,418.194,0,true,urban,cooperative
126.6,recovery,0.771429,10.8,0.0278291,0.0137461,307.412,800.821,0.1,nan,nan,389,648,94,1.25,0.020203,0.00981867,273.975,12,7,false,0.125,0.06312,422.654,0,true,urban,cooperative
127.1,recovery,0.780952,10.9333,0.0330489,0.0171125,337.81,836.103,0.1,nan,nan,390,648,95,1.25,0.0272086,0.013676,307.936,12,7,false,0.123077,0.067328,435.814,0,true,urban,cooperative
127.6,recovery,0.780952,10.9333,0.0361993,0.0187957,387.911,817.889,0.1,nan,nan,390,648,96,1.25,0.0300782,0.0154293,368.468,12,7,false,0.115385,0.06312,479.165,0,true,urban,cooperative
128.1,recovery,0.780952,10.9333,0.0380791,0.0199179,376.989,756.913,0.1,nan,nan,390,648,97,1.25,0.0294899,0.0154293,359.968,12,7,false,0.125,0.06312,478.308,0,true,urban,cooperative
128.6,recovery,0.780952,10.9333,0.0381303,0.0196373,413.05,957.558,0.1,nan,nan,390,648,98,1.25,0.0293937,0.014728,336.815,12,7,false,0.115385,0.06312,485.097,0,true,urban,cooperative
129.1,recovery,0.780952,10.9333,0.0338462,0.016832,359.255,1009.61,0.1,nan,nan,390,648,99,1.25,0.0243723,0.0119227,269.939,12,7,false,0.0923077,0.050496,490.267,0,true,urban,cooperative
129.6,recovery,0.780952,10.9333,0.0334615,0.016832,369,1009.61,0.1,nan,nan,390,648,100,1.25,0.0255876,0.012624,293.383,12,7,false,0.0583333,0.029456,446.764,0,true,urban,cooperative
130.1,recovery,0.780952,10.9333,0.0329487,0.0162709,368.17,1042.54,0.1,nan,nan,390,648,101,1.25,0.0274038,0.0129747,293.765,12,7,false,0.0538462,0.029456,439.621,0,true,urban,cooperative
130.6,recovery,0.780952,10.9333,0.0320192,0.0157099,374.471,1113.71,0.1,nan,nan,390,648,102,1.25,0.0263355,0.012624,301.476,12,7,false,0.0538462,0.029456,445.169,0,true,urban,cooperative
131.1,recovery,0.780952,10.9333,0.0336111,0.0165515,284.377,862.781,0.1,nan,nan,390,648,103,1.25,0.031437,0.0150787,274.143,12,7,false,0.05,0.025248,431.359,0,true,urban,cooperative
131.6,recovery,0.780952,10.9333,0.038312,0.0190763,327.074,809.412,0.1,nan,nan,390,648,104,1.25,0.0323451,0.0154293,265.828,12,7,false,0.0692308,0.037872,431.624,0,true,urban,cooperative
132.1,recovery,0.780952,10.9333,0.0469426,0.0235648,355.576,829.645,0.1,nan,nan,390,648,105,1.25,0.0389,0.0192867,297.05,12,7,false,0.0769231,0.04208,446.584,0,true,urban,cooperative
132.6,recovery,0.780952,10.9333,0.0563163,0.0286144,393.96,819.593,0.1,nan,nan,390,648,106,1.25,0.0472117,0.0234947,340.392,12,7,false,0.0916667,0.046288,480.025,0,true,urban,cooperative
133.1,recovery,0.780952,10.9333,0.0581233,0.0291755,415.537,871.617,0.1,nan,nan,390,648,107,1.25,0.0447182,0.0217413,362.354,12,7,false,0.1,0.054704,474.152,0,true,urban,cooperative
133.6,recovery,0.780952,10.9333,0.0606118,0.0291755,425.184,893.781,0.1,nan,nan,390,648,108,1.25,0.048531,0.0227933,372.817,12,7,false,0.107692,0.058912,456.659,0,true,urban,cooperative
134.1,recovery,0.780952,10.9333,0.0568509,0.0266507,453.993,893.781,0.1,nan,nan,390,648,109,1.25,0.0479567,0.0213907,408.82,12,7,false,0.0916667,0.046288,423.846,0,true,urban,cooperative
134.6,recovery,0.780952,10.9333,0.0514261,0.0238453,398.956,874.594,0.1,nan,nan,390,648,110,1.25,0.0429621,0.0185853,344.939,12,7,false,0.0846154,0.046288,423.71,0,true,urban,cooperative
135.1,recovery,0.780952,10.9333,0.0500192,0.0227232,434.047,881.075,0.1,nan,nan,390,648,111,1.25,0.0442415,0.018936,385.285,12,7,false,0.0923077,0.050496,431.312,0,true,urban,cooperative
135.6,recovery,0.780952,10.9333,0.0508032,0.0230037,429.973,869.79,0.1,nan,nan,390,648,112,1.25,0.042457,0.017884,383.484,12,7,false,0.158333,0.079952,300.956,0,true,urban,cooperative
136.1,recovery,0.780952,10.9333,0.0563017,0.0246869,470.842,896.195,0.1,nan,nan,390,648,113,1.25,0.0458579,0.0175333,433.431,12,7,false,0.215385,0.117824,264.774,0,true,urban,cooperative
136.6,recovery,0.780952,10.9333,0.0731132,0.029456,439.463,926.34,0.1,nan,nan,390,648,114,1.25,0.0629594,0.0217413,424.578,12,7,false,0.230769,0.12624,194.144,0,true,urban,cooperative
137.1,recovery,0.780952,10.9333,0.0831296,0.0305781,377.427,926.34,0.1,nan,nan,390,648,115,1.25,0.0759815,0.0238453,360.922,12,7,false,0.225,0.113616,163.968,0,true,urban,cooperative
137.6,recovery,0.780952,10.9333,0.0742774,0.0266507,375.182,964.198,0.1,nan,nan,390,648,116,1.25,0.0722035,0.022092,357.663,12,7,false,0.130769,0.071536,189.655,0,true,urban,cooperative
138.1,recovery,0.780952,10.9333,0.0641423,0.0224427,257.407,691.882,0.1,nan,nan,390,648,117,1.25,0.0646919,0.019988,218.566,12,7,false,0.0769231,0.04208,223.746,0,true,urban,cooperative
138.6,recovery,0.780952,10.9333,0.060641,0.0216011,328.849,1495.85,0.1,nan,nan,390,648,118,1.25,0.0596688,0.0185853,290.443,12,7,false,0.108333,0.054704,578.838,0,true,urban,cooperative
139.1,recovery,0.780952,10.9333,0.0554986,0.0182347,311.049,1324.32,0.1,nan,nan,390,648,119,1.25,0.0571937,0.0161307,291.85,12,7,false,0.1,0.054704,580.333,0,true,urban,cooperative
139.6,recovery,0.780952,10.9333,0.0617949,0.0196373,304.229,1455.1,0.1,nan,nan,390,648,120,1.25,0.064156,0.0175333,290.714,12,7,false,0.115385,0.06312,499.159,0,true,urban,cooperative
140.1,recovery,0.780952,10.9333,0.0667949,0.0171125,283.587,1455.1,0.1,nan,nan,390,648,121,1.25,0.0738248,0.0164813,283.888,12,7,false,0.108333,0.054704,247.813,0,true,urban,cooperative
140.6,recovery,0.780952,10.9333,0.0668803,0.0143072,198.752,905.534,0.1,nan,nan,392,648,122,1.25,0.0765491,0.0140267,205.597,12,7,false,0.0846154,0.046288,314.116,0,true,urban,cooperative
141.1,recovery,0.780952,10.9333,0.0386111,0.012624,145.239,411.808,0.1,nan,nan,392,648,123,1.25,0.0399306,0.0112213,138.169,12,7,false,0.1,0.054704,320.555,0,true,urban,cooperative
141.6,recovery,0.771429,10.8,0.0337179,0.012624,148.951,421.531,0.1,nan,nan,393,648,124,2.25,0.0282585,0.00876667,143.393,12,7,false,0.166667,0.08416,313.558,0,true,urban,cooperative
142.1,recovery,0.771429,10.8,0.0325943,0.0137461,160.193,515.713,0.1,nan,nan,393,648,125,1.25,0.0259993,0.00911733,155.11,12,7,false,0.176923,0.096784,341.575,0,true,urban,cooperative
142.6,recovery,0.771429,10.8,0.0285872,0.0131851,165.664,513.963,0.1,nan,nan,393,648,126,1.25,0.0190673,0.007364,159.148,12,7,false,0.2,0.109408,375.183,0,true,urban,cooperative
143.1,recovery,0.771429,10.8,0.0278822,0.012624,181.598,544.678,0.1,nan,nan,393,648,127,1.25,0.0161027,0.006312,175.553,12,7,false,0.225,0.113616,417.333,0,true,urban,cooperative
143.6,recovery,0.771429,10.8,0.0247565,0.0117824,195.947,548.003,0.1,nan,nan,393,648,128,1.25,0.01492,0.00596133,190.656,12,7,false,0.192308,0.1052,451.333,0,true,urban,cooperative
144.1,recovery,0.761905,10.6667,0.0251282,0.0129045,201.781,616.841,0.1,nan,nan,394,648,129,1.25,0.0110723,0.00497309,198.958,11,7,false,0.238462,0.130448,457.052,0,true,urban,cooperative
144.6,recovery,0.771429,10.8,0.0304701,0.0140267,203.751,634.02,0.1,nan,nan,395,648,130,1.25,0.0200321,0.008416,199.34,12,7,false,0.216667,0.109408,464.182,0,true,urban,cooperative
145.1,recovery,0.771429,10.8,0.0394242,0.0185152,265.1,670.997,0.1,nan,nan,395,648,131,1.25,0.0276709,0.011572,248.391,12,7,false,0.246154,0.134656,462.802,0,true,urban,cooperative
145.6,recovery,0.771429,10.8,0.0488706,0.0230037,259.814,605.892,0.1,nan,nan,395,648,132,1.25,0.0395833,0.0171827,242.329,12,7,false,0.246154,0.134656,456.261,0,true,urban,cooperative
146.1,recovery,0.771429,10.8,0.0544872,0.025248,239.715,658.045,0.1,nan,nan,395,648,133,1.25,0.0464744,0.0206893,217.961,12,7,false,0.25,0.12624,447.2,0,true,urban,cooperative
146.6,recovery,0.771429,10.8,0.0562878,0.0258091,249.664,658.045,0.1,nan,nan,395,648,134,1.25,0.053052,0.0227933,257.944,12,7,false,0.207692,0.113616,449.639,0,true,urban,cooperative
147.1,recovery,0.761905,10.6667,0.0576022,0.0280533,252.638,650.524,0.1,nan,nan,396,648,135,1.25,0.0592341,0.0283084,266.233,11,7,false,0.176923,0.096784,451.915,0,true,urban,cooperative
147.6,recovery,0.761905,10.6667,0.0583079,0.0286144,258.11,700.538,0.1,nan,nan,396,648,136,1.25,0.056596,0.0279258,279.97,11,7,false,0.2,0.100992,452.092,0,true,urban,cooperative
148.1,recovery,0.771429,10.8,0.0563464,0.0277728,247.46,620.271,0.1,nan,nan,397,648,137,2.25,0.0529117,0.0263,253.904,12,7,false,0.146154,0.079952,449.471,0,true,urban,cooperative
148.6,recovery,0.771429,10.8,0.0574298,0.0305781,201.379,544.691,0.1,nan,nan,397,648,138,1.25,0.0501603,0.027352,196.122,12,7,false,0.2,0.109408,451.639,0,true,urban,cooperative
149.1,recovery,0.771429,10.8,0.0597176,0.0297365,203.336,533.886,0.1,nan,nan,397,648,139,1.25,0.0536229,0.0270013,201.061,12,7,false,0.208333,0.1052,442.356,0,true,urban,cooperative
149.6,recovery,0.761905,10.6667,0.0600696,0.0277728,232.157,546.184,0.1,nan,nan,398,648,140,1.25,0.0622433,0.0283084,250.017,11,7,false,0.130769,0.071536,443.438,0,true,urban,cooperative
150.1,recovery,0.752381,10.5333,0.0618193,0.0277728,265.902,597.278,0.1,nan,nan,399,648,141,2.25,0.0641359,0.0286909,275.823,11,7,false,0.138462,0.075744,445.525,0,true,urban,cooperative
150.6,recovery,0.742857,10.4,0.0622777,0.0255285,389.874,789.851,0.1,nan,nan,400,648,142,1.25,0.0667257,0.0271607,435.658,11,7,false,0.116667,0.058912,434.594,0,true,urban,cooperative
151.1,recovery,0.742857,10.4,0.0585409,0.025248,414.768,1000.62,0.1,nan,nan,400,648,143,1.25,0.0668665,0.0283084,462.437,11,7,false,0.0846154,0.046288,448.996,0,true,urban,cooperative
151.6,recovery,0.742857,10.4,0.0518701,0.0249675,465.807,991.361,0.1,nan,nan,400,648,144,1.25,0.0562963,0.0267782,536.665,11,7,false,0.123077,0.067328,435.871,0,true,urban,cooperative
152.1,recovery,0.733333,10.2667,0.0436829,0.02104,447.671,991.361,0.1,nan,nan,401,662,145,1.25,0.0471963,0.0225702,507.721,11,7,false,0.116667,0.058912,416.637,0,true,urban,cooperative
152.6,recovery,0.733333,10.2667,0.0437536,0.0213205,389.155,1003.87,0.1,nan,nan,401,662,146,1.25,0.0448664,0.02104,428.869,11,7,false,0.153846,0.08416,403.5,0,true,urban,cooperative
153.1,recovery,0.72381,10.1333,0.0435932,0.0201984,300.749,641.024,0.1,nan,nan,402,676,147,16.25,0.0424658,0.0183622,351.331,11,7,false,0.169231,0.092576,411.476,0,true,urban,cooperative
153.6,recovery,0.72381,10.1333,0.0544776,0.0249675,312.25,793.491,0.1,nan,nan,402,676,148,1.25,0.0482386,0.0206575,364.923,11,7,false,0.225,0.113616,408.477,0,true,urban,cooperative
154.1,recovery,0.72381,10.1333,0.0533913,0.0244064,306.005,716.792,0.1,nan,nan,402,676,149,1.25,0.0490301,0.0202749,356.641,11,7,false,0.192308,0.1052,410.491,0,true,urban,cooperative
154.6,recovery,0.72381,10.1333,0.0540229,0.0255285,277.241,709.788,0.1,nan,nan,402,676,150,1.25,0.0452544,0.0198924,325.658,11,7,false,0.192308,0.1052,415.956,0,true,urban,cooperative
155.1,recovery,0.72381,10.1333,0.0612973,0.0269312,191.192,682.322,0.1,nan,nan,402,676,151,1.25,0.0506784,0.0202749,208.071,11,7,false,0.191667,0.096784,412.871,0,true,urban,cooperative
