FlowId,SrcAddr,DestAddr,TxPackets,RxPackets,LostPackets,PacketLossRate(%),Throughput(bps),DelaySum(s)
1,10.0.0.3,10.0.0.4,11,11,0,0,671996,0.0113663
2,10.0.0.4,10.0.0.3,6,6,0,0,63290.1,0.00921802
3,10.0.0.5,10.0.0.9,14,14,0,0,946267,0.0058512
4,10.0.0.9,10.0.0.5,7,7,0,0,64062.7,0.00446233
5,10.0.0.3,10.0.0.5,14,14,0,0,945165,0.00484891
6,10.0.0.5,10.0.0.3,7,7,0,0,62616.3,0.00541617
7,10.0.0.14,10.0.0.6,15,15,0,0,1.03007e+06,0.00538317
8,10.0.0.6,10.0.0.14,8,8,0,0,71020.2,0.00265816
9,10.0.0.13,10.0.0.5,12,12,0,0,764368,0.0124571
10,10.0.0.5,10.0.0.13,6,6,0,0,64986.6,0.00625712
11,10.0.0.3,10.0.0.9,13,13,0,0,854094,0.0127231
12,10.0.0.9,10.0.0.3,7,7,0,0,75616.1,0.00155518
13,10.0.0.9,10.0.0.6,12,12,0,0,764299,0.0114136
14,10.0.0.6,10.0.0.9,6,6,0,0,63287.7,0.0042682
15,10.0.0.9,10.0.0.1,13,13,0,0,855499,0.00466802
16,10.0.0.1,10.0.0.9,7,7,0,0,62713.5,0.00747724
17,10.0.0.10,10.0.0.5,11,11,0,0,673679,0.0122629
18,10.0.0.5,10.0.0.10,6,6,0,0,65093.3,0.00934422
19,10.0.0.8,10.0.0.3,13,13,0,0,851998,0.0108422
20,10.0.0.3,10.0.0.8,7,7,0,0,71641.9,0.00441709
21,10.0.0.15,10.0.0.11,14,14,0,0,946445,0.00379623
22,10.0.0.11,10.0.0.15,7,7,0,0,61336.8,0.0064781
23,10.0.0.2,10.0.0.4,12,12,0,0,763439,0.00734806
24,10.0.0.4,10.0.0.2,6,6,0,0,57368.3,0.00926306
25,10.0.0.4,10.0.0.11,14,14,0,0,947392,0.00384112
26,10.0.0.11,10.0.0.4,7,7,0,0,61452.1,0.00446208
27,10.0.0.14,10.0.0.9,14,14,0,0,947139,0.00577782
28,10.0.0.9,10.0.0.14,7,7,0,0,63950.1,0.00343631
29,10.0.0.2,10.0.0.13,11,11,0,0,673288,0.0122743
30,10.0.0.13,10.0.0.2,6,6,0,0,65003.6,0.00821905
31,10.0.0.2,10.0.0.1,14,14,0,0,945335,0.00389359
32,10.0.0.1,10.0.0.2,7,7,0,0,61233.7,0.00743203
33,10.0.0.12,10.0.0.6,14,14,0,0,945779,0.00592791
34,10.0.0.6,10.0.0.12,7,7,0,0,64138.6,0.0034992
35,10.0.0.3,10.0.0.1,12,12,0,0,763534,0.00859574
36,10.0.0.1,10.0.0.3,6,6,0,0,58920.7,0.0102171
37,10.0.0.12,10.0.0.3,14,14,0,0,945681,0.00596544
38,10.0.0.3,10.0.0.12,7,7,0,0,64113.3,0.00440822
39,10.0.0.15,10.0.0.13,13,13,0,0,852708,0.0118213
40,10.0.0.13,10.0.0.15,7,7,0,0,73476.6,0.00339107
41,10.0.0.11,10.0.0.2,13,13,0,0,851469,0.0129195
42,10.0.0.2,10.0.0.11,7,7,0,0,75216.9,0.00250005
43,10.0.0.1,10.0.0.4,11,11,0,0,673591,0.0111231
44,10.0.0.4,10.0.0.1,6,6,0,0,63161.8,0.00927208
45,10.0.0.14,10.0.0.8,13,13,0,0,855878,0.00852991
46,10.0.0.8,10.0.0.14,7,7,0,0,68434,0.00450721
47,10.0.0.10,10.0.0.9,14,14,0,0,946754,0.00388988
48,10.0.0.9,10.0.0.10,7,7,0,0,61475.1,0.00548809
49,10.0.0.6,10.0.0.15,12,12,0,0,763563,0.00840307
50,10.0.0.15,10.0.0.6,6,6,0,0,58748.1,0.0102351
51,10.0.0.12,10.0.0.15,15,15,0,0,1.039e+06,0.00394267
52,10.0.0.15,10.0.0.12,8,8,0,0,70007.6,0.00266727
53,10.0.0.4,10.0.0.11,15,15,0,0,1.03883e+06,0.00281319
54,10.0.0.11,10.0.0.4,8,8,0,0,68341,0.00133607
55,10.0.0.11,10.0.0.3,12,12,0,0,764373,0.00658799
56,10.0.0.3,10.0.0.11,6,6,0,0,56310.2,0.00921806
57,10.0.0.8,10.0.0.7,13,13,0,0,855434,0.00662756
58,10.0.0.7,10.0.0.8,7,7,0,0,65488.7,0.00738713
59,10.0.0.6,10.0.0.4,14,14,0,0,943002,0.0100975
60,10.0.0.4,10.0.0.6,7,7,0,0,69895,0.00151011
61,10.0.0.3,10.0.0.2,14,14,0,0,946240,0.00681389
62,10.0.0.2,10.0.0.3,7,7,0,0,65435.2,0.00347203
63,10.0.0.13,10.0.0.14,12,12,0,0,763965,0.00752316
64,10.0.0.14,10.0.0.13,6,6,0,0,57544.4,0.0092451
65,10.0.0.3,10.0.0.5,15,15,0,0,1.0366e+06,0.00291858
66,10.0.0.5,10.0.0.3,8,8,0,0,68340.6,0.00133614
67,10.0.0.11,10.0.0.13,13,13,0,0,855873,0.00367795
68,10.0.0.13,10.0.0.11,7,7,0,0,61499.8,0.01051
69,10.0.0.12,10.0.0.8,13,13,0,0,856288,0.0106522
70,10.0.0.8,10.0.0.12,7,7,0,0,71892.9,0.00159129
71,10.0.0.1,10.0.0.4,15,15,0,0,1.03667e+06,0.00288365
72,10.0.0.4,10.0.0.1,8,8,0,0,68340.9,0.00133608
73,10.0.0.9,10.0.0.3,15,15,0,0,1.03899e+06,0.00282599
74,10.0.0.3,10.0.0.9,8,8,0,0,68340.5,0.00133616
75,10.0.0.8,10.0.0.14,15,15,0,0,1.03734e+06,0.00284869
76,10.0.0.14,10.0.0.8,8,8,0,0,68340.4,0.00133618
77,10.0.0.3,10.0.0.4,15,15,0,0,1.03715e+06,0.0028736
78,10.0.0.4,10.0.0.3,8,8,0,0,68341.2,0.00133602
79,10.0.0.10,10.0.0.13,13,13,0,0,855851,0.00660636
80,10.0.0.13,10.0.0.10,7,7,0,0,65449.3,0.00643313
81,10.0.0.14,10.0.0.3,14,14,0,0,946071,0.00383572
82,10.0.0.3,10.0.0.14,7,7,0,0,61359.7,0.00643313
83,10.0.0.6,10.0.0.15,15,15,0,0,1.03844e+06,0.00279575
84,10.0.0.15,10.0.0.6,8,8,0,0,68341,0.00133606
85,10.0.0.11,10.0.0.3,15,15,0,0,1.0376e+06,0.00295706
86,10.0.0.3,10.0.0.11,8,8,0,0,68341,0.00133606
87,10.0.0.4,10.0.0.2,15,15,0,0,1.03671e+06,0.00289747
88,10.0.0.2,10.0.0.4,8,8,0,0,68341,0.00133606
89,10.0.0.6,10.0.0.2,12,12,0,0,764221,0.0104869
90,10.0.0.2,10.0.0.6,6,6,0,0,61839.2,0.00632908
91,10.0.0.9,10.0.0.2,13,13,0,0,856349,0.00953755
92,10.0.0.2,10.0.0.9,7,7,0,0,70121,0.00245521
93,10.0.0.15,10.0.0.9,15,15,0,0,1.03787e+06,0.00502145
94,10.0.0.9,10.0.0.15,8,8,0,0,71537.2,0.00183019
95,10.0.0.4,10.0.0.9,15,15,0,0,1.03851e+06,0.00405152
96,10.0.0.9,10.0.0.4,8,8,0,0,70126.4,0.00256817
97,10.0.0.6,10.0.0.10,13,13,0,0,853742,0.00570745
98,10.0.0.10,10.0.0.6,7,7,0,0,63852.4,0.00941212
99,10.0.0.2,10.0.0.6,15,15,0,0,1.03826e+06,0.00284965
100,10.0.0.6,10.0.0.2,8,8,0,0,68340.8,0.0013361
101,10.0.0.13,10.0.0.8,13,13,0,0,854747,0.0107028
102,10.0.0.8,10.0.0.13,7,7,0,0,71957.1,0.0034811
103,10.0.0.7,10.0.0.15,12,12,0,0,764749,0.0124259
104,10.0.0.15,10.0.0.7,6,6,0,0,64986.5,0.00530313
105,10.0.0.6,10.0.0.12,15,15,0,0,1.03765e+06,0.00289174
106,10.0.0.12,10.0.0.6,8,8,0,0,68340.1,0.00133626
107,10.0.0.1,10.0.0.2,15,15,0,0,1.03652e+06,0.00290651
108,10.0.0.2,10.0.0.1,8,8,0,0,68341.2,0.00133602
109,10.0.0.15,10.0.0.14,14,14,0,0,945504,0.00391359
110,10.0.0.14,10.0.0.15,7,7,0,0,61347.9,0.00445319
111,10.0.0.12,10.0.0.6,15,15,0,0,1.03761e+06,0.00289556
112,10.0.0.6,10.0.0.12,8,8,0,0,68340,0.00133627
113,10.0.0.5,10.0.0.13,15,15,0,0,1.03786e+06,0.00282355
114,10.0.0.13,10.0.0.5,8,8,0,0,68341.1,0.00133604
115,10.0.0.12,10.0.0.3,15,15,0,0,1.03715e+06,0.00294734
116,10.0.0.3,10.0.0.12,8,8,0,0,68340.4,0.0013362
117,10.0.0.11,10.0.0.8,13,13,0,0,855185,0.00765515
118,10.0.0.8,10.0.0.11,7,7,0,0,67004.6,0.00446211
119,10.0.0.3,10.0.0.2,15,15,0,0,1.03899e+06,0.00284181
120,10.0.0.2,10.0.0.3,8,8,0,0,68341.2,0.00133602
121,10.0.0.2,10.0.0.10,13,13,0,0,854172,0.00473083
122,10.0.0.10,10.0.0.2,7,7,0,0,62749.9,0.00742315
123,10.0.0.5,10.0.0.3,15,15,0,0,1.03727e+06,0.00297882
124,10.0.0.3,10.0.0.5,8,8,0,0,68341,0.00133606
125,10.0.0.2,10.0.0.15,11,11,0,0,673494,0.0111734
126,10.0.0.15,10.0.0.2,6,6,0,0,63289.7,0.00834511
127,10.0.0.7,10.0.0.2,14,14,0,0,945882,0.00594362
128,10.0.0.2,10.0.0.7,7,7,0,0,64126.2,0.00165415
129,10.0.0.10,10.0.0.2,15,15,0,0,1.03798e+06,0.00284103
130,10.0.0.2,10.0.0.10,8,8,0,0,68340.7,0.00133614
131,10.0.0.10,10.0.0.15,15,15,0,0,1.03669e+06,0.00515116
132,10.0.0.15,10.0.0.10,8,8,0,0,71578.7,0.00169511
133,10.0.0.3,10.0.0.10,13,13,0,0,854541,0.00472389
134,10.0.0.10,10.0.0.3,7,7,0,0,62762,0.00746813
135,10.0.0.15,10.0.0.1,14,14,0,0,947510,0.00467548
136,10.0.0.1,10.0.0.15,7,7,0,0,62520.7,0.00341814
137,10.0.0.8,10.0.0.9,12,12,0,0,764881,0.00838581
138,10.0.0.9,10.0.0.8,6,6,0,0,58883.3,0.00830012
139,10.0.0.3,10.0.0.13,13,13,0,0,856353,0.00762785
140,10.0.0.13,10.0.0.3,7,7,0,0,67073.5,0.00448905
141,10.0.0.12,10.0.0.1,14,14,0,0,946066,0.00380069
142,10.0.0.1,10.0.0.12,7,7,0,0,61313.5,0.00651418
143,10.0.0.10,10.0.0.3,15,15,0,0,1.03824e+06,0.00290531
144,10.0.0.3,10.0.0.10,8,8,0,0,68340.8,0.00133611
145,10.0.0.13,10.0.0.14,15,15,0,0,1.03641e+06,0.00299896
146,10.0.0.14,10.0.0.13,8,8,0,0,68340.8,0.0013361
147,10.0.0.13,10.0.0.9,11,11,0,0,673107,0.0112307
148,10.0.0.9,10.0.0.13,6,6,0,0,63332.3,0.00833618
149,10.0.0.11,10.0.0.5,12,12,0,0,763926,0.0124962
150,10.0.0.5,10.0.0.11,6,6,0,0,64866.6,0.0032511
151,10.0.0.7,10.0.0.4,15,15,0,0,1.03356e+06,0.00417245
152,10.0.0.4,10.0.0.7,8,8,0,0,69668.7,0.0035941
153,10.0.0.10,10.0.0.4,13,13,0,0,856295,0.00453887
154,10.0.0.4,10.0.0.10,7,7,0,0,62594,0.0094661
155,10.0.0.9,10.0.0.14,15,15,0,0,1.03803e+06,0.00285598
156,10.0.0.14,10.0.0.9,8,8,0,0,68340,0.00133627
157,10.0.0.5,10.0.0.11,15,15,0,0,1.03727e+06,0.00291719
158,10.0.0.11,10.0.0.5,8,8,0,0,68340.8,0.0013361
159,10.0.0.14,10.0.0.13,15,15,0,0,1.03818e+06,0.00283008
160,10.0.0.13,10.0.0.14,8,8,0,0,68340.8,0.0013361
161,10.0.0.6,10.0.0.1,12,12,0,0,763616,0.0115736
162,10.0.0.1,10.0.0.6,6,6,0,0,63345.1,0.00722014
163,10.0.0.3,10.0.0.1,15,15,0,0,1.03655e+06,0.00294889
164,10.0.0.1,10.0.0.3,8,8,0,0,68341,0.00133606
165,10.0.0.15,10.0.0.9,15,15,0,0,1.03862e+06,0.00289741
166,10.0.0.9,10.0.0.15,8,8,0,0,68340.6,0.00133615
167,10.0.0.7,10.0.0.12,13,13,0,0,855995,0.00762638
168,10.0.0.12,10.0.0.7,7,7,0,0,66880.3,0.00438133
169,10.0.0.5,10.0.0.10,15,15,0,0,1.03751e+06,0.00283912
170,10.0.0.10,10.0.0.5,8,8,0,0,68341,0.00133606
171,10.0.0.11,10.0.0.4,15,15,0,0,1.03701e+06,0.0028968
172,10.0.0.4,10.0.0.11,8,8,0,0,68328.5,0.00133607
173,10.0.0.15,10.0.0.8,12,12,0,0,763399,0.00944167
174,10.0.0.8,10.0.0.15,6,6,0,0,60221.5,0.00628413
175,10.0.0.2,10.0.0.10,15,15,0,0,1.03686e+06,0.00299276
176,10.0.0.10,10.0.0.2,8,8,0,0,68340.7,0.00133614
177,10.0.0.5,10.0.0.3,15,15,0,0,1.03883e+06,0.00277703
178,10.0.0.3,10.0.0.5,8,8,0,0,68341,0.00133606
179,10.0.0.8,10.0.0.15,15,15,0,0,1.0364e+06,0.00294586
180,10.0.0.15,10.0.0.8,8,8,0,0,68340.7,0.00133612
181,10.0.0.2,10.0.0.14,13,13,0,0,856365,0.00357683
182,10.0.0.14,10.0.0.2,7,7,0,0,61395.6,0.00848511
183,10.0.0.11,10.0.0.10,13,13,0,0,854296,0.00679561
184,10.0.0.10,10.0.0.11,7,7,0,0,65646.2,0.00745917
185,10.0.0.10,10.0.0.2,15,15,0,0,1.03904e+06,0.00278499
186,10.0.0.2,10.0.0.10,8,8,0,0,68340.7,0.00133613
187,10.0.0.7,10.0.0.9,11,11,0,0,673292,0.0101949
188,10.0.0.9,10.0.0.7,6,6,0,0,61745.7,0.0102891
189,10.0.0.5,10.0.0.8,13,13,0,0,855609,0.01162
190,10.0.0.8,10.0.0.5,7,7,0,0,73675.1,0.00338209
191,10.0.0.7,10.0.0.13,12,12,0,0,764964,0.0105622
192,10.0.0.13,10.0.0.7,6,6,0,0,61852.6,0.00722013
193,10.0.0.1,10.0.0.14,12,12,0,0,764201,0.0113984
194,10.0.0.14,10.0.0.1,6,6,0,0,63259.8,0.00731007
195,10.0.0.1,10.0.0.5,13,13,0,0,850702,0.0119207
196,10.0.0.5,10.0.0.1,7,7,0,0,73295.2,0.00355312
197,10.0.0.1,10.0.0.13,12,12,0,0,764732,0.0094037
198,10.0.0.13,10.0.0.1,6,6,0,0,60299.3,0.00623906
199,10.0.0.12,10.0.0.10,13,13,0,0,855079,0.00758802
200,10.0.0.10,10.0.0.12,7,7,0,0,66880.4,0.00538931
201,10.0.0.8,10.0.0.7,15,15,0,0,1.03895e+06,0.00286407
202,10.0.0.7,10.0.0.8,8,8,0,0,68341.2,0.00133602
203,10.0.0.13,10.0.0.3,15,15,0,0,1.03663e+06,0.0028958
204,10.0.0.3,10.0.0.13,8,8,0,0,68328.6,0.00133605
205,10.0.0.1,10.0.0.11,13,13,0,0,853451,0.00871054
206,10.0.0.11,10.0.0.1,7,7,0,0,68277.6,0.00646903
207,10.0.0.5,10.0.0.8,15,15,0,0,1.03786e+06,0.00284207
208,10.0.0.8,10.0.0.5,8,8,0,0,68340.9,0.00133608
209,10.0.0.12,10.0.0.4,12,12,0,0,764334,0.00753031
210,10.0.0.4,10.0.0.12,6,6,0,0,57685.8,0.00931722
211,10.0.0.7,10.0.0.14,13,13,0,0,852623,0.0128497
212,10.0.0.14,10.0.0.7,7,7,0,0,75285.1,0.00241925
213,10.0.0.10,10.0.0.13,15,15,0,0,1.03817e+06,0.00281308
214,10.0.0.13,10.0.0.10,8,8,0,0,68340.8,0.00133611
215,10.0.0.8,10.0.0.13,15,15,0,0,1.03906e+06,0.0028638
216,10.0.0.13,10.0.0.8,8,8,0,0,68340.6,0.00133615
217,10.0.0.4,10.0.0.15,13,13,0,0,854787,0.00470416
218,10.0.0.15,10.0.0.4,7,7,0,0,62762.1,0.0094841
219,10.0.0.2,10.0.0.1,15,15,0,0,1.03792e+06,0.0029079
220,10.0.0.1,10.0.0.2,8,8,0,0,68341.2,0.00133602
221,10.0.0.10,10.0.0.9,15,15,0,0,1.03701e+06,0.00287781
222,10.0.0.9,10.0.0.10,8,8,0,0,68328.5,0.00133606
223,10.0.0.9,10.0.0.4,15,15,0,0,1.037e+06,0.00287094
224,10.0.0.4,10.0.0.9,8,8,0,0,68328.2,0.00133614
225,10.0.0.10,10.0.0.8,11,11,0,0,672952,0.00923672
226,10.0.0.8,10.0.0.10,6,6,0,0,60313.8,0.0103071
227,10.0.0.11,10.0.0.8,15,15,0,0,1.03803e+06,0.00281863
228,10.0.0.8,10.0.0.11,8,8,0,0,68340.4,0.00133619
229,10.0.0.8,10.0.0.6,12,12,0,0,764067,0.0124417
230,10.0.0.6,10.0.0.8,6,6,0,0,64851.8,0.00425006
231,10.0.0.10,10.0.0.3,15,15,0,0,1.03824e+06,0.00293348
232,10.0.0.3,10.0.0.10,8,8,0,0,68340.4,0.00133619
233,10.0.0.10,10.0.0.6,15,15,0,0,1.03754e+06,0.00284619
234,10.0.0.6,10.0.0.10,8,8,0,0,68340.8,0.00133611
235,10.0.0.4,10.0.0.8,13,13,0,0,855902,0.00569141
236,10.0.0.8,10.0.0.4,7,7,0,0,64077.6,0.00841312
237,10.0.0.11,10.0.0.1,15,15,0,0,1.03694e+06,0.00299202
238,10.0.0.1,10.0.0.11,8,8,0,0,68341.2,0.00133602
239,10.0.0.8,10.0.0.6,15,15,0,0,1.03822e+06,0.00284393
240,10.0.0.6,10.0.0.8,8,8,0,0,68341,0.00133606
241,10.0.0.14,10.0.0.6,15,15,0,0,1.03627e+06,0.0030315
242,10.0.0.6,10.0.0.14,8,8,0,0,68340.4,0.0013362
243,10.0.0.14,10.0.0.15,15,15,0,0,1.03683e+06,0.00287031
244,10.0.0.15,10.0.0.14,8,8,0,0,68328,0.00133617
245,10.0.0.11,10.0.0.6,11,11,0,0,673582,0.00928861
246,10.0.0.6,10.0.0.11,6,6,0,0,60378.3,0.0102351
247,10.0.0.11,10.0.0.12,13,13,0,0,855472,0.00965631
248,10.0.0.12,10.0.0.11,7,7,0,0,70226.6,0.00347215
249,10.0.0.8,10.0.0.12,15,15,0,0,1.03856e+06,0.00283307
250,10.0.0.12,10.0.0.8,8,8,0,0,68339.8,0.00133632
251,10.0.0.15,10.0.0.14,15,15,0,0,1.03647e+06,0.00289515
252,10.0.0.14,10.0.0.15,8,8,0,0,68340.5,0.00133617
253,10.0.0.8,10.0.0.5,15,15,0,0,1.03894e+06,0.00282953
254,10.0.0.5,10.0.0.8,8,8,0,0,68340.9,0.00133608
255,10.0.0.12,10.0.0.1,15,15,0,0,1.03903e+06,0.00285773
256,10.0.0.1,10.0.0.12,8,8,0,0,68340.6,0.00133615
257,10.0.0.11,10.0.0.13,15,15,0,0,1.03789e+06,0.00282959
258,10.0.0.13,10.0.0.11,8,8,0,0,68341.1,0.00133605
259,10.0.0.8,10.0.0.1,11,11,0,0,673185,0.0111652
260,10.0.0.1,10.0.0.8,6,6,0,0,63246.7,0.00828218
261,10.0.0.11,10.0.0.12,15,15,0,0,1.0385e+06,0.00288139
262,10.0.0.12,10.0.0.11,8,8,0,0,68340.6,0.00133614
263,10.0.0.5,10.0.0.3,15,15,0,0,1.03784e+06,0.00287959
264,10.0.0.3,10.0.0.5,8,8,0,0,68341,0.00133606
265,10.0.0.3,10.0.0.2,15,15,0,0,1.03663e+06,0.00295031
266,10.0.0.2,10.0.0.3,8,8,0,0,68328.7,0.00133602
267,10.0.0.5,10.0.0.10,15,15,0,0,1.03697e+06,0.00299092
268,10.0.0.10,10.0.0.5,8,8,0,0,68340.7,0.00133614
269,10.0.0.9,10.0.0.4,15,15,0,0,1.039e+06,0.00286092
270,10.0.0.4,10.0.0.9,8,8,0,0,68340.7,0.00133614
271,10.0.0.3,10.0.0.13,15,15,0,0,1.03887e+06,0.00289001
272,10.0.0.13,10.0.0.3,8,8,0,0,68341.1,0.00133605
273,10.0.0.14,10.0.0.2,15,15,0,0,1.03703e+06,0.00286742
274,10.0.0.2,10.0.0.14,8,8,0,0,68340.8,0.0013361
275,10.0.0.4,10.0.0.12,15,15,0,0,1.03668e+06,0.0029659
276,10.0.0.12,10.0.0.4,8,8,0,0,68340.2,0.00133622
277,10.0.0.4,10.0.0.2,15,15,0,0,1.03768e+06,0.00283194
278,10.0.0.2,10.0.0.4,8,8,0,0,68341,0.00133606
279,10.0.0.11,10.0.0.14,12,12,0,0,764953,0.0104821
280,10.0.0.14,10.0.0.11,6,6,0,0,61880.1,0.00724706
281,10.0.0.9,10.0.0.2,15,15,0,0,1.03842e+06,0.00279969
282,10.0.0.2,10.0.0.9,8,8,0,0,68340.4,0.00133618
283,10.0.0.8,10.0.0.1,15,15,0,0,1.03903e+06,0.00281307
284,10.0.0.1,10.0.0.8,8,8,0,0,68340.4,0.00133618
285,10.0.0.13,10.0.0.15,15,15,0,0,1.03857e+06,0.00280182
286,10.0.0.15,10.0.0.13,8,8,0,0,68341,0.00133606
287,10.0.0.8,10.0.0.6,15,15,0,0,1.03701e+06,0.00292315
288,10.0.0.6,10.0.0.8,8,8,0,0,68328.5,0.00133606
289,10.0.0.1,10.0.0.10,11,11,0,0,672798,0.0112853
290,10.0.0.10,10.0.0.1,6,6,0,0,63389.2,0.0103162
291,10.0.0.6,10.0.0.15,15,15,0,0,1.03797e+06,0.00292222
292,10.0.0.15,10.0.0.6,8,8,0,0,68328.3,0.0013361
293,10.0.0.5,10.0.0.13,15,15,0,0,1.03689e+06,0.00287159
294,10.0.0.13,10.0.0.5,8,8,0,0,68340.9,0.00133608
295,10.0.0.9,10.0.0.14,15,15,0,0,1.03902e+06,0.00277023
296,10.0.0.14,10.0.0.9,8,8,0,0,68340.3,0.00133622
297,10.0.0.2,10.0.0.5,15,15,0,0,1.03905e+06,0.00390895
298,10.0.0.5,10.0.0.2,8,8,0,0,69969,0.0026671
299,10.0.0.13,10.0.0.12,14,14,0,0,945277,0.00692425
300,10.0.0.12,10.0.0.13,7,7,0,0,65526.7,0.00344508
301,10.0.0.8,10.0.0.13,15,15,0,0,1.03769e+06,0.00287778
302,10.0.0.13,10.0.0.8,8,8,0,0,68340.6,0.00133615
303,10.0.0.3,10.0.0.2,15,15,0,0,1.03859e+06,0.00279012
304,10.0.0.2,10.0.0.3,8,8,0,0,68341.2,0.00133602
305,10.0.0.11,10.0.0.12,15,15,0,0,1.03892e+06,0.00282131
306,10.0.0.12,10.0.0.11,8,8,0,0,68341.2,0.00133602
307,10.0.0.4,10.0.0.6,15,15,0,0,1.03709e+06,0.00291519
308,10.0.0.6,10.0.0.4,8,8,0,0,68341,0.00133606
309,10.0.0.9,10.0.0.10,15,15,0,0,1.03791e+06,0.00288192
310,10.0.0.10,10.0.0.9,8,8,0,0,68341.2,0.00133602
311,10.0.0.9,10.0.0.15,15,15,0,0,1.03824e+06,0.00281618
312,10.0.0.15,10.0.0.9,8,8,0,0,68340.7,0.00133612
313,10.0.0.6,10.0.0.11,15,15,0,0,1.03814e+06,0.00291541
314,10.0.0.11,10.0.0.6,8,8,0,0,68328.2,0.00133614
315,10.0.0.12,10.0.0.6,15,15,0,0,1.03687e+06,0.00292788
316,10.0.0.6,10.0.0.12,8,8,0,0,68340.8,0.00133611
317,10.0.0.13,10.0.0.6,13,13,0,0,854108,0.010759
318,10.0.0.6,10.0.0.13,7,7,0,0,71941.2,0.00155511
319,10.0.0.1,10.0.0.4,15,15,0,0,1.03736e+06,0.00284485
320,10.0.0.4,10.0.0.1,8,8,0,0,68340.9,0.00133608
321,10.0.0.6,10.0.0.12,15,15,0,0,1.03855e+06,0.00280414
322,10.0.0.12,10.0.0.6,8,8,0,0,68340.8,0.00133611
323,10.0.0.15,10.0.0.5,13,13,0,0,855804,0.00571997
324,10.0.0.5,10.0.0.15,7,7,0,0,64228.9,0.00642403
325,10.0.0.10,10.0.0.11,15,15,0,0,1.0367e+06,0.00293697
326,10.0.0.11,10.0.0.10,8,8,0,0,68340.2,0.00133624
327,10.0.0.15,10.0.0.13,15,15,0,0,1.03901e+06,0.00284976
328,10.0.0.13,10.0.0.15,8,8,0,0,68341,0.00133606
329,10.0.0.9,10.0.0.6,15,15,0,0,1.03699e+06,0.00290772
330,10.0.0.6,10.0.0.9,8,8,0,0,68340.9,0.00133608
331,10.0.0.13,10.0.0.10,15,15,0,0,1.03796e+06,0.00290675
332,10.0.0.10,10.0.0.13,8,8,0,0,68327.9,0.00133619
333,10.0.0.5,10.0.0.14,14,14,0,0,946118,0.00578283
334,10.0.0.14,10.0.0.5,7,7,0,0,63963.7,0.00442604
335,10.0.0.9,10.0.0.8,15,15,0,0,1.03906e+06,0.00283492
336,10.0.0.8,10.0.0.9,8,8,0,0,68341.2,0.00133602
337,10.0.0.10,10.0.0.2,15,15,0,0,1.03632e+06,0.00301826
338,10.0.0.2,10.0.0.10,8,8,0,0,68340.3,0.00133622
339,10.0.0.8,10.0.0.4,15,15,0,0,1.0364e+06,0.00295545
340,10.0.0.4,10.0.0.8,8,8,0,0,68340.8,0.0013361
341,10.0.0.15,10.0.0.4,15,15,0,0,1.03902e+06,0.00281283
342,10.0.0.4,10.0.0.15,8,8,0,0,68341.1,0.00133604
343,10.0.0.1,10.0.0.12,15,15,0,0,1.03836e+06,0.00280314
344,10.0.0.12,10.0.0.1,8,8,0,0,68341.1,0.00133604
345,10.0.0.11,10.0.0.14,15,15,0,0,1.03827e+06,0.0029113
346,10.0.0.14,10.0.0.11,8,8,0,0,68340.9,0.00133608
347,10.0.0.12,10.0.0.14,14,14,0,0,943712,0.0051083
348,10.0.0.14,10.0.0.12,7,7,0,0,62592.8,0.00646006
349,10.0.0.11,10.0.0.12,15,15,0,0,1.03759e+06,0.00284919
350,10.0.0.12,10.0.0.11,8,8,0,0,68328.7,0.00133602
351,10.0.0.12,10.0.0.9,13,13,0,0,854657,0.00571918
352,10.0.0.9,10.0.0.12,7,7,0,0,64140,0.00848522
353,10.0.0.2,10.0.0.3,15,15,0,0,1.03646e+06,0.00292099
354,10.0.0.3,10.0.0.2,8,8,0,0,68328.7,0.00133602
355,10.0.0.8,10.0.0.13,15,15,0,0,1.03901e+06,0.00276962
356,10.0.0.13,10.0.0.8,8,8,0,0,68340.7,0.00133614
357,10.0.0.6,10.0.0.12,15,15,0,0,1.03907e+06,0.00277311
358,10.0.0.12,10.0.0.6,8,8,0,0,68340.8,0.00133611
359,10.0.0.15,10.0.0.14,15,15,0,0,1.03761e+06,0.00293704
360,10.0.0.14,10.0.0.15,8,8,0,0,68341.2,0.00133602
361,10.0.0.15,10.0.0.2,15,15,0,0,1.03824e+06,0.00292361
362,10.0.0.2,10.0.0.15,8,8,0,0,68340.9,0.00133609
363,10.0.0.6,10.0.0.12,15,15,0,0,1.03848e+06,0.00290979
364,10.0.0.12,10.0.0.6,8,8,0,0,68340.8,0.00133611
365,10.0.0.12,10.0.0.13,15,15,0,0,1.03684e+06,0.0029477
366,10.0.0.13,10.0.0.12,8,8,0,0,68328.7,0.00133602
367,10.0.0.4,10.0.0.5,13,13,0,0,855278,0.00754478
368,10.0.0.5,10.0.0.4,7,7,0,0,66854.3,0.00744103
369,10.0.0.15,10.0.0.12,15,15,0,0,1.03891e+06,0.0028593
370,10.0.0.12,10.0.0.15,8,8,0,0,68328.4,0.00133608
371,10.0.0.7,10.0.0.2,15,15,0,0,1.03707e+06,0.00290912
372,10.0.0.2,10.0.0.7,8,8,0,0,68340.7,0.00133614
373,10.0.0.3,10.0.0.13,15,15,0,0,1.03638e+06,0.00295569
374,10.0.0.13,10.0.0.3,8,8,0,0,68341.2,0.00133602
