time_s,nodeId,x,y,z
616,10,-34.4827,302.106,170.482
616,11,-26.213,323.286,171.79
616,12,-17.7379,346.61,173.422
616,13,-8.31583,365.115,173.954
616,14,2.57716,347.54,173.569
617,0,-48.5026,255.743,166.41
617,1,-41.5215,278.93,168.591
617,2,-33.3484,259.422,167.296
617,3,-16.5541,264.805,168.635
617,4,2.031,256.846,166.414
617,5,12.0501,321.752,171.323
617,6,19.3284,257.26,166.442
617,7,21.6118,301.361,170.071
617,8,30.2924,278.696,168.142
617,9,38.7154,257.986,166.502
617,10,-34.2077,299.646,169.892
617,11,-26.0068,320.847,171.222
617,12,-17.5924,344.096,172.885
617,13,-8.25325,362.671,173.464
617,14,2.563,345.08,173.026
618,0,-48.0128,253.238,165.768
618,1,-41.145,276.484,167.979
618,2,-32.9934,256.945,166.636
618,3,-16.3592,262.373,167.986
618,4,2.022,254.328,165.764
618,5,11.9706,319.247,170.776
618,6,19.1776,254.787,165.784
618,7,21.4598,298.886,169.491
618,8,30.1233,276.221,167.542
618,9,38.4055,255.439,165.862
618,10,-33.9155,297.158,169.304
618,11,-25.778,318.322,170.649
618,12,-17.4594,341.599,172.377
618,13,-8.1565,360.206,172.933
618,14,2.55116,342.627,172.489
619,0,-47.5364,250.864,165.1
619,1,-40.7609,273.989,167.361
619,2,-32.6564,254.457,166
619,3,-16.1829,259.909,167.338
619,4,2.031,251.895,165.103
619,5,11.8998,316.864,170.207
619,6,19.024,252.349,165.135
619,7,21.3124,296.393,168.891
619,8,29.9019,273.757,166.922
619,9,38.0817,253.003,165.197
619,10,-33.6396,294.764,168.713
619,11,-25.574,315.889,170.109
619,12,-17.2575,339.062,171.852
619,13,-8.13055,357.708,172.428
619,14,2.527,340.171,171.946
620,0,-47.0664,248.34,164.46
620,1,-40.3776,271.583,166.733
620,2,-32.3024,252.044,165.336
620,3,-15.9614,257.456,166.678
620,4,2.031,249.367,164.454
620,5,11.8118,314.369,169.647
620,6,18.8954,249.852,164.489
620,7,21.1859,293.915,168.323
620,8,29.6719,271.26,166.292
620,9,37.7674,250.489,164.547
620,10,-33.3225,292.248,168.127
620,11,-25.3523,313.436,169.54
620,12,-17.1797,336.782,171.295
620,13,-8.03257,355.266,171.917
620,14,2.52453,337.749,171.421
621,0,-46.594,245.963,163.798
621,1,-39.9794,269.088,166.122
621,2,-31.9474,249.547,164.686
621,3,-15.7659,254.958,166.038
621,4,2.013,246.98,163.794
621,5,11.7578,311.926,169.087
621,6,18.725,247.401,163.829
621,7,21.0365,291.445,167.723
621,8,29.4414,268.873,165.682
621,9,37.4564,248.037,163.897
621,10,-33.0398,289.811,167.537
621,11,-25.1319,310.971,168.972
621,12,-16.9872,334.262,170.757
621,13,-7.97086,352.806,171.399
621,14,2.50248,335.175,170.904
622,0,-46.1377,243.459,163.153
622,1,-39.61,266.674,165.497
622,2,-31.5924,247.154,164.046
622,3,-15.5621,252.528,165.388
622,4,2.022,244.461,163.144
622,5,11.6878,309.463,168.527
622,6,18.5854,244.907,163.179
622,7,20.8947,288.971,167.133
622,8,29.2109,266.322,165.052
622,9,37.1814,245.588,163.247
622,10,-32.7468,287.363,166.948
622,11,-24.9165,308.477,168.422
622,12,-16.8517,331.862,170.235
622,13,-7.88286,350.288,170.888
622,14,2.52461,332.788,170.379
623,0,-45.6728,241.04,162.502
623,1,-39.236,264.159,164.885
623,2,-31.2557,244.648,163.4
623,3,-15.3669,250.03,164.738
623,4,2.031,242.041,162.495
623,5,11.6168,306.976,167.978
623,6,18.4238,242.456,162.519
623,7,20.7692,286.529,166.546
623,8,28.9979,263.889,164.452
623,9,36.8625,243.07,162.587
623,10,-32.4628,284.905,166.378
623,11,-24.7149,306.032,167.87
623,12,-16.7234,329.287,169.675
623,13,-7.80273,347.835,170.398
623,14,2.48538,330.329,169.804
624,0,-45.2045,238.561,161.834
624,1,-38.8744,261.746,164.266
624,2,-30.9047,242.196,162.736
624,3,-15.1721,247.622,164.088
624,4,2.02123,239.555,161.854
624,5,11.5282,304.523,167.42
624,6,18.2934,239.987,161.85
624,7,20.6197,284.043,165.964
624,8,28.7669,261.394,163.813
624,9,36.5525,240.639,161.932
624,10,-32.1618,282.448,165.776
624,11,-24.4931,303.576,167.303
624,12,-16.5816,326.855,169.169
624,13,-7.71373,345.349,169.88
624,14,2.518,327.879,169.293
625,0,-44.7347,236.114,161.192
625,1,-38.5184,259.223,163.629
625,2,-30.5768,239.769,162.082
625,3,-15.0139,245.128,163.422
625,4,2.03168,237.136,161.195
625,5,11.4746,302.07,166.85
625,6,18.1289,237.561,161.211
625,7,20.4764,281.59,165.375
625,8,28.5464,258.974,163.203
625,9,36.2419,238.158,161.287
625,10,-31.8856,279.976,165.178
625,11,-24.2723,301.168,166.754
625,12,-16.4073,324.379,168.619
625,13,-7.65223,342.893,169.354
625,14,2.5,325.414,168.756
626,0,-44.2647,233.684,160.553
626,1,-38.1544,256.823,163.039
626,2,-30.2251,237.287,161.423
626,3,-14.8014,242.7,162.782
626,4,2.039,234.605,160.545
626,5,11.4215,299.573,166.3
626,6,18.016,235.079,160.578
626,7,20.3283,279.105,164.787
626,8,28.3413,256.466,162.593
626,9,35.9542,235.733,160.638
626,10,-31.5756,277.531,164.598
626,11,-24.0568,298.69,166.187
626,12,-16.2454,321.988,168.099
626,13,-7.59063,340.445,168.854
626,14,2.5,322.886,168.203
627,0,-43.8215,231.275,159.893
627,1,-37.7554,254.35,162.406
627,2,-29.9207,234.837,160.767
627,3,-14.65,240.223,162.122
627,4,2.031,232.212,159.896
627,5,11.3676,297.087,165.731
627,6,17.8629,232.628,159.918
627,7,20.2216,276.647,164.21
627,8,28.1383,254.004,161.976
627,9,35.6589,233.25,159.973
627,10,-31.3108,275.048,163.999
627,11,-23.8472,296.205,165.619
627,12,-16.0982,319.48,167.539
627,13,-7.528,338.014,168.325
627,14,2.48124,320.444,167.683
628,0,-43.3515,228.803,159.233
628,1,-37.3952,251.927,161.794
628,2,-29.5722,232.394,160.129
628,3,-14.446,237.77,161.473
628,4,2.03032,229.726,159.236
628,5,11.2628,294.632,165.17
628,6,17.7434,230.179,159.271
628,7,20.0875,274.159,163.618
628,8,27.9262,251.541,161.356
628,9,35.3449,230.778,159.334
628,10,-31.0166,272.603,163.428
628,11,-23.6318,293.727,165.056
628,12,-15.9353,317.025,167.025
628,13,-7.50163,335.617,167.834
628,14,2.492,318.009,167.151
629,0,-42.8943,226.333,158.596
629,1,-37.0052,249.434,161.172
629,2,-29.2271,229.932,159.481
629,3,-14.295,235.306,160.813
629,4,2.022,227.285,158.586
629,5,11.2086,292.192,164.62
629,6,17.5616,227.714,158.611
629,7,19.9545,271.74,163.028
629,8,27.7213,249.075,160.736
629,9,35.0474,228.317,158.673
629,10,-30.7156,270.154,162.838
629,11,-23.4222,291.318,164.506
629,12,-15.7979,314.505,166.493
629,13,-7.41359,333.076,167.305
629,14,2.492,315.552,166.621
630,0,-42.4132,223.913,157.938
630,1,-36.6436,247.001,160.544
630,2,-28.9171,227.499,158.81
630,3,-14.0744,232.876,160.163
630,4,2.00332,224.765,157.926
630,5,11.121,289.733,164.071
630,6,17.4505,225.256,157.953
630,7,19.8226,269.222,162.448
630,8,27.5092,246.624,160.126
630,9,34.7645,225.847,158.034
630,10,-30.4238,267.655,162.229
630,11,-23.1912,288.81,163.936
630,12,-15.6619,312.11,165.953
630,13,-7.38631,330.655,166.794
630,14,2.5,313.063,166.073
631,0,-41.9875,221.463,157.284
631,1,-36.2611,244.528,159.944
631,2,-28.5711,225.049,158.171
631,3,-13.9154,230.42,159.508
631,4,1.995,222.335,157.276
631,5,11.0577,287.292,163.503
631,6,17.2555,222.786,157.3
631,7,19.6713,266.814,161.848
631,8,27.2877,244.144,159.498
631,9,34.4366,223.399,157.374
631,10,-30.1386,265.282,161.668
631,11,-23.0387,286.893,163.506
631,12,-15.5135,309.611,165.418
631,13,-7.25447,328.146,166.307
631,14,2.483,310.596,165.553
632,0,-41.4933,219.01,156.634
632,1,-35.844,242.103,159.334
632,2,-28.2633,222.604,157.511
632,3,-13.7555,227.947,158.848
632,4,1.98533,219.882,156.635
632,5,10.9877,284.758,162.935
632,6,17.115,220.308,156.656
632,7,19.549,264.31,161.271
632,8,27.0411,241.676,158.879
632,9,34.1478,220.908,156.73
632,10,-29.8679,262.79,161.073
632,11,-22.7583,283.978,162.836
632,12,-15.3988,307.16,164.88
632,13,-7.2094,325.721,165.776
632,14,2.48453,308.144,165.014
633,0,-41.0385,216.59,155.986
633,1,-35.4556,239.648,158.712
633,2,-27.9062,220.132,156.87
633,3,-13.5788,225.519,158.2
633,4,1.96,217.433,155.96
633,5,10.9249,282.342,162.394
633,6,16.9529,217.826,156.003
633,7,19.4138,261.845,160.691
633,8,26.8187,239.208,158.251
633,9,33.8341,218.438,156.065
633,10,-29.584,260.339,160.474
633,11,-22.5983,281.464,162.246
633,12,-15.257,304.703,164.351
633,13,-7.08617,323.247,165.276
633,14,2.4817,305.662,164.477
634,0,-40.5623,214.096,155.326
634,1,-35.0826,237.22,158.076
634,2,-27.5903,217.687,156.201
634,3,-13.3838,223.057,157.55
634,4,1.951,214.98,155.33
634,5,10.8547,279.811,161.824
634,6,16.7962,215.382,155.346
634,7,19.283,259.359,160.101
634,8,26.6159,236.755,157.644
634,9,33.5244,215.961,155.418
634,10,-29.309,257.852,159.884
634,11,-22.3593,279.052,161.693
634,12,-15.1052,302.283,163.812
634,13,-7.049,320.798,164.747
634,14,2.4483,303.219,163.929
635,0,-40.1033,211.631,154.668
635,1,-34.7106,234.764,157.469
635,2,-27.2591,215.231,155.544
635,3,-13.2247,220.625,156.9
635,4,1.951,212.538,154.67
635,5,10.7836,277.377,161.255
635,6,16.6189,212.886,154.686
635,7,19.1397,256.931,159.512
635,8,26.3967,234.328,157.017
635,9,33.1976,213.507,154.755
635,10,-29.0421,255.457,159.304
635,11,-22.1731,276.53,161.134
635,12,-14.9551,299.818,163.272
635,13,-6.97882,318.331,164.247
635,14,2.4547,300.759,163.407
636,0,-39.631,209.172,154.016
636,1,-34.303,232.369,156.868
636,2,-26.9259,212.798,154.902
636,3,-13.0468,218.141,156.25
636,4,1.95959,210.041,154.031
636,5,10.6939,274.918,160.705
636,6,16.4741,210.477,154.044
636,7,18.9618,254.43,158.911
636,8,26.1473,231.812,156.396
636,9,32.8697,211.021,154.111
636,10,-28.7603,252.985,158.706
636,11,-21.9337,274.166,160.571
636,12,-14.814,297.353,162.742
636,13,-6.90749,315.86,163.757
636,14,2.438,298.303,162.867
637,0,-39.1365,206.745,153.389
637,1,-33.9404,229.847,156.237
637,2,-26.5859,210.315,154.232
637,3,-12.8611,215.691,155.582
637,4,1.9146,207.622,153.362
637,5,10.6157,272.453,160.136
637,6,16.3172,208.009,153.387
637,7,18.8137,251.977,158.331
637,8,25.9163,229.389,155.786
637,9,32.5506,208.579,153.461
637,10,-28.4845,250.577,158.115
637,11,-21.7537,271.668,160.014
637,12,-14.6891,294.868,162.211
637,13,-6.83754,313.389,163.221
637,14,2.421,295.827,162.337
638,0,-38.6643,204.27,152.729
638,1,-33.558,227.444,155.617
638,2,-26.2609,207.848,153.593
638,3,-12.684,213.23,154.931
638,4,1.915,205.114,152.711
638,5,10.5452,270.006,159.578
638,6,16.1734,205.517,152.746
638,7,18.6885,249.539,157.754
638,8,25.6944,226.871,155.176
638,9,32.2317,206.12,152.802
638,10,-28.1933,248.095,157.537
638,11,-21.5347,269.227,159.461
638,12,-14.5471,292.45,161.671
638,13,-6.75861,310.983,162.711
638,14,2.403,293.387,161.807
639,0,-38.2142,201.892,152.07
639,1,-33.1964,224.94,154.985
639,2,-25.9029,205.343,152.933
639,3,-12.4987,210.73,154.284
639,4,1.898,202.716,152.051
639,5,10.4564,267.555,159.029
639,6,16.014,203.099,152.085
639,7,18.5294,247.064,157.154
639,8,25.4567,224.459,154.544
639,9,31.9216,203.663,152.152
639,10,-27.9273,245.614,156.947
639,11,-21.296,266.73,158.905
639,12,-14.3883,289.935,161.142
639,13,-6.69485,308.544,162.202
639,14,2.38378,290.906,161.268
640,0,-37.7422,199.4,151.41
640,1,-32.8131,222.48,154.36
640,2,-25.5419,202.92,152.303
640,3,-12.2779,208.266,153.645
640,4,1.906,200.16,151.406
640,5,10.3854,265.112,158.46
640,6,15.8394,200.583,151.432
640,7,18.4054,244.588,156.574
640,8,25.251,221.958,153.939
640,9,31.6203,201.176,151.509
640,10,-27.6433,243.202,156.367
640,11,-21.1154,264.267,158.342
640,12,-14.2553,287.515,160.612
640,13,-6.59002,306.065,161.684
640,14,2.367,288.464,160.728
641,0,-37.2944,196.991,150.763
641,1,-32.4433,220.018,153.758
641,2,-25.1946,200.457,151.644
641,3,-12.1169,205.832,152.983
641,4,1.906,197.708,150.746
641,5,10.2964,262.649,157.91
641,6,15.7002,198.193,150.772
641,7,18.2546,242.137,155.984
641,8,25.056,219.517,153.321
641,9,31.3119,198.734,150.846
641,10,-27.3767,240.729,155.767
641,11,-20.9024,261.833,157.773
641,12,-14.1044,285.008,160.063
641,13,-6.54503,303.614,161.185
641,14,2.359,285.989,160.191
642,0,-36.8094,194.508,150.116
642,1,-32.0794,217.609,153.138
642,2,-24.8549,198.041,150.982
642,3,-11.8789,203.34,152.335
642,4,1.91495,195.244,150.106
642,5,10.2512,260.174,157.351
642,6,15.5621,195.607,150.123
642,7,18.1216,239.664,155.385
642,8,24.843,217.008,152.709
642,9,30.9682,196.26,150.187
642,10,-27.0583,238.242,155.177
642,11,-20.7015,259.321,157.213
642,12,-13.9727,282.613,159.536
642,13,-6.47507,301.117,160.665
642,14,2.35,283.514,159.661
643,0,-36.3457,192.063,149.456
643,1,-31.6882,215.09,152.52
643,2,-24.5335,195.58,150.327
643,3,-11.6999,200.915,151.685
643,4,1.88922,192.817,149.451
643,5,10.1892,257.72,156.8
643,6,15.4343,193.16,149.472
643,7,17.9796,237.243,154.806
643,8,24.6163,214.597,152.079
643,9,30.6771,193.776,149.528
643,10,-26.8012,235.779,154.588
643,11,-20.4802,256.931,156.656
643,12,-13.8222,280.08,159.001
643,13,-6.40468,298.651,160.168
643,14,2.359,281.06,159.129
644,0,-35.8934,189.57,148.806
644,1,-31.3158,212.679,151.908
644,2,-24.2048,193.134,149.68
644,3,-11.5151,198.49,151.015
644,4,1.88,190.342,148.79
644,5,10.1014,255.227,156.24
644,6,15.2938,190.724,148.824
644,7,17.8377,234.757,154.225
644,8,24.3838,212.058,151.461
644,9,30.3848,191.287,148.887
644,10,-26.5274,233.302,154
644,11,-20.2731,254.43,156.093
644,12,-13.698,277.716,158.471
644,13,-6.33379,296.196,159.64
644,14,2.33979,278.609,158.589
645,0,-35.4084,187.184,148.166
645,1,-30.9442,210.195,151.288
645,2,-23.8542,190.663,149.027
645,3,-11.3378,195.982,150.37
645,4,1.88,187.889,148.14
645,5,10.0133,252.748,155.671
645,6,15.0926,188.264,148.165
645,7,17.6948,232.314,153.636
645,8,24.1886,209.625,150.842
645,9,30.1191,188.797,148.242
645,10,-26.2433,230.839,153.42
645,11,-20.0726,251.989,155.534
645,12,-13.5392,275.153,157.931
645,13,-6.23718,293.723,159.138
645,14,2.33997,276.154,158.051
646,0,-34.9294,184.711,147.519
646,1,-30.565,207.761,150.665
646,2,-23.5166,188.195,148.367
646,3,-11.1608,193.553,149.728
646,4,1.862,185.402,147.492
646,5,9.91543,250.295,155.101
646,6,14.9628,185.796,147.524
646,7,17.5456,229.763,153.055
646,8,23.9599,207.126,150.216
646,9,29.7872,186.334,147.58
646,10,-25.9499,228.417,152.82
646,11,-19.8496,249.51,154.974
646,12,-13.4152,272.777,157.391
646,13,-6.14763,291.29,158.629
646,14,2.314,273.678,157.522
647,0,-34.4752,182.249,146.851
647,1,-30.193,205.297,150.044
647,2,-23.2047,185.737,147.716
647,3,-10.9493,191.057,149.07
647,4,1.871,182.949,146.843
647,5,9.86117,247.83,154.549
647,6,14.7909,183.301,146.854
647,7,17.4297,227.377,152.464
647,8,23.7379,204.668,149.604
647,9,29.4734,183.878,146.934
647,10,-25.6494,225.944,152.23
647,11,-19.6582,247.086,154.43
647,12,-13.2729,270.258,156.851
647,13,-6.08547,288.801,158.107
647,14,2.31297,271.214,156.991
648,0,-34.0234,179.776,146.202
648,1,-29.8123,202.867,149.435
648,2,-22.8538,183.31,147.069
648,3,-10.7633,188.592,148.408
648,4,1.8534,180.484,146.183
648,5,9.78252,245.36,153.992
648,6,14.6611,180.845,146.211
648,7,17.2788,224.856,151.875
648,8,23.4989,202.195,148.994
648,9,29.1575,181.426,146.277
648,10,-25.3478,223.489,151.65
648,11,-19.424,244.586,153.853
648,12,-13.1132,267.827,156.341
648,13,-5.99661,286.413,157.599
648,14,2.305,268.763,156.452
649,0,-33.5243,177.345,145.543
649,1,-29.4304,200.407,148.816
649,2,-22.5194,180.848,146.419
649,3,-10.5839,186.169,147.758
649,4,1.83541,178.032,145.534
649,5,9.71926,242.918,153.43
649,6,14.4985,178.388,145.564
649,7,17.1376,222.372,151.295
649,8,23.3101,199.709,148.384
649,9,28.8506,178.952,145.624
649,10,-25.0554,221.028,151.06
649,11,-19.2408,242.147,153.288
649,12,-12.963,265.312,155.794
649,13,-5.89047,283.905,157.088
649,14,2.297,266.263,155.911
650,0,-33.0872,174.889,144.9
650,1,-29.0323,197.985,148.195
650,2,-22.185,178.386,145.759
650,3,-10.401,183.744,147.122
650,4,1.809,175.601,144.884
650,5,9.64097,240.413,152.873
650,6,14.3512,175.92,144.907
650,7,16.9768,219.918,150.685
650,8,23.0819,197.232,147.746
650,9,28.5512,176.452,144.973
650,10,-24.7714,218.618,150.48
650,11,-18.9838,239.667,152.738
650,12,-12.839,262.903,155.245
650,13,-5.81079,281.503,156.571
650,14,2.29792,263.791,155.393
651,0,-32.5933,172.45,144.257
651,1,-28.6585,195.521,147.576
651,2,-21.8544,175.909,145.113
651,3,-10.2042,181.197,146.464
651,4,1.81764,173.113,144.223
651,5,9.56044,237.995,152.326
651,6,14.1743,173.441,144.257
651,7,16.8373,217.447,150.102
651,8,22.8421,194.801,147.126
651,9,28.2472,173.996,144.324
651,10,-24.5053,216.155,149.89
651,11,-18.7942,237.248,152.179
651,12,-12.68,260.417,154.725
651,13,-5.73982,278.986,156.05
651,14,2.28714,261.37,154.855
652,0,-32.1381,170.035,143.603
652,1,-28.2604,193.042,146.955
652,2,-21.502,173.458,144.46
652,3,-10.0092,178.798,145.804
652,4,1.818,170.631,143.574
652,5,9.47324,235.509,151.758
652,6,14.0157,171.001,143.603
652,7,16.7135,215.003,149.524
652,8,22.6365,192.311,146.518
652,9,27.9471,171.51,143.668
652,10,-24.2138,213.672,149.291
652,11,-18.5722,234.773,151.613
652,12,-12.547,258.02,154.195
652,13,-5.65979,276.551,155.56
652,14,2.279,258.928,154.325
653,0,-31.657,167.554,142.941
653,1,-27.8803,190.562,146.345
653,2,-21.1818,170.997,143.813
653,3,-9.83854,176.284,145.155
653,4,1.827,168.145,142.915
653,5,9.39324,233.062,151.184
653,6,13.8471,168.553,142.947
653,7,16.5895,212.539,148.944
653,8,22.4019,189.882,145.889
653,9,27.6191,169.06,143.018
653,10,-23.9481,211.203,148.702
653,11,-18.3864,232.326,151.06
653,12,-12.387,255.501,153.655
653,13,-5.57079,274.079,155.04
653,14,2.26042,256.445,153.778
654,0,-31.1942,165.087,142.29
654,1,-27.517,188.135,145.727
654,2,-20.8268,168.533,143.166
654,3,-9.64723,173.881,144.495
654,4,1.8274,165.659,142.274
654,5,9.34762,230.565,150.648
654,6,13.6929,165.992,142.287
654,7,16.4385,210.064,148.355
654,8,22.1845,187.383,145.285
654,9,27.3091,166.596,142.358
654,10,-23.6369,208.722,148.113
654,11,-18.1684,229.827,150.493
654,12,-12.254,253.103,153.125
654,13,-5.45718,271.632,154.53
654,14,2.252,253.959,153.229
655,0,-30.7242,162.661,141.65
655,1,-27.1262,185.704,145.106
655,2,-20.4833,166.102,142.49
655,3,-9.45754,171.44,143.845
655,4,1.809,163.272,141.624
655,5,9.27662,228.129,150.098
655,6,13.5773,163.54,141.653
655,7,16.3053,207.589,147.775
655,8,21.9736,184.951,144.668
655,9,27.0046,164.127,141.714
655,10,-23.3534,206.309,147.533
655,11,-17.9782,227.359,149.929
655,12,-12.103,250.606,152.565
655,13,-5.37579,269.142,154.019
655,14,2.25141,251.506,152.718
656,0,-30.2626,160.186,140.986
656,1,-26.7986,183.179,144.456
656,2,-20.1463,163.658,141.833
656,3,-9.2669,169.011,143.197
656,4,1.835,160.766,140.964
656,5,9.19986,225.682,149.518
656,6,13.4075,161.122,140.988
656,7,16.1725,205.169,147.175
656,8,21.7696,182.456,144.055
656,9,26.673,161.605,141.044
656,10,-23.0869,203.817,146.942
656,11,-17.7868,224.906,149.359
656,12,-11.979,248.198,152.045
656,13,-5.29556,266.635,153.504
656,14,2.23459,249.065,152.178
657,0,-29.8025,157.777,140.341
657,1,-26.4078,180.72,143.855
657,2,-19.7898,161.152,141.193
657,3,-9.06807,166.447,142.537
657,4,1.81755,158.333,140.304
657,5,9.10762,223.216,148.966
657,6,13.2196,158.648,140.353
657,7,16.0226,202.706,146.595
657,8,21.5642,180.023,143.428
657,9,26.3955,159.114,140.417
657,10,-22.8155,201.389,146.358
657,11,-17.5738,222.498,148.809
657,12,-11.793,245.734,151.495
657,13,-5.24369,264.215,153.005
657,14,2.25168,246.583,151.631
658,0,-29.3135,155.314,139.691
658,1,-26.0536,178.308,143.236
658,2,-19.4733,158.758,140.543
658,3,-8.89288,164.027,141.887
658,4,1.80981,155.847,139.65
658,5,9.05624,220.683,148.406
658,6,13.103,156.153,139.678
658,7,15.8893,200.197,146.004
658,8,21.3448,177.511,142.806
658,9,26.0716,156.698,139.761
658,10,-22.5322,198.919,145.759
658,11,-17.371,220.03,148.241
658,12,-11.695,243.337,150.985
658,13,-5.12851,261.718,152.484
658,14,2.20832,244.106,151.082
659,0,-28.8715,152.894,139.031
659,1,-25.6548,175.856,142.64
659,2,-19.1228,156.269,139.894
659,3,-8.7241,161.508,141.23
659,4,1.8,153.402,139.01
659,5,8.96886,218.251,147.846
659,6,12.9486,153.711,139.024
659,7,15.7205,197.756,145.415
659,8,21.105,175.033,142.18
659,9,25.7853,154.242,139.101
659,10,-22.2229,196.492,145.181
659,11,-17.149,217.612,147.691
659,12,-11.5,240.806,150.435
659,13,-5.07385,259.299,151.978
659,14,2.25173,241.68,150.572
660,0,-28.3826,150.395,138.381
660,1,-25.2577,173.39,142.019
660,2,-18.7825,153.829,139.245
660,3,-8.55588,159.121,140.587
660,4,1.782,150.909,138.35
660,5,8.88809,215.794,147.286
660,6,12.8242,151.238,138.374
660,7,15.5875,195.269,144.825
660,8,20.8906,172.603,141.577
660,9,25.4776,151.723,138.441
660,10,-21.9292,194.024,144.579
660,11,-16.9148,215.202,147.125
660,12,-11.394,238.375,149.926
660,13,-4.97769,256.851,151.465
660,14,2.19864,239.254,150.041
661,0,-27.9257,147.998,137.725
661,1,-24.92,170.94,141.38
661,2,-18.4275,151.362,138.595
661,3,-8.36988,156.653,139.927
661,4,1.7901,148.481,137.721
661,5,8.80824,213.323,146.718
661,6,12.6459,148.715,137.714
661,7,15.4635,192.828,144.235
661,8,20.7,170.111,140.94
661,9,25.1739,149.314,137.782
661,10,-21.6101,191.56,143.999
661,11,-16.706,212.703,146.565
661,12,-11.217,235.845,149.366
661,13,-4.92285,254.413,150.938
661,14,2.19,236.773,149.493
662,0,-27.4462,145.531,137.08
662,1,-24.5384,168.496,140.77
662,2,-18.1062,148.921,137.925
662,3,-8.17793,154.227,139.28
662,4,1.809,146,137.06
662,5,8.71024,210.883,146.148
662,6,12.5052,146.321,137.084
662,7,15.3033,190.364,143.655
662,8,20.449,167.575,140.317
662,9,24.8829,146.793,137.141
662,10,-21.3446,189.135,143.421
662,11,-16.5068,210.223,146.008
662,12,-11.147,233.512,148.84
662,13,-4.82783,251.906,150.438
662,14,2.199,234.298,148.993
663,0,-26.9912,143.072,136.416
663,1,-24.1394,165.989,140.17
663,2,-17.7625,146.438,137.283
663,3,-8.00516,151.755,138.622
663,4,1.78281,143.572,136.391
663,5,8.63924,208.412,145.605
663,6,12.3456,143.849,136.444
663,7,15.1447,187.883,143.056
663,8,20.2368,165.18,139.71
663,9,24.5418,144.299,136.471
663,10,-21.0429,186.637,142.821
663,11,-16.28,207.766,145.452
663,12,-10.9438,230.97,148.31
663,13,-4.77202,249.484,149.92
663,14,2.18064,231.819,148.432
664,0,-26.5166,140.612,135.776
664,1,-23.7838,163.558,139.539
664,2,-17.4413,144.026,136.618
664,3,-7.79692,149.319,137.972
664,4,1.773,141.076,135.743
664,5,8.59362,206.018,145.047
664,6,12.2081,141.429,135.771
664,7,15.0117,185.419,142.476
664,8,19.9903,162.727,139.093
664,9,24.2273,141.889,135.832
664,10,-20.7856,184.218,142.231
664,11,-16.0531,205.262,144.886
664,12,-10.8187,228.584,147.77
664,13,-4.69482,246.97,149.418
664,14,2.16373,229.415,147.903
665,0,-26.0381,138.164,135.127
665,1,-23.3975,161.099,138.913
665,2,-17.1953,142.247,136.18
665,3,-7.62389,146.819,137.305
665,4,1.756,138.64,135.082
665,5,8.53324,203.529,144.489
665,6,12.0225,138.934,135.119
665,7,14.8881,182.996,141.888
665,8,19.7926,160.247,138.486
665,9,23.9416,139.4,135.194
665,10,-20.5016,181.732,141.651
665,11,-15.837,202.838,144.332
665,12,-10.6684,226.02,147.22
665,13,-4.62,244.481,148.908
665,14,2.146,226.908,147.353
666,0,-25.5641,135.727,134.478
666,1,-23.0328,158.689,138.293
666,2,-16.885,140.081,135.533
666,3,-7.41805,144.405,136.672
666,4,1.75501,136.167,134.443
666,5,8.43524,201.041,143.927
666,6,11.8852,136.459,134.465
666,7,14.7551,180.488,141.318
666,8,19.5483,157.803,137.847
666,9,23.6162,137.014,134.547
666,10,-20.2096,179.301,141.06
666,11,-15.6119,200.341,143.764
666,12,-10.5347,223.568,146.69
666,13,-4.55511,242.075,148.401
666,14,2.146,224.503,146.834
667,0,-25.0941,133.257,133.819
667,1,-22.6518,156.203,137.683
667,2,-16.2976,136.689,134.66
667,3,-7.24216,141.91,136.012
667,4,1.74804,133.715,133.784
667,5,8.38062,198.586,143.377
667,6,11.7209,134,133.81
667,7,14.6392,178.034,140.718
667,8,19.3266,155.353,137.267
667,9,23.3054,134.419,133.876
667,10,-19.9349,176.814,140.472
667,11,-15.4169,197.9,143.214
667,12,-10.402,221.081,146.15
667,13,-4.48205,239.606,147.85
667,14,2.137,221.962,146.284
668,0,-24.6331,130.811,133.169
668,1,-22.2798,153.784,137.073
668,2,-16.13,134.279,134.055
668,3,-7.03598,139.49,135.366
668,4,1.75497,131.241,133.134
668,5,8.32924,196.102,142.817
668,6,11.5837,131.531,133.15
668,7,14.4804,175.576,140.14
668,8,19.1136,152.831,136.63
668,9,23.0044,132.052,133.218
668,10,-19.6329,174.407,139.882
668,11,-15.1901,195.414,142.644
668,12,-10.2178,218.627,145.644
668,13,-4.38695,237.155,147.399
668,14,2.15482,219.487,145.744
669,0,-24.1631,128.385,132.529
669,1,-21.8902,151.32,136.463
669,2,-15.6881,131.653,133.375
669,3,-6.85562,136.997,134.717
669,4,1.74804,128.788,132.494
669,5,8.25896,193.658,142.263
669,6,11.4337,129.055,132.508
669,7,14.3563,173.087,139.549
669,8,18.8682,150.381,136
669,9,22.6844,129.549,132.578
669,10,-19.3596,171.952,139.294
669,11,-14.9861,193.007,142.084
669,12,-10.0572,216.193,145.095
669,13,-4.29634,234.713,146.862
669,14,2.09316,217,145.224
670,0,-23.6799,125.91,131.869
670,1,-21.5258,148.856,135.833
670,2,-15.4051,129.311,132.708
670,3,-6.67198,134.584,134.057
670,4,1.747,126.313,131.834
