time,node_id,slot_id,num_groups,packets_per_slot,bonus_slots,urgency
88,14,0,15,5,none,0.4
93,0,14,15,5,none,0.4
93,1,13,15,5,none,0.4
93,2,12,15,4,none,0.251057
93,3,11,15,3,none,0.0671776
93,4,10,15,3,none,0.0596032
93,5,9,15,5,none,0.406689
93,6,8,15,4,none,0.224049
93,7,7,15,3,none,0.0697024
93,8,6,15,4,none,0.246451
93,9,5,15,6,none,0.715122
93,10,4,15,3,none,0.0461376
93,11,3,15,3,none,0.0671776
93,12,2,15,4,none,0.366354
93,13,1,15,3,none,0.0671776
93,14,0,15,6,none,0.718932
98,0,14,15,5,none,0.4
98,1,13,15,5,none,0.4
98,2,12,15,5,none,0.350038
98,3,11,15,3,none,0.0697024
98,4,10,15,3,none,0.0697024
98,5,9,15,3,none,0.137947
98,6,8,15,5,none,0.349675
98,7,7,15,5,none,0.4
98,8,6,15,5,none,0.4
98,9,5,15,5,none,0.4
98,10,4,15,3,none,0.0671776
98,11,3,15,3,none,0.0671776
98,12,2,15,3,none,0.0562368
98,13,1,15,3,none,0.0671776
98,14,0,15,5,none,0.355413
103,0,14,15,6,none,0.604905
103,1,13,15,5,none,0.4
103,2,12,15,4,none,0.27306
103,3,11,15,3,none,0.141268
103,4,10,15,3,none,0.11931
103,5,9,15,3,none,0.0688608
103,6,8,15,4,none,0.300083
103,7,7,15,5,none,0.421684
103,8,6,15,6,none,0.718932
103,9,5,15,5,none,0.4
103,10,4,15,3,none,0.135912
103,11,3,15,3,none,0.0697024
103,12,2,15,3,none,0.0697024
103,13,1,15,3,none,0.0697024
103,14,0,15,5,none,0.45039
108,0,14,15,6,none,0.536507
108,1,13,15,5,none,0.4
108,2,12,15,5,none,0.366354
108,3,11,15,3,none,0.0671776
108,4,10,15,4,none,0.31693
108,5,9,15,4,none,0.15963
108,6,8,15,3,none,0.0638112
108,7,7,15,3,none,0.049504
108,8,6,15,7,none,0.729851
108,9,5,15,3,none,0.0680192
108,10,4,15,3,none,0.0688608
108,11,3,15,3,none,0.0671776
108,12,2,15,3,none,0.0671776
108,13,1,15,3,none,0.0671776
108,14,0,15,5,none,0.448707
113,0,14,15,5,none,0.4
113,1,13,15,5,none,0.4
113,2,12,15,4,none,0.275585
113,3,11,15,3,none,0.0697024
113,4,10,15,4,none,0.152055
113,5,9,15,5,none,0.349675
113,6,8,15,3,none,0.0671776
113,7,7,15,3,none,0.0671776
113,8,6,15,5,none,0.4
113,9,5,15,6,none,0.604905
113,10,4,15,3,none,0.0671776
113,11,3,15,3,none,0.0671776
113,12,2,15,3,none,0.0697024
113,13,1,15,3,none,0.0671776
113,14,0,15,5,none,0.448707
118,0,14,15,4,none,0.4
118,1,13,15,4,none,0.4
118,2,12,15,4,none,0.383032
118,3,11,15,5,none,0.426718
118,4,10,15,4,none,0.366354
118,5,9,15,4,none,0.4
118,6,8,15,3,none,0.0753946
118,7,7,15,4,none,0.382803
118,8,6,15,4,none,0.4
118,9,5,15,4,none,0.4
118,10,4,15,3,none,0.0722272
118,11,3,15,3,none,0.0697024
118,12,2,15,4,none,0.230782
118,13,1,15,3,none,0.0697024
118,14,0,15,5,none,0.508658
123,0,14,15,6,none,0.4
123,1,13,15,6,none,0.4
123,2,12,15,5,none,0.332996
123,3,11,15,3,none,0.045296
123,4,10,15,3,none,0.0570784
123,5,9,15,3,none,0.0596032
123,6,8,15,4,none,0.0697024
123,7,7,15,3,none,0.0596032
123,8,6,15,4,none,0.0932672
123,9,5,15,6,none,0.4
123,10,4,15,4,none,0.0697024
123,11,3,15,3,none,0.0671776
123,12,2,15,3,none,0.0612864
123,13,1,15,3,none,0.0671776
123,14,0,15,4,none,0.0781184
128,0,14,15,5,none,0.4
128,1,13,15,5,none,0.4
128,2,12,15,5,none,0.275585
128,3,11,15,3,none,0.0697024
128,4,10,15,4,none,0.135912
128,5,9,15,3,none,0.0680192
128,6,8,15,3,none,0.0562368
128,7,7,15,3,none,0.070544
