time,num_links,connectivity
time,num_links,connectivity
82.6,102,0.971429
82.8,102,0.971429
83,102,0.971429
83.2,102,0.971429
83.4,102,0.971429
83.6,102,0.971429
83.8,102,0.971429
84,102,0.971429
84.2,102,0.971429
84.4,102,0.971429
84.6,102,0.971429
84.8,102,0.971429
85,102,0.971429
85.2,102,0.971429
85.4,102,0.971429
85.6,102,0.971429
85.8,102,0.971429
86,102,0.971429
86.2,102,0.971429
86.4,102,0.971429
86.6,102,0.971429
86.8,102,0.971429
87,102,0.971429
87.2,102,0.971429
87.4,102,0.971429
87.6,102,0.971429
87.8,102,0.971429
88,102,0.971429
88.2,102,0.971429
88.4,102,0.971429
88.6,102,0.971429
88.8,102,0.971429
89,102,0.971429
89.2,102,0.971429
89.4,102,0.971429
89.6,102,0.971429
89.8,102,0.971429
90,102,0.971429
90.2,102,0.971429
90.4,102,0.971429
90.6,102,0.971429
90.8,102,0.971429
91,102,0.971429
91.2,102,0.971429
91.4,102,0.971429
91.6,102,0.971429
91.8,102,0.971429
92,102,0.971429
92.2,102,0.971429
92.4,102,0.971429
92.6,102,0.971429
92.8,102,0.971429
93,102,0.971429
93.2,102,0.971429
93.4,102,0.971429
93.6,102,0.971429
93.8,102,0.971429
94,102,0.971429
94.2,102,0.971429
94.4,102,0.971429
94.6,102,0.971429
94.8,102,0.971429
95,102,0.971429
95.2,102,0.971429
95.4,102,0.971429
95.6,102,0.971429
95.8,102,0.971429
96,102,0.971429
96.2,102,0.971429
96.4,102,0.971429
96.6,102,0.971429
96.8,102,0.971429
97,102,0.971429
97.2,102,0.971429
97.4,102,0.971429
97.6,102,0.971429
97.8,102,0.971429
98,102,0.971429
98.2,102,0.971429
98.4,102,0.971429
98.6,102,0.971429
98.8,102,0.971429
99,102,0.971429
99.2,102,0.971429
99.4,102,0.971429
99.6,102,0.971429
99.8,102,0.971429
100,102,0.971429
100.2,102,0.971429
100.4,102,0.971429
100.6,102,0.971429
100.8,102,0.971429
101,102,0.971429
101.2,102,0.971429
101.4,102,0.971429
101.6,102,0.971429
101.8,102,0.971429
102,102,0.971429
102.2,102,0.971429
102.4,102,0.971429
102.6,102,0.971429
102.8,102,0.971429
103,102,0.971429
103.2,102,0.971429
103.4,102,0.971429
103.6,102,0.971429
103.8,102,0.971429
104,102,0.971429
104.2,102,0.971429
104.4,102,0.971429
104.6,102,0.971429
104.8,102,0.971429
105,102,0.971429
105.2,102,0.971429
105.4,102,0.971429
105.6,102,0.971429
105.8,102,0.971429
106,102,0.971429
106.2,102,0.971429
106.4,102,0.971429
106.6,102,0.971429
106.8,102,0.971429
107,102,0.971429
107.2,102,0.971429
107.4,102,0.971429
107.6,102,0.971429
107.8,102,0.971429
108,102,0.971429
108.2,102,0.971429
108.4,102,0.971429
108.6,102,0.971429
108.8,102,0.971429
