time,nodeId,x,y,z
2.2,3,73.1898,99.358,30
2.2,4,121.19,99.358,30
2.2,5,61.1898,87.358,30
2.2,6,133.19,87.358,30
2.2,7,49.1898,75.358,30
2.2,8,145.19,75.358,30
2.2,9,37.1898,63.358,30
2.2,10,157.19,63.358,30
2.2,11,25.1898,51.358,30
2.2,12,169.19,51.358,30
2.2,13,13.1898,39.358,30
2.2,14,181.19,39.358,30
2.4,0,99.3026,125.334,30
2.4,1,87.3026,113.334,30
2.4,2,111.303,113.334,30
2.4,3,75.3026,101.334,30
2.4,4,123.303,101.334,30
2.4,5,63.3026,89.334,30
2.4,6,135.303,89.334,30
2.4,7,51.3026,77.334,30
2.4,8,147.303,77.334,30
2.4,9,39.3026,65.334,30
2.4,10,159.303,65.334,30
2.4,11,27.3026,53.334,30
2.4,12,171.303,53.334,30
2.4,13,15.3026,41.334,30
2.4,14,183.303,41.334,30
2.6,0,101.314,127.215,30
2.6,1,89.3142,115.215,30
2.6,2,113.314,115.215,30
2.6,3,77.3142,103.215,30
2.6,4,125.314,103.215,30
2.6,5,65.3142,91.215,30
2.6,6,137.314,91.215,30
2.6,7,53.3142,79.215,30
2.6,8,149.314,79.215,30
2.6,9,41.3142,67.215,30
2.6,10,161.314,67.215,30
2.6,11,29.3142,55.215,30
2.6,12,173.314,55.215,30
2.6,13,17.3142,43.215,30
2.6,14,185.314,43.215,30
2.8,0,103.225,129.001,30
2.8,1,91.2246,117.001,30
2.8,2,115.225,117.001,30
2.8,3,79.2246,105.001,30
2.8,4,127.225,105.001,30
2.8,5,67.2246,93.001,30
2.8,6,139.225,93.001,30
2.8,7,55.2246,81.001,30
2.8,8,151.225,81.001,30
2.8,9,43.2246,69.001,30
2.8,10,163.225,69.001,30
2.8,11,31.2246,57.001,30
2.8,12,175.225,57.001,30
2.8,13,19.2246,45.001,30
2.8,14,187.225,45.001,30
3,0,105.135,130.787,30
3,1,93.135,118.787,30
3,2,117.135,118.787,30
3,3,81.135,106.787,30
3,4,129.135,106.787,30
3,5,69.135,94.787,30
3,6,141.135,94.787,30
3,7,57.135,82.787,30
3,8,153.135,82.787,30
3,9,45.135,70.787,30
3,10,165.135,70.787,30
3,11,33.135,58.787,30
3,12,177.135,58.787,30
3,13,21.135,46.787,30
3,14,189.135,46.787,30
3.2,0,106.797,132.341,30
3.2,1,94.7966,120.341,30
3.2,2,118.797,120.341,30
3.2,3,82.7966,108.341,30
3.2,4,130.797,108.341,30
3.2,5,70.7966,96.341,30
3.2,6,142.797,96.341,30
3.2,7,58.7966,84.341,30
3.2,8,154.797,84.341,30
3.2,9,46.7966,72.341,30
3.2,10,166.797,72.341,30
3.2,11,34.7966,60.341,30
3.2,12,178.797,60.341,30
3.2,13,22.7966,48.341,30
3.2,14,190.797,48.341,30
3.4,0,108.458,133.895,30
3.4,1,96.4582,121.895,30
3.4,2,120.458,121.895,30
3.4,3,84.4582,109.895,30
3.4,4,132.458,109.895,30
3.4,5,72.4582,97.895,30
3.4,6,144.458,97.895,30
3.4,7,60.4582,85.895,30
3.4,8,156.458,85.895,30
3.4,9,48.4582,73.895,30
3.4,10,168.458,73.895,30
3.4,11,36.4582,61.895,30
3.4,12,180.458,61.895,30
3.4,13,24.4582,49.895,30
3.4,14,192.458,49.895,30
3.6,0,110.018,135.354,30
3.6,1,98.0182,123.354,30
3.6,2,122.018,123.354,30
3.6,3,86.0182,111.354,30
3.6,4,134.018,111.354,30
3.6,5,74.0182,99.3536,30
3.6,6,146.018,99.3536,30
3.6,7,62.0182,87.3536,30
3.6,8,158.018,87.3536,30
3.6,9,50.0182,75.3536,30
3.6,10,170.018,75.3536,30
3.6,11,38.0182,63.3536,30
3.6,12,182.018,63.3536,30
3.6,13,26.0182,51.3536,30
3.6,14,194.018,51.3536,30
3.8,0,111.477,136.717,30
3.8,1,99.4766,124.717,30
3.8,2,123.477,124.717,30
3.8,3,87.4766,112.717,30
3.8,4,135.477,112.717,30
3.8,5,75.4766,100.717,30
3.8,6,147.477,100.717,30
3.8,7,63.4766,88.7168,30
3.8,8,159.477,88.7168,30
3.8,9,51.4766,76.7168,30
3.8,10,171.477,76.7168,30
3.8,11,39.4766,64.7168,30
3.8,12,183.477,64.7168,30
3.8,13,27.4766,52.7168,30
3.8,14,195.477,52.7168,30
4,0,112.935,138.08,30
4,1,100.935,126.08,30
4,2,124.935,126.08,30
4,3,88.935,114.08,30
4,4,136.935,114.08,30
4,5,76.935,102.08,30
4,6,148.935,102.08,30
4,7,64.935,90.08,30
4,8,160.935,90.08,30
4,9,52.935,78.08,30
4,10,172.935,78.08,30
4,11,40.935,66.08,30
4,12,184.935,66.08,30
4,13,28.935,54.08,30
4,14,196.935,54.08,30
4.2,0,114.305,139.361,30
4.2,1,102.305,127.361,30
4.2,2,126.305,127.361,30
4.2,3,90.3046,115.361,30
4.2,4,138.305,115.361,30
4.2,5,78.3046,103.361,30
4.2,6,150.305,103.361,30
4.2,7,66.3046,91.3608,30
4.2,8,162.305,91.3608,30
4.2,9,54.3046,79.3608,30
4.2,10,174.305,79.3608,30
4.2,11,42.3046,67.3608,30
4.2,12,186.305,67.3608,30
4.2,13,30.3046,55.3608,30
4.2,14,198.305,55.3608,30
4.4,0,115.674,140.642,30
4.4,1,103.674,128.642,30
4.4,2,127.674,128.642,30
4.4,3,91.6742,116.642,30
4.4,4,139.674,116.642,30
4.4,5,79.6742,104.642,30
4.4,6,151.674,104.642,30
4.4,7,67.6742,92.6416,30
4.4,8,163.674,92.6416,30
4.4,9,55.6742,80.6416,30
4.4,10,175.674,80.6416,30
4.4,11,43.6742,68.6416,30
4.4,12,187.674,68.6416,30
4.4,13,31.6742,56.6416,30
4.4,14,199.674,56.6416,30
4.6,0,117.07,141.947,30
4.6,1,105.07,129.947,30
4.6,2,129.07,129.947,30
4.6,3,93.0702,117.947,30
4.6,4,141.07,117.947,30
4.6,5,81.0702,105.947,30
4.6,6,153.07,105.947,30
4.6,7,69.0702,93.947,30
4.6,8,165.07,93.947,30
4.6,9,57.0702,81.947,30
4.6,10,177.07,81.947,30
4.6,11,45.0702,69.947,30
4.6,12,189.07,69.947,30
4.6,13,33.0702,57.947,30
4.6,14,201.07,57.947,30
4.8,0,118.493,143.277,30
4.8,1,106.493,131.277,30
4.8,2,130.493,131.277,30
4.8,3,94.4926,119.277,30
4.8,4,142.493,119.277,30
4.8,5,82.4926,107.277,30
4.8,6,154.493,107.277,30
4.8,7,70.4926,95.277,30
4.8,8,166.493,95.277,30
4.8,9,58.4926,83.277,30
4.8,10,178.493,83.277,30
4.8,11,46.4926,71.277,30
4.8,12,190.493,71.277,30
4.8,13,34.4926,59.277,30
4.8,14,202.493,59.277,30
5,0,119.915,144.607,30
5,1,107.915,132.607,30
5,2,131.915,132.607,30
5,3,95.915,120.607,30
5,4,143.915,120.607,30
5,5,83.915,108.607,30
5,6,155.915,108.607,30
5,7,71.915,96.607,30
5,8,167.915,96.607,30
5,9,59.915,84.607,30
5,10,179.915,84.607,30
5,11,47.915,72.607,30
5,12,191.915,72.607,30
5,13,35.915,60.607,30
5,14,203.915,60.607,30
5.2,0,121.505,146.094,30
5.2,1,109.505,134.094,30
5.2,2,133.505,134.094,30
5.2,3,97.505,122.094,30
5.2,4,145.505,122.094,30
5.2,5,85.505,110.094,30
5.2,6,157.505,110.094,30
5.2,7,73.505,98.0938,30
5.2,8,169.505,98.0938,30
5.2,9,61.505,86.0938,30
5.2,10,181.505,86.0938,30
5.2,11,49.505,74.0938,30
5.2,12,193.505,74.0938,30
5.2,13,37.505,62.0938,30
5.2,14,205.505,62.0938,30
5.4,0,123.095,147.581,30
5.4,1,111.095,135.581,30
5.4,2,135.095,135.581,30
5.4,3,99.095,123.581,30
5.4,4,147.095,123.581,30
5.4,5,87.095,111.581,30
5.4,6,159.095,111.581,30
5.4,7,75.095,99.5806,30
5.4,8,171.095,99.5806,30
5.4,9,63.095,87.5806,30
5.4,10,183.095,87.5806,30
5.4,11,51.095,75.5806,30
5.4,12,195.095,75.5806,30
5.4,13,39.095,63.5806,30
5.4,14,207.095,63.5806,30
5.6,0,124.794,149.169,30
5.6,1,112.794,137.169,30
5.6,2,136.794,137.169,30
5.6,3,100.794,125.169,30
5.6,4,148.794,125.169,30
5.6,5,88.7938,113.169,30
5.6,6,160.794,113.169,30
5.6,7,76.7938,101.169,30
5.6,8,172.794,101.169,30
5.6,9,64.7938,89.1692,30
5.6,10,184.794,89.1692,30
5.6,11,52.7938,77.1692,30
5.6,12,196.794,77.1692,30
5.6,13,40.7938,65.1692,30
5.6,14,208.794,65.1692,30
5.8,0,126.601,150.86,30
5.8,1,114.601,138.86,30
5.8,2,138.601,138.86,30
5.8,3,102.601,126.86,30
5.8,4,150.601,126.86,30
5.8,5,90.6014,114.86,30
5.8,6,162.601,114.86,30
5.8,7,78.6014,102.86,30
5.8,8,174.601,102.86,30
5.8,9,66.6014,90.8596,30
5.8,10,186.601,90.8596,30
5.8,11,54.6014,78.8596,30
5.8,12,198.601,78.8596,30
5.8,13,42.6014,66.8596,30
5.8,14,210.601,66.8596,30
6,0,128.409,152.55,30
6,1,116.409,140.55,30
6,2,140.409,140.55,30
6,3,104.409,128.55,30
6,4,152.409,128.55,30
6,5,92.409,116.55,30
6,6,164.409,116.55,30
6,7,80.409,104.55,30
6,8,176.409,104.55,30
6,9,68.409,92.55,30
6,10,188.409,92.55,30
6,11,56.409,80.55,30
6,12,200.409,80.55,30
6,13,44.409,68.55,30
6,14,212.409,68.55,30
6.2,0,130.404,154.415,30
6.2,1,118.404,142.415,30
6.2,2,142.404,142.415,30
6.2,3,106.404,130.415,30
6.2,4,154.404,130.415,30
6.2,5,94.4038,118.415,30
6.2,6,166.404,118.415,30
6.2,7,82.4038,106.415,30
6.2,8,178.404,106.415,30
6.2,9,70.4038,94.4148,30
6.2,10,190.404,94.4148,30
6.2,11,58.4038,82.4148,30
6.2,12,202.404,82.4148,30
6.2,13,46.4038,70.4148,30
6.2,14,214.404,70.4148,30
6.4,0,132.399,156.28,30
6.4,1,120.399,144.28,30
6.4,2,144.399,144.28,30
6.4,3,108.399,132.28,30
6.4,4,156.399,132.28,30
6.4,5,96.3986,120.28,30
6.4,6,168.399,120.28,30
6.4,7,84.3986,108.28,30
6.4,8,180.399,108.28,30
6.4,9,72.3986,96.2796,30
6.4,10,192.399,96.2796,30
6.4,11,60.3986,84.2796,30
6.4,12,204.399,84.2796,30
6.4,13,48.3986,72.2796,30
6.4,14,216.399,72.2796,30
6.6,0,134.439,158.187,30
6.6,1,122.439,146.187,30
6.6,2,146.439,146.187,30
6.6,3,110.439,134.187,30
6.6,4,158.439,134.187,30
6.6,5,98.4392,122.187,30
6.6,6,170.439,122.187,30
6.6,7,86.4392,110.187,30
6.6,8,182.439,110.187,30
6.6,9,74.4392,98.1874,30
6.6,10,194.439,98.1874,30
6.6,11,62.4392,86.1874,30
6.6,12,206.439,86.1874,30
6.6,13,50.4392,74.1874,30
6.6,14,218.439,74.1874,30
6.8,0,136.526,160.138,30
6.8,1,124.526,148.138,30
6.8,2,148.526,148.138,30
6.8,3,112.526,136.138,30
6.8,4,160.526,136.138,30
6.8,5,100.526,124.138,30
6.8,6,172.526,124.138,30
