FlowId,SrcAddr,DestAddr,TxPackets,RxPackets,LostPackets,PacketLossRate(%),Throughput(bps),DelaySum(s)
8648,10.0.0.12,10.0.0.6,8,8,0,0,68340.8,0.0013361
8649,10.0.0.2,10.0.0.13,15,15,0,0,1.03732e+06,0.00290366
8650,10.0.0.13,10.0.0.2,8,8,0,0,68340.7,0.00133614
8651,10.0.0.6,10.0.0.9,15,15,0,0,1.03732e+06,0.00284774
8652,10.0.0.9,10.0.0.6,8,8,0,0,68341.3,0.001336
8653,10.0.0.14,10.0.0.11,15,15,0,0,1.0387e+06,0.00289751
8654,10.0.0.11,10.0.0.14,8,8,0,0,68328.4,0.00133608
8655,10.0.0.15,10.0.0.12,15,15,0,0,1.03657e+06,0.00292963
8656,10.0.0.12,10.0.0.15,8,8,0,0,68340.8,0.0013361
8657,10.0.0.13,10.0.0.12,15,15,0,0,1.03739e+06,0.00285966
8658,10.0.0.12,10.0.0.13,8,8,0,0,68328.7,0.00133602
8659,10.0.0.2,10.0.0.14,15,15,0,0,1.03817e+06,0.0028498
8660,10.0.0.14,10.0.0.2,8,8,0,0,68340.5,0.00133616
8661,10.0.0.4,10.0.0.7,15,15,0,0,1.03809e+06,0.00281954
8662,10.0.0.7,10.0.0.4,8,8,0,0,68341.3,0.001336
8663,10.0.0.2,10.0.0.6,15,15,0,0,1.03786e+06,0.00282354
8664,10.0.0.6,10.0.0.2,8,8,0,0,68341.3,0.001336
8665,10.0.0.15,10.0.0.10,15,15,0,0,1.03829e+06,0.00280075
8666,10.0.0.10,10.0.0.15,8,8,0,0,68341,0.00133606
8667,10.0.0.7,10.0.0.4,15,15,0,0,1.03703e+06,0.00291996
8668,10.0.0.4,10.0.0.7,8,8,0,0,68341.3,0.001336
8669,10.0.0.11,10.0.0.13,15,15,0,0,1.03653e+06,0.00295119
8670,10.0.0.13,10.0.0.11,8,8,0,0,68341,0.00133606
8671,10.0.0.5,10.0.0.15,15,15,0,0,1.03881e+06,0.00281342
8672,10.0.0.15,10.0.0.5,8,8,0,0,68341.3,0.001336
8673,10.0.0.6,10.0.0.15,15,15,0,0,1.03745e+06,0.00296142
8674,10.0.0.15,10.0.0.6,8,8,0,0,68341.3,0.001336
8675,10.0.0.5,10.0.0.10,15,15,0,0,1.03694e+06,0.00295663
8676,10.0.0.10,10.0.0.5,8,8,0,0,68341,0.00133606
8677,10.0.0.14,10.0.0.11,15,15,0,0,1.03761e+06,0.00283958
8678,10.0.0.11,10.0.0.14,8,8,0,0,68340.9,0.00133608
8679,10.0.0.12,10.0.0.3,15,15,0,0,1.0367e+06,0.00299886
8680,10.0.0.3,10.0.0.12,8,8,0,0,68340.8,0.00133611
8681,10.0.0.6,10.0.0.12,15,15,0,0,1.03832e+06,0.0028345
8682,10.0.0.12,10.0.0.6,8,8,0,0,68328.3,0.0013361
8683,10.0.0.15,10.0.0.14,15,15,0,0,1.03781e+06,0.00295649
8684,10.0.0.14,10.0.0.15,8,8,0,0,68340.5,0.00133616
8685,10.0.0.1,10.0.0.2,15,15,0,0,1.03684e+06,0.00424341
8686,10.0.0.2,10.0.0.1,8,8,0,0,70297.3,0.00138101
8687,10.0.0.2,10.0.0.8,15,15,0,0,1.03747e+06,0.0028963
8688,10.0.0.8,10.0.0.2,8,8,0,0,68341.3,0.001336
8689,10.0.0.2,10.0.0.1,15,15,0,0,1.03734e+06,0.00296247
8690,10.0.0.1,10.0.0.2,8,8,0,0,68341.3,0.00133601
8691,10.0.0.11,10.0.0.14,15,15,0,0,1.03684e+06,0.00292211
8692,10.0.0.14,10.0.0.11,8,8,0,0,68328.4,0.00133608
8693,10.0.0.13,10.0.0.11,15,15,0,0,1.03826e+06,0.00280417
8694,10.0.0.11,10.0.0.13,8,8,0,0,68341,0.00133606
8695,10.0.0.3,10.0.0.9,15,15,0,0,1.03652e+06,0.00295139
8696,10.0.0.9,10.0.0.3,8,8,0,0,68341.3,0.001336
8697,10.0.0.5,10.0.0.7,15,15,0,0,1.03817e+06,0.00288339
8698,10.0.0.7,10.0.0.5,8,8,0,0,68341.3,0.001336
8699,10.0.0.15,10.0.0.7,15,15,0,0,1.03635e+06,0.00292239
8700,10.0.0.7,10.0.0.15,8,8,0,0,68341.3,0.001336
8701,10.0.0.3,10.0.0.13,15,15,0,0,1.0389e+06,0.00277133
8702,10.0.0.13,10.0.0.3,8,8,0,0,68328.2,0.00133614
8703,10.0.0.8,10.0.0.14,15,15,0,0,1.03752e+06,0.00288487
8704,10.0.0.14,10.0.0.8,8,8,0,0,68340.5,0.00133616
8705,10.0.0.5,10.0.0.6,15,15,0,0,1.03796e+06,0.00293961
8706,10.0.0.6,10.0.0.5,8,8,0,0,68328.8,0.001336
8707,10.0.0.11,10.0.0.6,15,15,0,0,1.03865e+06,0.00278536
8708,10.0.0.6,10.0.0.11,8,8,0,0,68340.9,0.00133608
8709,10.0.0.11,10.0.0.2,15,15,0,0,1.03765e+06,0.00284413
8710,10.0.0.2,10.0.0.11,8,8,0,0,68340.9,0.00133609
8711,10.0.0.7,10.0.0.1,15,15,0,0,1.03742e+06,0.00290087
8712,10.0.0.1,10.0.0.7,8,8,0,0,68341.3,0.001336
8713,10.0.0.2,10.0.0.14,15,15,0,0,1.03892e+06,0.00277833
8714,10.0.0.14,10.0.0.2,8,8,0,0,68340.5,0.00133616
8715,10.0.0.14,10.0.0.9,15,15,0,0,1.03788e+06,0.00284149
8716,10.0.0.9,10.0.0.14,8,8,0,0,68340.5,0.00133616
8717,10.0.0.11,10.0.0.3,14,14,0,0,946487,0.00904688
8718,10.0.0.3,10.0.0.11,7,7,0,0,68877.9,0.00116908
8719,10.0.0.5,10.0.0.4,15,15,0,0,1.0372e+06,0.00287685
8720,10.0.0.4,10.0.0.5,8,8,0,0,68328.8,0.001336
8721,10.0.0.15,10.0.0.3,15,15,0,0,1.03899e+06,0.00279685
8722,10.0.0.3,10.0.0.15,8,8,0,0,68341.3,0.001336
8723,10.0.0.3,10.0.0.12,15,15,0,0,1.03829e+06,0.00290127
8724,10.0.0.12,10.0.0.3,8,8,0,0,68340.8,0.00133611
8725,10.0.0.14,10.0.0.7,15,15,0,0,1.03159e+06,0.00664821
8726,10.0.0.7,10.0.0.14,8,8,0,0,73047.4,0.00133616
8727,10.0.0.8,10.0.0.15,15,15,0,0,1.03899e+06,0.00281491
8728,10.0.0.15,10.0.0.8,8,8,0,0,68341.3,0.001336
8729,10.0.0.2,10.0.0.14,15,15,0,0,1.03904e+06,0.00284838
8730,10.0.0.14,10.0.0.2,8,8,0,0,68340.5,0.00133616
8731,10.0.0.3,10.0.0.8,15,15,0,0,1.03797e+06,0.00287611
8732,10.0.0.8,10.0.0.3,8,8,0,0,68328.8,0.001336
8733,10.0.0.8,10.0.0.5,15,15,0,0,1.03874e+06,0.00289211
8734,10.0.0.5,10.0.0.8,8,8,0,0,68341.3,0.001336
8735,10.0.0.6,10.0.0.7,15,15,0,0,1.03897e+06,0.00286112
8736,10.0.0.7,10.0.0.6,8,8,0,0,68341.3,0.001336
8737,10.0.0.8,10.0.0.6,15,15,0,0,1.03799e+06,0.00289211
8738,10.0.0.6,10.0.0.8,8,8,0,0,68341.3,0.001336
8739,10.0.0.2,10.0.0.9,15,15,0,0,1.03757e+06,0.00283311
8740,10.0.0.9,10.0.0.2,8,8,0,0,68328.8,0.001336
8741,10.0.0.11,10.0.0.7,15,15,0,0,1.03783e+06,0.00294404
8742,10.0.0.7,10.0.0.11,8,8,0,0,68340.9,0.00133609
8743,10.0.0.10,10.0.0.8,15,15,0,0,1.03882e+06,0.00283995
8744,10.0.0.8,10.0.0.10,8,8,0,0,68341.3,0.00133601
8745,10.0.0.6,10.0.0.1,15,15,0,0,1.03831e+06,0.00282501
8746,10.0.0.1,10.0.0.6,8,8,0,0,68328.8,0.00133601
8747,10.0.0.2,10.0.0.1,15,15,0,0,1.03842e+06,0.00285107
8748,10.0.0.1,10.0.0.2,8,8,0,0,68341.3,0.00133601
8749,10.0.0.5,10.0.0.11,15,15,0,0,1.0378e+06,0.00293768
8750,10.0.0.11,10.0.0.5,8,8,0,0,68340.9,0.00133608
8751,10.0.0.2,10.0.0.11,15,15,0,0,1.03681e+06,0.00296946
8752,10.0.0.11,10.0.0.2,8,8,0,0,68328.4,0.00133609
8753,10.0.0.7,10.0.0.15,15,15,0,0,1.03881e+06,0.00289521
8754,10.0.0.15,10.0.0.7,8,8,0,0,68341.3,0.001336
8755,10.0.0.6,10.0.0.11,15,15,0,0,1.03811e+06,0.00285494
8756,10.0.0.11,10.0.0.6,8,8,0,0,68340.9,0.00133608
8757,10.0.0.6,10.0.0.2,15,15,0,0,1.03647e+06,0.00292881
8758,10.0.0.2,10.0.0.6,8,8,0,0,68341.3,0.001336
8759,10.0.0.8,10.0.0.10,15,15,0,0,1.03714e+06,0.00289199
8760,10.0.0.10,10.0.0.8,8,8,0,0,68341.3,0.00133601
8761,10.0.0.11,10.0.0.5,15,15,0,0,1.0389e+06,0.00282462
8762,10.0.0.5,10.0.0.11,8,8,0,0,68328.4,0.00133608
8763,10.0.0.1,10.0.0.13,13,13,0,0,855046,0.0108747
8764,10.0.0.13,10.0.0.1,7,7,0,0,72161.5,0.00116912
8765,10.0.0.4,10.0.0.14,15,15,0,0,1.03881e+06,0.00277989
8766,10.0.0.14,10.0.0.4,8,8,0,0,68340.5,0.00133616
8767,10.0.0.15,10.0.0.3,15,15,0,0,1.03717e+06,0.00285263
8768,10.0.0.3,10.0.0.15,8,8,0,0,68341.3,0.001336
8769,10.0.0.5,10.0.0.15,15,15,0,0,1.03837e+06,0.00282862
8770,10.0.0.15,10.0.0.5,8,8,0,0,68341.3,0.001336
8771,10.0.0.5,10.0.0.14,15,15,0,0,1.03779e+06,0.00284109
8772,10.0.0.14,10.0.0.5,8,8,0,0,68340.5,0.00133616
8773,10.0.0.2,10.0.0.4,15,15,0,0,1.03766e+06,0.00295882
8774,10.0.0.4,10.0.0.2,8,8,0,0,68341.3,0.001336
8775,10.0.0.12,10.0.0.2,15,15,0,0,1.03829e+06,0.00292828
8776,10.0.0.2,10.0.0.12,8,8,0,0,68340.8,0.00133611
8777,10.0.0.7,10.0.0.4,15,15,0,0,1.03805e+06,0.00293066
8778,10.0.0.4,10.0.0.7,8,8,0,0,68341.3,0.001336
8779,10.0.0.14,10.0.0.13,15,15,0,0,1.03868e+06,0.00285322
8780,10.0.0.13,10.0.0.14,8,8,0,0,68341.2,0.00133602
8781,10.0.0.10,10.0.0.13,15,15,0,0,1.0376e+06,0.00296685
8782,10.0.0.13,10.0.0.10,8,8,0,0,68340.7,0.00133614
8783,10.0.0.10,10.0.0.9,13,13,0,0,854903,0.0118799
8784,10.0.0.9,10.0.0.10,7,7,0,0,74007,0.001178
8785,10.0.0.4,10.0.0.1,15,15,0,0,1.03791e+06,0.00283611
8786,10.0.0.1,10.0.0.4,8,8,0,0,68341.3,0.00133601
8787,10.0.0.5,10.0.0.3,15,15,0,0,1.03645e+06,0.00299399
8788,10.0.0.3,10.0.0.5,8,8,0,0,68328.8,0.001336
8789,10.0.0.10,10.0.0.14,15,15,0,0,1.03763e+06,0.00283845
8790,10.0.0.14,10.0.0.10,8,8,0,0,68340.5,0.00133616
8791,10.0.0.4,10.0.0.5,15,15,0,0,1.0374e+06,0.00293019
8792,10.0.0.5,10.0.0.4,8,8,0,0,68328.8,0.001336
8793,10.0.0.5,10.0.0.4,15,15,0,0,1.03727e+06,0.00290619
8794,10.0.0.4,10.0.0.5,8,8,0,0,68341.3,0.001336
8795,10.0.0.10,10.0.0.6,15,15,0,0,1.03765e+06,0.00283436
8796,10.0.0.6,10.0.0.10,8,8,0,0,68341.3,0.00133601
8797,10.0.0.7,10.0.0.10,13,13,0,0,856345,0.0117134
8798,10.0.0.10,10.0.0.7,7,7,0,0,73906.7,0.00124101
8799,10.0.0.12,10.0.0.15,15,15,0,0,1.03892e+06,0.00286775
8800,10.0.0.15,10.0.0.12,8,8,0,0,68340.8,0.00133611
8801,10.0.0.12,10.0.0.15,15,15,0,0,1.03898e+06,0.00277259
8802,10.0.0.15,10.0.0.12,8,8,0,0,68340.8,0.00133611
8803,10.0.0.6,10.0.0.5,15,15,0,0,1.0378e+06,0.00287398
8804,10.0.0.5,10.0.0.6,8,8,0,0,68341.3,0.001336
8805,10.0.0.7,10.0.0.11,15,15,0,0,1.03895e+06,0.00287389
8806,10.0.0.11,10.0.0.7,8,8,0,0,68340.9,0.00133609
8807,10.0.0.8,10.0.0.2,15,15,0,0,1.03788e+06,0.00290264
8808,10.0.0.2,10.0.0.8,8,8,0,0,68341.3,0.001336
8809,10.0.0.7,10.0.0.10,15,15,0,0,1.03685e+06,0.00299181
8810,10.0.0.10,10.0.0.7,8,8,0,0,68341.3,0.00133601
8811,10.0.0.1,10.0.0.4,15,15,0,0,1.0371e+06,0.00297687
8812,10.0.0.4,10.0.0.1,8,8,0,0,68341.3,0.00133601
8813,10.0.0.2,10.0.0.11,15,15,0,0,1.03772e+06,0.00290066
8814,10.0.0.11,10.0.0.2,8,8,0,0,68340.9,0.00133609
8815,10.0.0.1,10.0.0.2,15,15,0,0,1.03892e+06,0.00278559
8816,10.0.0.2,10.0.0.1,8,8,0,0,68328.8,0.00133601
8817,10.0.0.13,10.0.0.15,15,15,0,0,1.03805e+06,0.00521952
8818,10.0.0.15,10.0.0.13,8,8,0,0,71714.5,0.00134514
8819,10.0.0.8,10.0.0.7,15,15,0,0,1.03905e+06,0.00284456
8820,10.0.0.7,10.0.0.8,8,8,0,0,68341.3,0.001336
8821,10.0.0.12,10.0.0.6,15,15,0,0,1.03667e+06,0.00296484
8822,10.0.0.6,10.0.0.12,8,8,0,0,68340.8,0.0013361
8823,10.0.0.8,10.0.0.4,15,15,0,0,1.0364e+06,0.00291735
8824,10.0.0.4,10.0.0.8,8,8,0,0,68341.3,0.001336
8825,10.0.0.8,10.0.0.1,15,15,0,0,1.03892e+06,0.00276735
8826,10.0.0.1,10.0.0.8,8,8,0,0,68328.8,0.001336
8827,10.0.0.7,10.0.0.6,15,15,0,0,1.03865e+06,0.00278435
8828,10.0.0.6,10.0.0.7,8,8,0,0,68341.3,0.001336
8829,10.0.0.2,10.0.0.3,15,15,0,0,1.0389e+06,0.00279635
8830,10.0.0.3,10.0.0.2,8,8,0,0,68328.8,0.001336
8831,10.0.0.14,10.0.0.11,15,15,0,0,1.03711e+06,0.00286029
8832,10.0.0.11,10.0.0.14,8,8,0,0,68340.9,0.00133609
8833,10.0.0.8,10.0.0.6,15,15,0,0,1.03891e+06,0.00286704
8834,10.0.0.6,10.0.0.8,8,8,0,0,68328.8,0.001336
8835,10.0.0.9,10.0.0.1,15,15,0,0,1.03822e+06,0.00281604
8836,10.0.0.1,10.0.0.9,8,8,0,0,68341.3,0.001336
8837,10.0.0.12,10.0.0.7,15,15,0,0,1.03708e+06,0.00286349
8838,10.0.0.7,10.0.0.12,8,8,0,0,68340.8,0.00133611
8839,10.0.0.6,10.0.0.3,15,15,0,0,1.03639e+06,0.00300888
8840,10.0.0.3,10.0.0.6,8,8,0,0,68341.3,0.001336
8841,10.0.0.7,10.0.0.11,15,15,0,0,1.03894e+06,0.00285575
8842,10.0.0.11,10.0.0.7,8,8,0,0,68341.1,0.00133604
8843,10.0.0.5,10.0.0.6,15,15,0,0,1.03735e+06,0.00293518
8844,10.0.0.6,10.0.0.5,8,8,0,0,68341.3,0.001336
8845,10.0.0.5,10.0.0.15,15,15,0,0,1.03835e+06,0.00286618
8846,10.0.0.15,10.0.0.5,8,8,0,0,68328.8,0.001336
8847,10.0.0.4,10.0.0.7,15,15,0,0,1.03634e+06,0.00290518
8848,10.0.0.7,10.0.0.4,8,8,0,0,68341.3,0.001336
8849,10.0.0.11,10.0.0.14,15,15,0,0,1.03788e+06,0.00284096
8850,10.0.0.14,10.0.0.11,8,8,0,0,68340.7,0.00133613
8851,10.0.0.8,10.0.0.4,15,15,0,0,1.03893e+06,0.00284716
8852,10.0.0.4,10.0.0.8,8,8,0,0,68341.3,0.001336
8853,10.0.0.4,10.0.0.12,15,15,0,0,1.03672e+06,0.00294258
8854,10.0.0.12,10.0.0.4,8,8,0,0,68340.8,0.00133611
8855,10.0.0.12,10.0.0.10,13,13,0,0,854171,0.0109038
8856,10.0.0.10,10.0.0.12,7,7,0,0,72145.7,0.0012321
8857,10.0.0.5,10.0.0.13,15,15,0,0,1.03775e+06,0.00284467
8858,10.0.0.13,10.0.0.5,8,8,0,0,68328.2,0.00133614
8859,10.0.0.11,10.0.0.5,15,15,0,0,1.03894e+06,0.00284643
8860,10.0.0.5,10.0.0.11,8,8,0,0,68341.1,0.00133603
8861,10.0.0.6,10.0.0.10,15,15,0,0,1.03712e+06,0.00293915
8862,10.0.0.10,10.0.0.6,8,8,0,0,68341.3,0.00133601
8863,10.0.0.1,10.0.0.9,15,15,0,0,1.03888e+06,0.00279803
8864,10.0.0.9,10.0.0.1,8,8,0,0,68341.3,0.001336
8865,10.0.0.4,10.0.0.5,15,15,0,0,1.0371e+06,0.00287804
8866,10.0.0.5,10.0.0.4,8,8,0,0,68341.3,0.001336
