time_s,nodeId,x,y,z
280,10,-0.0363895,1.021,6.29846
280,11,0.904,1.021,6.29581
280,12,1.89899,1.054,6.30123
280,13,2.935,1.01091,6.29083
280,14,-1.03407,0.011,6.31
281,0,0,0.022,6.27381
281,1,0.949,0.067,6.27
281,2,1.915,0.044,6.28
281,3,2.96439,0.0407073,6.28
281,4,3.972,0.036525,6.28641
281,5,4.957,0.074227,6.27657
281,6,5.97003,0.055,6.28
281,7,6.943,0.0542337,6.28
281,8,7.9413,0.06206,6.27412
281,9,-1.03377,0.983552,6.28
281,10,-0.0393905,1.021,6.29512
281,11,0.904,1.021,6.29248
281,12,1.89968,1.05169,6.3
281,13,2.935,1.01458,6.29416
281,14,-1.03674,0.011,6.31
282,0,0,0.022,6.27714
282,1,0.949,0.067,6.27
282,2,1.915,0.044,6.28
282,3,2.96706,0.0370407,6.28
282,4,3.972,0.0401892,6.29307
282,5,4.957,0.0778937,6.2799
282,6,5.96703,0.055,6.28
282,7,6.943,0.050567,6.28
282,8,7.9443,0.06606,6.27078
282,9,-1.0311,0.979886,6.28
282,10,-0.0423915,1.021,6.29179
282,11,0.904,1.02006,6.29086
282,12,1.90235,1.04802,6.3
282,13,2.935,1.01825,6.2975
282,14,-1.03459,0.011,6.31301
283,0,0.000426,0.0214793,6.27953
283,1,0.949669,0.067,6.27
283,2,1.915,0.044,6.28
283,3,2.96973,0.033374,6.28
283,4,3.972,0.0438534,6.29973
283,5,4.95959,0.0744397,6.28
283,6,5.96997,0.055,6.2833
283,7,6.943,0.0469003,6.28
283,8,7.945,0.06394,6.27255
283,9,-1.029,0.977781,6.28071
283,10,-0.042608,1.021,6.29155
283,11,0.904,1.01639,6.29419
283,12,1.90501,1.04436,6.3
283,13,2.93575,1.02009,6.3
283,14,-1.03193,0.011,6.31634
284,0,0.003426,0.0178127,6.27619
284,1,0.952668,0.067,6.27
284,2,1.915,0.044,6.28
284,3,2.97,0.0362927,6.28
284,4,3.97488,0.044,6.2936
284,5,4.96226,0.070773,6.28
284,6,5.97297,0.055,6.28663
284,7,6.94363,0.0432337,6.28
284,8,7.945,0.05994,6.27588
284,9,-1.029,0.981446,6.28404
284,10,-0.039608,1.021,6.29488
284,11,0.904,1.01272,6.29752
284,12,1.906,1.04531,6.3
284,13,2.93875,1.01642,6.3
284,14,-1.02926,0.011,6.31967
285,0,0.006426,0.014146,6.27286
285,1,0.955667,0.067,6.27
285,2,1.915,0.044,6.28
285,3,2.97,0.0399593,6.28
285,4,3.97788,0.044,6.28693
285,5,4.96492,0.0671063,6.28
285,6,5.97597,0.055,6.28996
285,7,6.94663,0.039567,6.28
285,8,7.945,0.05594,6.27922
285,9,-1.029,0.985112,6.28737
285,10,-0.036608,1.021,6.29821
285,11,0.904771,1.01094,6.3
285,12,1.906,1.04898,6.3
285,13,2.94175,1.01275,6.3
285,14,-1.029,0.00769267,6.31699
286,0,0.009,0.0115207,6.27047
286,1,0.958,0.067,6.27
286,2,1.915,0.044,6.28
286,3,2.97,0.043626,6.28
286,4,3.98088,0.044,6.28027
286,5,4.965,0.070558,6.28
286,6,5.97303,0.055,6.2867
286,7,6.94963,0.0359003,6.28
286,8,7.945,0.05806,6.28
286,9,-1.029,0.988,6.28929
286,10,-0.035,1.021,6.29845
286,11,0.907771,1.01461,6.3
286,12,1.906,1.05264,6.3
286,13,2.94325,1.01091,6.3
286,14,-1.029,0.004026,6.31366
287,0,0.009,0.0151873,6.27381
287,1,0.958,0.067,6.27
287,2,1.915,0.044,6.28066
287,3,2.96761,0.0407073,6.28299
287,4,3.97812,0.044,6.28
287,5,4.965,0.0742222,6.28
287,6,5.97003,0.055,6.28337
287,7,6.952,0.0337663,6.2807
287,8,7.945,0.06206,6.28
287,9,-1.029,0.988,6.28596
287,10,-0.035,1.021,6.29512
287,11,0.910771,1.01828,6.3
287,12,1.90432,1.054,6.3021
287,13,2.94025,1.01458,6.3
287,14,-1.029,0.000359333,6.31033
288,0,0.009,0.018854,6.27714
288,1,0.958,0.067,6.27
288,2,1.915,0.044,6.28399
288,3,2.96494,0.0370407,6.28633
288,4,3.97512,0.044,6.28
288,5,4.965,0.0778864,6.28
288,6,5.96703,0.055,6.28004
288,7,6.952,0.037433,6.28403
288,8,7.945,0.06606,6.28
288,9,-1.029,0.988,6.28262
288,10,-0.035,1.021,6.29179
288,11,0.913,1.021,6.3
288,12,1.90165,1.054,6.30543
288,13,2.93725,1.01825,6.3
288,14,-1.02629,0.00330733,6.31601
289,0,0.008574,0.022,6.28
289,1,0.957334,0.067,6.27074
289,2,1.915,0.044,6.28733
289,3,2.96227,0.033374,6.28966
289,4,3.97212,0.044,6.28
289,5,4.965,0.078,6.27677
289,6,5.967,0.055,6.2833
289,7,6.952,0.0410997,6.28736
289,8,7.945,0.067,6.28255
289,9,-1.02957,0.988,6.28
289,10,-0.035,1.0193,6.29155
289,11,0.913,1.021,6.3
289,12,1.89899,1.054,6.30877
289,13,2.93575,1.021,6.3
289,14,-1.02329,0.006974,6.32268
290,0,0.005574,0.022,6.28
290,1,0.954334,0.067,6.27407
290,2,1.91559,0.044,6.28934
290,3,2.962,0.033,6.28701
290,4,3.97488,0.044,6.2832
290,5,4.965,0.078,6.27344
290,6,5.967,0.055,6.28663
290,7,6.952,0.044,6.2893
290,8,7.945,0.067,6.28588
290,9,-1.03223,0.988,6.28
290,10,-0.035,1.01563,6.29488
290,11,0.913,1.021,6.3
290,12,1.89968,1.054,6.3079
290,13,2.93875,1.021,6.3
290,14,-1.02029,0.0106407,6.32935
291,0,0.002574,0.022,6.28
291,1,0.951334,0.067,6.27741
291,2,1.91859,0.044,6.28601
291,3,2.962,0.033,6.28367
291,4,3.97788,0.044,6.28654
291,5,4.965,0.078,6.2701
291,6,5.967,0.055,6.28996
291,7,6.952,0.044,6.28597
291,8,7.945,0.067,6.28922
291,9,-1.0349,0.988,6.28
291,10,-0.035,1.01197,6.29821
291,11,0.912229,1.021,6.3
291,12,1.90235,1.054,6.30457
291,13,2.94175,1.021,6.3
291,14,-1.02271,0.011,6.32699
292,0,0,0.0214793,6.28
292,1,0.948334,0.067,6.27926
292,2,1.92159,0.044,6.28267
292,3,2.962,0.033,6.28034
292,4,3.98088,0.044,6.28987
292,5,4.965,0.078,6.27646
292,6,5.967,0.058956,6.2867
292,7,6.952,0.044,6.28264
292,8,7.9427,0.067,6.29
292,9,-1.037,0.988,6.28
292,10,-0.0363895,1.0117,6.29846
292,11,0.909229,1.021,6.3
292,12,1.90501,1.054,6.30123
292,13,2.94325,1.02009,6.30083
292,14,-1.02571,0.011,6.32366
293,0,0,0.0178127,6.28
293,1,0.945334,0.067,6.27593
293,2,1.92341,0.044,6.28
293,3,2.962,0.0362927,6.28
293,4,3.97812,0.0404763,6.2868
293,5,4.965,0.078,6.28313
293,6,5.967,0.062956,6.28337
293,7,6.95137,0.0432337,6.28
293,8,7.9397,0.067,6.29
293,9,-1.037,0.988,6.28
293,10,-0.0393905,1.01537,6.29512
293,11,0.906229,1.021,6.3
293,12,1.90432,1.05169,6.3021
293,13,2.94025,1.01642,6.30416
293,14,-1.02871,0.011,6.32033
294,0,0,0.014146,6.28
294,1,0.942334,0.067,6.27259
294,2,1.92041,0.044,6.28
294,3,2.962,0.0399593,6.28
294,4,3.97512,0.0368097,6.28346
294,5,4.965,0.078,6.28979
294,6,5.967,0.066956,6.28004
294,7,6.94837,0.039567,6.28
294,8,7.9367,0.067,6.29
294,9,-1.037,0.988,6.28
294,10,-0.0423915,1.01903,6.29179
294,11,0.904,1.02006,6.30086
294,12,1.90165,1.04802,6.30543
294,13,2.93726,1.01276,6.30749
294,14,-1.029,0.011,6.32
295,0,0.000425858,0.0115205,6.27953
295,1,0.940666,0.066112,6.27074
295,2,1.91741,0.044,6.28
295,3,2.962,0.043626,6.28
295,4,3.97212,0.033143,6.28013
295,5,4.96242,0.074447,6.28677
295,6,5.967,0.063044,6.28
295,7,6.94537,0.0359003,6.28
295,8,7.9383,0.067,6.28745
295,9,-1.03643,0.988,6.28
295,10,-0.042608,1.021,6.29155
295,11,0.904,1.01639,6.30419
295,12,1.89899,1.04436,6.30877
295,13,2.93574,1.01091,6.30917
295,14,-1.029,0.011,6.32
296,0,0.00342486,0.0151859,6.27619
296,1,0.943666,0.062112,6.27407
296,2,1.91559,0.044,6.28
296,3,2.96439,0.044,6.28
296,4,3.97488,0.033,6.2832
296,5,4.95975,0.0707803,6.28344
296,6,5.967,0.059044,6.28
296,7,6.94363,0.0337663,6.2793
296,8,7.9413,0.067,6.28412
296,9,-1.03377,0.988,6.28
296,10,-0.039608,1.021,6.29488
296,11,0.904,1.01272,6.30752
296,12,1.89968,1.04762,6.3079
296,13,2.93875,1.01458,6.30584
296,14,-1.029,0.011,6.32
297,0,0.00642386,0.0188514,6.27286
297,1,0.946666,0.058112,6.27741
297,2,1.91859,0.044,6.28
297,3,2.96706,0.044,6.28
297,4,3.97788,0.033,6.28654
297,5,4.95708,0.0671137,6.2801
297,6,5.967,0.055044,6.28
297,7,6.94663,0.037433,6.27597
297,8,7.9443,0.067,6.28078
297,9,-1.0311,0.988,6.28
297,10,-0.036608,1.021,6.29821
297,11,0.904771,1.01094,6.30914
297,12,1.90235,1.05495,6.30457
297,13,2.94175,1.01825,6.3025
297,14,-1.029,0.011,6.32
298,0,0.009,0.022,6.27047
298,1,0.949666,0.0558883,6.27926
298,2,1.92159,0.044,6.28
298,3,2.96973,0.044,6.28
298,4,3.98088,0.033,6.28987
298,5,4.95958,0.070553,6.28
298,6,5.96997,0.058956,6.28
298,7,6.94963,0.0410997,6.27264
298,8,7.945,0.067,6.28255
298,9,-1.029,0.988,6.28071
298,10,-0.0337627,1.021,6.3
298,11,0.907771,1.01461,6.30581
298,12,1.90501,1.06229,6.30123
298,13,2.944,1.021,6.30083
298,14,-1.029,0.011,6.32
299,0,0.009,0.022,6.2738
299,1,0.952667,0.0598896,6.27593
299,2,1.92341,0.044,6.28
299,3,2.9676,0.0407051,6.283
299,4,3.981,0.0365237,6.29
299,5,4.96225,0.0742197,6.28
299,6,5.97297,0.062956,6.28
299,7,6.952,0.044,6.2707
299,8,7.945,0.067,6.28588
299,9,-1.029,0.988,6.28404
299,10,-0.031096,1.021,6.3
299,11,0.910771,1.01828,6.30248
299,12,1.90432,1.065,6.3021
299,13,2.944,1.021,6.30416
299,14,-1.029,0.011,6.32
300,0,0.009,0.022,6.27713
300,1,0.955668,0.063891,6.27259
300,2,1.92041,0.044,6.28
300,3,2.96494,0.037036,6.28633
300,4,3.981,0.0401903,6.29
300,5,4.96492,0.0778863,6.28
300,6,5.97597,0.066956,6.28
300,7,6.952,0.044,6.27403
300,8,7.945,0.067,6.28922
300,9,-1.029,0.988,6.28737
300,10,-0.0284293,1.021,6.3
300,11,0.912229,1.02006,6.3
300,12,1.90165,1.065,6.30543
300,13,2.944,1.021,6.3075
300,14,-1.02629,0.00769267,6.32301
301,0,0.009,0.0214868,6.28
301,1,0.957331,0.066108,6.27074
301,2,1.91741,0.044,6.28
301,3,2.96227,0.0333669,6.28967
301,4,3.981,0.043857,6.29
301,5,4.96242,0.074447,6.28323
301,6,5.97303,0.067,6.2833
301,7,6.952,0.044,6.27736
301,8,7.945,0.06394,6.29
301,9,-1.029,0.988,6.29
301,10,-0.0296285,1.021,6.3
301,11,0.909229,1.01639,6.3
301,12,1.89899,1.065,6.30877
301,13,2.944,1.02009,6.31
301,14,-1.02329,0.004026,6.32634
302,0,0.009,0.0178214,6.28
302,1,0.954331,0.062108,6.27408
302,2,1.91559,0.0432735,6.28
302,3,2.962,0.0362978,6.287
302,4,3.981,0.044,6.29
302,5,4.95975,0.0707803,6.28656
302,6,5.97003,0.067,6.28663
302,7,6.95137,0.0432337,6.2793
302,8,7.945,0.05994,6.29
302,9,-1.029,0.988,6.29
302,10,-0.0352932,1.021,6.3
302,11,0.906229,1.01272,6.3
302,12,1.89968,1.06038,6.31
302,13,2.944,1.01642,6.31
302,14,-1.02029,0.000359333,6.32967
303,0,0.009,0.0141559,6.28
303,1,0.951331,0.058108,6.27741
303,2,1.9186,0.0396044,6.28
303,3,2.962,0.039962,6.28367
303,4,3.981,0.044,6.29
303,5,4.95708,0.0671137,6.2899
303,6,5.96703,0.067,6.28996
303,7,6.94837,0.039567,6.27597
303,8,7.945,0.05594,6.29
303,9,-1.029,0.988,6.29
303,10,-0.040958,1.021,6.3
303,11,0.904,1.01,6.30086
303,12,1.90235,1.05305,6.31
303,13,2.944,1.01276,6.31
303,14,-1.02,0,6.32699
304,0,0.009,0.0104903,6.27954
304,1,0.949669,0.055892,6.28
304,2,1.9216,0.0359353,6.28
304,3,2.962,0.0436262,6.28034
304,4,3.981,0.044,6.29
304,5,4.95958,0.067,6.29
304,6,5.967,0.063044,6.2867
304,7,6.94537,0.0359003,6.27264
304,8,7.945,0.055,6.28745
304,9,-1.029,0.987223,6.28929
304,10,-0.042611,1.021,6.29846
304,11,0.904,1.01,6.30419
304,12,1.90501,1.04571,6.31
304,13,2.944,1.01091,6.30917
304,14,-1.02,0,6.32366
305,0,0.009,0.00682367,6.2762
305,1,0.952669,0.059892,6.28
305,2,1.924,0.033,6.28
305,3,2.9644,0.0407051,6.28
305,4,3.981,0.04048,6.29
305,5,4.96225,0.067,6.29
305,6,5.967,0.059044,6.28337
305,7,6.94363,0.033,6.2707
305,8,7.945,0.055,6.28412
305,9,-1.029,0.983556,6.28596
305,10,-0.039611,1.021,6.29512
305,11,0.904,1.01,6.30752
305,12,1.90789,1.043,6.3079
305,13,2.944,1.01458,6.30584
305,14,-1.02,0,6.32033
306,0,0.009,0.003157,6.27287
306,1,0.955669,0.063892,6.28
306,2,1.924,0.033,6.28
306,3,2.96706,0.037036,6.28
306,4,3.981,0.0368133,6.29
306,5,4.96492,0.067,6.29
306,6,5.967,0.055044,6.28004
306,7,6.94663,0.033,6.27403
306,8,7.945,0.055,6.28078
306,9,-1.029,0.979889,6.28263
306,10,-0.036611,1.021,6.29179
306,11,0.904,1.01,6.30829
306,12,1.91089,1.043,6.30457
306,13,2.944,1.01824,6.30251
306,14,-1.02271,0.00330733,6.31699
307,0,0.009,0.000509667,6.27
307,1,0.958,0.0661083,6.27926
307,2,1.924,0.033,6.28
307,3,2.96973,0.0333669,6.28
307,4,3.981,0.0331467,6.29
307,5,4.96242,0.070553,6.28354
307,6,5.96997,0.055,6.2833
307,7,6.94963,0.033,6.27736
307,8,7.9427,0.055,6.28255
307,9,-1.029,0.977777,6.28
307,10,-0.035,1.0193,6.29
307,11,0.904,1.01,6.30162
307,12,1.91389,1.043,6.30123
307,13,2.944,1.02009,6.29917
307,14,-1.02571,0.006974,6.31366
308,0,0.009,0.00417633,6.27
308,1,0.958,0.0621096,6.27592
308,2,1.92341,0.033,6.27934
308,3,2.97,0.0362978,6.277
308,4,3.97812,0.033,6.2868
308,5,4.95975,0.0742197,6.27687
308,6,5.97297,0.055,6.28663
308,7,6.952,0.0337663,6.28
308,8,7.9397,0.055,6.28588
308,9,-1.029,0.981444,6.28
308,10,-0.035,1.01564,6.29
308,11,0.904,1.01,6.29495
308,12,1.91311,1.04531,6.3
308,13,2.944,1.01642,6.29584
308,14,-1.02871,0.0106407,6.31033
309,0,0.009,0.007843,6.27
309,1,0.958,0.058111,6.27259
309,2,1.92041,0.033,6.27601
309,3,2.97,0.039962,6.27367
309,4,3.97512,0.033,6.28347
309,5,4.95708,0.0778863,6.27021
309,6,5.97597,0.055,6.28996
309,7,6.952,0.037433,6.28
309,8,7.9367,0.055,6.28922
309,9,-1.029,0.985111,6.28
309,10,-0.035,1.01197,6.29
309,11,0.904771,1.01094,6.29
309,12,1.91011,1.04898,6.3
309,13,2.944,1.01276,6.29251
309,14,-1.02629,0.00769267,6.31
310,0,0.009,0.011,6.27
310,1,0.958,0.055,6.27
310,2,1.91741,0.033,6.27267
310,3,2.97,0.0436262,6.27034
310,4,3.97212,0.033,6.28013
310,5,4.95958,0.074447,6.27323
310,6,5.97303,0.055,6.2867
310,7,6.952,0.0410997,6.28
310,8,7.936,0.055,6.28745
310,9,-1.02957,0.988,6.28
310,10,-0.035,1.0117,6.29
310,11,0.907771,1.01461,6.29
310,12,1.90711,1.05264,6.3
310,13,2.94326,1.01091,6.29083
310,14,-1.02329,0.004026,6.31
311,0,0.009,0.011,6.27
311,1,0.958,0.055,6.27
311,2,1.915,0.033,6.27066
311,3,2.9676,0.044,6.273
311,4,3.972,0.03652,6.2832
311,5,4.96225,0.0707803,6.27656
311,6,5.97003,0.055,6.28337
311,7,6.95137,0.0432337,6.28
311,8,7.936,0.055,6.28412
311,9,-1.03223,0.988,6.28
311,10,-0.035,1.01536,6.29
311,11,0.910771,1.01828,6.29
311,12,1.906,1.05169,6.3
311,13,2.94025,1.01458,6.29416
311,14,-1.02029,0.000359333,6.31
312,0,0.009,0.011,6.27
312,1,0.958,0.055,6.27
312,2,1.915,0.033,6.27399
312,3,2.96494,0.044,6.27633
312,4,3.972,0.0401867,6.28653
312,5,4.96492,0.0671137,6.2799
312,6,5.96703,0.055,6.28004
312,7,6.94837,0.039567,6.28
312,8,7.936,0.055,6.28078
312,9,-1.0349,0.988,6.28
312,10,-0.035,1.01903,6.29
312,11,0.913,1.02006,6.29
312,12,1.906,1.04802,6.3
312,13,2.93725,1.01825,6.2975
312,14,-1.02271,0.00330733,6.31301
313,0,0.009,0.011,6.26954
313,1,0.958,0.055892,6.27074
313,2,1.915,0.033,6.27733
313,3,2.96227,0.044,6.27967
313,4,3.972,0.0438533,6.28987
313,5,4.965,0.067,6.28323
313,6,5.967,0.0513737,6.28
313,7,6.94537,0.0359003,6.28
313,8,7.9383,0.055,6.28
313,9,-1.03643,0.988,6.28
313,10,-0.035,1.0193,6.29
313,11,0.913,1.01639,6.29
313,12,1.906,1.04436,6.3
313,13,2.93575,1.02008,6.3
313,14,-1.02571,0.006974,6.31634
314,0,0.009,0.011,6.2662
314,1,0.958,0.059892,6.27408
314,2,1.915,0.033726,6.27934
314,3,2.9644,0.044,6.277
314,4,3.972,0.044,6.29
314,5,4.965,0.067,6.28656
314,6,5.967,0.047707,6.28
314,7,6.94363,0.0337663,6.28
314,8,7.9413,0.055,6.28
314,9,-1.03377,0.988,6.28
314,10,-0.035,1.01564,6.29
314,11,0.913,1.01272,6.29
314,12,1.906,1.04531,6.3
314,13,2.93875,1.01642,6.3
314,14,-1.02871,0.0106407,6.31967
315,0,0.009,0.011,6.26287
315,1,0.958,0.063892,6.27741
315,2,1.915,0.0373927,6.27601
315,3,2.96706,0.044,6.27367
315,4,3.972,0.044,6.29
315,5,4.965,0.067,6.28989
315,6,5.967,0.0440403,6.28
315,7,6.94663,0.037433,6.28
315,8,7.9443,0.055,6.28
315,9,-1.0311,0.988,6.28
315,10,-0.035,1.01197,6.29
315,11,0.912229,1.01,6.29
315,12,1.906,1.04898,6.3
315,13,2.94175,1.01276,6.3
315,14,-1.029,0.011,6.31699
316,0,0.008583,0.011,6.26
316,1,0.958,0.067,6.27926
316,2,1.915,0.0410593,6.27267
316,3,2.96973,0.044,6.27034
316,4,3.972,0.044,6.29
316,5,4.96242,0.0705457,6.28678
316,6,5.96997,0.0476263,6.28
316,7,6.94963,0.0410997,6.28
316,8,7.945,0.055,6.28
316,9,-1.0302,0.988,6.28
316,10,-0.0363895,1.0117,6.29154
316,11,0.909229,1.01,6.29
316,12,1.906,1.05264,6.3
316,13,2.94326,1.01,6.29917
316,14,-1.029,0.011,6.31366
317,0,0.005583,0.011,6.26
317,1,0.958,0.067,6.27592
317,2,1.915,0.044,6.27066
317,3,2.96761,0.044,6.27299
317,4,3.972,0.0404763,6.2868
317,5,4.95975,0.0742123,6.28344
317,6,5.97297,0.051293,6.28
317,7,6.95137,0.0432337,6.28
317,8,7.945,0.055,6.28
317,9,-1.03587,0.988,6.28
317,10,-0.0393905,1.01537,6.29488
317,11,0.906229,1.01,6.29
317,12,1.906,1.05631,6.3
317,13,2.94025,1.01,6.29584
317,14,-1.029,0.011,6.31033
318,0,0.002583,0.011,6.26
318,1,0.958,0.067,6.27259
318,2,1.915,0.044,6.27399
318,3,2.96494,0.044,6.27633
318,4,3.972,0.0368097,6.28346
318,5,4.95709,0.077879,6.28011
318,6,5.97597,0.0549597,6.28
318,7,6.94837,0.039567,6.28
318,8,7.945,0.055,6.28
318,9,-1.04153,0.988,6.28
318,10,-0.0423915,1.01903,6.29821
318,11,0.904,1.01094,6.29
318,12,1.906,1.05998,6.3
318,13,2.93725,1.01,6.2925
318,14,-1.02629,0.00769267,6.31
319,0,0.000417139,0.011,6.26046
319,1,0.957331,0.067,6.27
319,2,1.915,0.044,6.27733
319,3,2.96227,0.044,6.27966
319,4,3.972,0.033143,6.28013
319,5,4.95958,0.078,6.28
319,6,5.976,0.055,6.2833
319,7,6.94537,0.0359003,6.28
319,8,7.945,0.05806,6.28
319,9,-1.04536,0.987222,6.28
319,10,-0.042608,1.021,6.29845
319,11,0.904,1.01461,6.29
319,12,1.906,1.06364,6.3
319,13,2.93575,1.01092,6.29083
319,14,-1.02329,0.004026,6.31
320,0,0.00341814,0.011,6.2638
320,1,0.954331,0.067,6.27
320,2,1.91559,0.044,6.28
320,3,2.96439,0.044,6.28
320,4,3.972,0.0365237,6.2832
320,5,4.96225,0.078,6.28
320,6,5.976,0.055,6.28663
320,7,6.94363,0.0337663,6.28
320,8,7.945,0.06206,6.28
320,9,-1.04236,0.983555,6.28
320,10,-0.039608,1.021,6.29512
320,11,0.904,1.01828,6.29
320,12,1.906,1.06269,6.3021
320,13,2.93875,1.01458,6.29416
320,14,-1.02029,0.000359333,6.31
321,0,0.00641914,0.011,6.26713
321,1,0.951331,0.067,6.27
321,2,1.91859,0.044,6.28
321,3,2.96706,0.044,6.28
321,4,3.972,0.0401903,6.28654
321,5,4.96491,0.078,6.28
321,6,5.976,0.055,6.28996
321,7,6.94663,0.037433,6.28
321,8,7.945,0.06606,6.28
321,9,-1.03936,0.979887,6.28
321,10,-0.036608,1.021,6.29179
321,11,0.904,1.021,6.29
321,12,1.906,1.05902,6.30543
321,13,2.94175,1.01824,6.2975
321,14,-1.02,0.00330733,6.31
322,0,0.009,0.011,6.27
322,1,0.949669,0.067,6.27
322,2,1.92159,0.044,6.28
322,3,2.96973,0.044,6.28
322,4,3.972,0.043857,6.28987
322,5,4.965,0.0744543,6.28
322,6,5.976,0.055,6.2867
322,7,6.94963,0.0410997,6.28
322,8,7.945,0.067,6.28
322,9,-1.03643,0.977,6.28
322,10,-0.035,1.021,6.29
322,11,0.904,1.021,6.29
322,12,1.906,1.05536,6.30877
322,13,2.944,1.02009,6.3
322,14,-1.02,0.006974,6.31
323,0,0.009,0.011,6.27
323,1,0.952669,0.067,6.27
323,2,1.924,0.043274,6.28
323,3,2.97,0.0407073,6.28
323,4,3.97488,0.0404763,6.2868
323,5,4.965,0.0707877,6.28
323,6,5.976,0.055,6.28337
323,7,6.952,0.044,6.28
323,8,7.945,0.067,6.28
323,9,-1.03377,0.977,6.28
323,10,-0.035,1.021,6.29
323,11,0.904,1.021,6.29
323,12,1.906,1.054,6.3079
323,13,2.944,1.01642,6.3
323,14,-1.02,0.0106407,6.31
324,0,0.009,0.011,6.27
324,1,0.955669,0.067,6.27
324,2,1.924,0.0396073,6.28
324,3,2.97,0.0370407,6.28
324,4,3.97788,0.0368097,6.28346
324,5,4.965,0.067121,6.28
324,6,5.976,0.055,6.28004
324,7,6.952,0.044,6.28
324,8,7.945,0.067,6.28
324,9,-1.0311,0.977,6.28
324,10,-0.035,1.021,6.29
324,11,0.904,1.021,6.29086
324,12,1.906,1.054,6.30457
324,13,2.944,1.01276,6.3
324,14,-1.02,0.00769267,6.31301
325,0,0.009,0.0115132,6.27
325,1,0.956662,0.066108,6.27
325,2,1.924,0.0359407,6.28
325,3,2.97,0.033374,6.28
325,4,3.98088,0.033143,6.28013
325,5,4.965,0.067,6.27678
325,6,5.97303,0.055,6.28
325,7,6.952,0.044,6.28
325,8,7.9427,0.06394,6.28
325,9,-1.029,0.977781,6.28
325,10,-0.036392,1.0193,6.29
325,11,0.904,1.021,6.29419
325,12,1.906,1.054,6.30123
325,13,2.94326,1.01,6.3
325,14,-1.02,0.004026,6.31634
326,0,0.009,0.0151786,6.27
326,1,0.950662,0.062108,6.27
326,2,1.92341,0.033726,6.28
326,3,2.97,0.0362949,6.28
326,4,3.981,0.033,6.28
326,5,4.965,0.067,6.27344
326,6,5.97003,0.055,6.28
326,7,6.952,0.044,6.2793
326,8,7.9397,0.05994,6.28
326,9,-1.029,0.981446,6.28
326,10,-0.039392,1.01563,6.29
326,11,0.904,1.021,6.29752
326,12,1.906,1.054,6.3
326,13,2.94026,1.01,6.3
326,14,-1.02,0.000359333,6.31967
327,0,0.009,0.0188441,6.27
327,1,0.944662,0.058108,6.27
327,2,1.92041,0.0373927,6.28
327,3,2.97,0.039964,6.28
327,4,3.981,0.033,6.28
327,5,4.965,0.067,6.27011
327,6,5.96703,0.055,6.28
327,7,6.952,0.044,6.27597
327,8,7.9367,0.05594,6.28
327,9,-1.029,0.985112,6.28
327,10,-0.042392,1.01197,6.29
327,11,0.904,1.021,6.29914
327,12,1.906,1.054,6.3
327,13,2.93726,1.01,6.3
327,14,-1.02271,0.00330733,6.31699
328,0,0.008583,0.022,6.27046
328,1,0.941338,0.055892,6.27
328,2,1.91741,0.0410593,6.28
328,3,2.97,0.0436331,6.28
328,4,3.981,0.033,6.28
328,5,4.965,0.0705457,6.27322
328,6,5.967,0.058956,6.28
328,7,6.952,0.044,6.27264
328,8,7.9383,0.05806,6.28255
328,9,-1.02957,0.988,6.27929
328,10,-0.0426085,1.0117,6.29155
328,11,0.904,1.021,6.29581
328,12,1.906,1.054,6.3
328,13,2.93574,1.01091,6.3
328,14,-1.02571,0.006974,6.31366
329,0,0.005583,0.022,6.2738
329,1,0.947338,0.059892,6.27
329,2,1.91559,0.044,6.28
329,3,2.97,0.044,6.28
329,4,3.981,0.0365225,6.2832
329,5,4.965,0.0742123,6.27656
329,6,5.967,0.062956,6.28
329,7,6.95137,0.044,6.2707
329,8,7.9413,0.06206,6.28588
329,9,-1.03223,0.988,6.27596
329,10,-0.0396095,1.01537,6.29488
329,11,0.904,1.021,6.29248
329,12,1.906,1.05631,6.3
329,13,2.93875,1.01458,6.3
329,14,-1.02871,0.0106407,6.31033
330,0,0.002583,0.022,6.27713
330,1,0.953338,0.063892,6.27
330,2,1.91859,0.044,6.28
330,3,2.97,0.044,6.28
330,4,3.981,0.0401879,6.28653
330,5,4.965,0.077879,6.27989
330,6,5.967,0.066956,6.28
330,7,6.94837,0.044,6.27403
330,8,7.9443,0.06606,6.28922
330,9,-1.0349,0.988,6.27263
330,10,-0.0366105,1.01903,6.29821
330,11,0.904,1.02006,6.29086
330,12,1.906,1.05998,6.3
330,13,2.94175,1.01825,6.3
330,14,-1.029,0.011,6.31301
331,0,0,0.0214902,6.27954
331,1,0.957331,0.066108,6.27074
331,2,1.92159,0.044,6.28
331,3,2.97,0.044,6.28
331,4,3.981,0.0438534,6.28987
331,5,4.96242,0.078,6.28
331,6,5.96997,0.063044,6.2833
331,7,6.94537,0.044,6.27736
331,8,7.945,0.067,6.29
331,9,-1.037,0.988,6.27071
331,10,-0.035,1.021,6.3
331,11,0.904,1.01639,6.29419
331,12,1.906,1.06364,6.3
331,13,2.94325,1.021,6.30083
331,14,-1.029,0.011,6.31634
332,0,0,0.0178223,6.2762
332,1,0.954331,0.062108,6.27408
332,2,1.924,0.043274,6.28
332,3,2.9676,0.0407051,6.283
332,4,3.97812,0.04048,6.29
332,5,4.95975,0.078,6.28
332,6,5.97297,0.059044,6.28663
332,7,6.943,0.0432337,6.28
332,8,7.945,0.067,6.29
332,9,-1.037,0.988,6.27404
